20230907
Seconds MEASURES_glf(%) MNH_GLF(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
20400 36.78951 55.32250 35.72857 "2023-09-07 23:40:00" "2023-09-07 23:40:00"
21000 34.63634 56.85852 35.72857 "2023-09-07 23:50:00" "2023-09-07 23:40:00"
21000 34.63634 56.85852 33.46250 "2023-09-07 23:50:00" "2023-09-07 23:50:00"
21000 34.63634 56.85852 35.72857 "2023-09-07 23:50:00" "2023-09-07 23:40:00"
21000 34.63634 56.85852 33.46250 "2023-09-07 23:50:00" "2023-09-07 23:50:00"
21600 33.42727 57.13594 35.72857 "2023-09-08 00:00:00" "2023-09-07 23:40:00"
21600 33.42727 57.13594 33.46250 "2023-09-08 00:00:00" "2023-09-07 23:50:00"
21600 33.42727 57.13594 28.05714 "2023-09-08 00:00:00" "2023-09-08 00:00:00"
21600 33.42727 57.13594 35.72857 "2023-09-08 00:00:00" "2023-09-07 23:40:00"
21600 33.42727 57.13594 33.46250 "2023-09-08 00:00:00" "2023-09-07 23:50:00"
21600 33.42727 57.13594 28.05714 "2023-09-08 00:00:00" "2023-09-08 00:00:00"
21600 33.42727 57.13594 35.72857 "2023-09-08 00:00:00" "2023-09-07 23:40:00"
21600 33.42727 57.13594 33.46250 "2023-09-08 00:00:00" "2023-09-07 23:50:00"
21600 33.42727 57.13594 28.05714 "2023-09-08 00:00:00" "2023-09-08 00:00:00"
22200 32.76307 59.01698 35.72857 "2023-09-08 00:10:00" "2023-09-07 23:40:00"
22200 32.76307 59.01698 33.46250 "2023-09-08 00:10:00" "2023-09-07 23:50:00"
22200 32.76307 59.01698 28.05714 "2023-09-08 00:10:00" "2023-09-08 00:00:00"
22200 32.76307 59.01698 34.02857 "2023-09-08 00:10:00" "2023-09-08 00:10:00"
22200 32.76307 59.01698 35.72857 "2023-09-08 00:10:00" "2023-09-07 23:40:00"
22200 32.76307 59.01698 33.46250 "2023-09-08 00:10:00" "2023-09-07 23:50:00"
22200 32.76307 59.01698 28.05714 "2023-09-08 00:10:00" "2023-09-08 00:00:00"
22200 32.76307 59.01698 34.02857 "2023-09-08 00:10:00" "2023-09-08 00:10:00"
22200 32.76307 59.01698 35.72857 "2023-09-08 00:10:00" "2023-09-07 23:40:00"
22200 32.76307 59.01698 33.46250 "2023-09-08 00:10:00" "2023-09-07 23:50:00"
22200 32.76307 59.01698 28.05714 "2023-09-08 00:10:00" "2023-09-08 00:00:00"
22200 32.76307 59.01698 34.02857 "2023-09-08 00:10:00" "2023-09-08 00:10:00"
22200 32.76307 59.01698 35.72857 "2023-09-08 00:10:00" "2023-09-07 23:40:00"
22200 32.76307 59.01698 33.46250 "2023-09-08 00:10:00" "2023-09-07 23:50:00"
22200 32.76307 59.01698 28.05714 "2023-09-08 00:10:00" "2023-09-08 00:00:00"
22200 32.76307 59.01698 34.02857 "2023-09-08 00:10:00" "2023-09-08 00:10:00"
22800 33.83715 56.18925 35.72857 "2023-09-08 00:20:00" "2023-09-07 23:40:00"
22800 33.83715 56.18925 33.46250 "2023-09-08 00:20:00" "2023-09-07 23:50:00"
22800 33.83715 56.18925 28.05714 "2023-09-08 00:20:00" "2023-09-08 00:00:00"
22800 33.83715 56.18925 34.02857 "2023-09-08 00:20:00" "2023-09-08 00:10:00"
22800 33.83715 56.18925 30.37500 "2023-09-08 00:20:00" "2023-09-08 00:20:00"
22800 33.83715 56.18925 35.72857 "2023-09-08 00:20:00" "2023-09-07 23:40:00"
22800 33.83715 56.18925 33.46250 "2023-09-08 00:20:00" "2023-09-07 23:50:00"
22800 33.83715 56.18925 28.05714 "2023-09-08 00:20:00" "2023-09-08 00:00:00"
22800 33.83715 56.18925 34.02857 "2023-09-08 00:20:00" "2023-09-08 00:10:00"
22800 33.83715 56.18925 30.37500 "2023-09-08 00:20:00" "2023-09-08 00:20:00"
22800 33.83715 56.18925 35.72857 "2023-09-08 00:20:00" "2023-09-07 23:40:00"
22800 33.83715 56.18925 33.46250 "2023-09-08 00:20:00" "2023-09-07 23:50:00"
22800 33.83715 56.18925 28.05714 "2023-09-08 00:20:00" "2023-09-08 00:00:00"
