20230916
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
22200 71.10000 46.38862 70.65171 "2023-09-17 00:10:00" "2023-09-17 00:10:00"
22800 68.58000 45.58946 70.13500 "2023-09-17 00:20:00" "2023-09-17 00:10:00"
22800 68.58000 45.58946 70.22414 "2023-09-17 00:20:00" "2023-09-17 00:20:00"
23400 65.48000 46.20123 71.16187 "2023-09-17 00:30:00" "2023-09-17 00:10:00"
23400 65.48000 46.20123 71.69024 "2023-09-17 00:30:00" "2023-09-17 00:20:00"
23400 65.48000 46.20123 67.13756 "2023-09-17 00:30:00" "2023-09-17 00:30:00"
24000 66.85000 49.07350 69.92709 "2023-09-17 00:40:00" "2023-09-17 00:10:00"
24000 66.85000 49.07350 70.74155 "2023-09-17 00:40:00" "2023-09-17 00:20:00"
24000 66.85000 49.07350 64.09261 "2023-09-17 00:40:00" "2023-09-17 00:30:00"
24000 66.85000 49.07350 66.82999 "2023-09-17 00:40:00" "2023-09-17 00:40:00"
24600 66.85000 51.87449 70.71019 "2023-09-17 00:50:00" "2023-09-17 00:10:00"
24600 66.85000 51.87449 71.76132 "2023-09-17 00:50:00" "2023-09-17 00:20:00"
24600 66.85000 51.87449 63.39044 "2023-09-17 00:50:00" "2023-09-17 00:30:00"
24600 66.85000 51.87449 67.83909 "2023-09-17 00:50:00" "2023-09-17 00:40:00"
24600 66.85000 51.87449 66.11290 "2023-09-17 00:50:00" "2023-09-17 00:50:00"
25200 66.28333 56.07894 71.94703 "2023-09-17 01:00:00" "2023-09-17 00:10:00"
25200 66.28333 56.07894 73.21212 "2023-09-17 01:00:00" "2023-09-17 00:20:00"
25200 66.28333 56.07894 63.39195 "2023-09-17 01:00:00" "2023-09-17 00:30:00"
25200 66.28333 56.07894 69.02128 "2023-09-17 01:00:00" "2023-09-17 00:40:00"
25200 66.28333 56.07894 65.39007 "2023-09-17 01:00:00" "2023-09-17 00:50:00"
25200 66.28333 56.07894 65.31697 "2023-09-17 01:00:00" "2023-09-17 01:00:00"
25800 65.43333 59.21321 76.73120 "2023-09-17 01:10:00" "2023-09-17 00:20:00"
25800 65.43333 59.21321 65.86847 "2023-09-17 01:10:00" "2023-09-17 00:30:00"
25800 65.43333 59.21321 72.51551 "2023-09-17 01:10:00" "2023-09-17 00:40:00"
25800 65.43333 59.21321 67.61172 "2023-09-17 01:10:00" "2023-09-17 00:50:00"
25800 65.43333 59.21321 67.00259 "2023-09-17 01:10:00" "2023-09-17 01:00:00"
25800 65.43333 59.21321 62.97613 "2023-09-17 01:10:00" "2023-09-17 01:10:00"
26400 66.47333 60.12667 68.04250 "2023-09-17 01:20:00" "2023-09-17 00:30:00"
26400 66.47333 60.12667 75.45139 "2023-09-17 01:20:00" "2023-09-17 00:40:00"
26400 66.47333 60.12667 69.40779 "2023-09-17 01:20:00" "2023-09-17 00:50:00"
26400 66.47333 60.12667 68.49369 "2023-09-17 01:20:00" "2023-09-17 01:00:00"
26400 66.47333 60.12667 61.90944 "2023-09-17 01:20:00" "2023-09-17 01:10:00"
26400 66.47333 60.12667 61.47730 "2023-09-17 01:20:00" "2023-09-17 01:20:00"
27000 68.60000 61.17895 79.23295 "2023-09-17 01:30:00" "2023-09-17 00:40:00"
27000 68.60000 61.17895 72.19702 "2023-09-17 01:30:00" "2023-09-17 00:50:00"
27000 68.60000 61.17895 71.02462 "2023-09-17 01:30:00" "2023-09-17 01:00:00"
27000 68.60000 61.17895 62.52289 "2023-09-17 01:30:00" "2023-09-17 01:10:00"
27000 68.60000 61.17895 61.66719 "2023-09-17 01:30:00" "2023-09-17 01:20:00"
27000 68.60000 61.17895 60.46697 "2023-09-17 01:30:00" "2023-09-17 01:30:00"
27600 67.90000 62.23356 74.90971 "2023-09-17 01:40:00" "2023-09-17 00:50:00"
27600 67.90000 62.23356 73.48702 "2023-09-17 01:40:00" "2023-09-17 01:00:00"
27600 67.90000 62.23356 63.34186 "2023-09-17 01:40:00" "2023-09-17 01:10:00"
27600 67.90000 62.23356 62.16647 "2023-09-17 01:40:00" "2023-09-17 01:20:00"
27600 67.90000 62.23356 59.67951 "2023-09-17 01:40:00" "2023-09-17 01:30:00"
27600 67.90000 62.23356 56.25558 "2023-09-17 01:40:00" "2023-09-17 01:40:00"
28200 9999.00000 61.26644 73.66952 "2023-09-17 01:50:00" "2023-09-17 01:00:00"
28200 9999.00000 61.26644 62.25563 "2023-09-17 01:50:00" "2023-09-17 01:10:00"
28200 9999.00000 61.26644 60.81741 "2023-09-17 01:50:00" "2023-09-17 01:20:00"
28200 9999.00000 61.26644 57.42570 "2023-09-17 01:50:00" "2023-09-17 01:30:00"
28200 9999.00000 61.26644 52.16246 "2023-09-17 01:50:00" "2023-09-17 01:40:00"
28200 9999.00000 61.26644 53.42471 "2023-09-17 01:50:00" "2023-09-17 01:50:00"
28800 9999.00000 60.08068 61.43652 "2023-09-17 02:00:00" "2023-09-17 01:10:00"
28800 9999.00000 60.08068 59.78186 "2023-09-17 02:00:00" "2023-09-17 01:20:00"
28800 9999.00000 60.08068 55.62763 "2023-09-17 02:00:00" "2023-09-17 01:30:00"
28800 9999.00000 60.08068 48.82652 "2023-09-17 02:00:00" "2023-09-17 01:40:00"
28800 9999.00000 60.08068 51.14283 "2023-09-17 02:00:00" "2023-09-17 01:50:00"
28800 9999.00000 60.08068 50.48672 "2023-09-17 02:00:00" "2023-09-17 02:00:00"
29400 9999.00000 61.32571 60.35671 "2023-09-17 02:10:00" "2023-09-17 01:20:00"
29400 9999.00000 61.32571 55.56094 "2023-09-17 02:10:00" "2023-09-17 01:30:00"
29400 9999.00000 61.32571 47.42149 "2023-09-17 02:10:00" "2023-09-17 01:40:00"
29400 9999.00000 61.32571 50.42480 "2023-09-17 02:10:00" "2023-09-17 01:50:00"
29400 9999.00000 61.32571 49.76985 "2023-09-17 02:10:00" "2023-09-17 02:00:00"
29400 9999.00000 61.32571 46.49820 "2023-09-17 02:10:00" "2023-09-17 02:10:00"
30000 9999.00000 63.21878 54.15007 "2023-09-17 02:20:00" "2023-09-17 01:30:00"
30000 9999.00000 63.21878 44.98788 "2023-09-17 02:20:00" "2023-09-17 01:40:00"
30000 9999.00000 63.21878 48.59538 "2023-09-17 02:20:00" "2023-09-17 01:50:00"
30000 9999.00000 63.21878 47.81690 "2023-09-17 02:20:00" "2023-09-17 02:00:00"
30000 9999.00000 63.21878 42.93419 "2023-09-17 02:20:00" "2023-09-17 02:10:00"
30000 9999.00000 63.21878 43.46323 "2023-09-17 02:20:00" "2023-09-17 02:20:00"
30600 9999.00000 62.86367 42.60172 "2023-09-17 02:30:00" "2023-09-17 01:40:00"
30600 9999.00000 62.86367 46.67582 "2023-09-17 02:30:00" "2023-09-17 01:50:00"
30600 9999.00000 62.86367 45.78709 "2023-09-17 02:30:00" "2023-09-17 02:00:00"
30600 9999.00000 62.86367 39.51873 "2023-09-17 02:30:00" "2023-09-17 02:10:00"
30600 9999.00000 62.86367 40.96482 "2023-09-17 02:30:00" "2023-09-17 02:20:00"
30600 9999.00000 62.86367 40.34148 "2023-09-17 02:30:00" "2023-09-17 02:30:00"
31200 9999.00000 61.52805 47.97604 "2023-09-17 02:40:00" "2023-09-17 01:50:00"
31200 9999.00000 61.52805 47.02855 "2023-09-17 02:40:00" "2023-09-17 02:00:00"
31200 9999.00000 61.52805 39.52717 "2023-09-17 02:40:00" "2023-09-17 02:10:00"
31200 9999.00000 61.52805 41.49426 "2023-09-17 02:40:00" "2023-09-17 02:20:00"
31200 9999.00000 61.52805 41.01430 "2023-09-17 02:40:00" "2023-09-17 02:30:00"
31200 9999.00000 61.52805 37.04301 "2023-09-17 02:40:00" "2023-09-17 02:40:00"
31800 9999.00000 62.75869 49.48842 "2023-09-17 02:50:00" "2023-09-17 02:00:00"
31800 9999.00000 62.75869 41.04154 "2023-09-17 02:50:00" "2023-09-17 02:10:00"
31800 9999.00000 62.75869 43.46614 "2023-09-17 02:50:00" "2023-09-17 02:20:00"
31800 9999.00000 62.75869 42.94231 "2023-09-17 02:50:00" "2023-09-17 02:30:00"
31800 9999.00000 62.75869 36.61852 "2023-09-17 02:50:00" "2023-09-17 02:40:00"
31800 9999.00000 62.75869 33.95989 "2023-09-17 02:50:00" "2023-09-17 02:50:00"
32400 18.10000 62.34730 41.91670 "2023-09-17 03:00:00" "2023-09-17 02:10:00"
32400 18.10000 62.34730 44.73586 "2023-09-17 03:00:00" "2023-09-17 02:20:00"
32400 18.10000 62.34730 44.16626 "2023-09-17 03:00:00" "2023-09-17 02:30:00"
32400 18.10000 62.34730 35.98726 "2023-09-17 03:00:00" "2023-09-17 02:40:00"
32400 18.10000 62.34730 31.75142 "2023-09-17 03:00:00" "2023-09-17 02:50:00"
32400 18.10000 62.34730 29.26769 "2023-09-17 03:00:00" "2023-09-17 03:00:00"
33000 18.10000 59.97154 44.02364 "2023-09-17 03:10:00" "2023-09-17 02:20:00"
33000 18.10000 59.97154 43.46029 "2023-09-17 03:10:00" "2023-09-17 02:30:00"
33000 18.10000 59.97154 33.61325 "2023-09-17 03:10:00" "2023-09-17 02:40:00"
33000 18.10000 59.97154 28.14821 "2023-09-17 03:10:00" "2023-09-17 02:50:00"
33000 18.10000 59.97154 24.83746 "2023-09-17 03:10:00" "2023-09-17 03:00:00"
33000 18.10000 59.97154 27.06122 "2023-09-17 03:10:00" "2023-09-17 03:10:00"
33600 18.10000 59.02382 45.76487 "2023-09-17 03:20:00" "2023-09-17 02:30:00"
33600 18.10000 59.02382 34.59502 "2023-09-17 03:20:00" "2023-09-17 02:40:00"
33600 18.10000 59.02382 28.02530 "2023-09-17 03:20:00" "2023-09-17 02:50:00"
