20230909
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
20400 66.69748 76.90869 70.22511 "2023-09-09 23:40:00" "2023-09-09 23:40:00"
21000 68.70242 77.48497 69.95988 "2023-09-09 23:50:00" "2023-09-09 23:40:00"
21000 68.70242 77.48497 70.06510 "2023-09-09 23:50:00" "2023-09-09 23:50:00"
21600 69.83995 78.71911 69.48582 "2023-09-10 00:00:00" "2023-09-09 23:40:00"
21600 69.83995 78.71911 69.73027 "2023-09-10 00:00:00" "2023-09-09 23:50:00"
21600 69.83995 78.71911 70.69842 "2023-09-10 00:00:00" "2023-09-10 00:00:00"
22200 70.79561 80.17046 68.96719 "2023-09-10 00:10:00" "2023-09-09 23:40:00"
22200 70.79561 80.17046 69.28595 "2023-09-10 00:10:00" "2023-09-09 23:50:00"
22200 70.79561 80.17046 70.96796 "2023-09-10 00:10:00" "2023-09-10 00:00:00"
22200 70.79561 80.17046 70.55063 "2023-09-10 00:10:00" "2023-09-10 00:10:00"
22800 72.02639 81.73135 68.91224 "2023-09-10 00:20:00" "2023-09-09 23:40:00"
22800 72.02639 81.73135 69.27452 "2023-09-10 00:20:00" "2023-09-09 23:50:00"
22800 72.02639 81.73135 71.35743 "2023-09-10 00:20:00" "2023-09-10 00:00:00"
22800 72.02639 81.73135 70.88136 "2023-09-10 00:20:00" "2023-09-10 00:10:00"
22800 72.02639 81.73135 71.81726 "2023-09-10 00:20:00" "2023-09-10 00:20:00"
23400 72.54415 82.82108 69.52160 "2023-09-10 00:30:00" "2023-09-09 23:40:00"
23400 72.54415 82.82108 69.91760 "2023-09-10 00:30:00" "2023-09-09 23:50:00"
23400 72.54415 82.82108 72.24568 "2023-09-10 00:30:00" "2023-09-10 00:00:00"
23400 72.54415 82.82108 71.72565 "2023-09-10 00:30:00" "2023-09-10 00:10:00"
23400 72.54415 82.82108 73.00227 "2023-09-10 00:30:00" "2023-09-10 00:20:00"
23400 72.54415 82.82108 72.56611 "2023-09-10 00:30:00" "2023-09-10 00:30:00"
24000 73.06540 83.54912 71.37218 "2023-09-10 00:40:00" "2023-09-09 23:50:00"
24000 73.06540 83.54912 73.88675 "2023-09-10 00:40:00" "2023-09-10 00:00:00"
24000 73.06540 83.54912 73.32518 "2023-09-10 00:40:00" "2023-09-10 00:10:00"
24000 73.06540 83.54912 74.80454 "2023-09-10 00:40:00" "2023-09-10 00:20:00"
24000 73.06540 83.54912 73.69057 "2023-09-10 00:40:00" "2023-09-10 00:30:00"
24000 73.06540 83.54912 73.07943 "2023-09-10 00:40:00" "2023-09-10 00:40:00"
24600 72.92116 83.67648 75.62334 "2023-09-10 00:50:00" "2023-09-10 00:00:00"
24600 72.92116 83.67648 75.03316 "2023-09-10 00:50:00" "2023-09-10 00:10:00"
24600 72.92116 83.67648 76.65861 "2023-09-10 00:50:00" "2023-09-10 00:20:00"
24600 72.92116 83.67648 75.19365 "2023-09-10 00:50:00" "2023-09-10 00:30:00"
24600 72.92116 83.67648 74.12480 "2023-09-10 00:50:00" "2023-09-10 00:40:00"
24600 72.92116 83.67648 73.26403 "2023-09-10 00:50:00" "2023-09-10 00:50:00"
25200 73.23668 83.76316 76.46024 "2023-09-10 01:00:00" "2023-09-10 00:10:00"
25200 73.23668 83.76316 78.18976 "2023-09-10 01:00:00" "2023-09-10 00:20:00"
25200 73.23668 83.76316 76.53619 "2023-09-10 01:00:00" "2023-09-10 00:30:00"
25200 73.23668 83.76316 75.21882 "2023-09-10 01:00:00" "2023-09-10 00:40:00"
25200 73.23668 83.76316 73.74209 "2023-09-10 01:00:00" "2023-09-10 00:50:00"
25200 73.23668 83.76316 73.54658 "2023-09-10 01:00:00" "2023-09-10 01:00:00"
25800 72.51891 83.47843 79.39534 "2023-09-10 01:10:00" "2023-09-10 00:20:00"
25800 72.51891 83.47843 77.59076 "2023-09-10 01:10:00" "2023-09-10 00:30:00"
25800 72.51891 83.47843 76.12999 "2023-09-10 01:10:00" "2023-09-10 00:40:00"
25800 72.51891 83.47843 74.29787 "2023-09-10 01:10:00" "2023-09-10 00:50:00"
25800 72.51891 83.47843 74.26632 "2023-09-10 01:10:00" "2023-09-10 01:00:00"
25800 72.51891 83.47843 71.62878 "2023-09-10 01:10:00" "2023-09-10 01:10:00"
26400 71.21839 83.65988 77.86704 "2023-09-10 01:20:00" "2023-09-10 00:30:00"
26400 71.21839 83.65988 76.28973 "2023-09-10 01:20:00" "2023-09-10 00:40:00"
26400 71.21839 83.65988 74.26213 "2023-09-10 01:20:00" "2023-09-10 00:50:00"
26400 71.21839 83.65988 74.34700 "2023-09-10 01:20:00" "2023-09-10 01:00:00"
26400 71.21839 83.65988 70.07652 "2023-09-10 01:20:00" "2023-09-10 01:10:00"
26400 71.21839 83.65988 69.51028 "2023-09-10 01:20:00" "2023-09-10 01:20:00"
27000 69.51615 84.18582 76.59887 "2023-09-10 01:30:00" "2023-09-10 00:40:00"
27000 69.51615 84.18582 74.40173 "2023-09-10 01:30:00" "2023-09-10 00:50:00"
