20230903
Seconds MEASURES_glf(%) MNH_GLF(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
20400 34.76983 45.54104 32.15000 "2023-09-03 23:40:00" "2023-09-03 23:40:00"
21000 36.39347 45.06710 32.15000 "2023-09-03 23:50:00" "2023-09-03 23:40:00"
21000 36.39347 45.06710 37.28750 "2023-09-03 23:50:00" "2023-09-03 23:50:00"
21000 36.39347 45.06710 32.15000 "2023-09-03 23:50:00" "2023-09-03 23:40:00"
21000 36.39347 45.06710 37.28750 "2023-09-03 23:50:00" "2023-09-03 23:50:00"
21600 36.06769 46.09397 32.15000 "2023-09-04 00:00:00" "2023-09-03 23:40:00"
21600 36.06769 46.09397 37.28750 "2023-09-04 00:00:00" "2023-09-03 23:50:00"
21600 36.06769 46.09397 36.98571 "2023-09-04 00:00:00" "2023-09-04 00:00:00"
21600 36.06769 46.09397 32.15000 "2023-09-04 00:00:00" "2023-09-03 23:40:00"
21600 36.06769 46.09397 37.28750 "2023-09-04 00:00:00" "2023-09-03 23:50:00"
21600 36.06769 46.09397 36.98571 "2023-09-04 00:00:00" "2023-09-04 00:00:00"
21600 36.06769 46.09397 32.15000 "2023-09-04 00:00:00" "2023-09-03 23:40:00"
21600 36.06769 46.09397 37.28750 "2023-09-04 00:00:00" "2023-09-03 23:50:00"
21600 36.06769 46.09397 36.98571 "2023-09-04 00:00:00" "2023-09-04 00:00:00"
22200 34.99718 44.85051 32.15000 "2023-09-04 00:10:00" "2023-09-03 23:40:00"
22200 34.99718 44.85051 37.28750 "2023-09-04 00:10:00" "2023-09-03 23:50:00"
22200 34.99718 44.85051 36.98571 "2023-09-04 00:10:00" "2023-09-04 00:00:00"
22200 34.99718 44.85051 32.58571 "2023-09-04 00:10:00" "2023-09-04 00:10:00"
22200 34.99718 44.85051 32.15000 "2023-09-04 00:10:00" "2023-09-03 23:40:00"
22200 34.99718 44.85051 37.28750 "2023-09-04 00:10:00" "2023-09-03 23:50:00"
22200 34.99718 44.85051 36.98571 "2023-09-04 00:10:00" "2023-09-04 00:00:00"
22200 34.99718 44.85051 32.58571 "2023-09-04 00:10:00" "2023-09-04 00:10:00"
22200 34.99718 44.85051 32.15000 "2023-09-04 00:10:00" "2023-09-03 23:40:00"
22200 34.99718 44.85051 37.28750 "2023-09-04 00:10:00" "2023-09-03 23:50:00"
22200 34.99718 44.85051 36.98571 "2023-09-04 00:10:00" "2023-09-04 00:00:00"
22200 34.99718 44.85051 32.58571 "2023-09-04 00:10:00" "2023-09-04 00:10:00"
22200 34.99718 44.85051 32.15000 "2023-09-04 00:10:00" "2023-09-03 23:40:00"
