20230924
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
22800 54.41213 73.46883 54.58497 "2023-09-25 00:20:00" "2023-09-25 00:20:00"
23400 55.26371 73.54127 52.91344 "2023-09-25 00:30:00" "2023-09-25 00:20:00"
23400 55.26371 73.54127 54.55033 "2023-09-25 00:30:00" "2023-09-25 00:30:00"
24000 55.13656 72.01363 51.08828 "2023-09-25 00:40:00" "2023-09-25 00:20:00"
24000 55.13656 72.01363 53.63575 "2023-09-25 00:40:00" "2023-09-25 00:30:00"
24000 55.13656 72.01363 54.69652 "2023-09-25 00:40:00" "2023-09-25 00:40:00"
24600 53.83292 72.38973 50.80968 "2023-09-25 00:50:00" "2023-09-25 00:20:00"
24600 53.83292 72.38973 54.16990 "2023-09-25 00:50:00" "2023-09-25 00:30:00"
24600 53.83292 72.38973 55.58081 "2023-09-25 00:50:00" "2023-09-25 00:40:00"
24600 53.83292 72.38973 54.09071 "2023-09-25 00:50:00" "2023-09-25 00:50:00"
25200 52.42843 73.57295 51.45898 "2023-09-25 01:00:00" "2023-09-25 00:20:00"
25200 52.42843 73.57295 55.54588 "2023-09-25 01:00:00" "2023-09-25 00:30:00"
25200 52.42843 73.57295 57.35259 "2023-09-25 01:00:00" "2023-09-25 00:40:00"
25200 52.42843 73.57295 54.79304 "2023-09-25 01:00:00" "2023-09-25 00:50:00"
25200 52.42843 73.57295 52.11614 "2023-09-25 01:00:00" "2023-09-25 01:00:00"
25800 53.78123 73.99915 50.60094 "2023-09-25 01:10:00" "2023-09-25 00:20:00"
25800 53.78123 73.99915 55.10507 "2023-09-25 01:10:00" "2023-09-25 00:30:00"
25800 53.78123 73.99915 57.20194 "2023-09-25 01:10:00" "2023-09-25 00:40:00"
25800 53.78123 73.99915 53.75537 "2023-09-25 01:10:00" "2023-09-25 00:50:00"
25800 53.78123 73.99915 49.40940 "2023-09-25 01:10:00" "2023-09-25 01:00:00"
