20230906
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
20400 60.73494 41.84718 62.51683 "2023-09-06 23:40:00" "2023-09-06 23:40:00"
21000 62.60642 44.54357 63.41866 "2023-09-06 23:50:00" "2023-09-06 23:40:00"
21000 62.60642 44.54357 63.31288 "2023-09-06 23:50:00" "2023-09-06 23:50:00"
21600 63.52892 45.74616 66.53493 "2023-09-07 00:00:00" "2023-09-06 23:40:00"
21600 63.52892 45.74616 66.80946 "2023-09-07 00:00:00" "2023-09-06 23:50:00"
21600 63.52892 45.74616 63.18498 "2023-09-07 00:00:00" "2023-09-07 00:00:00"
22200 65.84348 48.17201 68.90307 "2023-09-07 00:10:00" "2023-09-06 23:40:00"
22200 65.84348 48.17201 69.39959 "2023-09-07 00:10:00" "2023-09-06 23:50:00"
22200 65.84348 48.17201 63.39055 "2023-09-07 00:10:00" "2023-09-07 00:00:00"
22200 65.84348 48.17201 64.20800 "2023-09-07 00:10:00" "2023-09-07 00:10:00"
22800 65.91543 50.66315 70.51968 "2023-09-07 00:20:00" "2023-09-06 23:40:00"
22800 65.91543 50.66315 71.25739 "2023-09-07 00:20:00" "2023-09-06 23:50:00"
22800 65.91543 50.66315 63.43758 "2023-09-07 00:20:00" "2023-09-07 00:00:00"
22800 65.91543 50.66315 64.96804 "2023-09-07 00:20:00" "2023-09-07 00:10:00"
22800 65.91543 50.66315 65.96200 "2023-09-07 00:20:00" "2023-09-07 00:20:00"
23400 64.91803 49.76493 71.13531 "2023-09-07 00:30:00" "2023-09-06 23:40:00"
23400 64.91803 49.76493 72.01296 "2023-09-07 00:30:00" "2023-09-06 23:50:00"
23400 64.91803 49.76493 62.88048 "2023-09-07 00:30:00" "2023-09-07 00:00:00"
23400 64.91803 49.76493 64.93200 "2023-09-07 00:30:00" "2023-09-07 00:10:00"
23400 64.91803 49.76493 65.68787 "2023-09-07 00:30:00" "2023-09-07 00:20:00"
23400 64.91803 49.76493 64.93326 "2023-09-07 00:30:00" "2023-09-07 00:30:00"
24000 65.91595 49.04702 72.80791 "2023-09-07 00:40:00" "2023-09-06 23:50:00"
24000 65.91595 49.04702 62.89690 "2023-09-07 00:40:00" "2023-09-07 00:00:00"
24000 65.91595 49.04702 65.35429 "2023-09-07 00:40:00" "2023-09-07 00:10:00"
24000 65.91595 49.04702 66.09195 "2023-09-07 00:40:00" "2023-09-07 00:20:00"
24000 65.91595 49.04702 65.17890 "2023-09-07 00:40:00" "2023-09-07 00:30:00"
24000 65.91595 49.04702 66.04307 "2023-09-07 00:40:00" "2023-09-07 00:40:00"
24600 66.94354 48.83697 64.53234 "2023-09-07 00:50:00" "2023-09-07 00:00:00"
24600 66.94354 48.83697 67.22969 "2023-09-07 00:50:00" "2023-09-07 00:10:00"
24600 66.94354 48.83697 67.82656 "2023-09-07 00:50:00" "2023-09-07 00:20:00"
24600 66.94354 48.83697 66.73361 "2023-09-07 00:50:00" "2023-09-07 00:30:00"
24600 66.94354 48.83697 67.92304 "2023-09-07 00:50:00" "2023-09-07 00:40:00"
24600 66.94354 48.83697 66.37803 "2023-09-07 00:50:00" "2023-09-07 00:50:00"
25200 65.56823 48.49403 65.50994 "2023-09-07 01:00:00" "2023-09-07 00:10:00"
25200 65.56823 48.49403 66.04649 "2023-09-07 01:00:00" "2023-09-07 00:20:00"
25200 65.56823 48.49403 64.87627 "2023-09-07 01:00:00" "2023-09-07 00:30:00"
25200 65.56823 48.49403 66.42304 "2023-09-07 01:00:00" "2023-09-07 00:40:00"
25200 65.56823 48.49403 63.87813 "2023-09-07 01:00:00" "2023-09-07 00:50:00"
25200 65.56823 48.49403 66.22226 "2023-09-07 01:00:00" "2023-09-07 01:00:00"
25800 64.03778 50.10374 64.34997 "2023-09-07 01:10:00" "2023-09-07 00:20:00"
25800 64.03778 50.10374 63.11992 "2023-09-07 01:10:00" "2023-09-07 00:30:00"
25800 64.03778 50.10374 64.92854 "2023-09-07 01:10:00" "2023-09-07 00:40:00"
25800 64.03778 50.10374 61.61391 "2023-09-07 01:10:00" "2023-09-07 00:50:00"
25800 64.03778 50.10374 65.66117 "2023-09-07 01:10:00" "2023-09-07 01:00:00"
25800 64.03778 50.10374 63.77910 "2023-09-07 01:10:00" "2023-09-07 01:10:00"
26400 64.00936 49.46520 61.43168 "2023-09-07 01:20:00" "2023-09-07 00:30:00"
26400 64.00936 49.46520 63.38301 "2023-09-07 01:20:00" "2023-09-07 00:40:00"
26400 64.00936 49.46520 59.51048 "2023-09-07 01:20:00" "2023-09-07 00:50:00"
26400 64.00936 49.46520 64.80134 "2023-09-07 01:20:00" "2023-09-07 01:00:00"
26400 64.00936 49.46520 62.05386 "2023-09-07 01:20:00" "2023-09-07 01:10:00"
26400 64.00936 49.46520 64.33147 "2023-09-07 01:20:00" "2023-09-07 01:20:00"
27000 64.84139 50.18058 62.69041 "2023-09-07 01:30:00" "2023-09-07 00:40:00"
27000 64.84139 50.18058 58.48738 "2023-09-07 01:30:00" "2023-09-07 00:50:00"
27000 64.84139 50.18058 64.69367 "2023-09-07 01:30:00" "2023-09-07 01:00:00"
27000 64.84139 50.18058 61.19828 "2023-09-07 01:30:00" "2023-09-07 01:10:00"
27000 64.84139 50.18058 64.64286 "2023-09-07 01:30:00" "2023-09-07 01:20:00"
27000 64.84139 50.18058 64.83285 "2023-09-07 01:30:00" "2023-09-07 01:30:00"
27600 65.67765 51.90300 58.23792 "2023-09-07 01:40:00" "2023-09-07 00:50:00"
27600 65.67765 51.90300 64.98228 "2023-09-07 01:40:00" "2023-09-07 01:00:00"
27600 65.67765 51.90300 60.97359 "2023-09-07 01:40:00" "2023-09-07 01:10:00"
27600 65.67765 51.90300 65.44169 "2023-09-07 01:40:00" "2023-09-07 01:20:00"
27600 65.67765 51.90300 66.43438 "2023-09-07 01:40:00" "2023-09-07 01:30:00"
27600 65.67765 51.90300 67.68090 "2023-09-07 01:40:00" "2023-09-07 01:40:00"
28200 64.56745 52.52871 64.90850 "2023-09-07 01:50:00" "2023-09-07 01:00:00"
28200 64.56745 52.52871 60.59117 "2023-09-07 01:50:00" "2023-09-07 01:10:00"
