20230929
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
22800 37.38912 70.32598 27.76407 "2023-09-30 00:20:00" "2023-09-30 00:20:00"
23400 45.80149 69.39208 27.94477 "2023-09-30 00:30:00" "2023-09-30 00:20:00"
23400 45.80149 69.39208 32.77033 "2023-09-30 00:30:00" "2023-09-30 00:30:00"
24000 46.18406 68.72920 29.38789 "2023-09-30 00:40:00" "2023-09-30 00:20:00"
24000 46.18406 68.72920 36.92454 "2023-09-30 00:40:00" "2023-09-30 00:30:00"
24000 46.18406 68.72920 34.65683 "2023-09-30 00:40:00" "2023-09-30 00:40:00"
24600 47.79495 68.58376 29.71246 "2023-09-30 00:50:00" "2023-09-30 00:20:00"
24600 47.79495 68.58376 38.92218 "2023-09-30 00:50:00" "2023-09-30 00:30:00"
24600 47.79495 68.58376 34.88182 "2023-09-30 00:50:00" "2023-09-30 00:40:00"
24600 47.79495 68.58376 39.29016 "2023-09-30 00:50:00" "2023-09-30 00:50:00"
25200 48.44704 69.26743 30.13728 "2023-09-30 01:00:00" "2023-09-30 00:20:00"
25200 48.44704 69.26743 40.51660 "2023-09-30 01:00:00" "2023-09-30 00:30:00"
25200 48.44704 69.26743 35.47448 "2023-09-30 01:00:00" "2023-09-30 00:40:00"
25200 48.44704 69.26743 42.41379 "2023-09-30 01:00:00" "2023-09-30 00:50:00"
25200 48.44704 69.26743 43.57607 "2023-09-30 01:00:00" "2023-09-30 01:00:00"
25800 49.99563 68.64410 31.00166 "2023-09-30 01:10:00" "2023-09-30 00:20:00"
25800 49.99563 68.64410 42.20698 "2023-09-30 01:10:00" "2023-09-30 00:30:00"
25800 49.99563 68.64410 36.53287 "2023-09-30 01:10:00" "2023-09-30 00:40:00"
25800 49.99563 68.64410 45.04447 "2023-09-30 01:10:00" "2023-09-30 00:50:00"
25800 49.99563 68.64410 46.53984 "2023-09-30 01:10:00" "2023-09-30 01:00:00"
25800 49.99563 68.64410 48.28485 "2023-09-30 01:10:00" "2023-09-30 01:10:00"
