20230917
Seconds MEASURES_glf(%) MNH_GLF(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
27000 52.19499 54.19766 51.44000 "2023-09-18 01:30:00" "2023-09-18 01:30:00"
27600 55.01398 57.79296 51.44000 "2023-09-18 01:40:00" "2023-09-18 01:30:00"
27600 55.01398 57.79296 54.30000 "2023-09-18 01:40:00" "2023-09-18 01:40:00"
27600 55.01398 57.79296 51.44000 "2023-09-18 01:40:00" "2023-09-18 01:30:00"
27600 55.01398 57.79296 54.30000 "2023-09-18 01:40:00" "2023-09-18 01:40:00"
28200 58.97589 60.96528 51.44000 "2023-09-18 01:50:00" "2023-09-18 01:30:00"
28200 58.97589 60.96528 54.30000 "2023-09-18 01:50:00" "2023-09-18 01:40:00"
28200 58.97589 60.96528 66.21250 "2023-09-18 01:50:00" "2023-09-18 01:50:00"
28200 58.97589 60.96528 51.44000 "2023-09-18 01:50:00" "2023-09-18 01:30:00"
28200 58.97589 60.96528 54.30000 "2023-09-18 01:50:00" "2023-09-18 01:40:00"
28200 58.97589 60.96528 66.21250 "2023-09-18 01:50:00" "2023-09-18 01:50:00"
28200 58.97589 60.96528 51.44000 "2023-09-18 01:50:00" "2023-09-18 01:30:00"
28200 58.97589 60.96528 54.30000 "2023-09-18 01:50:00" "2023-09-18 01:40:00"
28200 58.97589 60.96528 66.21250 "2023-09-18 01:50:00" "2023-09-18 01:50:00"
28800 60.23444 63.24129 51.44000 "2023-09-18 02:00:00" "2023-09-18 01:30:00"
28800 60.23444 63.24129 54.30000 "2023-09-18 02:00:00" "2023-09-18 01:40:00"
28800 60.23444 63.24129 66.21250 "2023-09-18 02:00:00" "2023-09-18 01:50:00"
28800 60.23444 63.24129 63.77143 "2023-09-18 02:00:00" "2023-09-18 02:00:00"
28800 60.23444 63.24129 51.44000 "2023-09-18 02:00:00" "2023-09-18 01:30:00"
28800 60.23444 63.24129 54.30000 "2023-09-18 02:00:00" "2023-09-18 01:40:00"
28800 60.23444 63.24129 66.21250 "2023-09-18 02:00:00" "2023-09-18 01:50:00"
28800 60.23444 63.24129 63.77143 "2023-09-18 02:00:00" "2023-09-18 02:00:00"
28800 60.23444 63.24129 51.44000 "2023-09-18 02:00:00" "2023-09-18 01:30:00"
28800 60.23444 63.24129 54.30000 "2023-09-18 02:00:00" "2023-09-18 01:40:00"
28800 60.23444 63.24129 66.21250 "2023-09-18 02:00:00" "2023-09-18 01:50:00"
28800 60.23444 63.24129 63.77143 "2023-09-18 02:00:00" "2023-09-18 02:00:00"
28800 60.23444 63.24129 51.44000 "2023-09-18 02:00:00" "2023-09-18 01:30:00"
28800 60.23444 63.24129 54.30000 "2023-09-18 02:00:00" "2023-09-18 01:40:00"
28800 60.23444 63.24129 66.21250 "2023-09-18 02:00:00" "2023-09-18 01:50:00"
28800 60.23444 63.24129 63.77143 "2023-09-18 02:00:00" "2023-09-18 02:00:00"
29400 57.48609 65.66360 51.44000 "2023-09-18 02:10:00" "2023-09-18 01:30:00"
29400 57.48609 65.66360 54.30000 "2023-09-18 02:10:00" "2023-09-18 01:40:00"
29400 57.48609 65.66360 66.21250 "2023-09-18 02:10:00" "2023-09-18 01:50:00"
29400 57.48609 65.66360 63.77143 "2023-09-18 02:10:00" "2023-09-18 02:00:00"
29400 57.48609 65.66360 56.96250 "2023-09-18 02:10:00" "2023-09-18 02:10:00"
29400 57.48609 65.66360 51.44000 "2023-09-18 02:10:00" "2023-09-18 01:30:00"
29400 57.48609 65.66360 54.30000 "2023-09-18 02:10:00" "2023-09-18 01:40:00"
29400 57.48609 65.66360 66.21250 "2023-09-18 02:10:00" "2023-09-18 01:50:00"
29400 57.48609 65.66360 63.77143 "2023-09-18 02:10:00" "2023-09-18 02:00:00"
29400 57.48609 65.66360 56.96250 "2023-09-18 02:10:00" "2023-09-18 02:10:00"
29400 57.48609 65.66360 51.44000 "2023-09-18 02:10:00" "2023-09-18 01:30:00"
29400 57.48609 65.66360 54.30000 "2023-09-18 02:10:00" "2023-09-18 01:40:00"
29400 57.48609 65.66360 66.21250 "2023-09-18 02:10:00" "2023-09-18 01:50:00"
29400 57.48609 65.66360 63.77143 "2023-09-18 02:10:00" "2023-09-18 02:00:00"
29400 57.48609 65.66360 56.96250 "2023-09-18 02:10:00" "2023-09-18 02:10:00"
29400 57.48609 65.66360 51.44000 "2023-09-18 02:10:00" "2023-09-18 01:30:00"
29400 57.48609 65.66360 54.30000 "2023-09-18 02:10:00" "2023-09-18 01:40:00"
29400 57.48609 65.66360 66.21250 "2023-09-18 02:10:00" "2023-09-18 01:50:00"
29400 57.48609 65.66360 63.77143 "2023-09-18 02:10:00" "2023-09-18 02:00:00"
29400 57.48609 65.66360 56.96250 "2023-09-18 02:10:00" "2023-09-18 02:10:00"
29400 57.48609 65.66360 51.44000 "2023-09-18 02:10:00" "2023-09-18 01:30:00"
29400 57.48609 65.66360 54.30000 "2023-09-18 02:10:00" "2023-09-18 01:40:00"
29400 57.48609 65.66360 66.21250 "2023-09-18 02:10:00" "2023-09-18 01:50:00"
29400 57.48609 65.66360 63.77143 "2023-09-18 02:10:00" "2023-09-18 02:00:00"
29400 57.48609 65.66360 56.96250 "2023-09-18 02:10:00" "2023-09-18 02:10:00"
30000 55.97771 67.93369 51.44000 "2023-09-18 02:20:00" "2023-09-18 01:30:00"
30000 55.97771 67.93369 54.30000 "2023-09-18 02:20:00" "2023-09-18 01:40:00"
30000 55.97771 67.93369 66.21250 "2023-09-18 02:20:00" "2023-09-18 01:50:00"
30000 55.97771 67.93369 63.77143 "2023-09-18 02:20:00" "2023-09-18 02:00:00"
30000 55.97771 67.93369 56.96250 "2023-09-18 02:20:00" "2023-09-18 02:10:00"
30000 55.97771 67.93369 44.31429 "2023-09-18 02:20:00" "2023-09-18 02:20:00"
30000 55.97771 67.93369 51.44000 "2023-09-18 02:20:00" "2023-09-18 01:30:00"
30000 55.97771 67.93369 54.30000 "2023-09-18 02:20:00" "2023-09-18 01:40:00"
30000 55.97771 67.93369 66.21250 "2023-09-18 02:20:00" "2023-09-18 01:50:00"
30000 55.97771 67.93369 63.77143 "2023-09-18 02:20:00" "2023-09-18 02:00:00"
30000 55.97771 67.93369 56.96250 "2023-09-18 02:20:00" "2023-09-18 02:10:00"
30000 55.97771 67.93369 44.31429 "2023-09-18 02:20:00" "2023-09-18 02:20:00"
30000 55.97771 67.93369 51.44000 "2023-09-18 02:20:00" "2023-09-18 01:30:00"
