20230919
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
27600 46.53765 60.68673 31.74860 "2023-09-20 01:40:00" "2023-09-20 01:40:00"
28200 48.45612 61.28017 32.35977 "2023-09-20 01:50:00" "2023-09-20 01:40:00"
28200 48.45612 61.28017 35.48663 "2023-09-20 01:50:00" "2023-09-20 01:50:00"
28800 51.35978 60.59594 32.07175 "2023-09-20 02:00:00" "2023-09-20 01:40:00"
28800 51.35978 60.59594 36.52093 "2023-09-20 02:00:00" "2023-09-20 01:50:00"
28800 51.35978 60.59594 39.87510 "2023-09-20 02:00:00" "2023-09-20 02:00:00"
29400 53.84448 58.27015 31.37919 "2023-09-20 02:10:00" "2023-09-20 01:40:00"
29400 53.84448 58.27015 36.98876 "2023-09-20 02:10:00" "2023-09-20 01:50:00"
29400 53.84448 58.27015 42.07688 "2023-09-20 02:10:00" "2023-09-20 02:00:00"
29400 53.84448 58.27015 45.58459 "2023-09-20 02:10:00" "2023-09-20 02:10:00"
30000 54.82231 57.58458 31.75720 "2023-09-20 02:20:00" "2023-09-20 01:40:00"
30000 54.82231 57.58458 38.41295 "2023-09-20 02:20:00" "2023-09-20 01:50:00"
30000 54.82231 57.58458 45.05841 "2023-09-20 02:20:00" "2023-09-20 02:00:00"
30000 54.82231 57.58458 50.76789 "2023-09-20 02:20:00" "2023-09-20 02:10:00"
30000 54.82231 57.58458 51.21557 "2023-09-20 02:20:00" "2023-09-20 02:20:00"
30600 55.15539 56.94687 31.93394 "2023-09-20 02:30:00" "2023-09-20 01:40:00"
30600 55.15539 56.94687 39.36231 "2023-09-20 02:30:00" "2023-09-20 01:50:00"
30600 55.15539 56.94687 47.31666 "2023-09-20 02:30:00" "2023-09-20 02:00:00"
30600 55.15539 56.94687 54.96833 "2023-09-20 02:30:00" "2023-09-20 02:10:00"
30600 55.15539 56.94687 55.84953 "2023-09-20 02:30:00" "2023-09-20 02:20:00"
30600 55.15539 56.94687 55.34246 "2023-09-20 02:30:00" "2023-09-20 02:30:00"
31200 49.79363 55.89277 38.08462 "2023-09-20 02:40:00" "2023-09-20 01:50:00"
31200 49.79363 55.89277 47.13355 "2023-09-20 02:40:00" "2023-09-20 02:00:00"
31200 49.79363 55.89277 56.37348 "2023-09-20 02:40:00" "2023-09-20 02:10:00"
31200 49.79363 55.89277 57.73958 "2023-09-20 02:40:00" "2023-09-20 02:20:00"
31200 49.79363 55.89277 57.37944 "2023-09-20 02:40:00" "2023-09-20 02:30:00"
31200 49.79363 55.89277 51.50251 "2023-09-20 02:40:00" "2023-09-20 02:40:00"
31800 47.09008 54.42480 47.69906 "2023-09-20 02:50:00" "2023-09-20 02:00:00"
31800 47.09008 54.42480 58.26977 "2023-09-20 02:50:00" "2023-09-20 02:10:00"
31800 47.09008 54.42480 60.01269 "2023-09-20 02:50:00" "2023-09-20 02:20:00"
31800 47.09008 54.42480 59.87655 "2023-09-20 02:50:00" "2023-09-20 02:30:00"
31800 47.09008 54.42480 50.31112 "2023-09-20 02:50:00" "2023-09-20 02:40:00"
