20230911
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
21000 41.61382 64.73903 37.31181 "2023-09-11 23:50:00" "2023-09-11 23:50:00"
21600 47.90000 66.56925 37.95337 "2023-09-12 00:00:00" "2023-09-11 23:50:00"
21600 47.90000 66.56925 41.65859 "2023-09-12 00:00:00" "2023-09-12 00:00:00"
22200 48.50000 66.68433 39.08787 "2023-09-12 00:10:00" "2023-09-11 23:50:00"
22200 48.50000 66.68433 44.51532 "2023-09-12 00:10:00" "2023-09-12 00:00:00"
22200 48.50000 66.68433 44.83876 "2023-09-12 00:10:00" "2023-09-12 00:10:00"
22800 48.79523 66.31913 39.49266 "2023-09-12 00:20:00" "2023-09-11 23:50:00"
22800 48.79523 66.31913 45.98267 "2023-09-12 00:20:00" "2023-09-12 00:00:00"
22800 48.79523 66.31913 46.32668 "2023-09-12 00:20:00" "2023-09-12 00:10:00"
22800 48.79523 66.31913 47.31733 "2023-09-12 00:20:00" "2023-09-12 00:20:00"
23400 50.13235 67.48858 40.79035 "2023-09-12 00:30:00" "2023-09-11 23:50:00"
23400 50.13235 67.48858 47.92933 "2023-09-12 00:30:00" "2023-09-12 00:00:00"
23400 50.13235 67.48858 48.36648 "2023-09-12 00:30:00" "2023-09-12 00:10:00"
23400 50.13235 67.48858 49.94346 "2023-09-12 00:30:00" "2023-09-12 00:20:00"
23400 50.13235 67.48858 49.44165 "2023-09-12 00:30:00" "2023-09-12 00:30:00"
24000 50.82171 67.80961 41.33807 "2023-09-12 00:40:00" "2023-09-11 23:50:00"
24000 50.82171 67.80961 49.20025 "2023-09-12 00:40:00" "2023-09-12 00:00:00"
24000 50.82171 67.80961 49.67610 "2023-09-12 00:40:00" "2023-09-12 00:10:00"
24000 50.82171 67.80961 51.61275 "2023-09-12 00:40:00" "2023-09-12 00:20:00"
24000 50.82171 67.80961 50.63849 "2023-09-12 00:40:00" "2023-09-12 00:30:00"
24000 50.82171 67.80961 53.57013 "2023-09-12 00:40:00" "2023-09-12 00:40:00"
24600 55.57350 68.58096 49.54390 "2023-09-12 00:50:00" "2023-09-12 00:00:00"
24600 55.57350 68.58096 50.07743 "2023-09-12 00:50:00" "2023-09-12 00:10:00"
24600 55.57350 68.58096 52.21484 "2023-09-12 00:50:00" "2023-09-12 00:20:00"
24600 55.57350 68.58096 51.04402 "2023-09-12 00:50:00" "2023-09-12 00:30:00"
24600 55.57350 68.58096 55.26172 "2023-09-12 00:50:00" "2023-09-12 00:40:00"
24600 55.57350 68.58096 57.13221 "2023-09-12 00:50:00" "2023-09-12 00:50:00"
25200 55.33810 69.09807 51.29611 "2023-09-12 01:00:00" "2023-09-12 00:10:00"
25200 55.33810 69.09807 53.64732 "2023-09-12 01:00:00" "2023-09-12 00:20:00"
25200 55.33810 69.09807 52.38037 "2023-09-12 01:00:00" "2023-09-12 00:30:00"
25200 55.33810 69.09807 57.36941 "2023-09-12 01:00:00" "2023-09-12 00:40:00"
25200 55.33810 69.09807 60.32851 "2023-09-12 01:00:00" "2023-09-12 00:50:00"
25200 55.33810 69.09807 56.77654 "2023-09-12 01:00:00" "2023-09-12 01:00:00"
25800 51.61646 69.45356 54.62215 "2023-09-12 01:10:00" "2023-09-12 00:20:00"
25800 51.61646 69.45356 53.21645 "2023-09-12 01:10:00" "2023-09-12 00:30:00"
25800 51.61646 69.45356 58.69213 "2023-09-12 01:10:00" "2023-09-12 00:40:00"
25800 51.61646 69.45356 62.28599 "2023-09-12 01:10:00" "2023-09-12 00:50:00"
