20230928
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
20400 37.69427 49.87711 44.67186 "2023-09-28 23:40:00" "2023-09-28 23:40:00"
21000 37.71118 44.80450 41.56223 "2023-09-28 23:50:00" "2023-09-28 23:40:00"
21000 37.71118 44.80450 44.62207 "2023-09-28 23:50:00" "2023-09-28 23:50:00"
21600 39.81210 41.80396 40.41003 "2023-09-29 00:00:00" "2023-09-28 23:40:00"
21600 39.81210 41.80396 44.18104 "2023-09-29 00:00:00" "2023-09-28 23:50:00"
21600 39.81210 41.80396 40.96808 "2023-09-29 00:00:00" "2023-09-29 00:00:00"
22200 43.52600 40.17618 36.16681 "2023-09-29 00:10:00" "2023-09-28 23:40:00"
22200 43.52600 40.17618 40.35890 "2023-09-29 00:10:00" "2023-09-28 23:50:00"
22200 43.52600 40.17618 35.72898 "2023-09-29 00:10:00" "2023-09-29 00:00:00"
22200 43.52600 40.17618 43.99977 "2023-09-29 00:10:00" "2023-09-29 00:10:00"
22800 45.87653 40.97840 30.77419 "2023-09-29 00:20:00" "2023-09-28 23:40:00"
22800 45.87653 40.97840 35.34428 "2023-09-29 00:20:00" "2023-09-28 23:50:00"
22800 45.87653 40.97840 29.74738 "2023-09-29 00:20:00" "2023-09-29 00:00:00"
22800 45.87653 40.97840 41.80633 "2023-09-29 00:20:00" "2023-09-29 00:10:00"
22800 45.87653 40.97840 47.16636 "2023-09-29 00:20:00" "2023-09-29 00:20:00"
23400 47.39982 41.40176 28.13523 "2023-09-29 00:30:00" "2023-09-28 23:40:00"
23400 47.39982 41.40176 32.90623 "2023-09-29 00:30:00" "2023-09-28 23:50:00"
23400 47.39982 41.40176 26.66422 "2023-09-29 00:30:00" "2023-09-29 00:00:00"
23400 47.39982 41.40176 40.93254 "2023-09-29 00:30:00" "2023-09-29 00:10:00"
23400 47.39982 41.40176 49.54528 "2023-09-29 00:30:00" "2023-09-29 00:20:00"
23400 47.39982 41.40176 46.73289 "2023-09-29 00:30:00" "2023-09-29 00:30:00"
24000 49.20738 43.63107 30.35373 "2023-09-29 00:40:00" "2023-09-28 23:50:00"
24000 49.20738 43.63107 23.67057 "2023-09-29 00:40:00" "2023-09-29 00:00:00"
24000 49.20738 43.63107 39.55326 "2023-09-29 00:40:00" "2023-09-29 00:10:00"
24000 49.20738 43.63107 50.24951 "2023-09-29 00:40:00" "2023-09-29 00:20:00"
24000 49.20738 43.63107 46.80599 "2023-09-29 00:40:00" "2023-09-29 00:30:00"
24000 49.20738 43.63107 51.32138 "2023-09-29 00:40:00" "2023-09-29 00:40:00"
24600 47.99192 45.38232 24.51949 "2023-09-29 00:50:00" "2023-09-29 00:00:00"
24600 47.99192 45.38232 41.38178 "2023-09-29 00:50:00" "2023-09-29 00:10:00"
24600 47.99192 45.38232 53.41260 "2023-09-29 00:50:00" "2023-09-29 00:20:00"
24600 47.99192 45.38232 49.64493 "2023-09-29 00:50:00" "2023-09-29 00:30:00"
24600 47.99192 45.38232 57.00570 "2023-09-29 00:50:00" "2023-09-29 00:40:00"
24600 47.99192 45.38232 47.46784 "2023-09-29 00:50:00" "2023-09-29 00:50:00"
25200 45.51890 46.68168 41.58199 "2023-09-29 01:00:00" "2023-09-29 00:10:00"
25200 45.51890 46.68168 54.71851 "2023-09-29 01:00:00" "2023-09-29 00:20:00"
25200 45.51890 46.68168 50.56563 "2023-09-29 01:00:00" "2023-09-29 00:30:00"
25200 45.51890 46.68168 59.81031 "2023-09-29 01:00:00" "2023-09-29 00:40:00"
25200 45.51890 46.68168 45.39671 "2023-09-29 01:00:00" "2023-09-29 00:50:00"
25200 45.51890 46.68168 45.57642 "2023-09-29 01:00:00" "2023-09-29 01:00:00"
25800 44.12329 47.89408 56.55928 "2023-09-29 01:10:00" "2023-09-29 00:20:00"
25800 44.12329 47.89408 52.27775 "2023-09-29 01:10:00" "2023-09-29 00:30:00"
25800 44.12329 47.89408 62.77900 "2023-09-29 01:10:00" "2023-09-29 00:40:00"
