20230907
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
20400 36.78951 55.32250 49.27312 "2023-09-07 23:40:00" "2023-09-07 23:40:00"
21000 34.63634 56.85852 49.04290 "2023-09-07 23:50:00" "2023-09-07 23:40:00"
21000 34.63634 56.85852 45.04847 "2023-09-07 23:50:00" "2023-09-07 23:50:00"
21600 33.42727 57.13594 47.23639 "2023-09-08 00:00:00" "2023-09-07 23:40:00"
21600 33.42727 57.13594 41.10644 "2023-09-08 00:00:00" "2023-09-07 23:50:00"
21600 33.42727 57.13594 41.19125 "2023-09-08 00:00:00" "2023-09-08 00:00:00"
22200 32.76307 59.01698 45.97406 "2023-09-08 00:10:00" "2023-09-07 23:40:00"
22200 32.76307 59.01698 38.25955 "2023-09-08 00:10:00" "2023-09-07 23:50:00"
22200 32.76307 59.01698 38.64024 "2023-09-08 00:10:00" "2023-09-08 00:00:00"
22200 32.76307 59.01698 39.12123 "2023-09-08 00:10:00" "2023-09-08 00:10:00"
22800 33.83715 56.18925 47.55953 "2023-09-08 00:20:00" "2023-09-07 23:40:00"
22800 33.83715 56.18925 38.67697 "2023-09-08 00:20:00" "2023-09-07 23:50:00"
22800 33.83715 56.18925 39.10514 "2023-09-08 00:20:00" "2023-09-08 00:00:00"
22800 33.83715 56.18925 39.15068 "2023-09-08 00:20:00" "2023-09-08 00:10:00"
22800 33.83715 56.18925 35.45600 "2023-09-08 00:20:00" "2023-09-08 00:20:00"
23400 33.21988 49.86751 48.07590 "2023-09-08 00:30:00" "2023-09-07 23:40:00"
23400 33.21988 49.86751 38.23400 "2023-09-08 00:30:00" "2023-09-07 23:50:00"
23400 33.21988 49.86751 38.71430 "2023-09-08 00:30:00" "2023-09-08 00:00:00"
23400 33.21988 49.86751 38.50065 "2023-09-08 00:30:00" "2023-09-08 00:10:00"
23400 33.21988 49.86751 33.35006 "2023-09-08 00:30:00" "2023-09-08 00:20:00"
23400 33.21988 49.86751 33.22095 "2023-09-08 00:30:00" "2023-09-08 00:30:00"
24000 32.44404 45.54623 39.89126 "2023-09-08 00:40:00" "2023-09-07 23:50:00"
24000 32.44404 45.54623 40.38923 "2023-09-08 00:40:00" "2023-09-08 00:00:00"
24000 32.44404 45.54623 40.01315 "2023-09-08 00:40:00" "2023-09-08 00:10:00"
24000 32.44404 45.54623 33.72933 "2023-09-08 00:40:00" "2023-09-08 00:20:00"
24000 32.44404 45.54623 33.57455 "2023-09-08 00:40:00" "2023-09-08 00:30:00"
24000 32.44404 45.54623 32.07841 "2023-09-08 00:40:00" "2023-09-08 00:40:00"
24600 31.37761 44.13919 39.41952 "2023-09-08 00:50:00" "2023-09-08 00:00:00"
24600 31.37761 44.13919 38.87989 "2023-09-08 00:50:00" "2023-09-08 00:10:00"
24600 31.37761 44.13919 31.72895 "2023-09-08 00:50:00" "2023-09-08 00:20:00"
24600 31.37761 44.13919 31.45799 "2023-09-08 00:50:00" "2023-09-08 00:30:00"
24600 31.37761 44.13919 28.78102 "2023-09-08 00:50:00" "2023-09-08 00:40:00"
24600 31.37761 44.13919 29.62251 "2023-09-08 00:50:00" "2023-09-08 00:50:00"
25200 30.50153 43.93943 33.00910 "2023-09-08 01:00:00" "2023-09-08 00:10:00"
25200 30.50153 43.93943 25.17941 "2023-09-08 01:00:00" "2023-09-08 00:20:00"
25200 30.50153 43.93943 24.84066 "2023-09-08 01:00:00" "2023-09-08 00:30:00"
25200 30.50153 43.93943 21.33497 "2023-09-08 01:00:00" "2023-09-08 00:40:00"
25200 30.50153 43.93943 23.19989 "2023-09-08 01:00:00" "2023-09-08 00:50:00"
25200 30.50153 43.93943 30.25187 "2023-09-08 01:00:00" "2023-09-08 01:00:00"
25800 32.60885 44.57339 20.30108 "2023-09-08 01:10:00" "2023-09-08 00:20:00"
25800 32.60885 44.57339 19.88116 "2023-09-08 01:10:00" "2023-09-08 00:30:00"
