20230908
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
20400 62.70460 24.50698 63.66140 "2023-09-08 23:40:00" "2023-09-08 23:40:00"
21000 62.01250 24.61273 63.84483 "2023-09-08 23:50:00" "2023-09-08 23:40:00"
21000 62.01250 24.61273 62.02601 "2023-09-08 23:50:00" "2023-09-08 23:50:00"
21600 62.06029 23.38417 61.67634 "2023-09-09 00:00:00" "2023-09-08 23:40:00"
21600 62.06029 23.38417 59.13562 "2023-09-09 00:00:00" "2023-09-08 23:50:00"
21600 62.06029 23.38417 61.16609 "2023-09-09 00:00:00" "2023-09-09 00:00:00"
22200 61.75430 21.28112 60.86489 "2023-09-09 00:10:00" "2023-09-08 23:40:00"
22200 61.75430 21.28112 57.79722 "2023-09-09 00:10:00" "2023-09-08 23:50:00"
22200 61.75430 21.28112 61.31693 "2023-09-09 00:10:00" "2023-09-09 00:00:00"
22200 61.75430 21.28112 61.73762 "2023-09-09 00:10:00" "2023-09-09 00:10:00"
22800 60.02119 20.60323 59.89340 "2023-09-09 00:20:00" "2023-09-08 23:40:00"
22800 60.02119 20.60323 56.48136 "2023-09-09 00:20:00" "2023-09-08 23:50:00"
22800 60.02119 20.60323 60.87725 "2023-09-09 00:20:00" "2023-09-09 00:00:00"
22800 60.02119 20.60323 61.48913 "2023-09-09 00:20:00" "2023-09-09 00:10:00"
22800 60.02119 20.60323 58.69898 "2023-09-09 00:20:00" "2023-09-09 00:20:00"
23400 59.86031 24.51186 57.37953 "2023-09-09 00:30:00" "2023-09-08 23:40:00"
23400 59.86031 24.51186 53.65102 "2023-09-09 00:30:00" "2023-09-08 23:50:00"
23400 59.86031 24.51186 58.59016 "2023-09-09 00:30:00" "2023-09-09 00:00:00"
23400 59.86031 24.51186 59.32793 "2023-09-09 00:30:00" "2023-09-09 00:10:00"
23400 59.86031 24.51186 55.48079 "2023-09-09 00:30:00" "2023-09-09 00:20:00"
23400 59.86031 24.51186 58.25651 "2023-09-09 00:30:00" "2023-09-09 00:30:00"
24000 60.01824 27.24851 50.25376 "2023-09-09 00:40:00" "2023-09-08 23:50:00"
24000 60.01824 27.24851 55.68294 "2023-09-09 00:40:00" "2023-09-09 00:00:00"
24000 60.01824 27.24851 56.51596 "2023-09-09 00:40:00" "2023-09-09 00:10:00"
24000 60.01824 27.24851 51.92362 "2023-09-09 00:40:00" "2023-09-09 00:20:00"
24000 60.01824 27.24851 55.62781 "2023-09-09 00:40:00" "2023-09-09 00:30:00"
24000 60.01824 27.24851 58.35353 "2023-09-09 00:40:00" "2023-09-09 00:40:00"
24600 59.96100 29.75456 52.49051 "2023-09-09 00:50:00" "2023-09-09 00:00:00"
24600 59.96100 29.75456 53.39218 "2023-09-09 00:50:00" "2023-09-09 00:10:00"
24600 59.96100 29.75456 48.27670 "2023-09-09 00:50:00" "2023-09-09 00:20:00"
24600 59.96100 29.75456 52.52114 "2023-09-09 00:50:00" "2023-09-09 00:30:00"
24600 59.96100 29.75456 56.64940 "2023-09-09 00:50:00" "2023-09-09 00:40:00"
24600 59.96100 29.75456 60.09955 "2023-09-09 00:50:00" "2023-09-09 00:50:00"
25200 60.09564 32.35654 55.38662 "2023-09-09 01:00:00" "2023-09-09 00:10:00"
25200 60.09564 32.35654 49.82142 "2023-09-09 01:00:00" "2023-09-09 00:20:00"
25200 60.09564 32.35654 54.49167 "2023-09-09 01:00:00" "2023-09-09 00:30:00"
25200 60.09564 32.35654 59.43304 "2023-09-09 01:00:00" "2023-09-09 00:40:00"
25200 60.09564 32.35654 64.58494 "2023-09-09 01:00:00" "2023-09-09 00:50:00"
25200 60.09564 32.35654 60.73503 "2023-09-09 01:00:00" "2023-09-09 01:00:00"
25800 59.31745 36.22877 51.28460 "2023-09-09 01:10:00" "2023-09-09 00:20:00"
25800 59.31745 36.22877 56.31660 "2023-09-09 01:10:00" "2023-09-09 00:30:00"
25800 59.31745 36.22877 61.82919 "2023-09-09 01:10:00" "2023-09-09 00:40:00"
25800 59.31745 36.22877 68.09811 "2023-09-09 01:10:00" "2023-09-09 00:50:00"
25800 59.31745 36.22877 61.80637 "2023-09-09 01:10:00" "2023-09-09 01:00:00"
25800 59.31745 36.22877 58.74571 "2023-09-09 01:10:00" "2023-09-09 01:10:00"
26400 59.59759 38.90289 57.53969 "2023-09-09 01:20:00" "2023-09-09 00:30:00"
26400 59.59759 38.90289 63.53417 "2023-09-09 01:20:00" "2023-09-09 00:40:00"
26400 59.59759 38.90289 70.53804 "2023-09-09 01:20:00" "2023-09-09 00:50:00"
26400 59.59759 38.90289 62.81070 "2023-09-09 01:20:00" "2023-09-09 01:00:00"
26400 59.59759 38.90289 58.20835 "2023-09-09 01:20:00" "2023-09-09 01:10:00"
26400 59.59759 38.90289 59.38820 "2023-09-09 01:20:00" "2023-09-09 01:20:00"
27000 58.15196 36.84922 65.07817 "2023-09-09 01:30:00" "2023-09-09 00:40:00"
27000 58.15196 36.84922 72.72977 "2023-09-09 01:30:00" "2023-09-09 00:50:00"
27000 58.15196 36.84922 64.09029 "2023-09-09 01:30:00" "2023-09-09 01:00:00"
27000 58.15196 36.84922 58.51781 "2023-09-09 01:30:00" "2023-09-09 01:10:00"
27000 58.15196 36.84922 59.85585 "2023-09-09 01:30:00" "2023-09-09 01:20:00"
27000 58.15196 36.84922 56.09772 "2023-09-09 01:30:00" "2023-09-09 01:30:00"
27600 55.57105 33.28052 75.67287 "2023-09-09 01:40:00" "2023-09-09 00:50:00"
27600 55.57105 33.28052 66.21911 "2023-09-09 01:40:00" "2023-09-09 01:00:00"
27600 55.57105 33.28052 60.01881 "2023-09-09 01:40:00" "2023-09-09 01:10:00"
27600 55.57105 33.28052 61.48453 "2023-09-09 01:40:00" "2023-09-09 01:20:00"
