20230910
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
22200 26.85000 72.65701 28.42797 "2023-09-11 00:10:00" "2023-09-11 00:10:00"
22800 25.05083 72.08808 28.12193 "2023-09-11 00:20:00" "2023-09-11 00:10:00"
22800 25.05083 72.08808 27.60880 "2023-09-11 00:20:00" "2023-09-11 00:20:00"
23400 23.41000 71.47954 27.37243 "2023-09-11 00:30:00" "2023-09-11 00:10:00"
23400 23.41000 71.47954 26.98329 "2023-09-11 00:30:00" "2023-09-11 00:20:00"
23400 23.41000 71.47954 25.80989 "2023-09-11 00:30:00" "2023-09-11 00:30:00"
24000 23.50933 70.58495 26.62307 "2023-09-11 00:40:00" "2023-09-11 00:10:00"
24000 23.50933 70.58495 26.28849 "2023-09-11 00:40:00" "2023-09-11 00:20:00"
24000 23.50933 70.58495 24.89378 "2023-09-11 00:40:00" "2023-09-11 00:30:00"
24000 23.50933 70.58495 27.16560 "2023-09-11 00:40:00" "2023-09-11 00:40:00"
24600 24.87434 69.96980 26.97358 "2023-09-11 00:50:00" "2023-09-11 00:10:00"
24600 24.87434 69.96980 26.64173 "2023-09-11 00:50:00" "2023-09-11 00:20:00"
24600 24.87434 69.96980 25.03963 "2023-09-11 00:50:00" "2023-09-11 00:30:00"
24600 24.87434 69.96980 28.54031 "2023-09-11 00:50:00" "2023-09-11 00:40:00"
24600 24.87434 69.96980 26.09152 "2023-09-11 00:50:00" "2023-09-11 00:50:00"
25200 25.79509 70.27132 27.06532 "2023-09-11 01:00:00" "2023-09-11 00:10:00"
25200 25.79509 70.27132 26.74095 "2023-09-11 01:00:00" "2023-09-11 00:20:00"
25200 25.79509 70.27132 24.99272 "2023-09-11 01:00:00" "2023-09-11 00:30:00"
25200 25.79509 70.27132 29.25670 "2023-09-11 01:00:00" "2023-09-11 00:40:00"
25200 25.79509 70.27132 26.18942 "2023-09-11 01:00:00" "2023-09-11 00:50:00"
25200 25.79509 70.27132 26.59545 "2023-09-11 01:00:00" "2023-09-11 01:00:00"
25800 25.65984 70.87195 26.89626 "2023-09-11 01:10:00" "2023-09-11 00:20:00"
25800 25.65984 70.87195 25.01861 "2023-09-11 01:10:00" "2023-09-11 00:30:00"
25800 25.65984 70.87195 29.76857 "2023-09-11 01:10:00" "2023-09-11 00:40:00"
25800 25.65984 70.87195 26.27487 "2023-09-11 01:10:00" "2023-09-11 00:50:00"
25800 25.65984 70.87195 26.92438 "2023-09-11 01:10:00" "2023-09-11 01:00:00"
25800 25.65984 70.87195 26.19802 "2023-09-11 01:10:00" "2023-09-11 01:10:00"
26400 26.72612 70.46045 25.30382 "2023-09-11 01:20:00" "2023-09-11 00:30:00"
26400 26.72612 70.46045 30.46465 "2023-09-11 01:20:00" "2023-09-11 00:40:00"
26400 26.72612 70.46045 26.67315 "2023-09-11 01:20:00" "2023-09-11 00:50:00"
26400 26.72612 70.46045 27.45651 "2023-09-11 01:20:00" "2023-09-11 01:00:00"
26400 26.72612 70.46045 26.73961 "2023-09-11 01:20:00" "2023-09-11 01:10:00"
26400 26.72612 70.46045 26.47730 "2023-09-11 01:20:00" "2023-09-11 01:20:00"
27000 27.65347 70.38996 31.58113 "2023-09-11 01:30:00" "2023-09-11 00:40:00"
27000 27.65347 70.38996 27.50499 "2023-09-11 01:30:00" "2023-09-11 00:50:00"
