20230910
Seconds MEASURES_glf(%) MNH_GLF(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
22200 26.85000 72.65701 27.70000 "2023-09-11 00:10:00" "2023-09-11 00:10:00"
22800 25.05083 72.08808 27.70000 "2023-09-11 00:20:00" "2023-09-11 00:10:00"
22800 25.05083 72.08808 25.10000 "2023-09-11 00:20:00" "2023-09-11 00:20:00"
22800 25.05083 72.08808 27.70000 "2023-09-11 00:20:00" "2023-09-11 00:10:00"
22800 25.05083 72.08808 25.10000 "2023-09-11 00:20:00" "2023-09-11 00:20:00"
23400 23.41000 71.47954 27.70000 "2023-09-11 00:30:00" "2023-09-11 00:10:00"
23400 23.41000 71.47954 25.10000 "2023-09-11 00:30:00" "2023-09-11 00:20:00"
23400 23.41000 71.47954 22.18000 "2023-09-11 00:30:00" "2023-09-11 00:30:00"
23400 23.41000 71.47954 27.70000 "2023-09-11 00:30:00" "2023-09-11 00:10:00"
23400 23.41000 71.47954 25.10000 "2023-09-11 00:30:00" "2023-09-11 00:20:00"
23400 23.41000 71.47954 22.18000 "2023-09-11 00:30:00" "2023-09-11 00:30:00"
23400 23.41000 71.47954 27.70000 "2023-09-11 00:30:00" "2023-09-11 00:10:00"
23400 23.41000 71.47954 25.10000 "2023-09-11 00:30:00" "2023-09-11 00:20:00"
23400 23.41000 71.47954 22.18000 "2023-09-11 00:30:00" "2023-09-11 00:30:00"
24000 23.50933 70.58495 27.70000 "2023-09-11 00:40:00" "2023-09-11 00:10:00"
24000 23.50933 70.58495 25.10000 "2023-09-11 00:40:00" "2023-09-11 00:20:00"
24000 23.50933 70.58495 22.18000 "2023-09-11 00:40:00" "2023-09-11 00:30:00"
24000 23.50933 70.58495 21.70000 "2023-09-11 00:40:00" "2023-09-11 00:40:00"
24000 23.50933 70.58495 27.70000 "2023-09-11 00:40:00" "2023-09-11 00:10:00"
24000 23.50933 70.58495 25.10000 "2023-09-11 00:40:00" "2023-09-11 00:20:00"
24000 23.50933 70.58495 22.18000 "2023-09-11 00:40:00" "2023-09-11 00:30:00"
24000 23.50933 70.58495 21.70000 "2023-09-11 00:40:00" "2023-09-11 00:40:00"
24000 23.50933 70.58495 27.70000 "2023-09-11 00:40:00" "2023-09-11 00:10:00"
24000 23.50933 70.58495 25.10000 "2023-09-11 00:40:00" "2023-09-11 00:20:00"
24000 23.50933 70.58495 22.18000 "2023-09-11 00:40:00" "2023-09-11 00:30:00"
24000 23.50933 70.58495 21.70000 "2023-09-11 00:40:00" "2023-09-11 00:40:00"
24000 23.50933 70.58495 27.70000 "2023-09-11 00:40:00" "2023-09-11 00:10:00"
24000 23.50933 70.58495 25.10000 "2023-09-11 00:40:00" "2023-09-11 00:20:00"
24000 23.50933 70.58495 22.18000 "2023-09-11 00:40:00" "2023-09-11 00:30:00"
24000 23.50933 70.58495 21.70000 "2023-09-11 00:40:00" "2023-09-11 00:40:00"
24600 24.87434 69.96980 27.70000 "2023-09-11 00:50:00" "2023-09-11 00:10:00"
24600 24.87434 69.96980 25.10000 "2023-09-11 00:50:00" "2023-09-11 00:20:00"
24600 24.87434 69.96980 22.18000 "2023-09-11 00:50:00" "2023-09-11 00:30:00"
24600 24.87434 69.96980 21.70000 "2023-09-11 00:50:00" "2023-09-11 00:40:00"
24600 24.87434 69.96980 24.53333 "2023-09-11 00:50:00" "2023-09-11 00:50:00"
24600 24.87434 69.96980 27.70000 "2023-09-11 00:50:00" "2023-09-11 00:10:00"
24600 24.87434 69.96980 25.10000 "2023-09-11 00:50:00" "2023-09-11 00:20:00"
24600 24.87434 69.96980 22.18000 "2023-09-11 00:50:00" "2023-09-11 00:30:00"
24600 24.87434 69.96980 21.70000 "2023-09-11 00:50:00" "2023-09-11 00:40:00"
24600 24.87434 69.96980 24.53333 "2023-09-11 00:50:00" "2023-09-11 00:50:00"
24600 24.87434 69.96980 27.70000 "2023-09-11 00:50:00" "2023-09-11 00:10:00"
24600 24.87434 69.96980 25.10000 "2023-09-11 00:50:00" "2023-09-11 00:20:00"
24600 24.87434 69.96980 22.18000 "2023-09-11 00:50:00" "2023-09-11 00:30:00"
24600 24.87434 69.96980 21.70000 "2023-09-11 00:50:00" "2023-09-11 00:40:00"
24600 24.87434 69.96980 24.53333 "2023-09-11 00:50:00" "2023-09-11 00:50:00"
24600 24.87434 69.96980 27.70000 "2023-09-11 00:50:00" "2023-09-11 00:10:00"
24600 24.87434 69.96980 25.10000 "2023-09-11 00:50:00" "2023-09-11 00:20:00"
24600 24.87434 69.96980 22.18000 "2023-09-11 00:50:00" "2023-09-11 00:30:00"
24600 24.87434 69.96980 21.70000 "2023-09-11 00:50:00" "2023-09-11 00:40:00"
24600 24.87434 69.96980 24.53333 "2023-09-11 00:50:00" "2023-09-11 00:50:00"
24600 24.87434 69.96980 27.70000 "2023-09-11 00:50:00" "2023-09-11 00:10:00"
24600 24.87434 69.96980 25.10000 "2023-09-11 00:50:00" "2023-09-11 00:20:00"
24600 24.87434 69.96980 22.18000 "2023-09-11 00:50:00" "2023-09-11 00:30:00"
24600 24.87434 69.96980 21.70000 "2023-09-11 00:50:00" "2023-09-11 00:40:00"
24600 24.87434 69.96980 24.53333 "2023-09-11 00:50:00" "2023-09-11 00:50:00"
25200 25.79509 70.27132 27.70000 "2023-09-11 01:00:00" "2023-09-11 00:10:00"
25200 25.79509 70.27132 25.10000 "2023-09-11 01:00:00" "2023-09-11 00:20:00"
25200 25.79509 70.27132 22.18000 "2023-09-11 01:00:00" "2023-09-11 00:30:00"
25200 25.79509 70.27132 21.70000 "2023-09-11 01:00:00" "2023-09-11 00:40:00"
25200 25.79509 70.27132 24.53333 "2023-09-11 01:00:00" "2023-09-11 00:50:00"
25200 25.79509 70.27132 29.27500 "2023-09-11 01:00:00" "2023-09-11 01:00:00"
25200 25.79509 70.27132 27.70000 "2023-09-11 01:00:00" "2023-09-11 00:10:00"
25200 25.79509 70.27132 25.10000 "2023-09-11 01:00:00" "2023-09-11 00:20:00"
25200 25.79509 70.27132 22.18000 "2023-09-11 01:00:00" "2023-09-11 00:30:00"
25200 25.79509 70.27132 21.70000 "2023-09-11 01:00:00" "2023-09-11 00:40:00"
25200 25.79509 70.27132 24.53333 "2023-09-11 01:00:00" "2023-09-11 00:50:00"
25200 25.79509 70.27132 29.27500 "2023-09-11 01:00:00" "2023-09-11 01:00:00"
25200 25.79509 70.27132 27.70000 "2023-09-11 01:00:00" "2023-09-11 00:10:00"
25200 25.79509 70.27132 25.10000 "2023-09-11 01:00:00" "2023-09-11 00:20:00"
25200 25.79509 70.27132 22.18000 "2023-09-11 01:00:00" "2023-09-11 00:30:00"
25200 25.79509 70.27132 21.70000 "2023-09-11 01:00:00" "2023-09-11 00:40:00"
25200 25.79509 70.27132 24.53333 "2023-09-11 01:00:00" "2023-09-11 00:50:00"
25200 25.79509 70.27132 29.27500 "2023-09-11 01:00:00" "2023-09-11 01:00:00"
25200 25.79509 70.27132 27.70000 "2023-09-11 01:00:00" "2023-09-11 00:10:00"
25200 25.79509 70.27132 25.10000 "2023-09-11 01:00:00" "2023-09-11 00:20:00"
25200 25.79509 70.27132 22.18000 "2023-09-11 01:00:00" "2023-09-11 00:30:00"
25200 25.79509 70.27132 21.70000 "2023-09-11 01:00:00" "2023-09-11 00:40:00"
25200 25.79509 70.27132 24.53333 "2023-09-11 01:00:00" "2023-09-11 00:50:00"
25200 25.79509 70.27132 29.27500 "2023-09-11 01:00:00" "2023-09-11 01:00:00"
25200 25.79509 70.27132 27.70000 "2023-09-11 01:00:00" "2023-09-11 00:10:00"
25200 25.79509 70.27132 25.10000 "2023-09-11 01:00:00" "2023-09-11 00:20:00"
25200 25.79509 70.27132 22.18000 "2023-09-11 01:00:00" "2023-09-11 00:30:00"
