20230926
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
24000 12.71854 51.80076 9.54236 "2023-09-27 00:40:00" "2023-09-27 00:40:00"
24600 12.04990 52.69837 12.75380 "2023-09-27 00:50:00" "2023-09-27 00:40:00"
24600 12.04990 52.69837 9.70625 "2023-09-27 00:50:00" "2023-09-27 00:50:00"
25200 13.61666 54.91455 13.99759 "2023-09-27 01:00:00" "2023-09-27 00:40:00"
25200 13.61666 54.91455 8.80213 "2023-09-27 01:00:00" "2023-09-27 00:50:00"
25200 13.61666 54.91455 10.53334 "2023-09-27 01:00:00" "2023-09-27 01:00:00"
25800 14.23254 56.44899 13.49649 "2023-09-27 01:10:00" "2023-09-27 00:40:00"
25800 14.23254 56.44899 6.87042 "2023-09-27 01:10:00" "2023-09-27 00:50:00"
25800 14.23254 56.44899 10.73672 "2023-09-27 01:10:00" "2023-09-27 01:00:00"
25800 14.23254 56.44899 11.71753 "2023-09-27 01:10:00" "2023-09-27 01:10:00"
26400 15.32339 54.75727 14.64849 "2023-09-27 01:20:00" "2023-09-27 00:40:00"
26400 15.32339 54.75727 6.84658 "2023-09-27 01:20:00" "2023-09-27 00:50:00"
26400 15.32339 54.75727 12.07848 "2023-09-27 01:20:00" "2023-09-27 01:00:00"
26400 15.32339 54.75727 13.69483 "2023-09-27 01:20:00" "2023-09-27 01:10:00"
26400 15.32339 54.75727 15.14793 "2023-09-27 01:20:00" "2023-09-27 01:20:00"
27000 16.08672 53.17939 18.28537 "2023-09-27 01:30:00" "2023-09-27 00:40:00"
27000 16.08672 53.17939 9.73445 "2023-09-27 01:30:00" "2023-09-27 00:50:00"
27000 16.08672 53.17939 16.04599 "2023-09-27 01:30:00" "2023-09-27 01:00:00"
27000 16.08672 53.17939 18.11292 "2023-09-27 01:30:00" "2023-09-27 01:10:00"
27000 16.08672 53.17939 19.65508 "2023-09-27 01:30:00" "2023-09-27 01:20:00"
27000 16.08672 53.17939 16.37325 "2023-09-27 01:30:00" "2023-09-27 01:30:00"
