20230928
Seconds MEASURES_glf(%) MNH_GLF(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
20400 37.69427 49.87711 34.80000 "2023-09-28 23:40:00" "2023-09-28 23:40:00"
21000 37.71118 44.80450 34.80000 "2023-09-28 23:50:00" "2023-09-28 23:40:00"
21000 37.71118 44.80450 39.86250 "2023-09-28 23:50:00" "2023-09-28 23:50:00"
21000 37.71118 44.80450 34.80000 "2023-09-28 23:50:00" "2023-09-28 23:40:00"
21000 37.71118 44.80450 39.86250 "2023-09-28 23:50:00" "2023-09-28 23:50:00"
21600 39.81210 41.80396 34.80000 "2023-09-29 00:00:00" "2023-09-28 23:40:00"
21600 39.81210 41.80396 39.86250 "2023-09-29 00:00:00" "2023-09-28 23:50:00"
21600 39.81210 41.80396 36.08571 "2023-09-29 00:00:00" "2023-09-29 00:00:00"
21600 39.81210 41.80396 34.80000 "2023-09-29 00:00:00" "2023-09-28 23:40:00"
21600 39.81210 41.80396 39.86250 "2023-09-29 00:00:00" "2023-09-28 23:50:00"
21600 39.81210 41.80396 36.08571 "2023-09-29 00:00:00" "2023-09-29 00:00:00"
21600 39.81210 41.80396 34.80000 "2023-09-29 00:00:00" "2023-09-28 23:40:00"
21600 39.81210 41.80396 39.86250 "2023-09-29 00:00:00" "2023-09-28 23:50:00"
21600 39.81210 41.80396 36.08571 "2023-09-29 00:00:00" "2023-09-29 00:00:00"
22200 43.52600 40.17618 34.80000 "2023-09-29 00:10:00" "2023-09-28 23:40:00"
22200 43.52600 40.17618 39.86250 "2023-09-29 00:10:00" "2023-09-28 23:50:00"
22200 43.52600 40.17618 36.08571 "2023-09-29 00:10:00" "2023-09-29 00:00:00"
22200 43.52600 40.17618 53.65000 "2023-09-29 00:10:00" "2023-09-29 00:10:00"
22200 43.52600 40.17618 34.80000 "2023-09-29 00:10:00" "2023-09-28 23:40:00"
22200 43.52600 40.17618 39.86250 "2023-09-29 00:10:00" "2023-09-28 23:50:00"
22200 43.52600 40.17618 36.08571 "2023-09-29 00:10:00" "2023-09-29 00:00:00"
22200 43.52600 40.17618 53.65000 "2023-09-29 00:10:00" "2023-09-29 00:10:00"
22200 43.52600 40.17618 34.80000 "2023-09-29 00:10:00" "2023-09-28 23:40:00"
22200 43.52600 40.17618 39.86250 "2023-09-29 00:10:00" "2023-09-28 23:50:00"
22200 43.52600 40.17618 36.08571 "2023-09-29 00:10:00" "2023-09-29 00:00:00"
22200 43.52600 40.17618 53.65000 "2023-09-29 00:10:00" "2023-09-29 00:10:00"
22200 43.52600 40.17618 34.80000 "2023-09-29 00:10:00" "2023-09-28 23:40:00"
22200 43.52600 40.17618 39.86250 "2023-09-29 00:10:00" "2023-09-28 23:50:00"
22200 43.52600 40.17618 36.08571 "2023-09-29 00:10:00" "2023-09-29 00:00:00"
22200 43.52600 40.17618 53.65000 "2023-09-29 00:10:00" "2023-09-29 00:10:00"
22800 45.87653 40.97840 34.80000 "2023-09-29 00:20:00" "2023-09-28 23:40:00"
22800 45.87653 40.97840 39.86250 "2023-09-29 00:20:00" "2023-09-28 23:50:00"
22800 45.87653 40.97840 36.08571 "2023-09-29 00:20:00" "2023-09-29 00:00:00"
22800 45.87653 40.97840 53.65000 "2023-09-29 00:20:00" "2023-09-29 00:10:00"
22800 45.87653 40.97840 56.60000 "2023-09-29 00:20:00" "2023-09-29 00:20:00"
22800 45.87653 40.97840 34.80000 "2023-09-29 00:20:00" "2023-09-28 23:40:00"
22800 45.87653 40.97840 39.86250 "2023-09-29 00:20:00" "2023-09-28 23:50:00"
22800 45.87653 40.97840 36.08571 "2023-09-29 00:20:00" "2023-09-29 00:00:00"
22800 45.87653 40.97840 53.65000 "2023-09-29 00:20:00" "2023-09-29 00:10:00"
