20230924
Seconds MEASURES_glf(%) MNH_GLF(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
22800 54.41213 73.46883 53.24286 "2023-09-25 00:20:00" "2023-09-25 00:20:00"
23400 55.26371 73.54127 53.24286 "2023-09-25 00:30:00" "2023-09-25 00:20:00"
23400 55.26371 73.54127 58.34286 "2023-09-25 00:30:00" "2023-09-25 00:30:00"
23400 55.26371 73.54127 53.24286 "2023-09-25 00:30:00" "2023-09-25 00:20:00"
23400 55.26371 73.54127 58.34286 "2023-09-25 00:30:00" "2023-09-25 00:30:00"
24000 55.13656 72.01363 53.24286 "2023-09-25 00:40:00" "2023-09-25 00:20:00"
24000 55.13656 72.01363 58.34286 "2023-09-25 00:40:00" "2023-09-25 00:30:00"
24000 55.13656 72.01363 53.87500 "2023-09-25 00:40:00" "2023-09-25 00:40:00"
24000 55.13656 72.01363 53.24286 "2023-09-25 00:40:00" "2023-09-25 00:20:00"
24000 55.13656 72.01363 58.34286 "2023-09-25 00:40:00" "2023-09-25 00:30:00"
24000 55.13656 72.01363 53.87500 "2023-09-25 00:40:00" "2023-09-25 00:40:00"
24000 55.13656 72.01363 53.24286 "2023-09-25 00:40:00" "2023-09-25 00:20:00"
24000 55.13656 72.01363 58.34286 "2023-09-25 00:40:00" "2023-09-25 00:30:00"
24000 55.13656 72.01363 53.87500 "2023-09-25 00:40:00" "2023-09-25 00:40:00"
24600 53.83292 72.38973 53.24286 "2023-09-25 00:50:00" "2023-09-25 00:20:00"
24600 53.83292 72.38973 58.34286 "2023-09-25 00:50:00" "2023-09-25 00:30:00"
24600 53.83292 72.38973 53.87500 "2023-09-25 00:50:00" "2023-09-25 00:40:00"
24600 53.83292 72.38973 48.83333 "2023-09-25 00:50:00" "2023-09-25 00:50:00"
24600 53.83292 72.38973 53.24286 "2023-09-25 00:50:00" "2023-09-25 00:20:00"
24600 53.83292 72.38973 58.34286 "2023-09-25 00:50:00" "2023-09-25 00:30:00"
24600 53.83292 72.38973 53.87500 "2023-09-25 00:50:00" "2023-09-25 00:40:00"
24600 53.83292 72.38973 48.83333 "2023-09-25 00:50:00" "2023-09-25 00:50:00"
24600 53.83292 72.38973 53.24286 "2023-09-25 00:50:00" "2023-09-25 00:20:00"
24600 53.83292 72.38973 58.34286 "2023-09-25 00:50:00" "2023-09-25 00:30:00"
24600 53.83292 72.38973 53.87500 "2023-09-25 00:50:00" "2023-09-25 00:40:00"
24600 53.83292 72.38973 48.83333 "2023-09-25 00:50:00" "2023-09-25 00:50:00"
24600 53.83292 72.38973 53.24286 "2023-09-25 00:50:00" "2023-09-25 00:20:00"
24600 53.83292 72.38973 58.34286 "2023-09-25 00:50:00" "2023-09-25 00:30:00"
24600 53.83292 72.38973 53.87500 "2023-09-25 00:50:00" "2023-09-25 00:40:00"
24600 53.83292 72.38973 48.83333 "2023-09-25 00:50:00" "2023-09-25 00:50:00"
25200 52.42843 73.57295 53.24286 "2023-09-25 01:00:00" "2023-09-25 00:20:00"
25200 52.42843 73.57295 58.34286 "2023-09-25 01:00:00" "2023-09-25 00:30:00"
25200 52.42843 73.57295 53.87500 "2023-09-25 01:00:00" "2023-09-25 00:40:00"
25200 52.42843 73.57295 48.83333 "2023-09-25 01:00:00" "2023-09-25 00:50:00"
25200 52.42843 73.57295 46.90000 "2023-09-25 01:00:00" "2023-09-25 01:00:00"
25200 52.42843 73.57295 53.24286 "2023-09-25 01:00:00" "2023-09-25 00:20:00"
25200 52.42843 73.57295 58.34286 "2023-09-25 01:00:00" "2023-09-25 00:30:00"
25200 52.42843 73.57295 53.87500 "2023-09-25 01:00:00" "2023-09-25 00:40:00"
25200 52.42843 73.57295 48.83333 "2023-09-25 01:00:00" "2023-09-25 00:50:00"
25200 52.42843 73.57295 46.90000 "2023-09-25 01:00:00" "2023-09-25 01:00:00"
25200 52.42843 73.57295 53.24286 "2023-09-25 01:00:00" "2023-09-25 00:20:00"
25200 52.42843 73.57295 58.34286 "2023-09-25 01:00:00" "2023-09-25 00:30:00"
25200 52.42843 73.57295 53.87500 "2023-09-25 01:00:00" "2023-09-25 00:40:00"
25200 52.42843 73.57295 48.83333 "2023-09-25 01:00:00" "2023-09-25 00:50:00"
25200 52.42843 73.57295 46.90000 "2023-09-25 01:00:00" "2023-09-25 01:00:00"
25200 52.42843 73.57295 53.24286 "2023-09-25 01:00:00" "2023-09-25 00:20:00"
25200 52.42843 73.57295 58.34286 "2023-09-25 01:00:00" "2023-09-25 00:30:00"
25200 52.42843 73.57295 53.87500 "2023-09-25 01:00:00" "2023-09-25 00:40:00"
25200 52.42843 73.57295 48.83333 "2023-09-25 01:00:00" "2023-09-25 00:50:00"
25200 52.42843 73.57295 46.90000 "2023-09-25 01:00:00" "2023-09-25 01:00:00"
25200 52.42843 73.57295 53.24286 "2023-09-25 01:00:00" "2023-09-25 00:20:00"
25200 52.42843 73.57295 58.34286 "2023-09-25 01:00:00" "2023-09-25 00:30:00"
25200 52.42843 73.57295 53.87500 "2023-09-25 01:00:00" "2023-09-25 00:40:00"
25200 52.42843 73.57295 48.83333 "2023-09-25 01:00:00" "2023-09-25 00:50:00"
25200 52.42843 73.57295 46.90000 "2023-09-25 01:00:00" "2023-09-25 01:00:00"
25800 53.78123 73.99915 53.24286 "2023-09-25 01:10:00" "2023-09-25 00:20:00"
25800 53.78123 73.99915 58.34286 "2023-09-25 01:10:00" "2023-09-25 00:30:00"
25800 53.78123 73.99915 53.87500 "2023-09-25 01:10:00" "2023-09-25 00:40:00"
25800 53.78123 73.99915 48.83333 "2023-09-25 01:10:00" "2023-09-25 00:50:00"
25800 53.78123 73.99915 46.90000 "2023-09-25 01:10:00" "2023-09-25 01:00:00"
25800 53.78123 73.99915 56.21429 "2023-09-25 01:10:00" "2023-09-25 01:10:00"
25800 53.78123 73.99915 53.24286 "2023-09-25 01:10:00" "2023-09-25 00:20:00"
25800 53.78123 73.99915 58.34286 "2023-09-25 01:10:00" "2023-09-25 00:30:00"
25800 53.78123 73.99915 53.87500 "2023-09-25 01:10:00" "2023-09-25 00:40:00"
25800 53.78123 73.99915 48.83333 "2023-09-25 01:10:00" "2023-09-25 00:50:00"
25800 53.78123 73.99915 46.90000 "2023-09-25 01:10:00" "2023-09-25 01:00:00"
25800 53.78123 73.99915 56.21429 "2023-09-25 01:10:00" "2023-09-25 01:10:00"
25800 53.78123 73.99915 53.24286 "2023-09-25 01:10:00" "2023-09-25 00:20:00"
25800 53.78123 73.99915 58.34286 "2023-09-25 01:10:00" "2023-09-25 00:30:00"
25800 53.78123 73.99915 53.87500 "2023-09-25 01:10:00" "2023-09-25 00:40:00"
25800 53.78123 73.99915 48.83333 "2023-09-25 01:10:00" "2023-09-25 00:50:00"
25800 53.78123 73.99915 46.90000 "2023-09-25 01:10:00" "2023-09-25 01:00:00"
25800 53.78123 73.99915 56.21429 "2023-09-25 01:10:00" "2023-09-25 01:10:00"
25800 53.78123 73.99915 53.24286 "2023-09-25 01:10:00" "2023-09-25 00:20:00"
25800 53.78123 73.99915 58.34286 "2023-09-25 01:10:00" "2023-09-25 00:30:00"
25800 53.78123 73.99915 53.87500 "2023-09-25 01:10:00" "2023-09-25 00:40:00"
25800 53.78123 73.99915 48.83333 "2023-09-25 01:10:00" "2023-09-25 00:50:00"
25800 53.78123 73.99915 46.90000 "2023-09-25 01:10:00" "2023-09-25 01:00:00"
25800 53.78123 73.99915 56.21429 "2023-09-25 01:10:00" "2023-09-25 01:10:00"
25800 53.78123 73.99915 53.24286 "2023-09-25 01:10:00" "2023-09-25 00:20:00"
25800 53.78123 73.99915 58.34286 "2023-09-25 01:10:00" "2023-09-25 00:30:00"
25800 53.78123 73.99915 53.87500 "2023-09-25 01:10:00" "2023-09-25 00:40:00"
25800 53.78123 73.99915 48.83333 "2023-09-25 01:10:00" "2023-09-25 00:50:00"
25800 53.78123 73.99915 46.90000 "2023-09-25 01:10:00" "2023-09-25 01:00:00"
25800 53.78123 73.99915 56.21429 "2023-09-25 01:10:00" "2023-09-25 01:10:00"
25800 53.78123 73.99915 53.24286 "2023-09-25 01:10:00" "2023-09-25 00:20:00"
25800 53.78123 73.99915 58.34286 "2023-09-25 01:10:00" "2023-09-25 00:30:00"
25800 53.78123 73.99915 53.87500 "2023-09-25 01:10:00" "2023-09-25 00:40:00"
25800 53.78123 73.99915 48.83333 "2023-09-25 01:10:00" "2023-09-25 00:50:00"
25800 53.78123 73.99915 46.90000 "2023-09-25 01:10:00" "2023-09-25 01:00:00"
25800 53.78123 73.99915 56.21429 "2023-09-25 01:10:00" "2023-09-25 01:10:00"
26400 54.17526 73.86758 58.34286 "2023-09-25 01:20:00" "2023-09-25 00:30:00"
26400 54.17526 73.86758 53.87500 "2023-09-25 01:20:00" "2023-09-25 00:40:00"
26400 54.17526 73.86758 48.83333 "2023-09-25 01:20:00" "2023-09-25 00:50:00"
26400 54.17526 73.86758 46.90000 "2023-09-25 01:20:00" "2023-09-25 01:00:00"
26400 54.17526 73.86758 56.21429 "2023-09-25 01:20:00" "2023-09-25 01:10:00"
26400 54.17526 73.86758 62.26000 "2023-09-25 01:20:00" "2023-09-25 01:20:00"
26400 54.17526 73.86758 58.34286 "2023-09-25 01:20:00" "2023-09-25 00:30:00"
26400 54.17526 73.86758 53.87500 "2023-09-25 01:20:00" "2023-09-25 00:40:00"
26400 54.17526 73.86758 48.83333 "2023-09-25 01:20:00" "2023-09-25 00:50:00"
26400 54.17526 73.86758 46.90000 "2023-09-25 01:20:00" "2023-09-25 01:00:00"
26400 54.17526 73.86758 56.21429 "2023-09-25 01:20:00" "2023-09-25 01:10:00"
26400 54.17526 73.86758 62.26000 "2023-09-25 01:20:00" "2023-09-25 01:20:00"
26400 54.17526 73.86758 58.34286 "2023-09-25 01:20:00" "2023-09-25 00:30:00"
26400 54.17526 73.86758 53.87500 "2023-09-25 01:20:00" "2023-09-25 00:40:00"
26400 54.17526 73.86758 48.83333 "2023-09-25 01:20:00" "2023-09-25 00:50:00"
26400 54.17526 73.86758 46.90000 "2023-09-25 01:20:00" "2023-09-25 01:00:00"
26400 54.17526 73.86758 56.21429 "2023-09-25 01:20:00" "2023-09-25 01:10:00"
26400 54.17526 73.86758 62.26000 "2023-09-25 01:20:00" "2023-09-25 01:20:00"
26400 54.17526 73.86758 58.34286 "2023-09-25 01:20:00" "2023-09-25 00:30:00"
26400 54.17526 73.86758 53.87500 "2023-09-25 01:20:00" "2023-09-25 00:40:00"
26400 54.17526 73.86758 48.83333 "2023-09-25 01:20:00" "2023-09-25 00:50:00"
26400 54.17526 73.86758 46.90000 "2023-09-25 01:20:00" "2023-09-25 01:00:00"
26400 54.17526 73.86758 56.21429 "2023-09-25 01:20:00" "2023-09-25 01:10:00"
26400 54.17526 73.86758 62.26000 "2023-09-25 01:20:00" "2023-09-25 01:20:00"
26400 54.17526 73.86758 58.34286 "2023-09-25 01:20:00" "2023-09-25 00:30:00"
26400 54.17526 73.86758 53.87500 "2023-09-25 01:20:00" "2023-09-25 00:40:00"
26400 54.17526 73.86758 48.83333 "2023-09-25 01:20:00" "2023-09-25 00:50:00"
26400 54.17526 73.86758 46.90000 "2023-09-25 01:20:00" "2023-09-25 01:00:00"
26400 54.17526 73.86758 56.21429 "2023-09-25 01:20:00" "2023-09-25 01:10:00"
26400 54.17526 73.86758 62.26000 "2023-09-25 01:20:00" "2023-09-25 01:20:00"
26400 54.17526 73.86758 58.34286 "2023-09-25 01:20:00" "2023-09-25 00:30:00"
26400 54.17526 73.86758 53.87500 "2023-09-25 01:20:00" "2023-09-25 00:40:00"
26400 54.17526 73.86758 48.83333 "2023-09-25 01:20:00" "2023-09-25 00:50:00"
26400 54.17526 73.86758 46.90000 "2023-09-25 01:20:00" "2023-09-25 01:00:00"
26400 54.17526 73.86758 56.21429 "2023-09-25 01:20:00" "2023-09-25 01:10:00"
26400 54.17526 73.86758 62.26000 "2023-09-25 01:20:00" "2023-09-25 01:20:00"
27000 52.07546 72.85026 53.87500 "2023-09-25 01:30:00" "2023-09-25 00:40:00"
27000 52.07546 72.85026 48.83333 "2023-09-25 01:30:00" "2023-09-25 00:50:00"
27000 52.07546 72.85026 46.90000 "2023-09-25 01:30:00" "2023-09-25 01:00:00"
27000 52.07546 72.85026 56.21429 "2023-09-25 01:30:00" "2023-09-25 01:10:00"
27000 52.07546 72.85026 62.26000 "2023-09-25 01:30:00" "2023-09-25 01:20:00"
27000 52.07546 72.85026 44.60000 "2023-09-25 01:30:00" "2023-09-25 01:30:00"
27000 52.07546 72.85026 53.87500 "2023-09-25 01:30:00" "2023-09-25 00:40:00"
27000 52.07546 72.85026 48.83333 "2023-09-25 01:30:00" "2023-09-25 00:50:00"
27000 52.07546 72.85026 46.90000 "2023-09-25 01:30:00" "2023-09-25 01:00:00"
27000 52.07546 72.85026 56.21429 "2023-09-25 01:30:00" "2023-09-25 01:10:00"
27000 52.07546 72.85026 62.26000 "2023-09-25 01:30:00" "2023-09-25 01:20:00"
27000 52.07546 72.85026 44.60000 "2023-09-25 01:30:00" "2023-09-25 01:30:00"
27000 52.07546 72.85026 53.87500 "2023-09-25 01:30:00" "2023-09-25 00:40:00"
27000 52.07546 72.85026 48.83333 "2023-09-25 01:30:00" "2023-09-25 00:50:00"
