20230923
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
25800 0.63367 0.93269 0.65143 "2023-09-24 01:10:00" "2023-09-24 01:10:00"
26400 0.62232 0.87893 0.63215 "2023-09-24 01:20:00" "2023-09-24 01:10:00"
26400 0.62232 0.87893 0.64835 "2023-09-24 01:20:00" "2023-09-24 01:20:00"
27000 0.57726 0.83358 0.62527 "2023-09-24 01:30:00" "2023-09-24 01:10:00"
27000 0.57726 0.83358 0.65058 "2023-09-24 01:30:00" "2023-09-24 01:20:00"
27000 0.57726 0.83358 0.62142 "2023-09-24 01:30:00" "2023-09-24 01:30:00"
27600 0.56275 0.80132 0.61130 "2023-09-24 01:40:00" "2023-09-24 01:10:00"
27600 0.56275 0.80132 0.64420 "2023-09-24 01:40:00" "2023-09-24 01:20:00"
27600 0.56275 0.80132 0.59156 "2023-09-24 01:40:00" "2023-09-24 01:30:00"
27600 0.56275 0.80132 0.59026 "2023-09-24 01:40:00" "2023-09-24 01:40:00"
28200 0.56420 0.77737 0.57048 "2023-09-24 01:50:00" "2023-09-24 01:10:00"
28200 0.56420 0.77737 0.61098 "2023-09-24 01:50:00" "2023-09-24 01:20:00"
28200 0.56420 0.77737 0.53940 "2023-09-24 01:50:00" "2023-09-24 01:30:00"
28200 0.56420 0.77737 0.54035 "2023-09-24 01:50:00" "2023-09-24 01:40:00"
28200 0.56420 0.77737 0.57294 "2023-09-24 01:50:00" "2023-09-24 01:50:00"
28800 0.57250 0.75782 0.52891 "2023-09-24 02:00:00" "2023-09-24 01:10:00"
28800 0.57250 0.75782 0.57777 "2023-09-24 02:00:00" "2023-09-24 01:20:00"
28800 0.57250 0.75782 0.48806 "2023-09-24 02:00:00" "2023-09-24 01:30:00"
28800 0.57250 0.75782 0.48936 "2023-09-24 02:00:00" "2023-09-24 01:40:00"
28800 0.57250 0.75782 0.54648 "2023-09-24 02:00:00" "2023-09-24 01:50:00"
28800 0.57250 0.75782 0.57787 "2023-09-24 02:00:00" "2023-09-24 02:00:00"
29400 0.56881 0.73531 0.55614 "2023-09-24 02:10:00" "2023-09-24 01:20:00"
29400 0.56881 0.73531 0.44702 "2023-09-24 02:10:00" "2023-09-24 01:30:00"
29400 0.56881 0.73531 0.44864 "2023-09-24 02:10:00" "2023-09-24 01:40:00"
29400 0.56881 0.73531 0.52447 "2023-09-24 02:10:00" "2023-09-24 01:50:00"
29400 0.56881 0.73531 0.57057 "2023-09-24 02:10:00" "2023-09-24 02:00:00"
29400 0.56881 0.73531 0.56291 "2023-09-24 02:10:00" "2023-09-24 02:10:00"
30000 0.59135 0.73452 0.41798 "2023-09-24 02:20:00" "2023-09-24 01:30:00"
30000 0.59135 0.73452 0.42010 "2023-09-24 02:20:00" "2023-09-24 01:40:00"
30000 0.59135 0.73452 0.51426 "2023-09-24 02:20:00" "2023-09-24 01:50:00"
30000 0.59135 0.73452 0.57359 "2023-09-24 02:20:00" "2023-09-24 02:00:00"
30000 0.59135 0.73452 0.55866 "2023-09-24 02:20:00" "2023-09-24 02:10:00"
30000 0.59135 0.73452 0.58380 "2023-09-24 02:20:00" "2023-09-24 02:20:00"
30600 0.65016 0.75524 0.40303 "2023-09-24 02:30:00" "2023-09-24 01:40:00"
30600 0.65016 0.75524 0.51662 "2023-09-24 02:30:00" "2023-09-24 01:50:00"
30600 0.65016 0.75524 0.58936 "2023-09-24 02:30:00" "2023-09-24 02:00:00"
30600 0.65016 0.75524 0.56874 "2023-09-24 02:30:00" "2023-09-24 02:10:00"
30600 0.65016 0.75524 0.60676 "2023-09-24 02:30:00" "2023-09-24 02:20:00"
30600 0.65016 0.75524 0.64502 "2023-09-24 02:30:00" "2023-09-24 02:30:00"
31200 0.68643 0.78588 0.51414 "2023-09-24 02:40:00" "2023-09-24 01:50:00"
31200 0.68643 0.78588 0.60113 "2023-09-24 02:40:00" "2023-09-24 02:00:00"
31200 0.68643 0.78588 0.57507 "2023-09-24 02:40:00" "2023-09-24 02:10:00"
31200 0.68643 0.78588 0.62500 "2023-09-24 02:40:00" "2023-09-24 02:20:00"
31200 0.68643 0.78588 0.68308 "2023-09-24 02:40:00" "2023-09-24 02:30:00"
31200 0.68643 0.78588 0.69701 "2023-09-24 02:40:00" "2023-09-24 02:40:00"
31800 0.69189 0.80050 0.61859 "2023-09-24 02:50:00" "2023-09-24 02:00:00"
31800 0.69189 0.80050 0.58704 "2023-09-24 02:50:00" "2023-09-24 02:10:00"
31800 0.69189 0.80050 0.64879 "2023-09-24 02:50:00" "2023-09-24 02:20:00"
31800 0.69189 0.80050 0.72567 "2023-09-24 02:50:00" "2023-09-24 02:30:00"
31800 0.69189 0.80050 0.74029 "2023-09-24 02:50:00" "2023-09-24 02:40:00"
31800 0.69189 0.80050 0.71208 "2023-09-24 02:50:00" "2023-09-24 02:50:00"
32400 0.70192 0.81964 0.62516 "2023-09-24 03:00:00" "2023-09-24 02:10:00"
32400 0.70192 0.81964 0.69961 "2023-09-24 03:00:00" "2023-09-24 02:20:00"
32400 0.70192 0.81964 0.79496 "2023-09-24 03:00:00" "2023-09-24 02:30:00"
32400 0.70192 0.81964 0.81271 "2023-09-24 03:00:00" "2023-09-24 02:40:00"
32400 0.70192 0.81964 0.76461 "2023-09-24 03:00:00" "2023-09-24 02:50:00"
32400 0.70192 0.81964 0.69888 "2023-09-24 03:00:00" "2023-09-24 03:00:00"
33000 0.72615 0.80858 0.76076 "2023-09-24 03:10:00" "2023-09-24 02:20:00"
33000 0.72615 0.80858 0.87618 "2023-09-24 03:10:00" "2023-09-24 02:30:00"
33000 0.72615 0.80858 0.89752 "2023-09-24 03:10:00" "2023-09-24 02:40:00"
33000 0.72615 0.80858 0.83422 "2023-09-24 03:10:00" "2023-09-24 02:50:00"
33000 0.72615 0.80858 0.73285 "2023-09-24 03:10:00" "2023-09-24 03:00:00"
33000 0.72615 0.80858 0.73427 "2023-09-24 03:10:00" "2023-09-24 03:10:00"
33600 0.71382 0.80629 0.93494 "2023-09-24 03:20:00" "2023-09-24 02:30:00"
33600 0.71382 0.80629 0.95962 "2023-09-24 03:20:00" "2023-09-24 02:40:00"
33600 0.71382 0.80629 0.88124 "2023-09-24 03:20:00" "2023-09-24 02:50:00"
33600 0.71382 0.80629 0.74924 "2023-09-24 03:20:00" "2023-09-24 03:00:00"
33600 0.71382 0.80629 0.74418 "2023-09-24 03:20:00" "2023-09-24 03:10:00"
33600 0.71382 0.80629 0.71920 "2023-09-24 03:20:00" "2023-09-24 03:20:00"
34200 0.68004 0.80435 1.01120 "2023-09-24 03:30:00" "2023-09-24 02:40:00"
34200 0.68004 0.80435 0.91666 "2023-09-24 03:30:00" "2023-09-24 02:50:00"
34200 0.68004 0.80435 0.75412 "2023-09-24 03:30:00" "2023-09-24 03:00:00"
34200 0.68004 0.80435 0.74596 "2023-09-24 03:30:00" "2023-09-24 03:10:00"
34200 0.68004 0.80435 0.70161 "2023-09-24 03:30:00" "2023-09-24 03:20:00"
34200 0.68004 0.80435 0.68144 "2023-09-24 03:30:00" "2023-09-24 03:30:00"
34800 0.65289 0.79626 0.92660 "2023-09-24 03:40:00" "2023-09-24 02:50:00"
34800 0.65289 0.79626 0.73097 "2023-09-24 03:40:00" "2023-09-24 03:00:00"
34800 0.65289 0.79626 0.72022 "2023-09-24 03:40:00" "2023-09-24 03:10:00"
