20230908
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "PERSISTENCE("")" Date_of_forecast Date_of_computing
18600 0.86977 0.60005 0.89820 "2023-09-08 23:10:00" "2023-09-08 23:10:00"
19200 0.85396 0.60484 0.89820 "2023-09-08 23:20:00" "2023-09-08 23:10:00"
19200 0.85396 0.60484 0.80500 "2023-09-08 23:20:00" "2023-09-08 23:20:00"
19200 0.85396 0.60484 0.89820 "2023-09-08 23:20:00" "2023-09-08 23:10:00"
19200 0.85396 0.60484 0.80500 "2023-09-08 23:20:00" "2023-09-08 23:20:00"
19800 0.84081 0.60952 0.89820 "2023-09-08 23:30:00" "2023-09-08 23:10:00"
19800 0.84081 0.60952 0.80500 "2023-09-08 23:30:00" "2023-09-08 23:20:00"
19800 0.84081 0.60952 0.71600 "2023-09-08 23:30:00" "2023-09-08 23:30:00"
19800 0.84081 0.60952 0.89820 "2023-09-08 23:30:00" "2023-09-08 23:10:00"
19800 0.84081 0.60952 0.80500 "2023-09-08 23:30:00" "2023-09-08 23:20:00"
19800 0.84081 0.60952 0.71600 "2023-09-08 23:30:00" "2023-09-08 23:30:00"
19800 0.84081 0.60952 0.89820 "2023-09-08 23:30:00" "2023-09-08 23:10:00"
19800 0.84081 0.60952 0.80500 "2023-09-08 23:30:00" "2023-09-08 23:20:00"
19800 0.84081 0.60952 0.71600 "2023-09-08 23:30:00" "2023-09-08 23:30:00"
20400 0.76556 0.61108 0.89820 "2023-09-08 23:40:00" "2023-09-08 23:10:00"
20400 0.76556 0.61108 0.80500 "2023-09-08 23:40:00" "2023-09-08 23:20:00"
20400 0.76556 0.61108 0.71600 "2023-09-08 23:40:00" "2023-09-08 23:30:00"
20400 0.76556 0.61108 0.63700 "2023-09-08 23:40:00" "2023-09-08 23:40:00"
20400 0.76556 0.61108 0.89820 "2023-09-08 23:40:00" "2023-09-08 23:10:00"
20400 0.76556 0.61108 0.80500 "2023-09-08 23:40:00" "2023-09-08 23:20:00"
20400 0.76556 0.61108 0.71600 "2023-09-08 23:40:00" "2023-09-08 23:30:00"
20400 0.76556 0.61108 0.63700 "2023-09-08 23:40:00" "2023-09-08 23:40:00"
20400 0.76556 0.61108 0.89820 "2023-09-08 23:40:00" "2023-09-08 23:10:00"
20400 0.76556 0.61108 0.80500 "2023-09-08 23:40:00" "2023-09-08 23:20:00"
20400 0.76556 0.61108 0.71600 "2023-09-08 23:40:00" "2023-09-08 23:30:00"
20400 0.76556 0.61108 0.63700 "2023-09-08 23:40:00" "2023-09-08 23:40:00"
20400 0.76556 0.61108 0.89820 "2023-09-08 23:40:00" "2023-09-08 23:10:00"
20400 0.76556 0.61108 0.80500 "2023-09-08 23:40:00" "2023-09-08 23:20:00"
20400 0.76556 0.61108 0.71600 "2023-09-08 23:40:00" "2023-09-08 23:30:00"
20400 0.76556 0.61108 0.63700 "2023-09-08 23:40:00" "2023-09-08 23:40:00"
21000 0.73700 0.60882 0.89820 "2023-09-08 23:50:00" "2023-09-08 23:10:00"
21000 0.73700 0.60882 0.80500 "2023-09-08 23:50:00" "2023-09-08 23:20:00"
21000 0.73700 0.60882 0.71600 "2023-09-08 23:50:00" "2023-09-08 23:30:00"
21000 0.73700 0.60882 0.63700 "2023-09-08 23:50:00" "2023-09-08 23:40:00"
21000 0.73700 0.60882 0.59417 "2023-09-08 23:50:00" "2023-09-08 23:50:00"
21000 0.73700 0.60882 0.89820 "2023-09-08 23:50:00" "2023-09-08 23:10:00"
21000 0.73700 0.60882 0.80500 "2023-09-08 23:50:00" "2023-09-08 23:20:00"
21000 0.73700 0.60882 0.71600 "2023-09-08 23:50:00" "2023-09-08 23:30:00"
21000 0.73700 0.60882 0.63700 "2023-09-08 23:50:00" "2023-09-08 23:40:00"
21000 0.73700 0.60882 0.59417 "2023-09-08 23:50:00" "2023-09-08 23:50:00"
21000 0.73700 0.60882 0.89820 "2023-09-08 23:50:00" "2023-09-08 23:10:00"
21000 0.73700 0.60882 0.80500 "2023-09-08 23:50:00" "2023-09-08 23:20:00"
21000 0.73700 0.60882 0.71600 "2023-09-08 23:50:00" "2023-09-08 23:30:00"
21000 0.73700 0.60882 0.63700 "2023-09-08 23:50:00" "2023-09-08 23:40:00"
21000 0.73700 0.60882 0.59417 "2023-09-08 23:50:00" "2023-09-08 23:50:00"
21000 0.73700 0.60882 0.89820 "2023-09-08 23:50:00" "2023-09-08 23:10:00"
21000 0.73700 0.60882 0.80500 "2023-09-08 23:50:00" "2023-09-08 23:20:00"
21000 0.73700 0.60882 0.71600 "2023-09-08 23:50:00" "2023-09-08 23:30:00"
21000 0.73700 0.60882 0.63700 "2023-09-08 23:50:00" "2023-09-08 23:40:00"
21000 0.73700 0.60882 0.59417 "2023-09-08 23:50:00" "2023-09-08 23:50:00"
21000 0.73700 0.60882 0.89820 "2023-09-08 23:50:00" "2023-09-08 23:10:00"
21000 0.73700 0.60882 0.80500 "2023-09-08 23:50:00" "2023-09-08 23:20:00"
21000 0.73700 0.60882 0.71600 "2023-09-08 23:50:00" "2023-09-08 23:30:00"
21000 0.73700 0.60882 0.63700 "2023-09-08 23:50:00" "2023-09-08 23:40:00"
21000 0.73700 0.60882 0.59417 "2023-09-08 23:50:00" "2023-09-08 23:50:00"
21600 0.70188 0.60467 0.89820 "2023-09-09 00:00:00" "2023-09-08 23:10:00"
21600 0.70188 0.60467 0.80500 "2023-09-09 00:00:00" "2023-09-08 23:20:00"
21600 0.70188 0.60467 0.71600 "2023-09-09 00:00:00" "2023-09-08 23:30:00"
21600 0.70188 0.60467 0.63700 "2023-09-09 00:00:00" "2023-09-08 23:40:00"
21600 0.70188 0.60467 0.59417 "2023-09-09 00:00:00" "2023-09-08 23:50:00"
21600 0.70188 0.60467 9999.00000 "2023-09-09 00:00:00" "2023-09-09 00:00:00"
21600 0.70188 0.60467 0.89820 "2023-09-09 00:00:00" "2023-09-08 23:10:00"
21600 0.70188 0.60467 0.80500 "2023-09-09 00:00:00" "2023-09-08 23:20:00"
21600 0.70188 0.60467 0.71600 "2023-09-09 00:00:00" "2023-09-08 23:30:00"
21600 0.70188 0.60467 0.63700 "2023-09-09 00:00:00" "2023-09-08 23:40:00"
21600 0.70188 0.60467 0.59417 "2023-09-09 00:00:00" "2023-09-08 23:50:00"
21600 0.70188 0.60467 9999.00000 "2023-09-09 00:00:00" "2023-09-09 00:00:00"
21600 0.70188 0.60467 0.89820 "2023-09-09 00:00:00" "2023-09-08 23:10:00"
21600 0.70188 0.60467 0.80500 "2023-09-09 00:00:00" "2023-09-08 23:20:00"
21600 0.70188 0.60467 0.71600 "2023-09-09 00:00:00" "2023-09-08 23:30:00"
21600 0.70188 0.60467 0.63700 "2023-09-09 00:00:00" "2023-09-08 23:40:00"
21600 0.70188 0.60467 0.59417 "2023-09-09 00:00:00" "2023-09-08 23:50:00"
21600 0.70188 0.60467 9999.00000 "2023-09-09 00:00:00" "2023-09-09 00:00:00"
21600 0.70188 0.60467 0.89820 "2023-09-09 00:00:00" "2023-09-08 23:10:00"
21600 0.70188 0.60467 0.80500 "2023-09-09 00:00:00" "2023-09-08 23:20:00"
21600 0.70188 0.60467 0.71600 "2023-09-09 00:00:00" "2023-09-08 23:30:00"
21600 0.70188 0.60467 0.63700 "2023-09-09 00:00:00" "2023-09-08 23:40:00"
21600 0.70188 0.60467 0.59417 "2023-09-09 00:00:00" "2023-09-08 23:50:00"
21600 0.70188 0.60467 9999.00000 "2023-09-09 00:00:00" "2023-09-09 00:00:00"
21600 0.70188 0.60467 0.89820 "2023-09-09 00:00:00" "2023-09-08 23:10:00"
21600 0.70188 0.60467 0.80500 "2023-09-09 00:00:00" "2023-09-08 23:20:00"
21600 0.70188 0.60467 0.71600 "2023-09-09 00:00:00" "2023-09-08 23:30:00"
21600 0.70188 0.60467 0.63700 "2023-09-09 00:00:00" "2023-09-08 23:40:00"
21600 0.70188 0.60467 0.59417 "2023-09-09 00:00:00" "2023-09-08 23:50:00"
21600 0.70188 0.60467 9999.00000 "2023-09-09 00:00:00" "2023-09-09 00:00:00"
21600 0.70188 0.60467 0.89820 "2023-09-09 00:00:00" "2023-09-08 23:10:00"
21600 0.70188 0.60467 0.80500 "2023-09-09 00:00:00" "2023-09-08 23:20:00"
21600 0.70188 0.60467 0.71600 "2023-09-09 00:00:00" "2023-09-08 23:30:00"
21600 0.70188 0.60467 0.63700 "2023-09-09 00:00:00" "2023-09-08 23:40:00"
21600 0.70188 0.60467 0.59417 "2023-09-09 00:00:00" "2023-09-08 23:50:00"
21600 0.70188 0.60467 9999.00000 "2023-09-09 00:00:00" "2023-09-09 00:00:00"
22200 0.60956 0.60685 0.80500 "2023-09-09 00:10:00" "2023-09-08 23:20:00"
22200 0.60956 0.60685 0.71600 "2023-09-09 00:10:00" "2023-09-08 23:30:00"
22200 0.60956 0.60685 0.63700 "2023-09-09 00:10:00" "2023-09-08 23:40:00"
22200 0.60956 0.60685 0.59417 "2023-09-09 00:10:00" "2023-09-08 23:50:00"
22200 0.60956 0.60685 9999.00000 "2023-09-09 00:10:00" "2023-09-09 00:00:00"
22200 0.60956 0.60685 0.54886 "2023-09-09 00:10:00" "2023-09-09 00:10:00"
22200 0.60956 0.60685 0.80500 "2023-09-09 00:10:00" "2023-09-08 23:20:00"
22200 0.60956 0.60685 0.71600 "2023-09-09 00:10:00" "2023-09-08 23:30:00"
22200 0.60956 0.60685 0.63700 "2023-09-09 00:10:00" "2023-09-08 23:40:00"
22200 0.60956 0.60685 0.59417 "2023-09-09 00:10:00" "2023-09-08 23:50:00"
22200 0.60956 0.60685 9999.00000 "2023-09-09 00:10:00" "2023-09-09 00:00:00"
22200 0.60956 0.60685 0.54886 "2023-09-09 00:10:00" "2023-09-09 00:10:00"
22200 0.60956 0.60685 0.80500 "2023-09-09 00:10:00" "2023-09-08 23:20:00"
22200 0.60956 0.60685 0.71600 "2023-09-09 00:10:00" "2023-09-08 23:30:00"
22200 0.60956 0.60685 0.63700 "2023-09-09 00:10:00" "2023-09-08 23:40:00"
22200 0.60956 0.60685 0.59417 "2023-09-09 00:10:00" "2023-09-08 23:50:00"
22200 0.60956 0.60685 9999.00000 "2023-09-09 00:10:00" "2023-09-09 00:00:00"
22200 0.60956 0.60685 0.54886 "2023-09-09 00:10:00" "2023-09-09 00:10:00"
22200 0.60956 0.60685 0.80500 "2023-09-09 00:10:00" "2023-09-08 23:20:00"
22200 0.60956 0.60685 0.71600 "2023-09-09 00:10:00" "2023-09-08 23:30:00"
22200 0.60956 0.60685 0.63700 "2023-09-09 00:10:00" "2023-09-08 23:40:00"
22200 0.60956 0.60685 0.59417 "2023-09-09 00:10:00" "2023-09-08 23:50:00"
22200 0.60956 0.60685 9999.00000 "2023-09-09 00:10:00" "2023-09-09 00:00:00"
22200 0.60956 0.60685 0.54886 "2023-09-09 00:10:00" "2023-09-09 00:10:00"
22200 0.60956 0.60685 0.80500 "2023-09-09 00:10:00" "2023-09-08 23:20:00"
22200 0.60956 0.60685 0.71600 "2023-09-09 00:10:00" "2023-09-08 23:30:00"
22200 0.60956 0.60685 0.63700 "2023-09-09 00:10:00" "2023-09-08 23:40:00"
22200 0.60956 0.60685 0.59417 "2023-09-09 00:10:00" "2023-09-08 23:50:00"
22200 0.60956 0.60685 9999.00000 "2023-09-09 00:10:00" "2023-09-09 00:00:00"
22200 0.60956 0.60685 0.54886 "2023-09-09 00:10:00" "2023-09-09 00:10:00"
