20230922
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
19200 1.06825 0.69131 1.21211 "2023-09-22 23:20:00" "2023-09-22 23:20:00"
19800 1.06751 0.73881 1.21131 "2023-09-22 23:30:00" "2023-09-22 23:20:00"
19800 1.06751 0.73881 1.18431 "2023-09-22 23:30:00" "2023-09-22 23:30:00"
20400 1.05054 0.76550 1.20757 "2023-09-22 23:40:00" "2023-09-22 23:20:00"
20400 1.05054 0.76550 1.15965 "2023-09-22 23:40:00" "2023-09-22 23:30:00"
20400 1.05054 0.76550 1.14655 "2023-09-22 23:40:00" "2023-09-22 23:40:00"
21000 1.03876 0.79271 1.19522 "2023-09-22 23:50:00" "2023-09-22 23:20:00"
21000 1.03876 0.79271 1.13026 "2023-09-22 23:50:00" "2023-09-22 23:30:00"
21000 1.03876 0.79271 1.12045 "2023-09-22 23:50:00" "2023-09-22 23:40:00"
21000 1.03876 0.79271 1.10247 "2023-09-22 23:50:00" "2023-09-22 23:50:00"
21600 1.04509 0.80835 1.19239 "2023-09-23 00:00:00" "2023-09-22 23:20:00"
21600 1.04509 0.80835 1.11140 "2023-09-23 00:00:00" "2023-09-22 23:30:00"
21600 1.04509 0.80835 1.10091 "2023-09-23 00:00:00" "2023-09-22 23:40:00"
21600 1.04509 0.80835 1.07735 "2023-09-23 00:00:00" "2023-09-22 23:50:00"
21600 1.04509 0.80835 1.05660 "2023-09-23 00:00:00" "2023-09-23 00:00:00"
22200 1.06330 0.84252 1.17849 "2023-09-23 00:10:00" "2023-09-22 23:20:00"
22200 1.06330 0.84252 1.08156 "2023-09-23 00:10:00" "2023-09-22 23:30:00"
22200 1.06330 0.84252 1.07059 "2023-09-23 00:10:00" "2023-09-22 23:40:00"
22200 1.06330 0.84252 1.04024 "2023-09-23 00:10:00" "2023-09-22 23:50:00"
22200 1.06330 0.84252 1.00884 "2023-09-23 00:10:00" "2023-09-23 00:00:00"
22200 1.06330 0.84252 1.04743 "2023-09-23 00:10:00" "2023-09-23 00:10:00"
22800 1.09926 0.86218 1.04858 "2023-09-23 00:20:00" "2023-09-22 23:30:00"
22800 1.09926 0.86218 1.03648 "2023-09-23 00:20:00" "2023-09-22 23:40:00"
22800 1.09926 0.86218 0.99983 "2023-09-23 00:20:00" "2023-09-22 23:50:00"
22800 1.09926 0.86218 0.95779 "2023-09-23 00:20:00" "2023-09-23 00:00:00"
22800 1.09926 0.86218 1.01911 "2023-09-23 00:20:00" "2023-09-23 00:10:00"
22800 1.09926 0.86218 1.09267 "2023-09-23 00:20:00" "2023-09-23 00:20:00"
23400 1.10264 0.86982 1.00770 "2023-09-23 00:30:00" "2023-09-22 23:40:00"
23400 1.10264 0.86982 0.96464 "2023-09-23 00:30:00" "2023-09-22 23:50:00"
23400 1.10264 0.86982 0.91272 "2023-09-23 00:30:00" "2023-09-23 00:00:00"
23400 1.10264 0.86982 0.99289 "2023-09-23 00:30:00" "2023-09-23 00:10:00"
23400 1.10264 0.86982 1.10260 "2023-09-23 00:30:00" "2023-09-23 00:20:00"
23400 1.10264 0.86982 1.10244 "2023-09-23 00:30:00" "2023-09-23 00:30:00"
24000 1.10360 0.88835 0.94463 "2023-09-23 00:40:00" "2023-09-22 23:50:00"
24000 1.10360 0.88835 0.88257 "2023-09-23 00:40:00" "2023-09-23 00:00:00"
24000 1.10360 0.88835 0.98046 "2023-09-23 00:40:00" "2023-09-23 00:10:00"
24000 1.10360 0.88835 1.12408 "2023-09-23 00:40:00" "2023-09-23 00:20:00"
24000 1.10360 0.88835 1.12152 "2023-09-23 00:40:00" "2023-09-23 00:30:00"
24000 1.10360 0.88835 1.08623 "2023-09-23 00:40:00" "2023-09-23 00:40:00"
24600 1.09634 0.89309 0.86089 "2023-09-23 00:50:00" "2023-09-23 00:00:00"
24600 1.09634 0.89309 0.97689 "2023-09-23 00:50:00" "2023-09-23 00:10:00"
24600 1.09634 0.89309 1.15191 "2023-09-23 00:50:00" "2023-09-23 00:20:00"
24600 1.09634 0.89309 1.14752 "2023-09-23 00:50:00" "2023-09-23 00:30:00"
24600 1.09634 0.89309 1.08113 "2023-09-23 00:50:00" "2023-09-23 00:40:00"
24600 1.09634 0.89309 1.06470 "2023-09-23 00:50:00" "2023-09-23 00:50:00"
25200 1.10577 0.87999 0.95579 "2023-09-23 01:00:00" "2023-09-23 00:10:00"
25200 1.10577 0.87999 1.16402 "2023-09-23 01:00:00" "2023-09-23 00:20:00"
25200 1.10577 0.87999 1.15812 "2023-09-23 01:00:00" "2023-09-23 00:30:00"
25200 1.10577 0.87999 1.06783 "2023-09-23 01:00:00" "2023-09-23 00:40:00"
25200 1.10577 0.87999 1.03647 "2023-09-23 01:00:00" "2023-09-23 00:50:00"
25200 1.10577 0.87999 1.09792 "2023-09-23 01:00:00" "2023-09-23 01:00:00"
25800 1.08136 0.87377 1.18387 "2023-09-23 01:10:00" "2023-09-23 00:20:00"
25800 1.08136 0.87377 1.17617 "2023-09-23 01:10:00" "2023-09-23 00:30:00"
25800 1.08136 0.87377 1.06358 "2023-09-23 01:10:00" "2023-09-23 00:40:00"
25800 1.08136 0.87377 1.02032 "2023-09-23 01:10:00" "2023-09-23 00:50:00"
25800 1.08136 0.87377 1.11947 "2023-09-23 01:10:00" "2023-09-23 01:00:00"
25800 1.08136 0.87377 1.05012 "2023-09-23 01:10:00" "2023-09-23 01:10:00"
26400 1.05497 0.85432 1.18292 "2023-09-23 01:20:00" "2023-09-23 00:30:00"
26400 1.05497 0.85432 1.04814 "2023-09-23 01:20:00" "2023-09-23 00:40:00"
