20230921
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "PERSISTENCE("")" Date_of_forecast Date_of_computing
18600 1.52061 0.58326 1.44925 "2023-09-21 23:10:00" "2023-09-21 23:10:00"
19200 1.57462 0.60344 1.44925 "2023-09-21 23:20:00" "2023-09-21 23:10:00"
19200 1.57462 0.60344 1.66629 "2023-09-21 23:20:00" "2023-09-21 23:20:00"
19200 1.57462 0.60344 1.44925 "2023-09-21 23:20:00" "2023-09-21 23:10:00"
19200 1.57462 0.60344 1.66629 "2023-09-21 23:20:00" "2023-09-21 23:20:00"
19800 1.60238 0.62410 1.44925 "2023-09-21 23:30:00" "2023-09-21 23:10:00"
19800 1.60238 0.62410 1.66629 "2023-09-21 23:30:00" "2023-09-21 23:20:00"
19800 1.60238 0.62410 1.47120 "2023-09-21 23:30:00" "2023-09-21 23:30:00"
19800 1.60238 0.62410 1.44925 "2023-09-21 23:30:00" "2023-09-21 23:10:00"
19800 1.60238 0.62410 1.66629 "2023-09-21 23:30:00" "2023-09-21 23:20:00"
19800 1.60238 0.62410 1.47120 "2023-09-21 23:30:00" "2023-09-21 23:30:00"
19800 1.60238 0.62410 1.44925 "2023-09-21 23:30:00" "2023-09-21 23:10:00"
19800 1.60238 0.62410 1.66629 "2023-09-21 23:30:00" "2023-09-21 23:20:00"
19800 1.60238 0.62410 1.47120 "2023-09-21 23:30:00" "2023-09-21 23:30:00"
20400 1.75716 0.63897 1.44925 "2023-09-21 23:40:00" "2023-09-21 23:10:00"
20400 1.75716 0.63897 1.66629 "2023-09-21 23:40:00" "2023-09-21 23:20:00"
20400 1.75716 0.63897 1.47120 "2023-09-21 23:40:00" "2023-09-21 23:30:00"
20400 1.75716 0.63897 2.12983 "2023-09-21 23:40:00" "2023-09-21 23:40:00"
20400 1.75716 0.63897 1.44925 "2023-09-21 23:40:00" "2023-09-21 23:10:00"
20400 1.75716 0.63897 1.66629 "2023-09-21 23:40:00" "2023-09-21 23:20:00"
20400 1.75716 0.63897 1.47120 "2023-09-21 23:40:00" "2023-09-21 23:30:00"
20400 1.75716 0.63897 2.12983 "2023-09-21 23:40:00" "2023-09-21 23:40:00"
20400 1.75716 0.63897 1.44925 "2023-09-21 23:40:00" "2023-09-21 23:10:00"
20400 1.75716 0.63897 1.66629 "2023-09-21 23:40:00" "2023-09-21 23:20:00"
20400 1.75716 0.63897 1.47120 "2023-09-21 23:40:00" "2023-09-21 23:30:00"
20400 1.75716 0.63897 2.12983 "2023-09-21 23:40:00" "2023-09-21 23:40:00"
20400 1.75716 0.63897 1.44925 "2023-09-21 23:40:00" "2023-09-21 23:10:00"
20400 1.75716 0.63897 1.66629 "2023-09-21 23:40:00" "2023-09-21 23:20:00"
20400 1.75716 0.63897 1.47120 "2023-09-21 23:40:00" "2023-09-21 23:30:00"
20400 1.75716 0.63897 2.12983 "2023-09-21 23:40:00" "2023-09-21 23:40:00"
21000 1.86242 0.63835 1.44925 "2023-09-21 23:50:00" "2023-09-21 23:10:00"
21000 1.86242 0.63835 1.66629 "2023-09-21 23:50:00" "2023-09-21 23:20:00"
21000 1.86242 0.63835 1.47120 "2023-09-21 23:50:00" "2023-09-21 23:30:00"
21000 1.86242 0.63835 2.12983 "2023-09-21 23:50:00" "2023-09-21 23:40:00"
21000 1.86242 0.63835 2.24271 "2023-09-21 23:50:00" "2023-09-21 23:50:00"
21000 1.86242 0.63835 1.44925 "2023-09-21 23:50:00" "2023-09-21 23:10:00"
21000 1.86242 0.63835 1.66629 "2023-09-21 23:50:00" "2023-09-21 23:20:00"
21000 1.86242 0.63835 1.47120 "2023-09-21 23:50:00" "2023-09-21 23:30:00"
21000 1.86242 0.63835 2.12983 "2023-09-21 23:50:00" "2023-09-21 23:40:00"
21000 1.86242 0.63835 2.24271 "2023-09-21 23:50:00" "2023-09-21 23:50:00"
21000 1.86242 0.63835 1.44925 "2023-09-21 23:50:00" "2023-09-21 23:10:00"
21000 1.86242 0.63835 1.66629 "2023-09-21 23:50:00" "2023-09-21 23:20:00"
21000 1.86242 0.63835 1.47120 "2023-09-21 23:50:00" "2023-09-21 23:30:00"
21000 1.86242 0.63835 2.12983 "2023-09-21 23:50:00" "2023-09-21 23:40:00"
21000 1.86242 0.63835 2.24271 "2023-09-21 23:50:00" "2023-09-21 23:50:00"
21000 1.86242 0.63835 1.44925 "2023-09-21 23:50:00" "2023-09-21 23:10:00"
21000 1.86242 0.63835 1.66629 "2023-09-21 23:50:00" "2023-09-21 23:20:00"
21000 1.86242 0.63835 1.47120 "2023-09-21 23:50:00" "2023-09-21 23:30:00"
21000 1.86242 0.63835 2.12983 "2023-09-21 23:50:00" "2023-09-21 23:40:00"
21000 1.86242 0.63835 2.24271 "2023-09-21 23:50:00" "2023-09-21 23:50:00"
21000 1.86242 0.63835 1.44925 "2023-09-21 23:50:00" "2023-09-21 23:10:00"
21000 1.86242 0.63835 1.66629 "2023-09-21 23:50:00" "2023-09-21 23:20:00"
21000 1.86242 0.63835 1.47120 "2023-09-21 23:50:00" "2023-09-21 23:30:00"
21000 1.86242 0.63835 2.12983 "2023-09-21 23:50:00" "2023-09-21 23:40:00"
21000 1.86242 0.63835 2.24271 "2023-09-21 23:50:00" "2023-09-21 23:50:00"
21600 1.90956 0.64175 1.44925 "2023-09-22 00:00:00" "2023-09-21 23:10:00"
21600 1.90956 0.64175 1.66629 "2023-09-22 00:00:00" "2023-09-21 23:20:00"
21600 1.90956 0.64175 1.47120 "2023-09-22 00:00:00" "2023-09-21 23:30:00"
21600 1.90956 0.64175 2.12983 "2023-09-22 00:00:00" "2023-09-21 23:40:00"
21600 1.90956 0.64175 2.24271 "2023-09-22 00:00:00" "2023-09-21 23:50:00"
21600 1.90956 0.64175 2.00675 "2023-09-22 00:00:00" "2023-09-22 00:00:00"
21600 1.90956 0.64175 1.44925 "2023-09-22 00:00:00" "2023-09-21 23:10:00"
21600 1.90956 0.64175 1.66629 "2023-09-22 00:00:00" "2023-09-21 23:20:00"
21600 1.90956 0.64175 1.47120 "2023-09-22 00:00:00" "2023-09-21 23:30:00"
21600 1.90956 0.64175 2.12983 "2023-09-22 00:00:00" "2023-09-21 23:40:00"
21600 1.90956 0.64175 2.24271 "2023-09-22 00:00:00" "2023-09-21 23:50:00"
21600 1.90956 0.64175 2.00675 "2023-09-22 00:00:00" "2023-09-22 00:00:00"
21600 1.90956 0.64175 1.44925 "2023-09-22 00:00:00" "2023-09-21 23:10:00"
21600 1.90956 0.64175 1.66629 "2023-09-22 00:00:00" "2023-09-21 23:20:00"
21600 1.90956 0.64175 1.47120 "2023-09-22 00:00:00" "2023-09-21 23:30:00"
21600 1.90956 0.64175 2.12983 "2023-09-22 00:00:00" "2023-09-21 23:40:00"
21600 1.90956 0.64175 2.24271 "2023-09-22 00:00:00" "2023-09-21 23:50:00"
21600 1.90956 0.64175 2.00675 "2023-09-22 00:00:00" "2023-09-22 00:00:00"
21600 1.90956 0.64175 1.44925 "2023-09-22 00:00:00" "2023-09-21 23:10:00"
21600 1.90956 0.64175 1.66629 "2023-09-22 00:00:00" "2023-09-21 23:20:00"
21600 1.90956 0.64175 1.47120 "2023-09-22 00:00:00" "2023-09-21 23:30:00"
21600 1.90956 0.64175 2.12983 "2023-09-22 00:00:00" "2023-09-21 23:40:00"
