20230924
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
22800 0.62367 0.83417 0.55551 "2023-09-25 00:20:00" "2023-09-25 00:20:00"
23400 0.63661 0.84097 0.56510 "2023-09-25 00:30:00" "2023-09-25 00:20:00"
23400 0.63661 0.84097 0.57583 "2023-09-25 00:30:00" "2023-09-25 00:30:00"
24000 0.63759 0.83796 0.58697 "2023-09-25 00:40:00" "2023-09-25 00:20:00"
24000 0.63759 0.83796 0.60550 "2023-09-25 00:40:00" "2023-09-25 00:30:00"
24000 0.63759 0.83796 0.59499 "2023-09-25 00:40:00" "2023-09-25 00:40:00"
24600 0.64199 0.85281 0.62506 "2023-09-25 00:50:00" "2023-09-25 00:20:00"
24600 0.64199 0.85281 0.65013 "2023-09-25 00:50:00" "2023-09-25 00:30:00"
24600 0.64199 0.85281 0.62555 "2023-09-25 00:50:00" "2023-09-25 00:40:00"
24600 0.64199 0.85281 0.61979 "2023-09-25 00:50:00" "2023-09-25 00:50:00"
25200 0.65100 0.88113 0.66871 "2023-09-25 01:00:00" "2023-09-25 00:20:00"
25200 0.65100 0.88113 0.70009 "2023-09-25 01:00:00" "2023-09-25 00:30:00"
25200 0.65100 0.88113 0.66607 "2023-09-25 01:00:00" "2023-09-25 00:40:00"
25200 0.65100 0.88113 0.65353 "2023-09-25 01:00:00" "2023-09-25 00:50:00"
25200 0.65100 0.88113 0.64297 "2023-09-25 01:00:00" "2023-09-25 01:00:00"
25800 0.64315 0.88130 0.70835 "2023-09-25 01:10:00" "2023-09-25 00:20:00"
25800 0.64315 0.88130 0.74624 "2023-09-25 01:10:00" "2023-09-25 00:30:00"
25800 0.64315 0.88130 0.70323 "2023-09-25 01:10:00" "2023-09-25 00:40:00"
25800 0.64315 0.88130 0.68627 "2023-09-25 01:10:00" "2023-09-25 00:50:00"
25800 0.64315 0.88130 0.66216 "2023-09-25 01:10:00" "2023-09-25 01:00:00"
25800 0.64315 0.88130 0.64622 "2023-09-25 01:10:00" "2023-09-25 01:10:00"
26400 0.64151 0.87058 0.79198 "2023-09-25 01:20:00" "2023-09-25 00:30:00"
26400 0.64151 0.87058 0.73966 "2023-09-25 01:20:00" "2023-09-25 00:40:00"
26400 0.64151 0.87058 0.71850 "2023-09-25 01:20:00" "2023-09-25 00:50:00"
26400 0.64151 0.87058 0.68573 "2023-09-25 01:20:00" "2023-09-25 01:00:00"
26400 0.64151 0.87058 0.65913 "2023-09-25 01:20:00" "2023-09-25 01:10:00"
26400 0.64151 0.87058 0.64249 "2023-09-25 01:20:00" "2023-09-25 01:20:00"
27000 0.61652 0.83746 0.79704 "2023-09-25 01:30:00" "2023-09-25 00:40:00"
27000 0.61652 0.83746 0.77126 "2023-09-25 01:30:00" "2023-09-25 00:50:00"
27000 0.61652 0.83746 0.73009 "2023-09-25 01:30:00" "2023-09-25 01:00:00"
27000 0.61652 0.83746 0.69477 "2023-09-25 01:30:00" "2023-09-25 01:10:00"
27000 0.61652 0.83746 0.66163 "2023-09-25 01:30:00" "2023-09-25 01:20:00"
27000 0.61652 0.83746 0.61432 "2023-09-25 01:30:00" "2023-09-25 01:30:00"
27600 0.59420 0.81025 0.79473 "2023-09-25 01:40:00" "2023-09-25 00:50:00"
27600 0.59420 0.81025 0.74523 "2023-09-25 01:40:00" "2023-09-25 01:00:00"
27600 0.59420 0.81025 0.70145 "2023-09-25 01:40:00" "2023-09-25 01:10:00"
27600 0.59420 0.81025 0.65608 "2023-09-25 01:40:00" "2023-09-25 01:20:00"
27600 0.59420 0.81025 0.57793 "2023-09-25 01:40:00" "2023-09-25 01:30:00"
27600 0.59420 0.81025 0.59273 "2023-09-25 01:40:00" "2023-09-25 01:40:00"
28200 0.58450 0.78832 0.74649 "2023-09-25 01:50:00" "2023-09-25 01:00:00"
28200 0.58450 0.78832 0.69379 "2023-09-25 01:50:00" "2023-09-25 01:10:00"
28200 0.58450 0.78832 0.63679 "2023-09-25 01:50:00" "2023-09-25 01:20:00"
28200 0.58450 0.78832 0.53259 "2023-09-25 01:50:00" "2023-09-25 01:30:00"
