20230901
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
18600 1.46467 0.87692 1.58987 "2023-09-01 23:10:00" "2023-09-01 23:10:00"
19200 1.42905 0.86580 1.56276 "2023-09-01 23:20:00" "2023-09-01 23:10:00"
19200 1.42905 0.86580 1.52235 "2023-09-01 23:20:00" "2023-09-01 23:20:00"
19800 1.38572 0.83335 1.48539 "2023-09-01 23:30:00" "2023-09-01 23:10:00"
19800 1.38572 0.83335 1.42102 "2023-09-01 23:30:00" "2023-09-01 23:20:00"
19800 1.38572 0.83335 1.47797 "2023-09-01 23:30:00" "2023-09-01 23:30:00"
20400 1.42122 0.83871 1.43273 "2023-09-01 23:40:00" "2023-09-01 23:10:00"
20400 1.42122 0.83871 1.34774 "2023-09-01 23:40:00" "2023-09-01 23:20:00"
20400 1.42122 0.83871 1.44924 "2023-09-01 23:40:00" "2023-09-01 23:30:00"
20400 1.42122 0.83871 1.45717 "2023-09-01 23:40:00" "2023-09-01 23:40:00"
21000 1.45735 0.84106 1.39357 "2023-09-01 23:50:00" "2023-09-01 23:10:00"
21000 1.45735 0.84106 1.28961 "2023-09-01 23:50:00" "2023-09-01 23:20:00"
21000 1.45735 0.84106 1.42323 "2023-09-01 23:50:00" "2023-09-01 23:30:00"
21000 1.45735 0.84106 1.43824 "2023-09-01 23:50:00" "2023-09-01 23:40:00"
21000 1.45735 0.84106 1.46176 "2023-09-01 23:50:00" "2023-09-01 23:50:00"
21600 1.38477 0.85121 1.31470 "2023-09-02 00:00:00" "2023-09-01 23:10:00"
21600 1.38477 0.85121 1.19439 "2023-09-02 00:00:00" "2023-09-01 23:20:00"
21600 1.38477 0.85121 1.35749 "2023-09-02 00:00:00" "2023-09-01 23:30:00"
21600 1.38477 0.85121 1.37730 "2023-09-02 00:00:00" "2023-09-01 23:40:00"
21600 1.38477 0.85121 1.41863 "2023-09-02 00:00:00" "2023-09-01 23:50:00"
21600 1.38477 0.85121 1.38720 "2023-09-02 00:00:00" "2023-09-02 00:00:00"
22200 1.32699 0.86630 1.15186 "2023-09-02 00:10:00" "2023-09-01 23:20:00"
22200 1.32699 0.86630 1.33995 "2023-09-02 00:10:00" "2023-09-01 23:30:00"
22200 1.32699 0.86630 1.36428 "2023-09-02 00:10:00" "2023-09-01 23:40:00"
22200 1.32699 0.86630 1.41836 "2023-09-02 00:10:00" "2023-09-01 23:50:00"
22200 1.32699 0.86630 1.36226 "2023-09-02 00:10:00" "2023-09-02 00:00:00"
22200 1.32699 0.86630 1.33055 "2023-09-02 00:10:00" "2023-09-02 00:10:00"
22800 1.29406 0.87494 1.31293 "2023-09-02 00:20:00" "2023-09-01 23:30:00"
22800 1.29406 0.87494 1.34112 "2023-09-02 00:20:00" "2023-09-01 23:40:00"
22800 1.29406 0.87494 1.40682 "2023-09-02 00:20:00" "2023-09-01 23:50:00"
22800 1.29406 0.87494 1.33041 "2023-09-02 00:20:00" "2023-09-02 00:00:00"
22800 1.29406 0.87494 1.28798 "2023-09-02 00:20:00" "2023-09-02 00:10:00"
22800 1.29406 0.87494 1.30502 "2023-09-02 00:20:00" "2023-09-02 00:20:00"
23400 1.22143 0.85388 1.32922 "2023-09-02 00:30:00" "2023-09-01 23:40:00"
23400 1.22143 0.85388 1.40472 "2023-09-02 00:30:00" "2023-09-01 23:50:00"
