20230903
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "PERSISTENCE("")" Date_of_forecast Date_of_computing
20400 1.34945 1.21507 1.38450 "2023-09-03 23:40:00" "2023-09-03 23:40:00"
21000 1.27186 1.20533 1.38450 "2023-09-03 23:50:00" "2023-09-03 23:40:00"
21000 1.27186 1.20533 1.27075 "2023-09-03 23:50:00" "2023-09-03 23:50:00"
21000 1.27186 1.20533 1.38450 "2023-09-03 23:50:00" "2023-09-03 23:40:00"
21000 1.27186 1.20533 1.27075 "2023-09-03 23:50:00" "2023-09-03 23:50:00"
21600 1.25094 1.20515 1.38450 "2023-09-04 00:00:00" "2023-09-03 23:40:00"
21600 1.25094 1.20515 1.27075 "2023-09-04 00:00:00" "2023-09-03 23:50:00"
21600 1.25094 1.20515 1.20129 "2023-09-04 00:00:00" "2023-09-04 00:00:00"
21600 1.25094 1.20515 1.38450 "2023-09-04 00:00:00" "2023-09-03 23:40:00"
21600 1.25094 1.20515 1.27075 "2023-09-04 00:00:00" "2023-09-03 23:50:00"
21600 1.25094 1.20515 1.20129 "2023-09-04 00:00:00" "2023-09-04 00:00:00"
21600 1.25094 1.20515 1.38450 "2023-09-04 00:00:00" "2023-09-03 23:40:00"
21600 1.25094 1.20515 1.27075 "2023-09-04 00:00:00" "2023-09-03 23:50:00"
21600 1.25094 1.20515 1.20129 "2023-09-04 00:00:00" "2023-09-04 00:00:00"
22200 1.24575 1.19500 1.38450 "2023-09-04 00:10:00" "2023-09-03 23:40:00"
22200 1.24575 1.19500 1.27075 "2023-09-04 00:10:00" "2023-09-03 23:50:00"
22200 1.24575 1.19500 1.20129 "2023-09-04 00:10:00" "2023-09-04 00:00:00"
22200 1.24575 1.19500 1.22786 "2023-09-04 00:10:00" "2023-09-04 00:10:00"
22200 1.24575 1.19500 1.38450 "2023-09-04 00:10:00" "2023-09-03 23:40:00"
22200 1.24575 1.19500 1.27075 "2023-09-04 00:10:00" "2023-09-03 23:50:00"
22200 1.24575 1.19500 1.20129 "2023-09-04 00:10:00" "2023-09-04 00:00:00"
22200 1.24575 1.19500 1.22786 "2023-09-04 00:10:00" "2023-09-04 00:10:00"
22200 1.24575 1.19500 1.38450 "2023-09-04 00:10:00" "2023-09-03 23:40:00"
22200 1.24575 1.19500 1.27075 "2023-09-04 00:10:00" "2023-09-03 23:50:00"
22200 1.24575 1.19500 1.20129 "2023-09-04 00:10:00" "2023-09-04 00:00:00"
22200 1.24575 1.19500 1.22786 "2023-09-04 00:10:00" "2023-09-04 00:10:00"
22200 1.24575 1.19500 1.38450 "2023-09-04 00:10:00" "2023-09-03 23:40:00"
22200 1.24575 1.19500 1.27075 "2023-09-04 00:10:00" "2023-09-03 23:50:00"
22200 1.24575 1.19500 1.20129 "2023-09-04 00:10:00" "2023-09-04 00:00:00"
22200 1.24575 1.19500 1.22786 "2023-09-04 00:10:00" "2023-09-04 00:10:00"
22800 1.25350 1.17580 1.38450 "2023-09-04 00:20:00" "2023-09-03 23:40:00"
22800 1.25350 1.17580 1.27075 "2023-09-04 00:20:00" "2023-09-03 23:50:00"
22800 1.25350 1.17580 1.20129 "2023-09-04 00:20:00" "2023-09-04 00:00:00"
22800 1.25350 1.17580 1.22786 "2023-09-04 00:20:00" "2023-09-04 00:10:00"
22800 1.25350 1.17580 1.24950 "2023-09-04 00:20:00" "2023-09-04 00:20:00"
22800 1.25350 1.17580 1.38450 "2023-09-04 00:20:00" "2023-09-03 23:40:00"
22800 1.25350 1.17580 1.27075 "2023-09-04 00:20:00" "2023-09-03 23:50:00"
22800 1.25350 1.17580 1.20129 "2023-09-04 00:20:00" "2023-09-04 00:00:00"
22800 1.25350 1.17580 1.22786 "2023-09-04 00:20:00" "2023-09-04 00:10:00"
22800 1.25350 1.17580 1.24950 "2023-09-04 00:20:00" "2023-09-04 00:20:00"
22800 1.25350 1.17580 1.38450 "2023-09-04 00:20:00" "2023-09-03 23:40:00"
22800 1.25350 1.17580 1.27075 "2023-09-04 00:20:00" "2023-09-03 23:50:00"
22800 1.25350 1.17580 1.20129 "2023-09-04 00:20:00" "2023-09-04 00:00:00"
22800 1.25350 1.17580 1.22786 "2023-09-04 00:20:00" "2023-09-04 00:10:00"
22800 1.25350 1.17580 1.24950 "2023-09-04 00:20:00" "2023-09-04 00:20:00"
22800 1.25350 1.17580 1.38450 "2023-09-04 00:20:00" "2023-09-03 23:40:00"
22800 1.25350 1.17580 1.27075 "2023-09-04 00:20:00" "2023-09-03 23:50:00"
22800 1.25350 1.17580 1.20129 "2023-09-04 00:20:00" "2023-09-04 00:00:00"
22800 1.25350 1.17580 1.22786 "2023-09-04 00:20:00" "2023-09-04 00:10:00"
22800 1.25350 1.17580 1.24950 "2023-09-04 00:20:00" "2023-09-04 00:20:00"
22800 1.25350 1.17580 1.38450 "2023-09-04 00:20:00" "2023-09-03 23:40:00"
22800 1.25350 1.17580 1.27075 "2023-09-04 00:20:00" "2023-09-03 23:50:00"
22800 1.25350 1.17580 1.20129 "2023-09-04 00:20:00" "2023-09-04 00:00:00"
