20230928
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
18600 0.92276 0.78959 0.93461 "2023-09-28 23:10:00" "2023-09-28 23:10:00"
19200 0.89791 0.76861 0.96376 "2023-09-28 23:20:00" "2023-09-28 23:10:00"
19200 0.89791 0.76861 0.91424 "2023-09-28 23:20:00" "2023-09-28 23:20:00"
19800 0.89240 0.76481 0.96144 "2023-09-28 23:30:00" "2023-09-28 23:10:00"
19800 0.89240 0.76481 0.87797 "2023-09-28 23:30:00" "2023-09-28 23:20:00"
19800 0.89240 0.76481 0.91312 "2023-09-28 23:30:00" "2023-09-28 23:30:00"
20400 0.88915 0.74869 0.96111 "2023-09-28 23:40:00" "2023-09-28 23:10:00"
20400 0.88915 0.74869 0.84928 "2023-09-28 23:40:00" "2023-09-28 23:20:00"
20400 0.88915 0.74869 0.90795 "2023-09-28 23:40:00" "2023-09-28 23:30:00"
20400 0.88915 0.74869 0.90742 "2023-09-28 23:40:00" "2023-09-28 23:40:00"
21000 0.90123 0.72215 0.95365 "2023-09-28 23:50:00" "2023-09-28 23:10:00"
21000 0.90123 0.72215 0.81711 "2023-09-28 23:50:00" "2023-09-28 23:20:00"
21000 0.90123 0.72215 0.89469 "2023-09-28 23:50:00" "2023-09-28 23:30:00"
21000 0.90123 0.72215 0.88532 "2023-09-28 23:50:00" "2023-09-28 23:40:00"
21000 0.90123 0.72215 0.90109 "2023-09-28 23:50:00" "2023-09-28 23:50:00"
21600 0.89416 0.71594 0.96312 "2023-09-29 00:00:00" "2023-09-28 23:10:00"
21600 0.89416 0.71594 0.80194 "2023-09-29 00:00:00" "2023-09-28 23:20:00"
21600 0.89416 0.71594 0.89624 "2023-09-29 00:00:00" "2023-09-28 23:30:00"
21600 0.89416 0.71594 0.88029 "2023-09-29 00:00:00" "2023-09-28 23:40:00"
21600 0.89416 0.71594 0.90146 "2023-09-29 00:00:00" "2023-09-28 23:50:00"
21600 0.89416 0.71594 0.90040 "2023-09-29 00:00:00" "2023-09-29 00:00:00"
22200 0.86728 0.71081 0.78084 "2023-09-29 00:10:00" "2023-09-28 23:20:00"
22200 0.86728 0.71081 0.89179 "2023-09-29 00:10:00" "2023-09-28 23:30:00"
22200 0.86728 0.71081 0.87096 "2023-09-29 00:10:00" "2023-09-28 23:40:00"
22200 0.86728 0.71081 0.89724 "2023-09-29 00:10:00" "2023-09-28 23:50:00"
22200 0.86728 0.71081 0.87912 "2023-09-29 00:10:00" "2023-09-29 00:00:00"
22200 0.86728 0.71081 0.87518 "2023-09-29 00:10:00" "2023-09-29 00:10:00"
22800 0.84981 0.70692 0.86719 "2023-09-29 00:20:00" "2023-09-28 23:30:00"
22800 0.84981 0.70692 0.84137 "2023-09-29 00:20:00" "2023-09-28 23:40:00"
22800 0.84981 0.70692 0.87238 "2023-09-29 00:20:00" "2023-09-28 23:50:00"
22800 0.84981 0.70692 0.84076 "2023-09-29 00:20:00" "2023-09-29 00:00:00"
22800 0.84981 0.70692 0.83827 "2023-09-29 00:20:00" "2023-09-29 00:10:00"
22800 0.84981 0.70692 0.85691 "2023-09-29 00:20:00" "2023-09-29 00:20:00"
23400 0.82672 0.69672 0.83438 "2023-09-29 00:30:00" "2023-09-28 23:40:00"
23400 0.82672 0.69672 0.87056 "2023-09-29 00:30:00" "2023-09-28 23:50:00"
23400 0.82672 0.69672 0.82927 "2023-09-29 00:30:00" "2023-09-29 00:00:00"
23400 0.82672 0.69672 0.82655 "2023-09-29 00:30:00" "2023-09-29 00:10:00"
23400 0.82672 0.69672 0.86204 "2023-09-29 00:30:00" "2023-09-29 00:20:00"
23400 0.82672 0.69672 0.83568 "2023-09-29 00:30:00" "2023-09-29 00:30:00"
24000 0.79402 0.69495 0.86498 "2023-09-29 00:40:00" "2023-09-28 23:50:00"
24000 0.79402 0.69495 0.81348 "2023-09-29 00:40:00" "2023-09-29 00:00:00"
24000 0.79402 0.69495 0.81061 "2023-09-29 00:40:00" "2023-09-29 00:10:00"
24000 0.79402 0.69495 0.85957 "2023-09-29 00:40:00" "2023-09-29 00:20:00"
24000 0.79402 0.69495 0.81131 "2023-09-29 00:40:00" "2023-09-29 00:30:00"
24000 0.79402 0.69495 0.79414 "2023-09-29 00:40:00" "2023-09-29 00:40:00"
