20230902
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
24000 1.55000 1.45416 1.55708 "2023-09-03 00:40:00" "2023-09-03 00:40:00"
24600 1.55000 1.45562 1.50367 "2023-09-03 00:50:00" "2023-09-03 00:40:00"
24600 1.55000 1.45562 1.55818 "2023-09-03 00:50:00" "2023-09-03 00:50:00"
25200 1.55000 1.42810 1.47085 "2023-09-03 01:00:00" "2023-09-03 00:40:00"
25200 1.55000 1.42810 1.55460 "2023-09-03 01:00:00" "2023-09-03 00:50:00"
25200 1.55000 1.42810 1.52970 "2023-09-03 01:00:00" "2023-09-03 01:00:00"
25800 1.55000 1.40338 1.41527 "2023-09-03 01:10:00" "2023-09-03 00:40:00"
25800 1.55000 1.40338 1.52082 "2023-09-03 01:10:00" "2023-09-03 00:50:00"
25800 1.55000 1.40338 1.48374 "2023-09-03 01:10:00" "2023-09-03 01:00:00"
25800 1.55000 1.40338 1.49224 "2023-09-03 01:10:00" "2023-09-03 01:10:00"
26400 1.55000 1.39185 1.38051 "2023-09-03 01:20:00" "2023-09-03 00:40:00"
26400 1.55000 1.39185 1.50560 "2023-09-03 01:20:00" "2023-09-03 00:50:00"
26400 1.55000 1.39185 1.45866 "2023-09-03 01:20:00" "2023-09-03 01:00:00"
26400 1.55000 1.39185 1.49083 "2023-09-03 01:20:00" "2023-09-03 01:10:00"
26400 1.55000 1.39185 1.44563 "2023-09-03 01:20:00" "2023-09-03 01:20:00"
27000 1.55000 1.39924 1.33400 "2023-09-03 01:30:00" "2023-09-03 00:40:00"
27000 1.55000 1.39924 1.47556 "2023-09-03 01:30:00" "2023-09-03 00:50:00"
27000 1.55000 1.39924 1.41978 "2023-09-03 01:30:00" "2023-09-03 01:00:00"
27000 1.55000 1.39924 1.46568 "2023-09-03 01:30:00" "2023-09-03 01:10:00"
27000 1.55000 1.39924 1.37345 "2023-09-03 01:30:00" "2023-09-03 01:20:00"
27000 1.55000 1.39924 1.40483 "2023-09-03 01:30:00" "2023-09-03 01:30:00"
27600 9999.00000 1.43687 1.44576 "2023-09-03 01:40:00" "2023-09-03 00:50:00"
27600 9999.00000 1.43687 1.38248 "2023-09-03 01:40:00" "2023-09-03 01:00:00"
27600 9999.00000 1.43687 1.43994 "2023-09-03 01:40:00" "2023-09-03 01:10:00"
27600 9999.00000 1.43687 1.31483 "2023-09-03 01:40:00" "2023-09-03 01:20:00"
27600 9999.00000 1.43687 1.37334 "2023-09-03 01:40:00" "2023-09-03 01:30:00"
27600 9999.00000 1.43687 1.34783 "2023-09-03 01:40:00" "2023-09-03 01:40:00"
28200 1.11415 1.44372 1.36160 "2023-09-03 01:50:00" "2023-09-03 01:00:00"
28200 1.11415 1.44372 1.42931 "2023-09-03 01:50:00" "2023-09-03 01:10:00"
28200 1.11415 1.44372 1.27600 "2023-09-03 01:50:00" "2023-09-03 01:20:00"
28200 1.11415 1.44372 1.35211 "2023-09-03 01:50:00" "2023-09-03 01:30:00"
28200 1.11415 1.44372 1.31468 "2023-09-03 01:50:00" "2023-09-03 01:40:00"
28200 1.11415 1.44372 1.29451 "2023-09-03 01:50:00" "2023-09-03 01:50:00"
28800 1.05180 1.40119 1.42298 "2023-09-03 02:00:00" "2023-09-03 01:10:00"
28800 1.05180 1.40119 1.24516 "2023-09-03 02:00:00" "2023-09-03 01:20:00"
28800 1.05180 1.40119 1.33688 "2023-09-03 02:00:00" "2023-09-03 01:30:00"
28800 1.05180 1.40119 1.28890 "2023-09-03 02:00:00" "2023-09-03 01:40:00"
28800 1.05180 1.40119 1.26128 "2023-09-03 02:00:00" "2023-09-03 01:50:00"
28800 1.05180 1.40119 1.23603 "2023-09-03 02:00:00" "2023-09-03 02:00:00"
29400 1.02263 1.38001 1.26664 "2023-09-03 02:10:00" "2023-09-03 01:20:00"
29400 1.02263 1.38001 1.37167 "2023-09-03 02:10:00" "2023-09-03 01:30:00"
29400 1.02263 1.38001 1.31424 "2023-09-03 02:10:00" "2023-09-03 01:40:00"
29400 1.02263 1.38001 1.27933 "2023-09-03 02:10:00" "2023-09-03 01:50:00"
29400 1.02263 1.38001 1.23436 "2023-09-03 02:10:00" "2023-09-03 02:00:00"
29400 1.02263 1.38001 1.16109 "2023-09-03 02:10:00" "2023-09-03 02:10:00"
30000 1.00154 1.36764 1.38625 "2023-09-03 02:20:00" "2023-09-03 01:30:00"
30000 1.00154 1.36764 1.32081 "2023-09-03 02:20:00" "2023-09-03 01:40:00"
30000 1.00154 1.36764 1.27910 "2023-09-03 02:20:00" "2023-09-03 01:50:00"
30000 1.00154 1.36764 1.21901 "2023-09-03 02:20:00" "2023-09-03 02:00:00"
30000 1.00154 1.36764 1.10413 "2023-09-03 02:20:00" "2023-09-03 02:10:00"
30000 1.00154 1.36764 1.09355 "2023-09-03 02:20:00" "2023-09-03 02:20:00"
30600 0.98551 1.31862 1.28414 "2023-09-03 02:30:00" "2023-09-03 01:40:00"
30600 0.98551 1.31862 1.23654 "2023-09-03 02:30:00" "2023-09-03 01:50:00"
30600 0.98551 1.31862 1.16378 "2023-09-03 02:30:00" "2023-09-03 02:00:00"
30600 0.98551 1.31862 1.01651 "2023-09-03 02:30:00" "2023-09-03 02:10:00"
30600 0.98551 1.31862 1.01453 "2023-09-03 02:30:00" "2023-09-03 02:20:00"
30600 0.98551 1.31862 1.02842 "2023-09-03 02:30:00" "2023-09-03 02:30:00"
31200 0.97249 1.22124 1.19343 "2023-09-03 02:40:00" "2023-09-03 01:50:00"
31200 0.97249 1.22124 1.10981 "2023-09-03 02:40:00" "2023-09-03 02:00:00"
31200 0.97249 1.22124 0.93385 "2023-09-03 02:40:00" "2023-09-03 02:10:00"
31200 0.97249 1.22124 0.93447 "2023-09-03 02:40:00" "2023-09-03 02:20:00"
31200 0.97249 1.22124 0.97891 "2023-09-03 02:40:00" "2023-09-03 02:30:00"
31200 0.97249 1.22124 0.99681 "2023-09-03 02:40:00" "2023-09-03 02:40:00"
31800 0.95575 1.16395 1.08859 "2023-09-03 02:50:00" "2023-09-03 02:00:00"
31800 0.95575 1.16395 0.88819 "2023-09-03 02:50:00" "2023-09-03 02:10:00"
31800 0.95575 1.16395 0.89079 "2023-09-03 02:50:00" "2023-09-03 02:20:00"
31800 0.95575 1.16395 0.95281 "2023-09-03 02:50:00" "2023-09-03 02:30:00"
31800 0.95575 1.16395 0.97321 "2023-09-03 02:50:00" "2023-09-03 02:40:00"
31800 0.95575 1.16395 0.94527 "2023-09-03 02:50:00" "2023-09-03 02:50:00"
32400 0.93483 1.12711 0.82696 "2023-09-03 03:00:00" "2023-09-03 02:10:00"
32400 0.93483 1.12711 0.83151 "2023-09-03 03:00:00" "2023-09-03 02:20:00"
32400 0.93483 1.12711 0.90819 "2023-09-03 03:00:00" "2023-09-03 02:30:00"
32400 0.93483 1.12711 0.93092 "2023-09-03 03:00:00" "2023-09-03 02:40:00"
32400 0.93483 1.12711 0.89789 "2023-09-03 03:00:00" "2023-09-03 02:50:00"
32400 0.93483 1.12711 0.90429 "2023-09-03 03:00:00" "2023-09-03 03:00:00"
33000 0.92518 1.08519 0.72605 "2023-09-03 03:10:00" "2023-09-03 02:20:00"
33000 0.92518 1.08519 0.81548 "2023-09-03 03:10:00" "2023-09-03 02:30:00"
33000 0.92518 1.08519 0.84065 "2023-09-03 03:10:00" "2023-09-03 02:40:00"
33000 0.92518 1.08519 0.80118 "2023-09-03 03:10:00" "2023-09-03 02:50:00"
33000 0.92518 1.08519 0.81766 "2023-09-03 03:10:00" "2023-09-03 03:00:00"
33000 0.92518 1.08519 0.92471 "2023-09-03 03:10:00" "2023-09-03 03:10:00"
33600 0.92456 1.03272 0.75152 "2023-09-03 03:20:00" "2023-09-03 02:30:00"
33600 0.92456 1.03272 0.77853 "2023-09-03 03:20:00" "2023-09-03 02:40:00"
33600 0.92456 1.03272 0.73303 "2023-09-03 03:20:00" "2023-09-03 02:50:00"
33600 0.92456 1.03272 0.75476 "2023-09-03 03:20:00" "2023-09-03 03:00:00"
33600 0.92456 1.03272 0.92832 "2023-09-03 03:20:00" "2023-09-03 03:10:00"
33600 0.92456 1.03272 1.00267 "2023-09-03 03:20:00" "2023-09-03 03:20:00"
34200 0.95590 1.01696 0.74684 "2023-09-03 03:30:00" "2023-09-03 02:40:00"
34200 0.95590 1.01696 0.69639 "2023-09-03 03:30:00" "2023-09-03 02:50:00"
34200 0.95590 1.01696 0.72222 "2023-09-03 03:30:00" "2023-09-03 03:00:00"
34200 0.95590 1.01696 0.94419 "2023-09-03 03:30:00" "2023-09-03 03:10:00"
34200 0.95590 1.01696 1.06633 "2023-09-03 03:30:00" "2023-09-03 03:20:00"
34200 0.95590 1.01696 1.12900 "2023-09-03 03:30:00" "2023-09-03 03:30:00"
34800 0.98297 1.00957 0.66858 "2023-09-03 03:40:00" "2023-09-03 02:50:00"
34800 0.98297 1.00957 0.69792 "2023-09-03 03:40:00" "2023-09-03 03:00:00"
34800 0.98297 1.00957 0.96284 "2023-09-03 03:40:00" "2023-09-03 03:10:00"
34800 0.98297 1.00957 1.12187 "2023-09-03 03:40:00" "2023-09-03 03:20:00"
34800 0.98297 1.00957 1.21306 "2023-09-03 03:40:00" "2023-09-03 03:30:00"
34800 0.98297 1.00957 1.15946 "2023-09-03 03:40:00" "2023-09-03 03:40:00"
35400 1.03479 1.03544 0.65390 "2023-09-03 03:50:00" "2023-09-03 03:00:00"
35400 1.03479 1.03544 0.95549 "2023-09-03 03:50:00" "2023-09-03 03:10:00"
35400 1.03479 1.03544 1.14663 "2023-09-03 03:50:00" "2023-09-03 03:20:00"
35400 1.03479 1.03544 1.26305 "2023-09-03 03:50:00" "2023-09-03 03:30:00"
35400 1.03479 1.03544 1.17530 "2023-09-03 03:50:00" "2023-09-03 03:40:00"
35400 1.03479 1.03544 1.21624 "2023-09-03 03:50:00" "2023-09-03 03:50:00"
36000 1.22778 1.10625 0.97244 "2023-09-03 04:00:00" "2023-09-03 03:10:00"
36000 1.22778 1.10625 1.19127 "2023-09-03 04:00:00" "2023-09-03 03:20:00"
36000 1.22778 1.10625 1.33033 "2023-09-03 04:00:00" "2023-09-03 03:30:00"
36000 1.22778 1.10625 1.21811 "2023-09-03 04:00:00" "2023-09-03 03:40:00"
36000 1.22778 1.10625 1.29207 "2023-09-03 04:00:00" "2023-09-03 03:50:00"
36000 1.22778 1.10625 1.27763 "2023-09-03 04:00:00" "2023-09-03 04:00:00"
36600 1.29933 1.17824 1.23087 "2023-09-03 04:10:00" "2023-09-03 03:20:00"
36600 1.29933 1.17824 1.38926 "2023-09-03 04:10:00" "2023-09-03 03:30:00"
36600 1.29933 1.17824 1.25532 "2023-09-03 04:10:00" "2023-09-03 03:40:00"
36600 1.29933 1.17824 1.35440 "2023-09-03 04:10:00" "2023-09-03 03:50:00"
36600 1.29933 1.17824 1.30727 "2023-09-03 04:10:00" "2023-09-03 04:00:00"
36600 1.29933 1.17824 1.35088 "2023-09-03 04:10:00" "2023-09-03 04:10:00"
37200 1.22812 1.21819 1.45907 "2023-09-03 04:20:00" "2023-09-03 03:30:00"
37200 1.22812 1.21819 1.30675 "2023-09-03 04:20:00" "2023-09-03 03:40:00"
37200 1.22812 1.21819 1.42757 "2023-09-03 04:20:00" "2023-09-03 03:50:00"
37200 1.22812 1.21819 1.36057 "2023-09-03 04:20:00" "2023-09-03 04:00:00"
37200 1.22812 1.21819 1.41460 "2023-09-03 04:20:00" "2023-09-03 04:10:00"
37200 1.22812 1.21819 1.28034 "2023-09-03 04:20:00" "2023-09-03 04:20:00"
37800 1.16976 1.20889 1.38589 "2023-09-03 04:30:00" "2023-09-03 03:40:00"
37800 1.16976 1.20889 1.52591 "2023-09-03 04:30:00" "2023-09-03 03:50:00"
37800 1.16976 1.20889 1.44205 "2023-09-03 04:30:00" "2023-09-03 04:00:00"
37800 1.16976 1.20889 1.50770 "2023-09-03 04:30:00" "2023-09-03 04:10:00"
37800 1.16976 1.20889 1.28702 "2023-09-03 04:30:00" "2023-09-03 04:20:00"
37800 1.16976 1.20889 1.20103 "2023-09-03 04:30:00" "2023-09-03 04:30:00"
38400 1.19353 1.20814 1.63653 "2023-09-03 04:40:00" "2023-09-03 03:50:00"
38400 1.19353 1.20814 1.53767 "2023-09-03 04:40:00" "2023-09-03 04:00:00"
38400 1.19353 1.20814 1.61424 "2023-09-03 04:40:00" "2023-09-03 04:10:00"
38400 1.19353 1.20814 1.32831 "2023-09-03 04:40:00" "2023-09-03 04:20:00"
38400 1.19353 1.20814 1.16800 "2023-09-03 04:40:00" "2023-09-03 04:30:00"
38400 1.19353 1.20814 1.19498 "2023-09-03 04:40:00" "2023-09-03 04:40:00"
39000 1.15645 1.18127 1.59619 "2023-09-03 04:50:00" "2023-09-03 04:00:00"
39000 1.15645 1.18127 1.68199 "2023-09-03 04:50:00" "2023-09-03 04:10:00"
39000 1.15645 1.18127 1.33850 "2023-09-03 04:50:00" "2023-09-03 04:20:00"
39000 1.15645 1.18127 1.12411 "2023-09-03 04:50:00" "2023-09-03 04:30:00"
39000 1.15645 1.18127 1.18856 "2023-09-03 04:50:00" "2023-09-03 04:40:00"
39000 1.15645 1.18127 1.16392 "2023-09-03 04:50:00" "2023-09-03 04:50:00"
39600 1.12110 1.11355 1.68780 "2023-09-03 05:00:00" "2023-09-03 04:10:00"
39600 1.12110 1.11355 1.29371 "2023-09-03 05:00:00" "2023-09-03 04:20:00"
39600 1.12110 1.11355 1.03405 "2023-09-03 05:00:00" "2023-09-03 04:30:00"
39600 1.12110 1.11355 1.12470 "2023-09-03 05:00:00" "2023-09-03 04:40:00"
39600 1.12110 1.11355 1.08176 "2023-09-03 05:00:00" "2023-09-03 04:50:00"
39600 1.12110 1.11355 1.11010 "2023-09-03 05:00:00" "2023-09-03 05:00:00"
40200 1.08228 1.05502 1.25335 "2023-09-03 05:10:00" "2023-09-03 04:20:00"
40200 1.08228 1.05502 0.95463 "2023-09-03 05:10:00" "2023-09-03 04:30:00"
40200 1.08228 1.05502 1.06662 "2023-09-03 05:10:00" "2023-09-03 04:40:00"
40200 1.08228 1.05502 1.00935 "2023-09-03 05:10:00" "2023-09-03 04:50:00"
40200 1.08228 1.05502 1.08706 "2023-09-03 05:10:00" "2023-09-03 05:00:00"
40200 1.08228 1.05502 1.09478 "2023-09-03 05:10:00" "2023-09-03 05:10:00"
