20230926
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "PERSISTENCE("")" Date_of_forecast Date_of_computing
24000 1.57294 0.51965 1.64014 "2023-09-27 00:40:00" "2023-09-27 00:40:00"
24600 1.52840 0.51090 1.64014 "2023-09-27 00:50:00" "2023-09-27 00:40:00"
24600 1.52840 0.51090 1.44738 "2023-09-27 00:50:00" "2023-09-27 00:50:00"
24600 1.52840 0.51090 1.64014 "2023-09-27 00:50:00" "2023-09-27 00:40:00"
24600 1.52840 0.51090 1.44738 "2023-09-27 00:50:00" "2023-09-27 00:50:00"
25200 1.50129 0.51336 1.64014 "2023-09-27 01:00:00" "2023-09-27 00:40:00"
25200 1.50129 0.51336 1.44738 "2023-09-27 01:00:00" "2023-09-27 00:50:00"
25200 1.50129 0.51336 1.45014 "2023-09-27 01:00:00" "2023-09-27 01:00:00"
25200 1.50129 0.51336 1.64014 "2023-09-27 01:00:00" "2023-09-27 00:40:00"
25200 1.50129 0.51336 1.44738 "2023-09-27 01:00:00" "2023-09-27 00:50:00"
25200 1.50129 0.51336 1.45014 "2023-09-27 01:00:00" "2023-09-27 01:00:00"
25200 1.50129 0.51336 1.64014 "2023-09-27 01:00:00" "2023-09-27 00:40:00"
25200 1.50129 0.51336 1.44738 "2023-09-27 01:00:00" "2023-09-27 00:50:00"
25200 1.50129 0.51336 1.45014 "2023-09-27 01:00:00" "2023-09-27 01:00:00"
25800 1.48810 0.51842 1.64014 "2023-09-27 01:10:00" "2023-09-27 00:40:00"
25800 1.48810 0.51842 1.44738 "2023-09-27 01:10:00" "2023-09-27 00:50:00"
25800 1.48810 0.51842 1.45014 "2023-09-27 01:10:00" "2023-09-27 01:00:00"
25800 1.48810 0.51842 1.48387 "2023-09-27 01:10:00" "2023-09-27 01:10:00"
25800 1.48810 0.51842 1.64014 "2023-09-27 01:10:00" "2023-09-27 00:40:00"
25800 1.48810 0.51842 1.44738 "2023-09-27 01:10:00" "2023-09-27 00:50:00"
25800 1.48810 0.51842 1.45014 "2023-09-27 01:10:00" "2023-09-27 01:00:00"
25800 1.48810 0.51842 1.48387 "2023-09-27 01:10:00" "2023-09-27 01:10:00"
25800 1.48810 0.51842 1.64014 "2023-09-27 01:10:00" "2023-09-27 00:40:00"
25800 1.48810 0.51842 1.44738 "2023-09-27 01:10:00" "2023-09-27 00:50:00"
25800 1.48810 0.51842 1.45014 "2023-09-27 01:10:00" "2023-09-27 01:00:00"
