20230926
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
24000 1.57294 0.51965 1.63974 "2023-09-27 00:40:00" "2023-09-27 00:40:00"
24600 1.52840 0.51090 1.60900 "2023-09-27 00:50:00" "2023-09-27 00:40:00"
24600 1.52840 0.51090 1.61278 "2023-09-27 00:50:00" "2023-09-27 00:50:00"
25200 1.50129 0.51336 1.57660 "2023-09-27 01:00:00" "2023-09-27 00:40:00"
25200 1.50129 0.51336 1.59125 "2023-09-27 01:00:00" "2023-09-27 00:50:00"
25200 1.50129 0.51336 1.56652 "2023-09-27 01:00:00" "2023-09-27 01:00:00"
25800 1.48810 0.51842 1.53824 "2023-09-27 01:10:00" "2023-09-27 00:40:00"
25800 1.48810 0.51842 1.56005 "2023-09-27 01:10:00" "2023-09-27 00:50:00"
25800 1.48810 0.51842 1.52195 "2023-09-27 01:10:00" "2023-09-27 01:00:00"
25800 1.48810 0.51842 1.53811 "2023-09-27 01:10:00" "2023-09-27 01:10:00"
26400 1.45928 0.52898 1.49415 "2023-09-27 01:20:00" "2023-09-27 00:40:00"
26400 1.45928 0.52898 1.52162 "2023-09-27 01:20:00" "2023-09-27 00:50:00"
26400 1.45928 0.52898 1.47130 "2023-09-27 01:20:00" "2023-09-27 01:00:00"
26400 1.45928 0.52898 1.49208 "2023-09-27 01:20:00" "2023-09-27 01:10:00"
26400 1.45928 0.52898 1.48974 "2023-09-27 01:20:00" "2023-09-27 01:20:00"
27000 1.42799 0.53329 1.46213 "2023-09-27 01:30:00" "2023-09-27 00:40:00"
27000 1.42799 0.53329 1.49611 "2023-09-27 01:30:00" "2023-09-27 00:50:00"
27000 1.42799 0.53329 1.43418 "2023-09-27 01:30:00" "2023-09-27 01:00:00"
27000 1.42799 0.53329 1.45793 "2023-09-27 01:30:00" "2023-09-27 01:10:00"
27000 1.42799 0.53329 1.45420 "2023-09-27 01:30:00" "2023-09-27 01:20:00"
27000 1.42799 0.53329 1.44212 "2023-09-27 01:30:00" "2023-09-27 01:30:00"
27600 1.36556 0.53971 1.47211 "2023-09-27 01:40:00" "2023-09-27 00:50:00"
