20230902
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "PERSISTENCE("")" Date_of_forecast Date_of_computing
24000 1.55000 1.45416 1.55000 "2023-09-03 00:40:00" "2023-09-03 00:40:00"
24600 1.55000 1.45562 1.55000 "2023-09-03 00:50:00" "2023-09-03 00:40:00"
24600 1.55000 1.45562 9999.00000 "2023-09-03 00:50:00" "2023-09-03 00:50:00"
24600 1.55000 1.45562 1.55000 "2023-09-03 00:50:00" "2023-09-03 00:40:00"
24600 1.55000 1.45562 9999.00000 "2023-09-03 00:50:00" "2023-09-03 00:50:00"
25200 1.55000 1.42810 1.55000 "2023-09-03 01:00:00" "2023-09-03 00:40:00"
25200 1.55000 1.42810 9999.00000 "2023-09-03 01:00:00" "2023-09-03 00:50:00"
25200 1.55000 1.42810 9999.00000 "2023-09-03 01:00:00" "2023-09-03 01:00:00"
25200 1.55000 1.42810 1.55000 "2023-09-03 01:00:00" "2023-09-03 00:40:00"
25200 1.55000 1.42810 9999.00000 "2023-09-03 01:00:00" "2023-09-03 00:50:00"
25200 1.55000 1.42810 9999.00000 "2023-09-03 01:00:00" "2023-09-03 01:00:00"
25200 1.55000 1.42810 1.55000 "2023-09-03 01:00:00" "2023-09-03 00:40:00"
25200 1.55000 1.42810 9999.00000 "2023-09-03 01:00:00" "2023-09-03 00:50:00"
25200 1.55000 1.42810 9999.00000 "2023-09-03 01:00:00" "2023-09-03 01:00:00"
25800 1.55000 1.40338 1.55000 "2023-09-03 01:10:00" "2023-09-03 00:40:00"
25800 1.55000 1.40338 9999.00000 "2023-09-03 01:10:00" "2023-09-03 00:50:00"
25800 1.55000 1.40338 9999.00000 "2023-09-03 01:10:00" "2023-09-03 01:00:00"
25800 1.55000 1.40338 9999.00000 "2023-09-03 01:10:00" "2023-09-03 01:10:00"
25800 1.55000 1.40338 1.55000 "2023-09-03 01:10:00" "2023-09-03 00:40:00"
25800 1.55000 1.40338 9999.00000 "2023-09-03 01:10:00" "2023-09-03 00:50:00"
25800 1.55000 1.40338 9999.00000 "2023-09-03 01:10:00" "2023-09-03 01:00:00"
25800 1.55000 1.40338 9999.00000 "2023-09-03 01:10:00" "2023-09-03 01:10:00"
25800 1.55000 1.40338 1.55000 "2023-09-03 01:10:00" "2023-09-03 00:40:00"
25800 1.55000 1.40338 9999.00000 "2023-09-03 01:10:00" "2023-09-03 00:50:00"
25800 1.55000 1.40338 9999.00000 "2023-09-03 01:10:00" "2023-09-03 01:00:00"
25800 1.55000 1.40338 9999.00000 "2023-09-03 01:10:00" "2023-09-03 01:10:00"
25800 1.55000 1.40338 1.55000 "2023-09-03 01:10:00" "2023-09-03 00:40:00"
25800 1.55000 1.40338 9999.00000 "2023-09-03 01:10:00" "2023-09-03 00:50:00"
25800 1.55000 1.40338 9999.00000 "2023-09-03 01:10:00" "2023-09-03 01:00:00"
25800 1.55000 1.40338 9999.00000 "2023-09-03 01:10:00" "2023-09-03 01:10:00"
26400 1.55000 1.39185 1.55000 "2023-09-03 01:20:00" "2023-09-03 00:40:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 00:50:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:00:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:10:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:20:00"
26400 1.55000 1.39185 1.55000 "2023-09-03 01:20:00" "2023-09-03 00:40:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 00:50:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:00:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:10:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:20:00"
26400 1.55000 1.39185 1.55000 "2023-09-03 01:20:00" "2023-09-03 00:40:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 00:50:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:00:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:10:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:20:00"
26400 1.55000 1.39185 1.55000 "2023-09-03 01:20:00" "2023-09-03 00:40:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 00:50:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:00:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:10:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:20:00"
26400 1.55000 1.39185 1.55000 "2023-09-03 01:20:00" "2023-09-03 00:40:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 00:50:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:00:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:10:00"
26400 1.55000 1.39185 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:20:00"
27000 1.55000 1.39924 1.55000 "2023-09-03 01:30:00" "2023-09-03 00:40:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 00:50:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:00:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:10:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:20:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:30:00"
27000 1.55000 1.39924 1.55000 "2023-09-03 01:30:00" "2023-09-03 00:40:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 00:50:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:00:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:10:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:20:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:30:00"
27000 1.55000 1.39924 1.55000 "2023-09-03 01:30:00" "2023-09-03 00:40:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 00:50:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:00:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:10:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:20:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:30:00"
27000 1.55000 1.39924 1.55000 "2023-09-03 01:30:00" "2023-09-03 00:40:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 00:50:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:00:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:10:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:20:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:30:00"
27000 1.55000 1.39924 1.55000 "2023-09-03 01:30:00" "2023-09-03 00:40:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 00:50:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:00:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:10:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:20:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:30:00"
27000 1.55000 1.39924 1.55000 "2023-09-03 01:30:00" "2023-09-03 00:40:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 00:50:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:00:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:10:00"
27000 1.55000 1.39924 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:20:00"
