20230912
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
18600 1.02063 0.65867 0.91850 "2023-09-12 23:10:00" "2023-09-12 23:10:00"
19200 1.04074 0.65521 0.89009 "2023-09-12 23:20:00" "2023-09-12 23:10:00"
19200 1.04074 0.65521 0.95856 "2023-09-12 23:20:00" "2023-09-12 23:20:00"
19800 1.05658 0.65633 0.87425 "2023-09-12 23:30:00" "2023-09-12 23:10:00"
19800 1.05658 0.65633 0.97432 "2023-09-12 23:30:00" "2023-09-12 23:20:00"
19800 1.05658 0.65633 0.97879 "2023-09-12 23:30:00" "2023-09-12 23:30:00"
20400 1.14269 0.65050 0.85955 "2023-09-12 23:40:00" "2023-09-12 23:10:00"
20400 1.14269 0.65050 0.98285 "2023-09-12 23:40:00" "2023-09-12 23:20:00"
20400 1.14269 0.65050 0.98954 "2023-09-12 23:40:00" "2023-09-12 23:30:00"
20400 1.14269 0.65050 1.05062 "2023-09-12 23:40:00" "2023-09-12 23:40:00"
21000 1.22580 0.63960 0.83996 "2023-09-12 23:50:00" "2023-09-12 23:10:00"
21000 1.22580 0.63960 0.98690 "2023-09-12 23:50:00" "2023-09-12 23:20:00"
21000 1.22580 0.63960 0.99568 "2023-09-12 23:50:00" "2023-09-12 23:30:00"
21000 1.22580 0.63960 1.09325 "2023-09-12 23:50:00" "2023-09-12 23:40:00"
21000 1.22580 0.63960 1.13128 "2023-09-12 23:50:00" "2023-09-12 23:50:00"
21600 1.25745 0.62686 0.81583 "2023-09-13 00:00:00" "2023-09-12 23:10:00"
21600 1.25745 0.62686 0.98458 "2023-09-13 00:00:00" "2023-09-12 23:20:00"
21600 1.25745 0.62686 0.99518 "2023-09-13 00:00:00" "2023-09-12 23:30:00"
21600 1.25745 0.62686 1.12003 "2023-09-13 00:00:00" "2023-09-12 23:40:00"
21600 1.25745 0.62686 1.17218 "2023-09-13 00:00:00" "2023-09-12 23:50:00"
21600 1.25745 0.62686 1.21719 "2023-09-13 00:00:00" "2023-09-13 00:00:00"
22200 1.29316 0.61586 0.96665 "2023-09-13 00:10:00" "2023-09-12 23:20:00"
22200 1.29316 0.61586 0.97892 "2023-09-13 00:10:00" "2023-09-12 23:30:00"
22200 1.29316 0.61586 1.12807 "2023-09-13 00:10:00" "2023-09-12 23:40:00"
22200 1.29316 0.61586 1.19239 "2023-09-13 00:10:00" "2023-09-12 23:50:00"
22200 1.29316 0.61586 1.25373 "2023-09-13 00:10:00" "2023-09-13 00:00:00"
22200 1.29316 0.61586 1.26581 "2023-09-13 00:10:00" "2023-09-13 00:10:00"
