20230907
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "PERSISTENCE("")" Date_of_forecast Date_of_computing
21000 0.72283 0.63357 0.70560 "2023-09-07 23:50:00" "2023-09-07 23:10:00"
21000 0.72283 0.63357 0.75825 "2023-09-07 23:50:00" "2023-09-07 23:20:00"
21000 0.72283 0.63357 0.62000 "2023-09-07 23:50:00" "2023-09-07 23:30:00"
21000 0.72283 0.63357 0.74857 "2023-09-07 23:50:00" "2023-09-07 23:40:00"
21000 0.72283 0.63357 0.70150 "2023-09-07 23:50:00" "2023-09-07 23:50:00"
21000 0.72283 0.63357 0.70560 "2023-09-07 23:50:00" "2023-09-07 23:10:00"
21000 0.72283 0.63357 0.75825 "2023-09-07 23:50:00" "2023-09-07 23:20:00"
21000 0.72283 0.63357 0.62000 "2023-09-07 23:50:00" "2023-09-07 23:30:00"
21000 0.72283 0.63357 0.74857 "2023-09-07 23:50:00" "2023-09-07 23:40:00"
21000 0.72283 0.63357 0.70150 "2023-09-07 23:50:00" "2023-09-07 23:50:00"
21000 0.72283 0.63357 0.70560 "2023-09-07 23:50:00" "2023-09-07 23:10:00"
21000 0.72283 0.63357 0.75825 "2023-09-07 23:50:00" "2023-09-07 23:20:00"
21000 0.72283 0.63357 0.62000 "2023-09-07 23:50:00" "2023-09-07 23:30:00"
21000 0.72283 0.63357 0.74857 "2023-09-07 23:50:00" "2023-09-07 23:40:00"
21000 0.72283 0.63357 0.70150 "2023-09-07 23:50:00" "2023-09-07 23:50:00"
21000 0.72283 0.63357 0.70560 "2023-09-07 23:50:00" "2023-09-07 23:10:00"
21000 0.72283 0.63357 0.75825 "2023-09-07 23:50:00" "2023-09-07 23:20:00"
21000 0.72283 0.63357 0.62000 "2023-09-07 23:50:00" "2023-09-07 23:30:00"
21000 0.72283 0.63357 0.74857 "2023-09-07 23:50:00" "2023-09-07 23:40:00"
21000 0.72283 0.63357 0.70150 "2023-09-07 23:50:00" "2023-09-07 23:50:00"
21600 0.72095 0.63079 0.70560 "2023-09-08 00:00:00" "2023-09-07 23:10:00"
21600 0.72095 0.63079 0.75825 "2023-09-08 00:00:00" "2023-09-07 23:20:00"
21600 0.72095 0.63079 0.62000 "2023-09-08 00:00:00" "2023-09-07 23:30:00"
21600 0.72095 0.63079 0.74857 "2023-09-08 00:00:00" "2023-09-07 23:40:00"
21600 0.72095 0.63079 0.70150 "2023-09-08 00:00:00" "2023-09-07 23:50:00"
21600 0.72095 0.63079 0.70757 "2023-09-08 00:00:00" "2023-09-08 00:00:00"
21600 0.72095 0.63079 0.70560 "2023-09-08 00:00:00" "2023-09-07 23:10:00"
21600 0.72095 0.63079 0.75825 "2023-09-08 00:00:00" "2023-09-07 23:20:00"
21600 0.72095 0.63079 0.62000 "2023-09-08 00:00:00" "2023-09-07 23:30:00"
21600 0.72095 0.63079 0.74857 "2023-09-08 00:00:00" "2023-09-07 23:40:00"
21600 0.72095 0.63079 0.70150 "2023-09-08 00:00:00" "2023-09-07 23:50:00"
21600 0.72095 0.63079 0.70757 "2023-09-08 00:00:00" "2023-09-08 00:00:00"
21600 0.72095 0.63079 0.70560 "2023-09-08 00:00:00" "2023-09-07 23:10:00"
21600 0.72095 0.63079 0.75825 "2023-09-08 00:00:00" "2023-09-07 23:20:00"
21600 0.72095 0.63079 0.62000 "2023-09-08 00:00:00" "2023-09-07 23:30:00"
21600 0.72095 0.63079 0.74857 "2023-09-08 00:00:00" "2023-09-07 23:40:00"
21600 0.72095 0.63079 0.70150 "2023-09-08 00:00:00" "2023-09-07 23:50:00"
21600 0.72095 0.63079 0.70757 "2023-09-08 00:00:00" "2023-09-08 00:00:00"
21600 0.72095 0.63079 0.70560 "2023-09-08 00:00:00" "2023-09-07 23:10:00"
21600 0.72095 0.63079 0.75825 "2023-09-08 00:00:00" "2023-09-07 23:20:00"
21600 0.72095 0.63079 0.62000 "2023-09-08 00:00:00" "2023-09-07 23:30:00"
21600 0.72095 0.63079 0.74857 "2023-09-08 00:00:00" "2023-09-07 23:40:00"
21600 0.72095 0.63079 0.70150 "2023-09-08 00:00:00" "2023-09-07 23:50:00"
21600 0.72095 0.63079 0.70757 "2023-09-08 00:00:00" "2023-09-08 00:00:00"
21600 0.72095 0.63079 0.70560 "2023-09-08 00:00:00" "2023-09-07 23:10:00"
21600 0.72095 0.63079 0.75825 "2023-09-08 00:00:00" "2023-09-07 23:20:00"
21600 0.72095 0.63079 0.62000 "2023-09-08 00:00:00" "2023-09-07 23:30:00"
21600 0.72095 0.63079 0.74857 "2023-09-08 00:00:00" "2023-09-07 23:40:00"
21600 0.72095 0.63079 0.70150 "2023-09-08 00:00:00" "2023-09-07 23:50:00"
21600 0.72095 0.63079 0.70757 "2023-09-08 00:00:00" "2023-09-08 00:00:00"
21600 0.72095 0.63079 0.70560 "2023-09-08 00:00:00" "2023-09-07 23:10:00"
21600 0.72095 0.63079 0.75825 "2023-09-08 00:00:00" "2023-09-07 23:20:00"
21600 0.72095 0.63079 0.62000 "2023-09-08 00:00:00" "2023-09-07 23:30:00"
21600 0.72095 0.63079 0.74857 "2023-09-08 00:00:00" "2023-09-07 23:40:00"
21600 0.72095 0.63079 0.70150 "2023-09-08 00:00:00" "2023-09-07 23:50:00"
21600 0.72095 0.63079 0.70757 "2023-09-08 00:00:00" "2023-09-08 00:00:00"
22200 0.71036 0.63341 0.75825 "2023-09-08 00:10:00" "2023-09-07 23:20:00"
22200 0.71036 0.63341 0.62000 "2023-09-08 00:10:00" "2023-09-07 23:30:00"
22200 0.71036 0.63341 0.74857 "2023-09-08 00:10:00" "2023-09-07 23:40:00"
22200 0.71036 0.63341 0.70150 "2023-09-08 00:10:00" "2023-09-07 23:50:00"
22200 0.71036 0.63341 0.70757 "2023-09-08 00:10:00" "2023-09-08 00:00:00"
22200 0.71036 0.63341 0.68743 "2023-09-08 00:10:00" "2023-09-08 00:10:00"
22200 0.71036 0.63341 0.75825 "2023-09-08 00:10:00" "2023-09-07 23:20:00"
22200 0.71036 0.63341 0.62000 "2023-09-08 00:10:00" "2023-09-07 23:30:00"
22200 0.71036 0.63341 0.74857 "2023-09-08 00:10:00" "2023-09-07 23:40:00"
22200 0.71036 0.63341 0.70150 "2023-09-08 00:10:00" "2023-09-07 23:50:00"
22200 0.71036 0.63341 0.70757 "2023-09-08 00:10:00" "2023-09-08 00:00:00"
22200 0.71036 0.63341 0.68743 "2023-09-08 00:10:00" "2023-09-08 00:10:00"
22200 0.71036 0.63341 0.75825 "2023-09-08 00:10:00" "2023-09-07 23:20:00"
22200 0.71036 0.63341 0.62000 "2023-09-08 00:10:00" "2023-09-07 23:30:00"
22200 0.71036 0.63341 0.74857 "2023-09-08 00:10:00" "2023-09-07 23:40:00"
22200 0.71036 0.63341 0.70150 "2023-09-08 00:10:00" "2023-09-07 23:50:00"
22200 0.71036 0.63341 0.70757 "2023-09-08 00:10:00" "2023-09-08 00:00:00"
22200 0.71036 0.63341 0.68743 "2023-09-08 00:10:00" "2023-09-08 00:10:00"
22200 0.71036 0.63341 0.75825 "2023-09-08 00:10:00" "2023-09-07 23:20:00"
22200 0.71036 0.63341 0.62000 "2023-09-08 00:10:00" "2023-09-07 23:30:00"
22200 0.71036 0.63341 0.74857 "2023-09-08 00:10:00" "2023-09-07 23:40:00"
22200 0.71036 0.63341 0.70150 "2023-09-08 00:10:00" "2023-09-07 23:50:00"
22200 0.71036 0.63341 0.70757 "2023-09-08 00:10:00" "2023-09-08 00:00:00"
22200 0.71036 0.63341 0.68743 "2023-09-08 00:10:00" "2023-09-08 00:10:00"
22200 0.71036 0.63341 0.75825 "2023-09-08 00:10:00" "2023-09-07 23:20:00"
22200 0.71036 0.63341 0.62000 "2023-09-08 00:10:00" "2023-09-07 23:30:00"
22200 0.71036 0.63341 0.74857 "2023-09-08 00:10:00" "2023-09-07 23:40:00"
22200 0.71036 0.63341 0.70150 "2023-09-08 00:10:00" "2023-09-07 23:50:00"
22200 0.71036 0.63341 0.70757 "2023-09-08 00:10:00" "2023-09-08 00:00:00"
22200 0.71036 0.63341 0.68743 "2023-09-08 00:10:00" "2023-09-08 00:10:00"
22200 0.71036 0.63341 0.75825 "2023-09-08 00:10:00" "2023-09-07 23:20:00"
22200 0.71036 0.63341 0.62000 "2023-09-08 00:10:00" "2023-09-07 23:30:00"
22200 0.71036 0.63341 0.74857 "2023-09-08 00:10:00" "2023-09-07 23:40:00"
22200 0.71036 0.63341 0.70150 "2023-09-08 00:10:00" "2023-09-07 23:50:00"
22200 0.71036 0.63341 0.70757 "2023-09-08 00:10:00" "2023-09-08 00:00:00"
22200 0.71036 0.63341 0.68743 "2023-09-08 00:10:00" "2023-09-08 00:10:00"
22800 0.69770 0.63365 0.62000 "2023-09-08 00:20:00" "2023-09-07 23:30:00"
22800 0.69770 0.63365 0.74857 "2023-09-08 00:20:00" "2023-09-07 23:40:00"
22800 0.69770 0.63365 0.70150 "2023-09-08 00:20:00" "2023-09-07 23:50:00"
22800 0.69770 0.63365 0.70757 "2023-09-08 00:20:00" "2023-09-08 00:00:00"
22800 0.69770 0.63365 0.68743 "2023-09-08 00:20:00" "2023-09-08 00:10:00"
22800 0.69770 0.63365 0.67425 "2023-09-08 00:20:00" "2023-09-08 00:20:00"
22800 0.69770 0.63365 0.62000 "2023-09-08 00:20:00" "2023-09-07 23:30:00"
22800 0.69770 0.63365 0.74857 "2023-09-08 00:20:00" "2023-09-07 23:40:00"
22800 0.69770 0.63365 0.70150 "2023-09-08 00:20:00" "2023-09-07 23:50:00"
22800 0.69770 0.63365 0.70757 "2023-09-08 00:20:00" "2023-09-08 00:00:00"
22800 0.69770 0.63365 0.68743 "2023-09-08 00:20:00" "2023-09-08 00:10:00"
22800 0.69770 0.63365 0.67425 "2023-09-08 00:20:00" "2023-09-08 00:20:00"
22800 0.69770 0.63365 0.62000 "2023-09-08 00:20:00" "2023-09-07 23:30:00"
22800 0.69770 0.63365 0.74857 "2023-09-08 00:20:00" "2023-09-07 23:40:00"
22800 0.69770 0.63365 0.70150 "2023-09-08 00:20:00" "2023-09-07 23:50:00"
22800 0.69770 0.63365 0.70757 "2023-09-08 00:20:00" "2023-09-08 00:00:00"
22800 0.69770 0.63365 0.68743 "2023-09-08 00:20:00" "2023-09-08 00:10:00"
22800 0.69770 0.63365 0.67425 "2023-09-08 00:20:00" "2023-09-08 00:20:00"
22800 0.69770 0.63365 0.62000 "2023-09-08 00:20:00" "2023-09-07 23:30:00"
22800 0.69770 0.63365 0.74857 "2023-09-08 00:20:00" "2023-09-07 23:40:00"
22800 0.69770 0.63365 0.70150 "2023-09-08 00:20:00" "2023-09-07 23:50:00"
22800 0.69770 0.63365 0.70757 "2023-09-08 00:20:00" "2023-09-08 00:00:00"
22800 0.69770 0.63365 0.68743 "2023-09-08 00:20:00" "2023-09-08 00:10:00"
22800 0.69770 0.63365 0.67425 "2023-09-08 00:20:00" "2023-09-08 00:20:00"
22800 0.69770 0.63365 0.62000 "2023-09-08 00:20:00" "2023-09-07 23:30:00"
22800 0.69770 0.63365 0.74857 "2023-09-08 00:20:00" "2023-09-07 23:40:00"
22800 0.69770 0.63365 0.70150 "2023-09-08 00:20:00" "2023-09-07 23:50:00"
22800 0.69770 0.63365 0.70757 "2023-09-08 00:20:00" "2023-09-08 00:00:00"
22800 0.69770 0.63365 0.68743 "2023-09-08 00:20:00" "2023-09-08 00:10:00"
22800 0.69770 0.63365 0.67425 "2023-09-08 00:20:00" "2023-09-08 00:20:00"
22800 0.69770 0.63365 0.62000 "2023-09-08 00:20:00" "2023-09-07 23:30:00"
22800 0.69770 0.63365 0.74857 "2023-09-08 00:20:00" "2023-09-07 23:40:00"
22800 0.69770 0.63365 0.70150 "2023-09-08 00:20:00" "2023-09-07 23:50:00"
22800 0.69770 0.63365 0.70757 "2023-09-08 00:20:00" "2023-09-08 00:00:00"
22800 0.69770 0.63365 0.68743 "2023-09-08 00:20:00" "2023-09-08 00:10:00"
22800 0.69770 0.63365 0.67425 "2023-09-08 00:20:00" "2023-09-08 00:20:00"
23400 0.69702 0.62268 0.74857 "2023-09-08 00:30:00" "2023-09-07 23:40:00"
23400 0.69702 0.62268 0.70150 "2023-09-08 00:30:00" "2023-09-07 23:50:00"
23400 0.69702 0.62268 0.70757 "2023-09-08 00:30:00" "2023-09-08 00:00:00"
23400 0.69702 0.62268 0.68743 "2023-09-08 00:30:00" "2023-09-08 00:10:00"
23400 0.69702 0.62268 0.67425 "2023-09-08 00:30:00" "2023-09-08 00:20:00"
23400 0.69702 0.62268 0.67129 "2023-09-08 00:30:00" "2023-09-08 00:30:00"
23400 0.69702 0.62268 0.74857 "2023-09-08 00:30:00" "2023-09-07 23:40:00"
23400 0.69702 0.62268 0.70150 "2023-09-08 00:30:00" "2023-09-07 23:50:00"
23400 0.69702 0.62268 0.70757 "2023-09-08 00:30:00" "2023-09-08 00:00:00"
23400 0.69702 0.62268 0.68743 "2023-09-08 00:30:00" "2023-09-08 00:10:00"
23400 0.69702 0.62268 0.67425 "2023-09-08 00:30:00" "2023-09-08 00:20:00"
23400 0.69702 0.62268 0.67129 "2023-09-08 00:30:00" "2023-09-08 00:30:00"
23400 0.69702 0.62268 0.74857 "2023-09-08 00:30:00" "2023-09-07 23:40:00"
23400 0.69702 0.62268 0.70150 "2023-09-08 00:30:00" "2023-09-07 23:50:00"
23400 0.69702 0.62268 0.70757 "2023-09-08 00:30:00" "2023-09-08 00:00:00"
23400 0.69702 0.62268 0.68743 "2023-09-08 00:30:00" "2023-09-08 00:10:00"
23400 0.69702 0.62268 0.67425 "2023-09-08 00:30:00" "2023-09-08 00:20:00"
23400 0.69702 0.62268 0.67129 "2023-09-08 00:30:00" "2023-09-08 00:30:00"
23400 0.69702 0.62268 0.74857 "2023-09-08 00:30:00" "2023-09-07 23:40:00"
23400 0.69702 0.62268 0.70150 "2023-09-08 00:30:00" "2023-09-07 23:50:00"
23400 0.69702 0.62268 0.70757 "2023-09-08 00:30:00" "2023-09-08 00:00:00"
23400 0.69702 0.62268 0.68743 "2023-09-08 00:30:00" "2023-09-08 00:10:00"
23400 0.69702 0.62268 0.67425 "2023-09-08 00:30:00" "2023-09-08 00:20:00"
23400 0.69702 0.62268 0.67129 "2023-09-08 00:30:00" "2023-09-08 00:30:00"
23400 0.69702 0.62268 0.74857 "2023-09-08 00:30:00" "2023-09-07 23:40:00"
23400 0.69702 0.62268 0.70150 "2023-09-08 00:30:00" "2023-09-07 23:50:00"
23400 0.69702 0.62268 0.70757 "2023-09-08 00:30:00" "2023-09-08 00:00:00"
23400 0.69702 0.62268 0.68743 "2023-09-08 00:30:00" "2023-09-08 00:10:00"
23400 0.69702 0.62268 0.67425 "2023-09-08 00:30:00" "2023-09-08 00:20:00"
23400 0.69702 0.62268 0.67129 "2023-09-08 00:30:00" "2023-09-08 00:30:00"
23400 0.69702 0.62268 0.74857 "2023-09-08 00:30:00" "2023-09-07 23:40:00"
23400 0.69702 0.62268 0.70150 "2023-09-08 00:30:00" "2023-09-07 23:50:00"
23400 0.69702 0.62268 0.70757 "2023-09-08 00:30:00" "2023-09-08 00:00:00"
23400 0.69702 0.62268 0.68743 "2023-09-08 00:30:00" "2023-09-08 00:10:00"
23400 0.69702 0.62268 0.67425 "2023-09-08 00:30:00" "2023-09-08 00:20:00"
23400 0.69702 0.62268 0.67129 "2023-09-08 00:30:00" "2023-09-08 00:30:00"
24000 0.69744 0.61799 0.70150 "2023-09-08 00:40:00" "2023-09-07 23:50:00"
24000 0.69744 0.61799 0.70757 "2023-09-08 00:40:00" "2023-09-08 00:00:00"
24000 0.69744 0.61799 0.68743 "2023-09-08 00:40:00" "2023-09-08 00:10:00"
24000 0.69744 0.61799 0.67425 "2023-09-08 00:40:00" "2023-09-08 00:20:00"
24000 0.69744 0.61799 0.67129 "2023-09-08 00:40:00" "2023-09-08 00:30:00"
24000 0.69744 0.61799 0.74375 "2023-09-08 00:40:00" "2023-09-08 00:40:00"
24000 0.69744 0.61799 0.70150 "2023-09-08 00:40:00" "2023-09-07 23:50:00"
24000 0.69744 0.61799 0.70757 "2023-09-08 00:40:00" "2023-09-08 00:00:00"
24000 0.69744 0.61799 0.68743 "2023-09-08 00:40:00" "2023-09-08 00:10:00"
24000 0.69744 0.61799 0.67425 "2023-09-08 00:40:00" "2023-09-08 00:20:00"
24000 0.69744 0.61799 0.67129 "2023-09-08 00:40:00" "2023-09-08 00:30:00"
24000 0.69744 0.61799 0.74375 "2023-09-08 00:40:00" "2023-09-08 00:40:00"
24000 0.69744 0.61799 0.70150 "2023-09-08 00:40:00" "2023-09-07 23:50:00"
24000 0.69744 0.61799 0.70757 "2023-09-08 00:40:00" "2023-09-08 00:00:00"
24000 0.69744 0.61799 0.68743 "2023-09-08 00:40:00" "2023-09-08 00:10:00"
24000 0.69744 0.61799 0.67425 "2023-09-08 00:40:00" "2023-09-08 00:20:00"
24000 0.69744 0.61799 0.67129 "2023-09-08 00:40:00" "2023-09-08 00:30:00"
24000 0.69744 0.61799 0.74375 "2023-09-08 00:40:00" "2023-09-08 00:40:00"
24000 0.69744 0.61799 0.70150 "2023-09-08 00:40:00" "2023-09-07 23:50:00"
24000 0.69744 0.61799 0.70757 "2023-09-08 00:40:00" "2023-09-08 00:00:00"
24000 0.69744 0.61799 0.68743 "2023-09-08 00:40:00" "2023-09-08 00:10:00"
24000 0.69744 0.61799 0.67425 "2023-09-08 00:40:00" "2023-09-08 00:20:00"
24000 0.69744 0.61799 0.67129 "2023-09-08 00:40:00" "2023-09-08 00:30:00"
24000 0.69744 0.61799 0.74375 "2023-09-08 00:40:00" "2023-09-08 00:40:00"
24000 0.69744 0.61799 0.70150 "2023-09-08 00:40:00" "2023-09-07 23:50:00"
24000 0.69744 0.61799 0.70757 "2023-09-08 00:40:00" "2023-09-08 00:00:00"
24000 0.69744 0.61799 0.68743 "2023-09-08 00:40:00" "2023-09-08 00:10:00"
24000 0.69744 0.61799 0.67425 "2023-09-08 00:40:00" "2023-09-08 00:20:00"
24000 0.69744 0.61799 0.67129 "2023-09-08 00:40:00" "2023-09-08 00:30:00"
24000 0.69744 0.61799 0.74375 "2023-09-08 00:40:00" "2023-09-08 00:40:00"
24000 0.69744 0.61799 0.70150 "2023-09-08 00:40:00" "2023-09-07 23:50:00"
24000 0.69744 0.61799 0.70757 "2023-09-08 00:40:00" "2023-09-08 00:00:00"
24000 0.69744 0.61799 0.68743 "2023-09-08 00:40:00" "2023-09-08 00:10:00"
24000 0.69744 0.61799 0.67425 "2023-09-08 00:40:00" "2023-09-08 00:20:00"
24000 0.69744 0.61799 0.67129 "2023-09-08 00:40:00" "2023-09-08 00:30:00"
24000 0.69744 0.61799 0.74375 "2023-09-08 00:40:00" "2023-09-08 00:40:00"
24600 0.70605 0.61248 0.70757 "2023-09-08 00:50:00" "2023-09-08 00:00:00"
24600 0.70605 0.61248 0.68743 "2023-09-08 00:50:00" "2023-09-08 00:10:00"
24600 0.70605 0.61248 0.67425 "2023-09-08 00:50:00" "2023-09-08 00:20:00"
24600 0.70605 0.61248 0.67129 "2023-09-08 00:50:00" "2023-09-08 00:30:00"
24600 0.70605 0.61248 0.74375 "2023-09-08 00:50:00" "2023-09-08 00:40:00"
24600 0.70605 0.61248 0.70443 "2023-09-08 00:50:00" "2023-09-08 00:50:00"
24600 0.70605 0.61248 0.70757 "2023-09-08 00:50:00" "2023-09-08 00:00:00"
24600 0.70605 0.61248 0.68743 "2023-09-08 00:50:00" "2023-09-08 00:10:00"
24600 0.70605 0.61248 0.67425 "2023-09-08 00:50:00" "2023-09-08 00:20:00"
24600 0.70605 0.61248 0.67129 "2023-09-08 00:50:00" "2023-09-08 00:30:00"
24600 0.70605 0.61248 0.74375 "2023-09-08 00:50:00" "2023-09-08 00:40:00"
24600 0.70605 0.61248 0.70443 "2023-09-08 00:50:00" "2023-09-08 00:50:00"
24600 0.70605 0.61248 0.70757 "2023-09-08 00:50:00" "2023-09-08 00:00:00"
24600 0.70605 0.61248 0.68743 "2023-09-08 00:50:00" "2023-09-08 00:10:00"
24600 0.70605 0.61248 0.67425 "2023-09-08 00:50:00" "2023-09-08 00:20:00"
24600 0.70605 0.61248 0.67129 "2023-09-08 00:50:00" "2023-09-08 00:30:00"
24600 0.70605 0.61248 0.74375 "2023-09-08 00:50:00" "2023-09-08 00:40:00"
24600 0.70605 0.61248 0.70443 "2023-09-08 00:50:00" "2023-09-08 00:50:00"
24600 0.70605 0.61248 0.70757 "2023-09-08 00:50:00" "2023-09-08 00:00:00"
24600 0.70605 0.61248 0.68743 "2023-09-08 00:50:00" "2023-09-08 00:10:00"
24600 0.70605 0.61248 0.67425 "2023-09-08 00:50:00" "2023-09-08 00:20:00"
24600 0.70605 0.61248 0.67129 "2023-09-08 00:50:00" "2023-09-08 00:30:00"
24600 0.70605 0.61248 0.74375 "2023-09-08 00:50:00" "2023-09-08 00:40:00"
24600 0.70605 0.61248 0.70443 "2023-09-08 00:50:00" "2023-09-08 00:50:00"
24600 0.70605 0.61248 0.70757 "2023-09-08 00:50:00" "2023-09-08 00:00:00"
24600 0.70605 0.61248 0.68743 "2023-09-08 00:50:00" "2023-09-08 00:10:00"
24600 0.70605 0.61248 0.67425 "2023-09-08 00:50:00" "2023-09-08 00:20:00"
24600 0.70605 0.61248 0.67129 "2023-09-08 00:50:00" "2023-09-08 00:30:00"
24600 0.70605 0.61248 0.74375 "2023-09-08 00:50:00" "2023-09-08 00:40:00"
24600 0.70605 0.61248 0.70443 "2023-09-08 00:50:00" "2023-09-08 00:50:00"
24600 0.70605 0.61248 0.70757 "2023-09-08 00:50:00" "2023-09-08 00:00:00"
24600 0.70605 0.61248 0.68743 "2023-09-08 00:50:00" "2023-09-08 00:10:00"
24600 0.70605 0.61248 0.67425 "2023-09-08 00:50:00" "2023-09-08 00:20:00"
24600 0.70605 0.61248 0.67129 "2023-09-08 00:50:00" "2023-09-08 00:30:00"
24600 0.70605 0.61248 0.74375 "2023-09-08 00:50:00" "2023-09-08 00:40:00"
24600 0.70605 0.61248 0.70443 "2023-09-08 00:50:00" "2023-09-08 00:50:00"
25200 0.71412 0.61189 0.68743 "2023-09-08 01:00:00" "2023-09-08 00:10:00"
25200 0.71412 0.61189 0.67425 "2023-09-08 01:00:00" "2023-09-08 00:20:00"
25200 0.71412 0.61189 0.67129 "2023-09-08 01:00:00" "2023-09-08 00:30:00"
25200 0.71412 0.61189 0.74375 "2023-09-08 01:00:00" "2023-09-08 00:40:00"
25200 0.71412 0.61189 0.70443 "2023-09-08 01:00:00" "2023-09-08 00:50:00"
25200 0.71412 0.61189 0.78743 "2023-09-08 01:00:00" "2023-09-08 01:00:00"
25200 0.71412 0.61189 0.68743 "2023-09-08 01:00:00" "2023-09-08 00:10:00"
25200 0.71412 0.61189 0.67425 "2023-09-08 01:00:00" "2023-09-08 00:20:00"
25200 0.71412 0.61189 0.67129 "2023-09-08 01:00:00" "2023-09-08 00:30:00"
25200 0.71412 0.61189 0.74375 "2023-09-08 01:00:00" "2023-09-08 00:40:00"
25200 0.71412 0.61189 0.70443 "2023-09-08 01:00:00" "2023-09-08 00:50:00"
25200 0.71412 0.61189 0.78743 "2023-09-08 01:00:00" "2023-09-08 01:00:00"
25200 0.71412 0.61189 0.68743 "2023-09-08 01:00:00" "2023-09-08 00:10:00"
25200 0.71412 0.61189 0.67425 "2023-09-08 01:00:00" "2023-09-08 00:20:00"
25200 0.71412 0.61189 0.67129 "2023-09-08 01:00:00" "2023-09-08 00:30:00"
25200 0.71412 0.61189 0.74375 "2023-09-08 01:00:00" "2023-09-08 00:40:00"
25200 0.71412 0.61189 0.70443 "2023-09-08 01:00:00" "2023-09-08 00:50:00"
25200 0.71412 0.61189 0.78743 "2023-09-08 01:00:00" "2023-09-08 01:00:00"
25200 0.71412 0.61189 0.68743 "2023-09-08 01:00:00" "2023-09-08 00:10:00"
25200 0.71412 0.61189 0.67425 "2023-09-08 01:00:00" "2023-09-08 00:20:00"
25200 0.71412 0.61189 0.67129 "2023-09-08 01:00:00" "2023-09-08 00:30:00"
25200 0.71412 0.61189 0.74375 "2023-09-08 01:00:00" "2023-09-08 00:40:00"
25200 0.71412 0.61189 0.70443 "2023-09-08 01:00:00" "2023-09-08 00:50:00"
25200 0.71412 0.61189 0.78743 "2023-09-08 01:00:00" "2023-09-08 01:00:00"
