20230907
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
18600 0.73505 0.65413 0.68364 "2023-09-07 23:10:00" "2023-09-07 23:10:00"
19200 0.73800 0.64669 0.68226 "2023-09-07 23:20:00" "2023-09-07 23:10:00"
19200 0.73800 0.64669 0.69422 "2023-09-07 23:20:00" "2023-09-07 23:20:00"
19800 0.73264 0.63042 0.68431 "2023-09-07 23:30:00" "2023-09-07 23:10:00"
19800 0.73264 0.63042 0.69694 "2023-09-07 23:30:00" "2023-09-07 23:20:00"
19800 0.73264 0.63042 0.68661 "2023-09-07 23:30:00" "2023-09-07 23:30:00"
20400 0.73156 0.62660 0.67216 "2023-09-07 23:40:00" "2023-09-07 23:10:00"
20400 0.73156 0.62660 0.68665 "2023-09-07 23:40:00" "2023-09-07 23:20:00"
20400 0.73156 0.62660 0.66742 "2023-09-07 23:40:00" "2023-09-07 23:30:00"
20400 0.73156 0.62660 0.69577 "2023-09-07 23:40:00" "2023-09-07 23:40:00"
21000 0.72283 0.63357 0.65599 "2023-09-07 23:50:00" "2023-09-07 23:10:00"
21000 0.72283 0.63357 0.67139 "2023-09-07 23:50:00" "2023-09-07 23:20:00"
21000 0.72283 0.63357 0.64508 "2023-09-07 23:50:00" "2023-09-07 23:30:00"
21000 0.72283 0.63357 0.69329 "2023-09-07 23:50:00" "2023-09-07 23:40:00"
21000 0.72283 0.63357 0.69964 "2023-09-07 23:50:00" "2023-09-07 23:50:00"
21600 0.72095 0.63079 0.63379 "2023-09-08 00:00:00" "2023-09-07 23:10:00"
21600 0.72095 0.63079 0.64951 "2023-09-08 00:00:00" "2023-09-07 23:20:00"
21600 0.72095 0.63079 0.61709 "2023-09-08 00:00:00" "2023-09-07 23:30:00"
21600 0.72095 0.63079 0.68163 "2023-09-08 00:00:00" "2023-09-07 23:40:00"
21600 0.72095 0.63079 0.69104 "2023-09-08 00:00:00" "2023-09-07 23:50:00"
21600 0.72095 0.63079 0.71242 "2023-09-08 00:00:00" "2023-09-08 00:00:00"
22200 0.71036 0.63341 0.63544 "2023-09-08 00:10:00" "2023-09-07 23:20:00"
22200 0.71036 0.63341 0.59849 "2023-09-08 00:10:00" "2023-09-07 23:30:00"
22200 0.71036 0.63341 0.67686 "2023-09-08 00:10:00" "2023-09-07 23:40:00"
22200 0.71036 0.63341 0.68872 "2023-09-08 00:10:00" "2023-09-07 23:50:00"
22200 0.71036 0.63341 0.72664 "2023-09-08 00:10:00" "2023-09-08 00:00:00"
22200 0.71036 0.63341 0.70732 "2023-09-08 00:10:00" "2023-09-08 00:10:00"
22800 0.69770 0.63365 0.59829 "2023-09-08 00:20:00" "2023-09-07 23:30:00"
22800 0.69770 0.63365 0.68659 "2023-09-08 00:20:00" "2023-09-07 23:40:00"
22800 0.69770 0.63365 0.70027 "2023-09-08 00:20:00" "2023-09-07 23:50:00"
22800 0.69770 0.63365 0.75178 "2023-09-08 00:20:00" "2023-09-08 00:00:00"
22800 0.69770 0.63365 0.71732 "2023-09-08 00:20:00" "2023-09-08 00:10:00"
22800 0.69770 0.63365 0.68828 "2023-09-08 00:20:00" "2023-09-08 00:20:00"
23400 0.69702 0.62268 0.68789 "2023-09-08 00:30:00" "2023-09-07 23:40:00"
23400 0.69702 0.62268 0.70288 "2023-09-08 00:30:00" "2023-09-07 23:50:00"
23400 0.69702 0.62268 0.76606 "2023-09-08 00:30:00" "2023-09-08 00:00:00"
23400 0.69702 0.62268 0.71966 "2023-09-08 00:30:00" "2023-09-08 00:10:00"
23400 0.69702 0.62268 0.67434 "2023-09-08 00:30:00" "2023-09-08 00:20:00"
23400 0.69702 0.62268 0.69248 "2023-09-08 00:30:00" "2023-09-08 00:30:00"
24000 0.69744 0.61799 0.70541 "2023-09-08 00:40:00" "2023-09-07 23:50:00"
24000 0.69744 0.61799 0.77713 "2023-09-08 00:40:00" "2023-09-08 00:00:00"
