20230919
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
27600 0.62326 0.82020 0.57461 "2023-09-20 01:40:00" "2023-09-20 01:40:00"
28200 0.64651 0.82027 0.57263 "2023-09-20 01:50:00" "2023-09-20 01:40:00"
28200 0.64651 0.82027 0.60317 "2023-09-20 01:50:00" "2023-09-20 01:50:00"
28800 0.65235 0.80844 0.56331 "2023-09-20 02:00:00" "2023-09-20 01:40:00"
28800 0.65235 0.80844 0.62945 "2023-09-20 02:00:00" "2023-09-20 01:50:00"
28800 0.65235 0.80844 0.59743 "2023-09-20 02:00:00" "2023-09-20 02:00:00"
29400 0.67217 0.77777 0.54715 "2023-09-20 02:10:00" "2023-09-20 01:40:00"
29400 0.67217 0.77777 0.63949 "2023-09-20 02:10:00" "2023-09-20 01:50:00"
29400 0.67217 0.77777 0.58891 "2023-09-20 02:10:00" "2023-09-20 02:00:00"
29400 0.67217 0.77777 0.62732 "2023-09-20 02:10:00" "2023-09-20 02:10:00"
30000 0.67184 0.76252 0.54068 "2023-09-20 02:20:00" "2023-09-20 01:40:00"
30000 0.67184 0.76252 0.65592 "2023-09-20 02:20:00" "2023-09-20 01:50:00"
30000 0.67184 0.76252 0.59081 "2023-09-20 02:20:00" "2023-09-20 02:00:00"
30000 0.67184 0.76252 0.64812 "2023-09-20 02:20:00" "2023-09-20 02:10:00"
30000 0.67184 0.76252 0.65257 "2023-09-20 02:20:00" "2023-09-20 02:20:00"
30600 0.71042 0.74840 0.53097 "2023-09-20 02:30:00" "2023-09-20 01:40:00"
30600 0.71042 0.74840 0.66901 "2023-09-20 02:30:00" "2023-09-20 01:50:00"
30600 0.71042 0.74840 0.59001 "2023-09-20 02:30:00" "2023-09-20 02:00:00"
30600 0.71042 0.74840 0.66356 "2023-09-20 02:30:00" "2023-09-20 02:10:00"
30600 0.71042 0.74840 0.65940 "2023-09-20 02:30:00" "2023-09-20 02:20:00"
30600 0.71042 0.74840 0.66162 "2023-09-20 02:30:00" "2023-09-20 02:30:00"
31200 0.84984 0.73865 0.65784 "2023-09-20 02:40:00" "2023-09-20 01:50:00"
31200 0.84984 0.73865 0.56780 "2023-09-20 02:40:00" "2023-09-20 02:00:00"
31200 0.84984 0.73865 0.65714 "2023-09-20 02:40:00" "2023-09-20 02:10:00"
31200 0.84984 0.73865 0.64815 "2023-09-20 02:40:00" "2023-09-20 02:20:00"
31200 0.84984 0.73865 0.65331 "2023-09-20 02:40:00" "2023-09-20 02:30:00"
31200 0.84984 0.73865 0.83484 "2023-09-20 02:40:00" "2023-09-20 02:40:00"
31800 0.92649 0.72497 0.55658 "2023-09-20 02:50:00" "2023-09-20 02:00:00"
31800 0.92649 0.72497 0.65934 "2023-09-20 02:50:00" "2023-09-20 02:10:00"
31800 0.92649 0.72497 0.64678 "2023-09-20 02:50:00" "2023-09-20 02:20:00"
31800 0.92649 0.72497 0.65408 "2023-09-20 02:50:00" "2023-09-20 02:30:00"
31800 0.92649 0.72497 0.92725 "2023-09-20 02:50:00" "2023-09-20 02:40:00"
31800 0.92649 0.72497 0.93188 "2023-09-20 02:50:00" "2023-09-20 02:50:00"
32400 0.96830 0.71532 0.66197 "2023-09-20 03:00:00" "2023-09-20 02:10:00"
32400 0.96830 0.71532 0.64436 "2023-09-20 03:00:00" "2023-09-20 02:20:00"
32400 0.96830 0.71532 0.65348 "2023-09-20 03:00:00" "2023-09-20 02:30:00"
32400 0.96830 0.71532 1.00609 "2023-09-20 03:00:00" "2023-09-20 02:40:00"
32400 0.96830 0.71532 0.99396 "2023-09-20 03:00:00" "2023-09-20 02:50:00"
32400 0.96830 0.71532 0.95386 "2023-09-20 03:00:00" "2023-09-20 03:00:00"
33000 0.94751 0.70650 0.64464 "2023-09-20 03:10:00" "2023-09-20 02:20:00"
33000 0.94751 0.70650 0.65547 "2023-09-20 03:10:00" "2023-09-20 02:30:00"
33000 0.94751 0.70650 1.08532 "2023-09-20 03:10:00" "2023-09-20 02:40:00"
33000 0.94751 0.70650 1.06559 "2023-09-20 03:10:00" "2023-09-20 02:50:00"
33000 0.94751 0.70650 0.99525 "2023-09-20 03:10:00" "2023-09-20 03:00:00"
33000 0.94751 0.70650 0.93982 "2023-09-20 03:10:00" "2023-09-20 03:10:00"
33600 0.92997 0.72252 0.65217 "2023-09-20 03:20:00" "2023-09-20 02:30:00"
33600 0.92997 0.72252 1.14830 "2023-09-20 03:20:00" "2023-09-20 02:40:00"
33600 0.92997 0.72252 1.12235 "2023-09-20 03:20:00" "2023-09-20 02:50:00"
33600 0.92997 0.72252 1.03036 "2023-09-20 03:20:00" "2023-09-20 03:00:00"
33600 0.92997 0.72252 0.92189 "2023-09-20 03:20:00" "2023-09-20 03:10:00"
33600 0.92997 0.72252 0.90690 "2023-09-20 03:20:00" "2023-09-20 03:20:00"
