20230909
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
18600 0.94015 1.03471 0.95774 "2023-09-09 23:10:00" "2023-09-09 23:10:00"
19200 0.95619 1.09433 0.95909 "2023-09-09 23:20:00" "2023-09-09 23:10:00"
19200 0.95619 1.09433 0.96668 "2023-09-09 23:20:00" "2023-09-09 23:20:00"
19800 1.02035 1.10682 0.95445 "2023-09-09 23:30:00" "2023-09-09 23:10:00"
19800 1.02035 1.10682 0.96378 "2023-09-09 23:30:00" "2023-09-09 23:20:00"
19800 1.02035 1.10682 1.00891 "2023-09-09 23:30:00" "2023-09-09 23:30:00"
20400 1.12585 1.11859 0.98033 "2023-09-09 23:40:00" "2023-09-09 23:10:00"
20400 1.12585 1.11859 0.99236 "2023-09-09 23:40:00" "2023-09-09 23:20:00"
20400 1.12585 1.11859 1.07565 "2023-09-09 23:40:00" "2023-09-09 23:30:00"
20400 1.12585 1.11859 1.06313 "2023-09-09 23:40:00" "2023-09-09 23:40:00"
21000 1.16777 1.12990 1.00626 "2023-09-09 23:50:00" "2023-09-09 23:10:00"
21000 1.16777 1.12990 1.02063 "2023-09-09 23:50:00" "2023-09-09 23:20:00"
21000 1.16777 1.12990 1.13820 "2023-09-09 23:50:00" "2023-09-09 23:30:00"
21000 1.16777 1.12990 1.11432 "2023-09-09 23:50:00" "2023-09-09 23:40:00"
21000 1.16777 1.12990 1.11497 "2023-09-09 23:50:00" "2023-09-09 23:50:00"
21600 1.20852 1.15017 0.99592 "2023-09-10 00:00:00" "2023-09-09 23:10:00"
21600 1.20852 1.15017 1.01173 "2023-09-10 00:00:00" "2023-09-09 23:20:00"
21600 1.20852 1.15017 1.16150 "2023-09-10 00:00:00" "2023-09-09 23:30:00"
21600 1.20852 1.15017 1.12890 "2023-09-10 00:00:00" "2023-09-09 23:40:00"
21600 1.20852 1.15017 1.11491 "2023-09-10 00:00:00" "2023-09-09 23:50:00"
21600 1.20852 1.15017 1.18161 "2023-09-10 00:00:00" "2023-09-10 00:00:00"
22200 1.25841 1.15576 0.99533 "2023-09-10 00:10:00" "2023-09-09 23:20:00"
22200 1.25841 1.15576 1.17132 "2023-09-10 00:10:00" "2023-09-09 23:30:00"
22200 1.25841 1.15576 1.13061 "2023-09-10 00:10:00" "2023-09-09 23:40:00"
22200 1.25841 1.15576 1.10698 "2023-09-10 00:10:00" "2023-09-09 23:50:00"
22200 1.25841 1.15576 1.21037 "2023-09-10 00:10:00" "2023-09-10 00:00:00"
22200 1.25841 1.15576 1.25813 "2023-09-10 00:10:00" "2023-09-10 00:10:00"
22800 1.28275 1.21412 1.18895 "2023-09-10 00:20:00" "2023-09-09 23:30:00"
22800 1.28275 1.21412 1.14230 "2023-09-10 00:20:00" "2023-09-09 23:40:00"
22800 1.28275 1.21412 1.10912 "2023-09-10 00:20:00" "2023-09-09 23:50:00"
22800 1.28275 1.21412 1.24879 "2023-09-10 00:20:00" "2023-09-10 00:00:00"
22800 1.28275 1.21412 1.32746 "2023-09-10 00:20:00" "2023-09-10 00:10:00"
22800 1.28275 1.21412 1.26066 "2023-09-10 00:20:00" "2023-09-10 00:20:00"
