20230910
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
22200 1.92170 1.60346 1.88402 "2023-09-11 00:10:00" "2023-09-11 00:10:00"
22800 2.06039 1.65787 1.93709 "2023-09-11 00:20:00" "2023-09-11 00:10:00"
22800 2.06039 1.65787 1.89189 "2023-09-11 00:20:00" "2023-09-11 00:20:00"
23400 2.26959 1.67185 1.95043 "2023-09-11 00:30:00" "2023-09-11 00:10:00"
23400 2.26959 1.67185 1.86260 "2023-09-11 00:30:00" "2023-09-11 00:20:00"
23400 2.26959 1.67185 1.99975 "2023-09-11 00:30:00" "2023-09-11 00:30:00"
24000 2.35632 1.63915 1.99504 "2023-09-11 00:40:00" "2023-09-11 00:10:00"
24000 2.35632 1.63915 1.87718 "2023-09-11 00:40:00" "2023-09-11 00:20:00"
24000 2.35632 1.63915 2.08118 "2023-09-11 00:40:00" "2023-09-11 00:30:00"
24000 2.35632 1.63915 2.15934 "2023-09-11 00:40:00" "2023-09-11 00:40:00"
24600 2.32473 1.58796 2.02364 "2023-09-11 00:50:00" "2023-09-11 00:10:00"
24600 2.32473 1.58796 1.88129 "2023-09-11 00:50:00" "2023-09-11 00:20:00"
24600 2.32473 1.58796 2.13920 "2023-09-11 00:50:00" "2023-09-11 00:30:00"
24600 2.32473 1.58796 2.27101 "2023-09-11 00:50:00" "2023-09-11 00:40:00"
24600 2.32473 1.58796 2.25577 "2023-09-11 00:50:00" "2023-09-11 00:50:00"
25200 2.40402 1.59586 2.04054 "2023-09-11 01:00:00" "2023-09-11 00:10:00"
25200 2.40402 1.59586 1.87538 "2023-09-11 01:00:00" "2023-09-11 00:20:00"
25200 2.40402 1.59586 2.18261 "2023-09-11 01:00:00" "2023-09-11 00:30:00"
25200 2.40402 1.59586 2.35664 "2023-09-11 01:00:00" "2023-09-11 00:40:00"
25200 2.40402 1.59586 2.30719 "2023-09-11 01:00:00" "2023-09-11 00:50:00"
25200 2.40402 1.59586 2.35968 "2023-09-11 01:00:00" "2023-09-11 01:00:00"
25800 2.41155 1.58371 1.81086 "2023-09-11 01:10:00" "2023-09-11 00:20:00"
25800 2.41155 1.58371 2.15944 "2023-09-11 01:10:00" "2023-09-11 00:30:00"
25800 2.41155 1.58371 2.36843 "2023-09-11 01:10:00" "2023-09-11 00:40:00"
25800 2.41155 1.58371 2.29850 "2023-09-11 01:10:00" "2023-09-11 00:50:00"
25800 2.41155 1.58371 2.41462 "2023-09-11 01:10:00" "2023-09-11 01:00:00"
25800 2.41155 1.58371 2.46722 "2023-09-11 01:10:00" "2023-09-11 01:10:00"
26400 2.38284 1.54655 2.10673 "2023-09-11 01:20:00" "2023-09-11 00:30:00"
