20230831
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
21600 1.53755 0.43405 1.56928 "2023-09-01 00:00:00" "2023-09-01 00:00:00"
22200 1.32835 0.42776 1.44698 "2023-09-01 00:10:00" "2023-09-01 00:00:00"
22200 1.32835 0.42776 1.39139 "2023-09-01 00:10:00" "2023-09-01 00:10:00"
22800 1.18870 0.42553 1.31603 "2023-09-01 00:20:00" "2023-09-01 00:00:00"
22800 1.18870 0.42553 1.25976 "2023-09-01 00:20:00" "2023-09-01 00:10:00"
22800 1.18870 0.42553 1.22422 "2023-09-01 00:20:00" "2023-09-01 00:20:00"
23400 1.03578 0.43065 1.18437 "2023-09-01 00:30:00" "2023-09-01 00:00:00"
23400 1.03578 0.43065 1.11911 "2023-09-01 00:30:00" "2023-09-01 00:10:00"
23400 1.03578 0.43065 1.10272 "2023-09-01 00:30:00" "2023-09-01 00:20:00"
23400 1.03578 0.43065 1.05415 "2023-09-01 00:30:00" "2023-09-01 00:30:00"
24000 0.95215 0.42984 1.06846 "2023-09-01 00:40:00" "2023-09-01 00:00:00"
24000 0.95215 0.42984 0.99300 "2023-09-01 00:40:00" "2023-09-01 00:10:00"
24000 0.95215 0.42984 0.98241 "2023-09-01 00:40:00" "2023-09-01 00:20:00"
24000 0.95215 0.42984 0.91574 "2023-09-01 00:40:00" "2023-09-01 00:30:00"
24000 0.95215 0.42984 0.98104 "2023-09-01 00:40:00" "2023-09-01 00:40:00"
24600 0.90973 0.43499 0.96440 "2023-09-01 00:50:00" "2023-09-01 00:00:00"
24600 0.90973 0.43499 0.88037 "2023-09-01 00:50:00" "2023-09-01 00:10:00"
24600 0.90973 0.43499 0.87324 "2023-09-01 00:50:00" "2023-09-01 00:20:00"
24600 0.90973 0.43499 0.78484 "2023-09-01 00:50:00" "2023-09-01 00:30:00"
24600 0.90973 0.43499 0.90625 "2023-09-01 00:50:00" "2023-09-01 00:40:00"
24600 0.90973 0.43499 0.91627 "2023-09-01 00:50:00" "2023-09-01 00:50:00"
25200 0.87486 0.43494 0.79137 "2023-09-01 01:00:00" "2023-09-01 00:10:00"
