20230917
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 2.12225 2.85737 2.09667 "2023-09-17 11:00:00" "2023-09-17 11:00:00"
18600 2.15384 2.86049 2.09667 "2023-09-17 11:10:00" "2023-09-17 11:00:00"
18600 2.15384 2.86049 2.19290 "2023-09-17 11:10:00" "2023-09-17 11:10:00"
18600 2.15384 2.86049 2.09667 "2023-09-17 11:10:00" "2023-09-17 11:00:00"
18600 2.15384 2.86049 2.19290 "2023-09-17 11:10:00" "2023-09-17 11:10:00"
19200 2.18843 2.86569 2.09667 "2023-09-17 11:20:00" "2023-09-17 11:00:00"
19200 2.18843 2.86569 2.19290 "2023-09-17 11:20:00" "2023-09-17 11:10:00"
19200 2.18843 2.86569 2.30700 "2023-09-17 11:20:00" "2023-09-17 11:20:00"
19200 2.18843 2.86569 2.09667 "2023-09-17 11:20:00" "2023-09-17 11:00:00"
19200 2.18843 2.86569 2.19290 "2023-09-17 11:20:00" "2023-09-17 11:10:00"
19200 2.18843 2.86569 2.30700 "2023-09-17 11:20:00" "2023-09-17 11:20:00"
19200 2.18843 2.86569 2.09667 "2023-09-17 11:20:00" "2023-09-17 11:00:00"
19200 2.18843 2.86569 2.19290 "2023-09-17 11:20:00" "2023-09-17 11:10:00"
19200 2.18843 2.86569 2.30700 "2023-09-17 11:20:00" "2023-09-17 11:20:00"
19800 2.22968 2.86069 2.09667 "2023-09-17 11:30:00" "2023-09-17 11:00:00"
19800 2.22968 2.86069 2.19290 "2023-09-17 11:30:00" "2023-09-17 11:10:00"
19800 2.22968 2.86069 2.30700 "2023-09-17 11:30:00" "2023-09-17 11:20:00"
19800 2.22968 2.86069 2.40567 "2023-09-17 11:30:00" "2023-09-17 11:30:00"
19800 2.22968 2.86069 2.09667 "2023-09-17 11:30:00" "2023-09-17 11:00:00"
19800 2.22968 2.86069 2.19290 "2023-09-17 11:30:00" "2023-09-17 11:10:00"
19800 2.22968 2.86069 2.30700 "2023-09-17 11:30:00" "2023-09-17 11:20:00"
19800 2.22968 2.86069 2.40567 "2023-09-17 11:30:00" "2023-09-17 11:30:00"
19800 2.22968 2.86069 2.09667 "2023-09-17 11:30:00" "2023-09-17 11:00:00"
19800 2.22968 2.86069 2.19290 "2023-09-17 11:30:00" "2023-09-17 11:10:00"
19800 2.22968 2.86069 2.30700 "2023-09-17 11:30:00" "2023-09-17 11:20:00"
19800 2.22968 2.86069 2.40567 "2023-09-17 11:30:00" "2023-09-17 11:30:00"
19800 2.22968 2.86069 2.09667 "2023-09-17 11:30:00" "2023-09-17 11:00:00"
19800 2.22968 2.86069 2.19290 "2023-09-17 11:30:00" "2023-09-17 11:10:00"
19800 2.22968 2.86069 2.30700 "2023-09-17 11:30:00" "2023-09-17 11:20:00"
19800 2.22968 2.86069 2.40567 "2023-09-17 11:30:00" "2023-09-17 11:30:00"
20400 2.29130 2.82948 2.09667 "2023-09-17 11:40:00" "2023-09-17 11:00:00"
20400 2.29130 2.82948 2.19290 "2023-09-17 11:40:00" "2023-09-17 11:10:00"
20400 2.29130 2.82948 2.30700 "2023-09-17 11:40:00" "2023-09-17 11:20:00"
20400 2.29130 2.82948 2.40567 "2023-09-17 11:40:00" "2023-09-17 11:30:00"
20400 2.29130 2.82948 2.45300 "2023-09-17 11:40:00" "2023-09-17 11:40:00"
20400 2.29130 2.82948 2.09667 "2023-09-17 11:40:00" "2023-09-17 11:00:00"
20400 2.29130 2.82948 2.19290 "2023-09-17 11:40:00" "2023-09-17 11:10:00"
20400 2.29130 2.82948 2.30700 "2023-09-17 11:40:00" "2023-09-17 11:20:00"
20400 2.29130 2.82948 2.40567 "2023-09-17 11:40:00" "2023-09-17 11:30:00"
20400 2.29130 2.82948 2.45300 "2023-09-17 11:40:00" "2023-09-17 11:40:00"
20400 2.29130 2.82948 2.09667 "2023-09-17 11:40:00" "2023-09-17 11:00:00"
20400 2.29130 2.82948 2.19290 "2023-09-17 11:40:00" "2023-09-17 11:10:00"
20400 2.29130 2.82948 2.30700 "2023-09-17 11:40:00" "2023-09-17 11:20:00"
20400 2.29130 2.82948 2.40567 "2023-09-17 11:40:00" "2023-09-17 11:30:00"
20400 2.29130 2.82948 2.45300 "2023-09-17 11:40:00" "2023-09-17 11:40:00"
20400 2.29130 2.82948 2.09667 "2023-09-17 11:40:00" "2023-09-17 11:00:00"
20400 2.29130 2.82948 2.19290 "2023-09-17 11:40:00" "2023-09-17 11:10:00"
20400 2.29130 2.82948 2.30700 "2023-09-17 11:40:00" "2023-09-17 11:20:00"
20400 2.29130 2.82948 2.40567 "2023-09-17 11:40:00" "2023-09-17 11:30:00"
