20230912
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 2.05672 2.08881 2.10083 "2023-09-12 11:00:00" "2023-09-12 11:00:00"
18600 2.07166 2.08592 2.10083 "2023-09-12 11:10:00" "2023-09-12 11:00:00"
18600 2.07166 2.08592 2.07900 "2023-09-12 11:10:00" "2023-09-12 11:10:00"
18600 2.07166 2.08592 2.10083 "2023-09-12 11:10:00" "2023-09-12 11:00:00"
18600 2.07166 2.08592 2.07900 "2023-09-12 11:10:00" "2023-09-12 11:10:00"
19200 2.08185 2.07511 2.10083 "2023-09-12 11:20:00" "2023-09-12 11:00:00"
19200 2.08185 2.07511 2.07900 "2023-09-12 11:20:00" "2023-09-12 11:10:00"
19200 2.08185 2.07511 2.13575 "2023-09-12 11:20:00" "2023-09-12 11:20:00"
19200 2.08185 2.07511 2.10083 "2023-09-12 11:20:00" "2023-09-12 11:00:00"
19200 2.08185 2.07511 2.07900 "2023-09-12 11:20:00" "2023-09-12 11:10:00"
19200 2.08185 2.07511 2.13575 "2023-09-12 11:20:00" "2023-09-12 11:20:00"
19200 2.08185 2.07511 2.10083 "2023-09-12 11:20:00" "2023-09-12 11:00:00"
19200 2.08185 2.07511 2.07900 "2023-09-12 11:20:00" "2023-09-12 11:10:00"
19200 2.08185 2.07511 2.13575 "2023-09-12 11:20:00" "2023-09-12 11:20:00"
19800 2.08653 2.06336 2.10083 "2023-09-12 11:30:00" "2023-09-12 11:00:00"
19800 2.08653 2.06336 2.07900 "2023-09-12 11:30:00" "2023-09-12 11:10:00"
19800 2.08653 2.06336 2.13575 "2023-09-12 11:30:00" "2023-09-12 11:20:00"
19800 2.08653 2.06336 2.10700 "2023-09-12 11:30:00" "2023-09-12 11:30:00"
19800 2.08653 2.06336 2.10083 "2023-09-12 11:30:00" "2023-09-12 11:00:00"
19800 2.08653 2.06336 2.07900 "2023-09-12 11:30:00" "2023-09-12 11:10:00"
19800 2.08653 2.06336 2.13575 "2023-09-12 11:30:00" "2023-09-12 11:20:00"
19800 2.08653 2.06336 2.10700 "2023-09-12 11:30:00" "2023-09-12 11:30:00"
19800 2.08653 2.06336 2.10083 "2023-09-12 11:30:00" "2023-09-12 11:00:00"
19800 2.08653 2.06336 2.07900 "2023-09-12 11:30:00" "2023-09-12 11:10:00"
19800 2.08653 2.06336 2.13575 "2023-09-12 11:30:00" "2023-09-12 11:20:00"
19800 2.08653 2.06336 2.10700 "2023-09-12 11:30:00" "2023-09-12 11:30:00"
19800 2.08653 2.06336 2.10083 "2023-09-12 11:30:00" "2023-09-12 11:00:00"
19800 2.08653 2.06336 2.07900 "2023-09-12 11:30:00" "2023-09-12 11:10:00"
19800 2.08653 2.06336 2.13575 "2023-09-12 11:30:00" "2023-09-12 11:20:00"
19800 2.08653 2.06336 2.10700 "2023-09-12 11:30:00" "2023-09-12 11:30:00"
20400 2.09246 2.04723 2.10083 "2023-09-12 11:40:00" "2023-09-12 11:00:00"
20400 2.09246 2.04723 2.07900 "2023-09-12 11:40:00" "2023-09-12 11:10:00"
20400 2.09246 2.04723 2.13575 "2023-09-12 11:40:00" "2023-09-12 11:20:00"
20400 2.09246 2.04723 2.10700 "2023-09-12 11:40:00" "2023-09-12 11:30:00"
20400 2.09246 2.04723 2.07737 "2023-09-12 11:40:00" "2023-09-12 11:40:00"
20400 2.09246 2.04723 2.10083 "2023-09-12 11:40:00" "2023-09-12 11:00:00"
20400 2.09246 2.04723 2.07900 "2023-09-12 11:40:00" "2023-09-12 11:10:00"
20400 2.09246 2.04723 2.13575 "2023-09-12 11:40:00" "2023-09-12 11:20:00"
20400 2.09246 2.04723 2.10700 "2023-09-12 11:40:00" "2023-09-12 11:30:00"
20400 2.09246 2.04723 2.07737 "2023-09-12 11:40:00" "2023-09-12 11:40:00"
20400 2.09246 2.04723 2.10083 "2023-09-12 11:40:00" "2023-09-12 11:00:00"
20400 2.09246 2.04723 2.07900 "2023-09-12 11:40:00" "2023-09-12 11:10:00"
20400 2.09246 2.04723 2.13575 "2023-09-12 11:40:00" "2023-09-12 11:20:00"
20400 2.09246 2.04723 2.10700 "2023-09-12 11:40:00" "2023-09-12 11:30:00"
20400 2.09246 2.04723 2.07737 "2023-09-12 11:40:00" "2023-09-12 11:40:00"
20400 2.09246 2.04723 2.10083 "2023-09-12 11:40:00" "2023-09-12 11:00:00"
20400 2.09246 2.04723 2.07900 "2023-09-12 11:40:00" "2023-09-12 11:10:00"
20400 2.09246 2.04723 2.13575 "2023-09-12 11:40:00" "2023-09-12 11:20:00"
20400 2.09246 2.04723 2.10700 "2023-09-12 11:40:00" "2023-09-12 11:30:00"
20400 2.09246 2.04723 2.07737 "2023-09-12 11:40:00" "2023-09-12 11:40:00"
20400 2.09246 2.04723 2.10083 "2023-09-12 11:40:00" "2023-09-12 11:00:00"
20400 2.09246 2.04723 2.07900 "2023-09-12 11:40:00" "2023-09-12 11:10:00"
20400 2.09246 2.04723 2.13575 "2023-09-12 11:40:00" "2023-09-12 11:20:00"
20400 2.09246 2.04723 2.10700 "2023-09-12 11:40:00" "2023-09-12 11:30:00"
20400 2.09246 2.04723 2.07737 "2023-09-12 11:40:00" "2023-09-12 11:40:00"
21000 2.09805 2.03047 2.10083 "2023-09-12 11:50:00" "2023-09-12 11:00:00"
21000 2.09805 2.03047 2.07900 "2023-09-12 11:50:00" "2023-09-12 11:10:00"
21000 2.09805 2.03047 2.13575 "2023-09-12 11:50:00" "2023-09-12 11:20:00"
21000 2.09805 2.03047 2.10700 "2023-09-12 11:50:00" "2023-09-12 11:30:00"
21000 2.09805 2.03047 2.07737 "2023-09-12 11:50:00" "2023-09-12 11:40:00"
21000 2.09805 2.03047 2.09725 "2023-09-12 11:50:00" "2023-09-12 11:50:00"
21000 2.09805 2.03047 2.10083 "2023-09-12 11:50:00" "2023-09-12 11:00:00"
21000 2.09805 2.03047 2.07900 "2023-09-12 11:50:00" "2023-09-12 11:10:00"
21000 2.09805 2.03047 2.13575 "2023-09-12 11:50:00" "2023-09-12 11:20:00"
21000 2.09805 2.03047 2.10700 "2023-09-12 11:50:00" "2023-09-12 11:30:00"
21000 2.09805 2.03047 2.07737 "2023-09-12 11:50:00" "2023-09-12 11:40:00"
21000 2.09805 2.03047 2.09725 "2023-09-12 11:50:00" "2023-09-12 11:50:00"
21000 2.09805 2.03047 2.10083 "2023-09-12 11:50:00" "2023-09-12 11:00:00"
21000 2.09805 2.03047 2.07900 "2023-09-12 11:50:00" "2023-09-12 11:10:00"
21000 2.09805 2.03047 2.13575 "2023-09-12 11:50:00" "2023-09-12 11:20:00"
21000 2.09805 2.03047 2.10700 "2023-09-12 11:50:00" "2023-09-12 11:30:00"
21000 2.09805 2.03047 2.07737 "2023-09-12 11:50:00" "2023-09-12 11:40:00"
21000 2.09805 2.03047 2.09725 "2023-09-12 11:50:00" "2023-09-12 11:50:00"
21000 2.09805 2.03047 2.10083 "2023-09-12 11:50:00" "2023-09-12 11:00:00"
21000 2.09805 2.03047 2.07900 "2023-09-12 11:50:00" "2023-09-12 11:10:00"
21000 2.09805 2.03047 2.13575 "2023-09-12 11:50:00" "2023-09-12 11:20:00"
21000 2.09805 2.03047 2.10700 "2023-09-12 11:50:00" "2023-09-12 11:30:00"
21000 2.09805 2.03047 2.07737 "2023-09-12 11:50:00" "2023-09-12 11:40:00"
21000 2.09805 2.03047 2.09725 "2023-09-12 11:50:00" "2023-09-12 11:50:00"
21000 2.09805 2.03047 2.10083 "2023-09-12 11:50:00" "2023-09-12 11:00:00"
21000 2.09805 2.03047 2.07900 "2023-09-12 11:50:00" "2023-09-12 11:10:00"
21000 2.09805 2.03047 2.13575 "2023-09-12 11:50:00" "2023-09-12 11:20:00"
21000 2.09805 2.03047 2.10700 "2023-09-12 11:50:00" "2023-09-12 11:30:00"
21000 2.09805 2.03047 2.07737 "2023-09-12 11:50:00" "2023-09-12 11:40:00"
21000 2.09805 2.03047 2.09725 "2023-09-12 11:50:00" "2023-09-12 11:50:00"
21000 2.09805 2.03047 2.10083 "2023-09-12 11:50:00" "2023-09-12 11:00:00"
