20230914
Seconds MEASURES_pwv(mm) MNH_PWV(mm) "AR_PWV (mm)" Date_of_forecast Date_of_computing
18000 9999.00000 3.83980 4.51124 "2023-09-14 11:00:00" "2023-09-14 11:00:00"
18600 9999.00000 3.86488 4.46558 "2023-09-14 11:10:00" "2023-09-14 11:00:00"
18600 9999.00000 3.86488 4.46136 "2023-09-14 11:10:00" "2023-09-14 11:10:00"
19200 9999.00000 3.88289 4.42492 "2023-09-14 11:20:00" "2023-09-14 11:00:00"
19200 9999.00000 3.88289 4.41954 "2023-09-14 11:20:00" "2023-09-14 11:10:00"
19200 9999.00000 3.88289 4.42078 "2023-09-14 11:20:00" "2023-09-14 11:20:00"
19800 9999.00000 3.89500 4.38962 "2023-09-14 11:30:00" "2023-09-14 11:00:00"
19800 9999.00000 3.89500 4.38126 "2023-09-14 11:30:00" "2023-09-14 11:10:00"
19800 9999.00000 3.89500 4.38893 "2023-09-14 11:30:00" "2023-09-14 11:20:00"
19800 9999.00000 3.89500 4.35876 "2023-09-14 11:30:00" "2023-09-14 11:30:00"
20400 9999.00000 3.89932 4.36349 "2023-09-14 11:40:00" "2023-09-14 11:00:00"
20400 9999.00000 3.89932 4.35176 "2023-09-14 11:40:00" "2023-09-14 11:10:00"
20400 9999.00000 3.89932 4.36325 "2023-09-14 11:40:00" "2023-09-14 11:20:00"
20400 9999.00000 3.89932 4.31798 "2023-09-14 11:40:00" "2023-09-14 11:30:00"
20400 9999.00000 3.89932 4.29197 "2023-09-14 11:40:00" "2023-09-14 11:40:00"
21000 9999.00000 3.90010 4.34648 "2023-09-14 11:50:00" "2023-09-14 11:00:00"
21000 9999.00000 3.90010 4.33200 "2023-09-14 11:50:00" "2023-09-14 11:10:00"
21000 9999.00000 3.90010 4.34814 "2023-09-14 11:50:00" "2023-09-14 11:20:00"
21000 9999.00000 3.90010 4.28292 "2023-09-14 11:50:00" "2023-09-14 11:30:00"
21000 9999.00000 3.90010 4.23984 "2023-09-14 11:50:00" "2023-09-14 11:40:00"
21000 9999.00000 3.90010 4.24458 "2023-09-14 11:50:00" "2023-09-14 11:50:00"
21600 9999.00000 3.90538 4.32382 "2023-09-14 12:00:00" "2023-09-14 11:10:00"
21600 9999.00000 3.90538 4.34330 "2023-09-14 12:00:00" "2023-09-14 11:20:00"
21600 9999.00000 3.90538 4.26132 "2023-09-14 12:00:00" "2023-09-14 11:30:00"
21600 9999.00000 3.90538 4.19742 "2023-09-14 12:00:00" "2023-09-14 11:40:00"
21600 9999.00000 3.90538 4.20515 "2023-09-14 12:00:00" "2023-09-14 11:50:00"
21600 9999.00000 3.90538 4.19043 "2023-09-14 12:00:00" "2023-09-14 12:00:00"
22200 9999.00000 3.91188 4.34570 "2023-09-14 12:10:00" "2023-09-14 11:20:00"
22200 9999.00000 3.91188 4.24931 "2023-09-14 12:10:00" "2023-09-14 11:30:00"
22200 9999.00000 3.91188 4.16474 "2023-09-14 12:10:00" "2023-09-14 11:40:00"
22200 9999.00000 3.91188 4.17499 "2023-09-14 12:10:00" "2023-09-14 11:50:00"
22200 9999.00000 3.91188 4.15285 "2023-09-14 12:10:00" "2023-09-14 12:00:00"
22200 9999.00000 3.91188 4.15017 "2023-09-14 12:10:00" "2023-09-14 12:10:00"
22800 9999.00000 3.91576 4.24508 "2023-09-14 12:20:00" "2023-09-14 11:30:00"
22800 9999.00000 3.91576 4.14425 "2023-09-14 12:20:00" "2023-09-14 11:40:00"
22800 9999.00000 3.91576 4.15458 "2023-09-14 12:20:00" "2023-09-14 11:50:00"
22800 9999.00000 3.91576 4.12175 "2023-09-14 12:20:00" "2023-09-14 12:00:00"
22800 9999.00000 3.91576 4.12497 "2023-09-14 12:20:00" "2023-09-14 12:10:00"
22800 9999.00000 3.91576 4.12358 "2023-09-14 12:20:00" "2023-09-14 12:20:00"
23400 9999.00000 3.91822 4.14099 "2023-09-14 12:30:00" "2023-09-14 11:40:00"
23400 9999.00000 3.91822 4.15238 "2023-09-14 12:30:00" "2023-09-14 11:50:00"
23400 9999.00000 3.91822 4.10914 "2023-09-14 12:30:00" "2023-09-14 12:00:00"
23400 9999.00000 3.91822 4.11466 "2023-09-14 12:30:00" "2023-09-14 12:10:00"
23400 9999.00000 3.91822 4.11551 "2023-09-14 12:30:00" "2023-09-14 12:20:00"
23400 9999.00000 3.91822 4.11674 "2023-09-14 12:30:00" "2023-09-14 12:30:00"
24000 9999.00000 3.91799 4.16334 "2023-09-14 12:40:00" "2023-09-14 11:50:00"
24000 9999.00000 3.91799 4.11214 "2023-09-14 12:40:00" "2023-09-14 12:00:00"
24000 9999.00000 3.91799 4.12159 "2023-09-14 12:40:00" "2023-09-14 12:10:00"
24000 9999.00000 3.91799 4.12312 "2023-09-14 12:40:00" "2023-09-14 12:20:00"
24000 9999.00000 3.91799 4.12313 "2023-09-14 12:40:00" "2023-09-14 12:30:00"
24000 9999.00000 3.91799 4.12584 "2023-09-14 12:40:00" "2023-09-14 12:40:00"
24600 9999.00000 3.91411 4.12126 "2023-09-14 12:50:00" "2023-09-14 12:00:00"
24600 9999.00000 3.91411 4.13344 "2023-09-14 12:50:00" "2023-09-14 12:10:00"
24600 9999.00000 3.91411 4.13639 "2023-09-14 12:50:00" "2023-09-14 12:20:00"
24600 9999.00000 3.91411 4.13588 "2023-09-14 12:50:00" "2023-09-14 12:30:00"
24600 9999.00000 3.91411 4.14346 "2023-09-14 12:50:00" "2023-09-14 12:40:00"
24600 9999.00000 3.91411 4.19203 "2023-09-14 12:50:00" "2023-09-14 12:50:00"
25200 9999.00000 3.91090 4.15129 "2023-09-14 13:00:00" "2023-09-14 12:10:00"
25200 9999.00000 3.91090 4.15493 "2023-09-14 13:00:00" "2023-09-14 12:20:00"
25200 9999.00000 3.91090 4.15238 "2023-09-14 13:00:00" "2023-09-14 12:30:00"
25200 9999.00000 3.91090 4.16384 "2023-09-14 13:00:00" "2023-09-14 12:40:00"
25200 9999.00000 3.91090 4.24564 "2023-09-14 13:00:00" "2023-09-14 12:50:00"
25200 9999.00000 3.91090 4.27261 "2023-09-14 13:00:00" "2023-09-14 13:00:00"
