20230923
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 2.08885 2.02548 2.11283 "2023-09-23 11:00:00" "2023-09-23 11:00:00"
18600 2.08820 2.03103 2.11283 "2023-09-23 11:10:00" "2023-09-23 11:00:00"
18600 2.08820 2.03103 2.05975 "2023-09-23 11:10:00" "2023-09-23 11:10:00"
18600 2.08820 2.03103 2.11283 "2023-09-23 11:10:00" "2023-09-23 11:00:00"
18600 2.08820 2.03103 2.05975 "2023-09-23 11:10:00" "2023-09-23 11:10:00"
19200 2.09491 2.03611 2.11283 "2023-09-23 11:20:00" "2023-09-23 11:00:00"
19200 2.09491 2.03611 2.05975 "2023-09-23 11:20:00" "2023-09-23 11:10:00"
19200 2.09491 2.03611 2.12200 "2023-09-23 11:20:00" "2023-09-23 11:20:00"
19200 2.09491 2.03611 2.11283 "2023-09-23 11:20:00" "2023-09-23 11:00:00"
19200 2.09491 2.03611 2.05975 "2023-09-23 11:20:00" "2023-09-23 11:10:00"
19200 2.09491 2.03611 2.12200 "2023-09-23 11:20:00" "2023-09-23 11:20:00"
19200 2.09491 2.03611 2.11283 "2023-09-23 11:20:00" "2023-09-23 11:00:00"
19200 2.09491 2.03611 2.05975 "2023-09-23 11:20:00" "2023-09-23 11:10:00"
19200 2.09491 2.03611 2.12200 "2023-09-23 11:20:00" "2023-09-23 11:20:00"
19800 2.10133 2.04152 2.11283 "2023-09-23 11:30:00" "2023-09-23 11:00:00"
19800 2.10133 2.04152 2.05975 "2023-09-23 11:30:00" "2023-09-23 11:10:00"
19800 2.10133 2.04152 2.12200 "2023-09-23 11:30:00" "2023-09-23 11:20:00"
19800 2.10133 2.04152 2.12733 "2023-09-23 11:30:00" "2023-09-23 11:30:00"
19800 2.10133 2.04152 2.11283 "2023-09-23 11:30:00" "2023-09-23 11:00:00"
19800 2.10133 2.04152 2.05975 "2023-09-23 11:30:00" "2023-09-23 11:10:00"
19800 2.10133 2.04152 2.12200 "2023-09-23 11:30:00" "2023-09-23 11:20:00"
19800 2.10133 2.04152 2.12733 "2023-09-23 11:30:00" "2023-09-23 11:30:00"
19800 2.10133 2.04152 2.11283 "2023-09-23 11:30:00" "2023-09-23 11:00:00"
19800 2.10133 2.04152 2.05975 "2023-09-23 11:30:00" "2023-09-23 11:10:00"
19800 2.10133 2.04152 2.12200 "2023-09-23 11:30:00" "2023-09-23 11:20:00"
19800 2.10133 2.04152 2.12733 "2023-09-23 11:30:00" "2023-09-23 11:30:00"
19800 2.10133 2.04152 2.11283 "2023-09-23 11:30:00" "2023-09-23 11:00:00"
19800 2.10133 2.04152 2.05975 "2023-09-23 11:30:00" "2023-09-23 11:10:00"
19800 2.10133 2.04152 2.12200 "2023-09-23 11:30:00" "2023-09-23 11:20:00"
19800 2.10133 2.04152 2.12733 "2023-09-23 11:30:00" "2023-09-23 11:30:00"
20400 2.10069 2.04544 2.11283 "2023-09-23 11:40:00" "2023-09-23 11:00:00"
20400 2.10069 2.04544 2.05975 "2023-09-23 11:40:00" "2023-09-23 11:10:00"
20400 2.10069 2.04544 2.12200 "2023-09-23 11:40:00" "2023-09-23 11:20:00"
20400 2.10069 2.04544 2.12733 "2023-09-23 11:40:00" "2023-09-23 11:30:00"
20400 2.10069 2.04544 2.10280 "2023-09-23 11:40:00" "2023-09-23 11:40:00"
20400 2.10069 2.04544 2.11283 "2023-09-23 11:40:00" "2023-09-23 11:00:00"
20400 2.10069 2.04544 2.05975 "2023-09-23 11:40:00" "2023-09-23 11:10:00"
20400 2.10069 2.04544 2.12200 "2023-09-23 11:40:00" "2023-09-23 11:20:00"
20400 2.10069 2.04544 2.12733 "2023-09-23 11:40:00" "2023-09-23 11:30:00"
20400 2.10069 2.04544 2.10280 "2023-09-23 11:40:00" "2023-09-23 11:40:00"
20400 2.10069 2.04544 2.11283 "2023-09-23 11:40:00" "2023-09-23 11:00:00"
20400 2.10069 2.04544 2.05975 "2023-09-23 11:40:00" "2023-09-23 11:10:00"
20400 2.10069 2.04544 2.12200 "2023-09-23 11:40:00" "2023-09-23 11:20:00"
20400 2.10069 2.04544 2.12733 "2023-09-23 11:40:00" "2023-09-23 11:30:00"
20400 2.10069 2.04544 2.10280 "2023-09-23 11:40:00" "2023-09-23 11:40:00"
20400 2.10069 2.04544 2.11283 "2023-09-23 11:40:00" "2023-09-23 11:00:00"
20400 2.10069 2.04544 2.05975 "2023-09-23 11:40:00" "2023-09-23 11:10:00"
20400 2.10069 2.04544 2.12200 "2023-09-23 11:40:00" "2023-09-23 11:20:00"
20400 2.10069 2.04544 2.12733 "2023-09-23 11:40:00" "2023-09-23 11:30:00"
20400 2.10069 2.04544 2.10280 "2023-09-23 11:40:00" "2023-09-23 11:40:00"
20400 2.10069 2.04544 2.11283 "2023-09-23 11:40:00" "2023-09-23 11:00:00"
20400 2.10069 2.04544 2.05975 "2023-09-23 11:40:00" "2023-09-23 11:10:00"
20400 2.10069 2.04544 2.12200 "2023-09-23 11:40:00" "2023-09-23 11:20:00"
20400 2.10069 2.04544 2.12733 "2023-09-23 11:40:00" "2023-09-23 11:30:00"
20400 2.10069 2.04544 2.10280 "2023-09-23 11:40:00" "2023-09-23 11:40:00"
21000 2.10080 2.04810 2.11283 "2023-09-23 11:50:00" "2023-09-23 11:00:00"
21000 2.10080 2.04810 2.05975 "2023-09-23 11:50:00" "2023-09-23 11:10:00"
21000 2.10080 2.04810 2.12200 "2023-09-23 11:50:00" "2023-09-23 11:20:00"
21000 2.10080 2.04810 2.12733 "2023-09-23 11:50:00" "2023-09-23 11:30:00"
21000 2.10080 2.04810 2.10280 "2023-09-23 11:50:00" "2023-09-23 11:40:00"
21000 2.10080 2.04810 2.08925 "2023-09-23 11:50:00" "2023-09-23 11:50:00"
21000 2.10080 2.04810 2.11283 "2023-09-23 11:50:00" "2023-09-23 11:00:00"
21000 2.10080 2.04810 2.05975 "2023-09-23 11:50:00" "2023-09-23 11:10:00"
21000 2.10080 2.04810 2.12200 "2023-09-23 11:50:00" "2023-09-23 11:20:00"
21000 2.10080 2.04810 2.12733 "2023-09-23 11:50:00" "2023-09-23 11:30:00"
21000 2.10080 2.04810 2.10280 "2023-09-23 11:50:00" "2023-09-23 11:40:00"
21000 2.10080 2.04810 2.08925 "2023-09-23 11:50:00" "2023-09-23 11:50:00"
21000 2.10080 2.04810 2.11283 "2023-09-23 11:50:00" "2023-09-23 11:00:00"
21000 2.10080 2.04810 2.05975 "2023-09-23 11:50:00" "2023-09-23 11:10:00"
21000 2.10080 2.04810 2.12200 "2023-09-23 11:50:00" "2023-09-23 11:20:00"
21000 2.10080 2.04810 2.12733 "2023-09-23 11:50:00" "2023-09-23 11:30:00"
21000 2.10080 2.04810 2.10280 "2023-09-23 11:50:00" "2023-09-23 11:40:00"
