20230903
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 5.23982 4.42471 5.19200 "2023-09-03 11:00:00" "2023-09-03 11:00:00"
18600 5.23558 4.42970 5.19200 "2023-09-03 11:10:00" "2023-09-03 11:00:00"
18600 5.23558 4.42970 5.20575 "2023-09-03 11:10:00" "2023-09-03 11:10:00"
18600 5.23558 4.42970 5.19200 "2023-09-03 11:10:00" "2023-09-03 11:00:00"
18600 5.23558 4.42970 5.20575 "2023-09-03 11:10:00" "2023-09-03 11:10:00"
19200 5.24338 4.42152 5.19200 "2023-09-03 11:20:00" "2023-09-03 11:00:00"
19200 5.24338 4.42152 5.20575 "2023-09-03 11:20:00" "2023-09-03 11:10:00"
19200 5.24338 4.42152 5.32680 "2023-09-03 11:20:00" "2023-09-03 11:20:00"
19200 5.24338 4.42152 5.19200 "2023-09-03 11:20:00" "2023-09-03 11:00:00"
19200 5.24338 4.42152 5.20575 "2023-09-03 11:20:00" "2023-09-03 11:10:00"
19200 5.24338 4.42152 5.32680 "2023-09-03 11:20:00" "2023-09-03 11:20:00"
19200 5.24338 4.42152 5.19200 "2023-09-03 11:20:00" "2023-09-03 11:00:00"
19200 5.24338 4.42152 5.20575 "2023-09-03 11:20:00" "2023-09-03 11:10:00"
19200 5.24338 4.42152 5.32680 "2023-09-03 11:20:00" "2023-09-03 11:20:00"
19800 5.26650 4.40151 5.19200 "2023-09-03 11:30:00" "2023-09-03 11:00:00"
19800 5.26650 4.40151 5.20575 "2023-09-03 11:30:00" "2023-09-03 11:10:00"
19800 5.26650 4.40151 5.32680 "2023-09-03 11:30:00" "2023-09-03 11:20:00"
19800 5.26650 4.40151 5.46033 "2023-09-03 11:30:00" "2023-09-03 11:30:00"
19800 5.26650 4.40151 5.19200 "2023-09-03 11:30:00" "2023-09-03 11:00:00"
19800 5.26650 4.40151 5.20575 "2023-09-03 11:30:00" "2023-09-03 11:10:00"
19800 5.26650 4.40151 5.32680 "2023-09-03 11:30:00" "2023-09-03 11:20:00"
19800 5.26650 4.40151 5.46033 "2023-09-03 11:30:00" "2023-09-03 11:30:00"
19800 5.26650 4.40151 5.19200 "2023-09-03 11:30:00" "2023-09-03 11:00:00"
19800 5.26650 4.40151 5.20575 "2023-09-03 11:30:00" "2023-09-03 11:10:00"
19800 5.26650 4.40151 5.32680 "2023-09-03 11:30:00" "2023-09-03 11:20:00"
19800 5.26650 4.40151 5.46033 "2023-09-03 11:30:00" "2023-09-03 11:30:00"
19800 5.26650 4.40151 5.19200 "2023-09-03 11:30:00" "2023-09-03 11:00:00"
19800 5.26650 4.40151 5.20575 "2023-09-03 11:30:00" "2023-09-03 11:10:00"
19800 5.26650 4.40151 5.32680 "2023-09-03 11:30:00" "2023-09-03 11:20:00"
19800 5.26650 4.40151 5.46033 "2023-09-03 11:30:00" "2023-09-03 11:30:00"
20400 5.29608 4.37617 5.19200 "2023-09-03 11:40:00" "2023-09-03 11:00:00"
20400 5.29608 4.37617 5.20575 "2023-09-03 11:40:00" "2023-09-03 11:10:00"
20400 5.29608 4.37617 5.32680 "2023-09-03 11:40:00" "2023-09-03 11:20:00"
20400 5.29608 4.37617 5.46033 "2023-09-03 11:40:00" "2023-09-03 11:30:00"
20400 5.29608 4.37617 5.32212 "2023-09-03 11:40:00" "2023-09-03 11:40:00"
20400 5.29608 4.37617 5.19200 "2023-09-03 11:40:00" "2023-09-03 11:00:00"
20400 5.29608 4.37617 5.20575 "2023-09-03 11:40:00" "2023-09-03 11:10:00"
20400 5.29608 4.37617 5.32680 "2023-09-03 11:40:00" "2023-09-03 11:20:00"
20400 5.29608 4.37617 5.46033 "2023-09-03 11:40:00" "2023-09-03 11:30:00"
20400 5.29608 4.37617 5.32212 "2023-09-03 11:40:00" "2023-09-03 11:40:00"
20400 5.29608 4.37617 5.19200 "2023-09-03 11:40:00" "2023-09-03 11:00:00"
20400 5.29608 4.37617 5.20575 "2023-09-03 11:40:00" "2023-09-03 11:10:00"
20400 5.29608 4.37617 5.32680 "2023-09-03 11:40:00" "2023-09-03 11:20:00"
20400 5.29608 4.37617 5.46033 "2023-09-03 11:40:00" "2023-09-03 11:30:00"
20400 5.29608 4.37617 5.32212 "2023-09-03 11:40:00" "2023-09-03 11:40:00"
20400 5.29608 4.37617 5.19200 "2023-09-03 11:40:00" "2023-09-03 11:00:00"
20400 5.29608 4.37617 5.20575 "2023-09-03 11:40:00" "2023-09-03 11:10:00"
20400 5.29608 4.37617 5.32680 "2023-09-03 11:40:00" "2023-09-03 11:20:00"
20400 5.29608 4.37617 5.46033 "2023-09-03 11:40:00" "2023-09-03 11:30:00"
20400 5.29608 4.37617 5.32212 "2023-09-03 11:40:00" "2023-09-03 11:40:00"
20400 5.29608 4.37617 5.19200 "2023-09-03 11:40:00" "2023-09-03 11:00:00"
20400 5.29608 4.37617 5.20575 "2023-09-03 11:40:00" "2023-09-03 11:10:00"
20400 5.29608 4.37617 5.32680 "2023-09-03 11:40:00" "2023-09-03 11:20:00"
20400 5.29608 4.37617 5.46033 "2023-09-03 11:40:00" "2023-09-03 11:30:00"
20400 5.29608 4.37617 5.32212 "2023-09-03 11:40:00" "2023-09-03 11:40:00"
21000 5.34118 4.34860 5.19200 "2023-09-03 11:50:00" "2023-09-03 11:00:00"
21000 5.34118 4.34860 5.20575 "2023-09-03 11:50:00" "2023-09-03 11:10:00"
21000 5.34118 4.34860 5.32680 "2023-09-03 11:50:00" "2023-09-03 11:20:00"
21000 5.34118 4.34860 5.46033 "2023-09-03 11:50:00" "2023-09-03 11:30:00"
21000 5.34118 4.34860 5.32212 "2023-09-03 11:50:00" "2023-09-03 11:40:00"
21000 5.34118 4.34860 5.42740 "2023-09-03 11:50:00" "2023-09-03 11:50:00"
21000 5.34118 4.34860 5.19200 "2023-09-03 11:50:00" "2023-09-03 11:00:00"
21000 5.34118 4.34860 5.20575 "2023-09-03 11:50:00" "2023-09-03 11:10:00"
21000 5.34118 4.34860 5.32680 "2023-09-03 11:50:00" "2023-09-03 11:20:00"
21000 5.34118 4.34860 5.46033 "2023-09-03 11:50:00" "2023-09-03 11:30:00"
21000 5.34118 4.34860 5.32212 "2023-09-03 11:50:00" "2023-09-03 11:40:00"
21000 5.34118 4.34860 5.42740 "2023-09-03 11:50:00" "2023-09-03 11:50:00"
21000 5.34118 4.34860 5.19200 "2023-09-03 11:50:00" "2023-09-03 11:00:00"
21000 5.34118 4.34860 5.20575 "2023-09-03 11:50:00" "2023-09-03 11:10:00"
21000 5.34118 4.34860 5.32680 "2023-09-03 11:50:00" "2023-09-03 11:20:00"
21000 5.34118 4.34860 5.46033 "2023-09-03 11:50:00" "2023-09-03 11:30:00"
21000 5.34118 4.34860 5.32212 "2023-09-03 11:50:00" "2023-09-03 11:40:00"
