20230921
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
20400 1.92858 4.78844 1.87896 "2023-09-21 23:40:00" "2023-09-21 23:40:00"
21000 1.94986 4.80091 1.91203 "2023-09-21 23:50:00" "2023-09-21 23:40:00"
21000 1.94986 4.80091 1.90305 "2023-09-21 23:50:00" "2023-09-21 23:50:00"
21600 2.00486 4.80622 1.95187 "2023-09-22 00:00:00" "2023-09-21 23:40:00"
21600 2.00486 4.80622 1.93194 "2023-09-22 00:00:00" "2023-09-21 23:50:00"
21600 2.00486 4.80622 1.98954 "2023-09-22 00:00:00" "2023-09-22 00:00:00"
22200 2.12468 4.78884 1.97491 "2023-09-22 00:10:00" "2023-09-21 23:40:00"
22200 2.12468 4.78884 1.94915 "2023-09-22 00:10:00" "2023-09-21 23:50:00"
22200 2.12468 4.78884 2.03993 "2023-09-22 00:10:00" "2023-09-22 00:00:00"
22200 2.12468 4.78884 2.10947 "2023-09-22 00:10:00" "2023-09-22 00:10:00"
22800 2.19490 4.74898 1.98007 "2023-09-22 00:20:00" "2023-09-21 23:40:00"
22800 2.19490 4.74898 1.95028 "2023-09-22 00:20:00" "2023-09-21 23:50:00"
22800 2.19490 4.74898 2.06426 "2023-09-22 00:20:00" "2023-09-22 00:00:00"
22800 2.19490 4.74898 2.18945 "2023-09-22 00:20:00" "2023-09-22 00:10:00"
22800 2.19490 4.74898 2.19805 "2023-09-22 00:20:00" "2023-09-22 00:20:00"
23400 2.24281 4.69404 1.96600 "2023-09-22 00:30:00" "2023-09-21 23:40:00"
23400 2.24281 4.69404 1.93313 "2023-09-22 00:30:00" "2023-09-21 23:50:00"
23400 2.24281 4.69404 2.06363 "2023-09-22 00:30:00" "2023-09-22 00:00:00"
23400 2.24281 4.69404 2.22698 "2023-09-22 00:30:00" "2023-09-22 00:10:00"
23400 2.24281 4.69404 2.24297 "2023-09-22 00:30:00" "2023-09-22 00:20:00"
23400 2.24281 4.69404 2.23116 "2023-09-22 00:30:00" "2023-09-22 00:30:00"
24000 2.28697 4.65194 1.92655 "2023-09-22 00:40:00" "2023-09-21 23:50:00"
24000 2.28697 4.65194 2.07002 "2023-09-22 00:40:00" "2023-09-22 00:00:00"
24000 2.28697 4.65194 2.25918 "2023-09-22 00:40:00" "2023-09-22 00:10:00"
24000 2.28697 4.65194 2.28186 "2023-09-22 00:40:00" "2023-09-22 00:20:00"
24000 2.28697 4.65194 2.26226 "2023-09-22 00:40:00" "2023-09-22 00:30:00"
24000 2.28697 4.65194 2.27422 "2023-09-22 00:40:00" "2023-09-22 00:40:00"
24600 2.29440 4.59592 2.06351 "2023-09-22 00:50:00" "2023-09-22 00:00:00"
24600 2.29440 4.59592 2.27429 "2023-09-22 00:50:00" "2023-09-22 00:10:00"
24600 2.29440 4.59592 2.30116 "2023-09-22 00:50:00" "2023-09-22 00:20:00"
24600 2.29440 4.59592 2.27748 "2023-09-22 00:50:00" "2023-09-22 00:30:00"
24600 2.29440 4.59592 2.29384 "2023-09-22 00:50:00" "2023-09-22 00:40:00"
24600 2.29440 4.59592 2.29258 "2023-09-22 00:50:00" "2023-09-22 00:50:00"
25200 2.30012 4.53270 2.26339 "2023-09-22 01:00:00" "2023-09-22 00:10:00"
25200 2.30012 4.53270 2.29285 "2023-09-22 01:00:00" "2023-09-22 00:20:00"
25200 2.30012 4.53270 2.26622 "2023-09-22 01:00:00" "2023-09-22 00:30:00"
25200 2.30012 4.53270 2.28652 "2023-09-22 01:00:00" "2023-09-22 00:40:00"
25200 2.30012 4.53270 2.28944 "2023-09-22 01:00:00" "2023-09-22 00:50:00"
25200 2.30012 4.53270 2.30494 "2023-09-22 01:00:00" "2023-09-22 01:00:00"
25800 2.21856 4.49763 2.29591 "2023-09-22 01:10:00" "2023-09-22 00:20:00"
25800 2.21856 4.49763 2.26721 "2023-09-22 01:10:00" "2023-09-22 00:30:00"
25800 2.21856 4.49763 2.29020 "2023-09-22 01:10:00" "2023-09-22 00:40:00"
25800 2.21856 4.49763 2.29596 "2023-09-22 01:10:00" "2023-09-22 00:50:00"
25800 2.21856 4.49763 2.34482 "2023-09-22 01:10:00" "2023-09-22 01:00:00"
25800 2.21856 4.49763 2.21228 "2023-09-22 01:10:00" "2023-09-22 01:10:00"
26400 2.31784 4.46696 2.27487 "2023-09-22 01:20:00" "2023-09-22 00:30:00"
26400 2.31784 4.46696 2.29933 "2023-09-22 01:20:00" "2023-09-22 00:40:00"
26400 2.31784 4.46696 2.30701 "2023-09-22 01:20:00" "2023-09-22 00:50:00"
26400 2.31784 4.46696 2.37687 "2023-09-22 01:20:00" "2023-09-22 01:00:00"
26400 2.31784 4.46696 2.14709 "2023-09-22 01:20:00" "2023-09-22 01:10:00"
26400 2.31784 4.46696 2.29789 "2023-09-22 01:20:00" "2023-09-22 01:20:00"
27000 2.42572 4.44975 2.31278 "2023-09-22 01:30:00" "2023-09-22 00:40:00"
27000 2.42572 4.44975 2.32035 "2023-09-22 01:30:00" "2023-09-22 00:50:00"
27000 2.42572 4.44975 2.40349 "2023-09-22 01:30:00" "2023-09-22 01:00:00"
27000 2.42572 4.44975 2.11048 "2023-09-22 01:30:00" "2023-09-22 01:10:00"
27000 2.42572 4.44975 2.38450 "2023-09-22 01:30:00" "2023-09-22 01:20:00"
27000 2.42572 4.44975 2.41328 "2023-09-22 01:30:00" "2023-09-22 01:30:00"
27600 2.52212 4.44392 2.34548 "2023-09-22 01:40:00" "2023-09-22 00:50:00"
27600 2.52212 4.44392 2.43874 "2023-09-22 01:40:00" "2023-09-22 01:00:00"
27600 2.52212 4.44392 2.10242 "2023-09-22 01:40:00" "2023-09-22 01:10:00"
27600 2.52212 4.44392 2.45582 "2023-09-22 01:40:00" "2023-09-22 01:20:00"
