20230917
Seconds MEASURES_tau(ms) MNH_TAU0(ms) PERSISTENCE(ms) Date_of_forecast Date_of_computing
32400 3.47045 2.82577 3.11725 "2023-09-18 03:00:00" "2023-09-18 02:10:00"
32400 3.47045 2.82577 2.21057 "2023-09-18 03:00:00" "2023-09-18 02:20:00"
32400 3.47045 2.82577 2.68513 "2023-09-18 03:00:00" "2023-09-18 02:30:00"
32400 3.47045 2.82577 2.99933 "2023-09-18 03:00:00" "2023-09-18 02:40:00"
32400 3.47045 2.82577 3.77286 "2023-09-18 03:00:00" "2023-09-18 02:50:00"
32400 3.47045 2.82577 3.34243 "2023-09-18 03:00:00" "2023-09-18 03:00:00"
33000 3.49081 2.81783 2.21057 "2023-09-18 03:10:00" "2023-09-18 02:20:00"
33000 3.49081 2.81783 2.68513 "2023-09-18 03:10:00" "2023-09-18 02:30:00"
33000 3.49081 2.81783 2.99933 "2023-09-18 03:10:00" "2023-09-18 02:40:00"
33000 3.49081 2.81783 3.77286 "2023-09-18 03:10:00" "2023-09-18 02:50:00"
33000 3.49081 2.81783 3.34243 "2023-09-18 03:10:00" "2023-09-18 03:00:00"
33000 3.49081 2.81783 2.98950 "2023-09-18 03:10:00" "2023-09-18 03:10:00"
33600 3.37679 2.89749 2.68513 "2023-09-18 03:20:00" "2023-09-18 02:30:00"
33600 3.37679 2.89749 2.99933 "2023-09-18 03:20:00" "2023-09-18 02:40:00"
33600 3.37679 2.89749 3.77286 "2023-09-18 03:20:00" "2023-09-18 02:50:00"
33600 3.37679 2.89749 3.34243 "2023-09-18 03:20:00" "2023-09-18 03:00:00"
33600 3.37679 2.89749 2.98950 "2023-09-18 03:20:00" "2023-09-18 03:10:00"
33600 3.37679 2.89749 3.89486 "2023-09-18 03:20:00" "2023-09-18 03:20:00"
34200 3.43738 2.90393 2.99933 "2023-09-18 03:30:00" "2023-09-18 02:40:00"
34200 3.43738 2.90393 3.77286 "2023-09-18 03:30:00" "2023-09-18 02:50:00"
34200 3.43738 2.90393 3.34243 "2023-09-18 03:30:00" "2023-09-18 03:00:00"
34200 3.43738 2.90393 2.98950 "2023-09-18 03:30:00" "2023-09-18 03:10:00"
34200 3.43738 2.90393 3.89486 "2023-09-18 03:30:00" "2023-09-18 03:20:00"
34200 3.43738 2.90393 3.38486 "2023-09-18 03:30:00" "2023-09-18 03:30:00"
34800 3.41535 2.93420 3.77286 "2023-09-18 03:40:00" "2023-09-18 02:50:00"
34800 3.41535 2.93420 3.34243 "2023-09-18 03:40:00" "2023-09-18 03:00:00"
34800 3.41535 2.93420 2.98950 "2023-09-18 03:40:00" "2023-09-18 03:10:00"
34800 3.41535 2.93420 3.89486 "2023-09-18 03:40:00" "2023-09-18 03:20:00"
34800 3.41535 2.93420 3.38486 "2023-09-18 03:40:00" "2023-09-18 03:30:00"
34800 3.41535 2.93420 3.72575 "2023-09-18 03:40:00" "2023-09-18 03:40:00"
35400 3.30205 2.91942 3.34243 "2023-09-18 03:50:00" "2023-09-18 03:00:00"
35400 3.30205 2.91942 2.98950 "2023-09-18 03:50:00" "2023-09-18 03:10:00"
35400 3.30205 2.91942 3.89486 "2023-09-18 03:50:00" "2023-09-18 03:20:00"
35400 3.30205 2.91942 3.38486 "2023-09-18 03:50:00" "2023-09-18 03:30:00"
35400 3.30205 2.91942 3.72575 "2023-09-18 03:50:00" "2023-09-18 03:40:00"
35400 3.30205 2.91942 3.18014 "2023-09-18 03:50:00" "2023-09-18 03:50:00"
36000 3.11587 2.93408 2.98950 "2023-09-18 04:00:00" "2023-09-18 03:10:00"
36000 3.11587 2.93408 3.89486 "2023-09-18 04:00:00" "2023-09-18 03:20:00"
36000 3.11587 2.93408 3.38486 "2023-09-18 04:00:00" "2023-09-18 03:30:00"
36000 3.11587 2.93408 3.72575 "2023-09-18 04:00:00" "2023-09-18 03:40:00"
36000 3.11587 2.93408 3.18014 "2023-09-18 04:00:00" "2023-09-18 03:50:00"
36000 3.11587 2.93408 3.11533 "2023-09-18 04:00:00" "2023-09-18 04:00:00"
36600 2.98072 2.95791 3.89486 "2023-09-18 04:10:00" "2023-09-18 03:20:00"
36600 2.98072 2.95791 3.38486 "2023-09-18 04:10:00" "2023-09-18 03:30:00"
36600 2.98072 2.95791 3.72575 "2023-09-18 04:10:00" "2023-09-18 03:40:00"
36600 2.98072 2.95791 3.18014 "2023-09-18 04:10:00" "2023-09-18 03:50:00"
36600 2.98072 2.95791 3.11533 "2023-09-18 04:10:00" "2023-09-18 04:00:00"
36600 2.98072 2.95791 2.84500 "2023-09-18 04:10:00" "2023-09-18 04:10:00"
37200 2.76217 2.86681 3.38486 "2023-09-18 04:20:00" "2023-09-18 03:30:00"
37200 2.76217 2.86681 3.72575 "2023-09-18 04:20:00" "2023-09-18 03:40:00"
37200 2.76217 2.86681 3.18014 "2023-09-18 04:20:00" "2023-09-18 03:50:00"
37200 2.76217 2.86681 3.11533 "2023-09-18 04:20:00" "2023-09-18 04:00:00"
37200 2.76217 2.86681 2.84500 "2023-09-18 04:20:00" "2023-09-18 04:10:00"
37200 2.76217 2.86681 2.94950 "2023-09-18 04:20:00" "2023-09-18 04:20:00"
37800 2.64169 2.81737 3.72575 "2023-09-18 04:30:00" "2023-09-18 03:40:00"
37800 2.64169 2.81737 3.18014 "2023-09-18 04:30:00" "2023-09-18 03:50:00"
37800 2.64169 2.81737 3.11533 "2023-09-18 04:30:00" "2023-09-18 04:00:00"
37800 2.64169 2.81737 2.84500 "2023-09-18 04:30:00" "2023-09-18 04:10:00"
37800 2.64169 2.81737 2.94950 "2023-09-18 04:30:00" "2023-09-18 04:20:00"
37800 2.64169 2.81737 2.62233 "2023-09-18 04:30:00" "2023-09-18 04:30:00"
38400 2.58525 2.80506 3.18014 "2023-09-18 04:40:00" "2023-09-18 03:50:00"
38400 2.58525 2.80506 3.11533 "2023-09-18 04:40:00" "2023-09-18 04:00:00"
38400 2.58525 2.80506 2.84500 "2023-09-18 04:40:00" "2023-09-18 04:10:00"
38400 2.58525 2.80506 2.94950 "2023-09-18 04:40:00" "2023-09-18 04:20:00"
38400 2.58525 2.80506 2.62233 "2023-09-18 04:40:00" "2023-09-18 04:30:00"
38400 2.58525 2.80506 9999.00000 "2023-09-18 04:40:00" "2023-09-18 04:40:00"
39000 2.50335 2.84389 3.11533 "2023-09-18 04:50:00" "2023-09-18 04:00:00"
39000 2.50335 2.84389 2.84500 "2023-09-18 04:50:00" "2023-09-18 04:10:00"
39000 2.50335 2.84389 2.94950 "2023-09-18 04:50:00" "2023-09-18 04:20:00"
39000 2.50335 2.84389 2.62233 "2023-09-18 04:50:00" "2023-09-18 04:30:00"
39000 2.50335 2.84389 9999.00000 "2023-09-18 04:50:00" "2023-09-18 04:40:00"
39000 2.50335 2.84389 2.76083 "2023-09-18 04:50:00" "2023-09-18 04:50:00"
39600 2.50074 2.89918 2.84500 "2023-09-18 05:00:00" "2023-09-18 04:10:00"
39600 2.50074 2.89918 2.94950 "2023-09-18 05:00:00" "2023-09-18 04:20:00"
39600 2.50074 2.89918 2.62233 "2023-09-18 05:00:00" "2023-09-18 04:30:00"
39600 2.50074 2.89918 9999.00000 "2023-09-18 05:00:00" "2023-09-18 04:40:00"
39600 2.50074 2.89918 2.76083 "2023-09-18 05:00:00" "2023-09-18 04:50:00"
39600 2.50074 2.89918 2.17200 "2023-09-18 05:00:00" "2023-09-18 05:00:00"
40200 2.43804 2.94160 2.94950 "2023-09-18 05:10:00" "2023-09-18 04:20:00"
40200 2.43804 2.94160 2.62233 "2023-09-18 05:10:00" "2023-09-18 04:30:00"
40200 2.43804 2.94160 9999.00000 "2023-09-18 05:10:00" "2023-09-18 04:40:00"
40200 2.43804 2.94160 2.76083 "2023-09-18 05:10:00" "2023-09-18 04:50:00"
40200 2.43804 2.94160 2.17200 "2023-09-18 05:10:00" "2023-09-18 05:00:00"
40200 2.43804 2.94160 2.64717 "2023-09-18 05:10:00" "2023-09-18 05:10:00"
40800 2.38652 2.99698 2.62233 "2023-09-18 05:20:00" "2023-09-18 04:30:00"
40800 2.38652 2.99698 9999.00000 "2023-09-18 05:20:00" "2023-09-18 04:40:00"
40800 2.38652 2.99698 2.76083 "2023-09-18 05:20:00" "2023-09-18 04:50:00"
40800 2.38652 2.99698 2.17200 "2023-09-18 05:20:00" "2023-09-18 05:00:00"
40800 2.38652 2.99698 2.64717 "2023-09-18 05:20:00" "2023-09-18 05:10:00"
40800 2.38652 2.99698 2.40657 "2023-09-18 05:20:00" "2023-09-18 05:20:00"
41400 2.37525 2.97044 9999.00000 "2023-09-18 05:30:00" "2023-09-18 04:40:00"
41400 2.37525 2.97044 2.76083 "2023-09-18 05:30:00" "2023-09-18 04:50:00"
41400 2.37525 2.97044 2.17200 "2023-09-18 05:30:00" "2023-09-18 05:00:00"
41400 2.37525 2.97044 2.64717 "2023-09-18 05:30:00" "2023-09-18 05:10:00"
41400 2.37525 2.97044 2.40657 "2023-09-18 05:30:00" "2023-09-18 05:20:00"
41400 2.37525 2.97044 2.40013 "2023-09-18 05:30:00" "2023-09-18 05:30:00"
42000 2.32416 2.93504 2.76083 "2023-09-18 05:40:00" "2023-09-18 04:50:00"
42000 2.32416 2.93504 2.17200 "2023-09-18 05:40:00" "2023-09-18 05:00:00"
42000 2.32416 2.93504 2.64717 "2023-09-18 05:40:00" "2023-09-18 05:10:00"
42000 2.32416 2.93504 2.40657 "2023-09-18 05:40:00" "2023-09-18 05:20:00"
42000 2.32416 2.93504 2.40013 "2023-09-18 05:40:00" "2023-09-18 05:30:00"
42000 2.32416 2.93504 2.32667 "2023-09-18 05:40:00" "2023-09-18 05:40:00"
42600 2.24600 2.88699 2.17200 "2023-09-18 05:50:00" "2023-09-18 05:00:00"
42600 2.24600 2.88699 2.64717 "2023-09-18 05:50:00" "2023-09-18 05:10:00"
42600 2.24600 2.88699 2.40657 "2023-09-18 05:50:00" "2023-09-18 05:20:00"
42600 2.24600 2.88699 2.40013 "2023-09-18 05:50:00" "2023-09-18 05:30:00"
42600 2.24600 2.88699 2.32667 "2023-09-18 05:50:00" "2023-09-18 05:40:00"
42600 2.24600 2.88699 2.17380 "2023-09-18 05:50:00" "2023-09-18 05:50:00"
43200 2.16018 2.84979 2.64717 "2023-09-18 06:00:00" "2023-09-18 05:10:00"
43200 2.16018 2.84979 2.40657 "2023-09-18 06:00:00" "2023-09-18 05:20:00"
43200 2.16018 2.84979 2.40013 "2023-09-18 06:00:00" "2023-09-18 05:30:00"
43200 2.16018 2.84979 2.32667 "2023-09-18 06:00:00" "2023-09-18 05:40:00"
43200 2.16018 2.84979 2.17380 "2023-09-18 06:00:00" "2023-09-18 05:50:00"
43200 2.16018 2.84979 2.22775 "2023-09-18 06:00:00" "2023-09-18 06:00:00"
43800 2.17338 2.78053 2.40657 "2023-09-18 06:10:00" "2023-09-18 05:20:00"
43800 2.17338 2.78053 2.40013 "2023-09-18 06:10:00" "2023-09-18 05:30:00"
43800 2.17338 2.78053 2.32667 "2023-09-18 06:10:00" "2023-09-18 05:40:00"
43800 2.17338 2.78053 2.17380 "2023-09-18 06:10:00" "2023-09-18 05:50:00"
43800 2.17338 2.78053 2.22775 "2023-09-18 06:10:00" "2023-09-18 06:00:00"
43800 2.17338 2.78053 2.28900 "2023-09-18 06:10:00" "2023-09-18 06:10:00"
44400 2.15485 2.70303 2.40013 "2023-09-18 06:20:00" "2023-09-18 05:30:00"
44400 2.15485 2.70303 2.32667 "2023-09-18 06:20:00" "2023-09-18 05:40:00"
44400 2.15485 2.70303 2.17380 "2023-09-18 06:20:00" "2023-09-18 05:50:00"
44400 2.15485 2.70303 2.22775 "2023-09-18 06:20:00" "2023-09-18 06:00:00"
44400 2.15485 2.70303 2.28900 "2023-09-18 06:20:00" "2023-09-18 06:10:00"
44400 2.15485 2.70303 2.38467 "2023-09-18 06:20:00" "2023-09-18 06:20:00"
45000 2.12409 2.68594 2.32667 "2023-09-18 06:30:00" "2023-09-18 05:40:00"
45000 2.12409 2.68594 2.17380 "2023-09-18 06:30:00" "2023-09-18 05:50:00"
45000 2.12409 2.68594 2.22775 "2023-09-18 06:30:00" "2023-09-18 06:00:00"
45000 2.12409 2.68594 2.28900 "2023-09-18 06:30:00" "2023-09-18 06:10:00"
45000 2.12409 2.68594 2.38467 "2023-09-18 06:30:00" "2023-09-18 06:20:00"
45000 2.12409 2.68594 1.34200 "2023-09-18 06:30:00" "2023-09-18 06:30:00"
45600 2.08872 2.65766 2.17380 "2023-09-18 06:40:00" "2023-09-18 05:50:00"
45600 2.08872 2.65766 2.22775 "2023-09-18 06:40:00" "2023-09-18 06:00:00"
45600 2.08872 2.65766 2.28900 "2023-09-18 06:40:00" "2023-09-18 06:10:00"
45600 2.08872 2.65766 2.38467 "2023-09-18 06:40:00" "2023-09-18 06:20:00"
45600 2.08872 2.65766 1.34200 "2023-09-18 06:40:00" "2023-09-18 06:30:00"
45600 2.08872 2.65766 2.32650 "2023-09-18 06:40:00" "2023-09-18 06:40:00"
46200 2.19067 2.60099 2.22775 "2023-09-18 06:50:00" "2023-09-18 06:00:00"
46200 2.19067 2.60099 2.28900 "2023-09-18 06:50:00" "2023-09-18 06:10:00"
46200 2.19067 2.60099 2.38467 "2023-09-18 06:50:00" "2023-09-18 06:20:00"
46200 2.19067 2.60099 1.34200 "2023-09-18 06:50:00" "2023-09-18 06:30:00"
46200 2.19067 2.60099 2.32650 "2023-09-18 06:50:00" "2023-09-18 06:40:00"
46200 2.19067 2.60099 2.50750 "2023-09-18 06:50:00" "2023-09-18 06:50:00"
46800 2.20392 2.56465 2.28900 "2023-09-18 07:00:00" "2023-09-18 06:10:00"
46800 2.20392 2.56465 2.38467 "2023-09-18 07:00:00" "2023-09-18 06:20:00"
46800 2.20392 2.56465 1.34200 "2023-09-18 07:00:00" "2023-09-18 06:30:00"
46800 2.20392 2.56465 2.32650 "2023-09-18 07:00:00" "2023-09-18 06:40:00"
46800 2.20392 2.56465 2.50750 "2023-09-18 07:00:00" "2023-09-18 06:50:00"
46800 2.20392 2.56465 1.91833 "2023-09-18 07:00:00" "2023-09-18 07:00:00"
47400 2.08189 2.51726 2.38467 "2023-09-18 07:10:00" "2023-09-18 06:20:00"
47400 2.08189 2.51726 1.34200 "2023-09-18 07:10:00" "2023-09-18 06:30:00"
47400 2.08189 2.51726 2.32650 "2023-09-18 07:10:00" "2023-09-18 06:40:00"
47400 2.08189 2.51726 2.50750 "2023-09-18 07:10:00" "2023-09-18 06:50:00"
47400 2.08189 2.51726 1.91833 "2023-09-18 07:10:00" "2023-09-18 07:00:00"
47400 2.08189 2.51726 2.11600 "2023-09-18 07:10:00" "2023-09-18 07:10:00"
48000 2.00684 2.50542 1.34200 "2023-09-18 07:20:00" "2023-09-18 06:30:00"
48000 2.00684 2.50542 2.32650 "2023-09-18 07:20:00" "2023-09-18 06:40:00"
48000 2.00684 2.50542 2.50750 "2023-09-18 07:20:00" "2023-09-18 06:50:00"
48000 2.00684 2.50542 1.91833 "2023-09-18 07:20:00" "2023-09-18 07:00:00"
48000 2.00684 2.50542 2.11600 "2023-09-18 07:20:00" "2023-09-18 07:10:00"
48000 2.00684 2.50542 2.28600 "2023-09-18 07:20:00" "2023-09-18 07:20:00"
48600 1.99736 2.49091 2.32650 "2023-09-18 07:30:00" "2023-09-18 06:40:00"
48600 1.99736 2.49091 2.50750 "2023-09-18 07:30:00" "2023-09-18 06:50:00"
48600 1.99736 2.49091 1.91833 "2023-09-18 07:30:00" "2023-09-18 07:00:00"
48600 1.99736 2.49091 2.11600 "2023-09-18 07:30:00" "2023-09-18 07:10:00"
48600 1.99736 2.49091 2.28600 "2023-09-18 07:30:00" "2023-09-18 07:20:00"
48600 1.99736 2.49091 2.36871 "2023-09-18 07:30:00" "2023-09-18 07:30:00"
49200 1.98098 2.48125 2.50750 "2023-09-18 07:40:00" "2023-09-18 06:50:00"
49200 1.98098 2.48125 1.91833 "2023-09-18 07:40:00" "2023-09-18 07:00:00"
49200 1.98098 2.48125 2.11600 "2023-09-18 07:40:00" "2023-09-18 07:10:00"
49200 1.98098 2.48125 2.28600 "2023-09-18 07:40:00" "2023-09-18 07:20:00"
49200 1.98098 2.48125 2.36871 "2023-09-18 07:40:00" "2023-09-18 07:30:00"
49200 1.98098 2.48125 1.80733 "2023-09-18 07:40:00" "2023-09-18 07:40:00"
49800 1.84326 2.55011 1.91833 "2023-09-18 07:50:00" "2023-09-18 07:00:00"
49800 1.84326 2.55011 2.11600 "2023-09-18 07:50:00" "2023-09-18 07:10:00"
49800 1.84326 2.55011 2.28600 "2023-09-18 07:50:00" "2023-09-18 07:20:00"
49800 1.84326 2.55011 2.36871 "2023-09-18 07:50:00" "2023-09-18 07:30:00"
49800 1.84326 2.55011 1.80733 "2023-09-18 07:50:00" "2023-09-18 07:40:00"
49800 1.84326 2.55011 1.53767 "2023-09-18 07:50:00" "2023-09-18 07:50:00"
50400 1.59884 2.59363 2.11600 "2023-09-18 08:00:00" "2023-09-18 07:10:00"
50400 1.59884 2.59363 2.28600 "2023-09-18 08:00:00" "2023-09-18 07:20:00"
50400 1.59884 2.59363 2.36871 "2023-09-18 08:00:00" "2023-09-18 07:30:00"
50400 1.59884 2.59363 1.80733 "2023-09-18 08:00:00" "2023-09-18 07:40:00"
50400 1.59884 2.59363 1.53767 "2023-09-18 08:00:00" "2023-09-18 07:50:00"
50400 1.59884 2.59363 1.69300 "2023-09-18 08:00:00" "2023-09-18 08:00:00"
51000 1.60421 2.58669 2.28600 "2023-09-18 08:10:00" "2023-09-18 07:20:00"
51000 1.60421 2.58669 2.36871 "2023-09-18 08:10:00" "2023-09-18 07:30:00"
51000 1.60421 2.58669 1.80733 "2023-09-18 08:10:00" "2023-09-18 07:40:00"
51000 1.60421 2.58669 1.53767 "2023-09-18 08:10:00" "2023-09-18 07:50:00"
51000 1.60421 2.58669 1.69300 "2023-09-18 08:10:00" "2023-09-18 08:00:00"
51000 1.60421 2.58669 9999.00000 "2023-09-18 08:10:00" "2023-09-18 08:10:00"
51600 1.71475 2.58175 2.36871 "2023-09-18 08:20:00" "2023-09-18 07:30:00"
51600 1.71475 2.58175 1.80733 "2023-09-18 08:20:00" "2023-09-18 07:40:00"
51600 1.71475 2.58175 1.53767 "2023-09-18 08:20:00" "2023-09-18 07:50:00"
51600 1.71475 2.58175 1.69300 "2023-09-18 08:20:00" "2023-09-18 08:00:00"
51600 1.71475 2.58175 9999.00000 "2023-09-18 08:20:00" "2023-09-18 08:10:00"
51600 1.71475 2.58175 9999.00000 "2023-09-18 08:20:00" "2023-09-18 08:20:00"
52200 9999.00000 2.57453 1.80733 "2023-09-18 08:30:00" "2023-09-18 07:40:00"
52200 9999.00000 2.57453 1.53767 "2023-09-18 08:30:00" "2023-09-18 07:50:00"
52200 9999.00000 2.57453 1.69300 "2023-09-18 08:30:00" "2023-09-18 08:00:00"
52200 9999.00000 2.57453 9999.00000 "2023-09-18 08:30:00" "2023-09-18 08:10:00"
52200 9999.00000 2.57453 9999.00000 "2023-09-18 08:30:00" "2023-09-18 08:20:00"
52200 9999.00000 2.57453 9999.00000 "2023-09-18 08:30:00" "2023-09-18 08:30:00"
52800 9999.00000 2.59897 1.53767 "2023-09-18 08:40:00" "2023-09-18 07:50:00"
52800 9999.00000 2.59897 1.69300 "2023-09-18 08:40:00" "2023-09-18 08:00:00"
52800 9999.00000 2.59897 9999.00000 "2023-09-18 08:40:00" "2023-09-18 08:10:00"
52800 9999.00000 2.59897 9999.00000 "2023-09-18 08:40:00" "2023-09-18 08:20:00"
52800 9999.00000 2.59897 9999.00000 "2023-09-18 08:40:00" "2023-09-18 08:30:00"
52800 9999.00000 2.59897 9999.00000 "2023-09-18 08:40:00" "2023-09-18 08:40:00"
53400 9999.00000 2.62851 1.69300 "2023-09-18 08:50:00" "2023-09-18 08:00:00"
53400 9999.00000 2.62851 9999.00000 "2023-09-18 08:50:00" "2023-09-18 08:10:00"
53400 9999.00000 2.62851 9999.00000 "2023-09-18 08:50:00" "2023-09-18 08:20:00"
53400 9999.00000 2.62851 9999.00000 "2023-09-18 08:50:00" "2023-09-18 08:30:00"
53400 9999.00000 2.62851 9999.00000 "2023-09-18 08:50:00" "2023-09-18 08:40:00"
53400 9999.00000 2.62851 9999.00000 "2023-09-18 08:50:00" "2023-09-18 08:50:00"
54000 1.53200 2.64454 9999.00000 "2023-09-18 09:00:00" "2023-09-18 08:10:00"
54000 1.53200 2.64454 9999.00000 "2023-09-18 09:00:00" "2023-09-18 08:20:00"
54000 1.53200 2.64454 9999.00000 "2023-09-18 09:00:00" "2023-09-18 08:30:00"
54000 1.53200 2.64454 9999.00000 "2023-09-18 09:00:00" "2023-09-18 08:40:00"
54000 1.53200 2.64454 9999.00000 "2023-09-18 09:00:00" "2023-09-18 08:50:00"
54000 1.53200 2.64454 9999.00000 "2023-09-18 09:00:00" "2023-09-18 09:00:00"
54600 1.53200 2.71409 9999.00000 "2023-09-18 09:10:00" "2023-09-18 08:20:00"
54600 1.53200 2.71409 9999.00000 "2023-09-18 09:10:00" "2023-09-18 08:30:00"
54600 1.53200 2.71409 9999.00000 "2023-09-18 09:10:00" "2023-09-18 08:40:00"
54600 1.53200 2.71409 9999.00000 "2023-09-18 09:10:00" "2023-09-18 08:50:00"
54600 1.53200 2.71409 9999.00000 "2023-09-18 09:10:00" "2023-09-18 09:00:00"
54600 1.53200 2.71409 9999.00000 "2023-09-18 09:10:00" "2023-09-18 09:10:00"
55200 1.53200 2.80176 9999.00000 "2023-09-18 09:20:00" "2023-09-18 08:30:00"
55200 1.53200 2.80176 9999.00000 "2023-09-18 09:20:00" "2023-09-18 08:40:00"
55200 1.53200 2.80176 9999.00000 "2023-09-18 09:20:00" "2023-09-18 08:50:00"
55200 1.53200 2.80176 9999.00000 "2023-09-18 09:20:00" "2023-09-18 09:00:00"
55200 1.53200 2.80176 9999.00000 "2023-09-18 09:20:00" "2023-09-18 09:10:00"
55200 1.53200 2.80176 9999.00000 "2023-09-18 09:20:00" "2023-09-18 09:20:00"
55800 1.53200 2.89359 9999.00000 "2023-09-18 09:30:00" "2023-09-18 08:40:00"
55800 1.53200 2.89359 9999.00000 "2023-09-18 09:30:00" "2023-09-18 08:50:00"
55800 1.53200 2.89359 9999.00000 "2023-09-18 09:30:00" "2023-09-18 09:00:00"
55800 1.53200 2.89359 9999.00000 "2023-09-18 09:30:00" "2023-09-18 09:10:00"
55800 1.53200 2.89359 9999.00000 "2023-09-18 09:30:00" "2023-09-18 09:20:00"
55800 1.53200 2.89359 9999.00000 "2023-09-18 09:30:00" "2023-09-18 09:30:00"
56400 1.53200 2.90744 9999.00000 "2023-09-18 09:40:00" "2023-09-18 08:50:00"
56400 1.53200 2.90744 9999.00000 "2023-09-18 09:40:00" "2023-09-18 09:00:00"
56400 1.53200 2.90744 9999.00000 "2023-09-18 09:40:00" "2023-09-18 09:10:00"
56400 1.53200 2.90744 9999.00000 "2023-09-18 09:40:00" "2023-09-18 09:20:00"
56400 1.53200 2.90744 9999.00000 "2023-09-18 09:40:00" "2023-09-18 09:30:00"
