20230925
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
33000 3.93794 7.28521 3.97228 "2023-09-26 03:10:00" "2023-09-26 03:10:00"
33600 3.96898 7.26373 4.08490 "2023-09-26 03:20:00" "2023-09-26 03:10:00"
33600 3.96898 7.26373 3.99150 "2023-09-26 03:20:00" "2023-09-26 03:20:00"
34200 4.08886 7.31829 4.32910 "2023-09-26 03:30:00" "2023-09-26 03:10:00"
34200 4.08886 7.31829 4.20238 "2023-09-26 03:30:00" "2023-09-26 03:20:00"
34200 4.08886 7.31829 4.06317 "2023-09-26 03:30:00" "2023-09-26 03:30:00"
34800 4.40189 7.34245 4.51120 "2023-09-26 03:40:00" "2023-09-26 03:10:00"
34800 4.40189 7.34245 4.36613 "2023-09-26 03:40:00" "2023-09-26 03:20:00"
34800 4.40189 7.34245 4.13681 "2023-09-26 03:40:00" "2023-09-26 03:30:00"
34800 4.40189 7.34245 4.34305 "2023-09-26 03:40:00" "2023-09-26 03:40:00"
35400 4.78346 7.37911 4.73881 "2023-09-26 03:50:00" "2023-09-26 03:10:00"
35400 4.78346 7.37911 4.57694 "2023-09-26 03:50:00" "2023-09-26 03:20:00"
35400 4.78346 7.37911 4.28981 "2023-09-26 03:50:00" "2023-09-26 03:30:00"
35400 4.78346 7.37911 4.61917 "2023-09-26 03:50:00" "2023-09-26 03:40:00"
35400 4.78346 7.37911 4.64865 "2023-09-26 03:50:00" "2023-09-26 03:50:00"
36000 5.06921 7.39350 4.83585 "2023-09-26 04:00:00" "2023-09-26 03:10:00"
36000 5.06921 7.39350 4.67012 "2023-09-26 04:00:00" "2023-09-26 03:20:00"
36000 5.06921 7.39350 4.34193 "2023-09-26 04:00:00" "2023-09-26 03:30:00"
36000 5.06921 7.39350 4.76407 "2023-09-26 04:00:00" "2023-09-26 03:40:00"
36000 5.06921 7.39350 4.71599 "2023-09-26 04:00:00" "2023-09-26 03:50:00"
36000 5.06921 7.39350 5.15828 "2023-09-26 04:00:00" "2023-09-26 04:00:00"
36600 5.20093 7.46615 4.82878 "2023-09-26 04:10:00" "2023-09-26 03:20:00"
36600 5.20093 7.46615 4.47037 "2023-09-26 04:10:00" "2023-09-26 03:30:00"
36600 5.20093 7.46615 4.95759 "2023-09-26 04:10:00" "2023-09-26 03:40:00"
36600 5.20093 7.46615 4.86033 "2023-09-26 04:10:00" "2023-09-26 03:50:00"
36600 5.20093 7.46615 5.46395 "2023-09-26 04:10:00" "2023-09-26 04:00:00"
36600 5.20093 7.46615 5.10041 "2023-09-26 04:10:00" "2023-09-26 04:10:00"
37200 5.40171 7.46309 4.56385 "2023-09-26 04:20:00" "2023-09-26 03:30:00"
37200 5.40171 7.46309 5.10056 "2023-09-26 04:20:00" "2023-09-26 03:40:00"
37200 5.40171 7.46309 4.97502 "2023-09-26 04:20:00" "2023-09-26 03:50:00"
37200 5.40171 7.46309 5.69651 "2023-09-26 04:20:00" "2023-09-26 04:00:00"
37200 5.40171 7.46309 5.08228 "2023-09-26 04:20:00" "2023-09-26 04:10:00"
37200 5.40171 7.46309 5.40985 "2023-09-26 04:20:00" "2023-09-26 04:20:00"
37800 5.48071 7.49041 5.16802 "2023-09-26 04:30:00" "2023-09-26 03:40:00"
37800 5.48071 7.49041 5.01318 "2023-09-26 04:30:00" "2023-09-26 03:50:00"
37800 5.48071 7.49041 5.82533 "2023-09-26 04:30:00" "2023-09-26 04:00:00"
37800 5.48071 7.49041 5.04073 "2023-09-26 04:30:00" "2023-09-26 04:10:00"
37800 5.48071 7.49041 5.57447 "2023-09-26 04:30:00" "2023-09-26 04:20:00"
37800 5.48071 7.49041 5.54376 "2023-09-26 04:30:00" "2023-09-26 04:30:00"
38400 5.45726 7.59466 5.13961 "2023-09-26 04:40:00" "2023-09-26 03:50:00"
38400 5.45726 7.59466 6.01160 "2023-09-26 04:40:00" "2023-09-26 04:00:00"
38400 5.45726 7.59466 5.11010 "2023-09-26 04:40:00" "2023-09-26 04:10:00"
38400 5.45726 7.59466 5.78609 "2023-09-26 04:40:00" "2023-09-26 04:20:00"
38400 5.45726 7.59466 5.71934 "2023-09-26 04:40:00" "2023-09-26 04:30:00"
38400 5.45726 7.59466 5.49091 "2023-09-26 04:40:00" "2023-09-26 04:40:00"
39000 5.20090 7.56309 5.98034 "2023-09-26 04:50:00" "2023-09-26 04:00:00"
39000 5.20090 7.56309 4.98960 "2023-09-26 04:50:00" "2023-09-26 04:10:00"
39000 5.20090 7.56309 5.76763 "2023-09-26 04:50:00" "2023-09-26 04:20:00"
39000 5.20090 7.56309 5.68244 "2023-09-26 04:50:00" "2023-09-26 04:30:00"
39000 5.20090 7.56309 5.33490 "2023-09-26 04:50:00" "2023-09-26 04:40:00"
39000 5.20090 7.56309 5.23314 "2023-09-26 04:50:00" "2023-09-26 04:50:00"
39600 4.84961 7.67447 5.01920 "2023-09-26 05:00:00" "2023-09-26 04:10:00"
39600 4.84961 7.67447 5.86458 "2023-09-26 05:00:00" "2023-09-26 04:20:00"
39600 4.84961 7.67447 5.76672 "2023-09-26 05:00:00" "2023-09-26 04:30:00"
39600 4.84961 7.67447 5.33892 "2023-09-26 05:00:00" "2023-09-26 04:40:00"
39600 4.84961 7.67447 5.17409 "2023-09-26 05:00:00" "2023-09-26 04:50:00"
39600 4.84961 7.67447 4.88002 "2023-09-26 05:00:00" "2023-09-26 05:00:00"
40200 4.57823 7.81319 6.00699 "2023-09-26 05:10:00" "2023-09-26 04:20:00"
40200 4.57823 7.81319 5.89972 "2023-09-26 05:10:00" "2023-09-26 04:30:00"
40200 4.57823 7.81319 5.41292 "2023-09-26 05:10:00" "2023-09-26 04:40:00"
40200 4.57823 7.81319 5.19798 "2023-09-26 05:10:00" "2023-09-26 04:50:00"
40200 4.57823 7.81319 4.72170 "2023-09-26 05:10:00" "2023-09-26 05:00:00"
40200 4.57823 7.81319 4.64649 "2023-09-26 05:10:00" "2023-09-26 05:10:00"
40800 4.05495 7.87589 5.99414 "2023-09-26 05:20:00" "2023-09-26 04:30:00"
40800 4.05495 7.87589 5.46629 "2023-09-26 05:20:00" "2023-09-26 04:40:00"
40800 4.05495 7.87589 5.21580 "2023-09-26 05:20:00" "2023-09-26 04:50:00"
40800 4.05495 7.87589 4.60864 "2023-09-26 05:20:00" "2023-09-26 05:00:00"
40800 4.05495 7.87589 4.51697 "2023-09-26 05:20:00" "2023-09-26 05:10:00"
40800 4.05495 7.87589 4.11425 "2023-09-26 05:20:00" "2023-09-26 05:20:00"
41400 3.76171 7.99822 5.56786 "2023-09-26 05:30:00" "2023-09-26 04:40:00"
41400 3.76171 7.99822 5.29182 "2023-09-26 05:30:00" "2023-09-26 04:50:00"
41400 3.76171 7.99822 4.59632 "2023-09-26 05:30:00" "2023-09-26 05:00:00"
41400 3.76171 7.99822 4.48989 "2023-09-26 05:30:00" "2023-09-26 05:10:00"
41400 3.76171 7.99822 3.87493 "2023-09-26 05:30:00" "2023-09-26 05:20:00"
41400 3.76171 7.99822 3.73119 "2023-09-26 05:30:00" "2023-09-26 05:30:00"
42000 3.51274 7.99296 5.38763 "2023-09-26 05:40:00" "2023-09-26 04:50:00"
42000 3.51274 7.99296 4.61720 "2023-09-26 05:40:00" "2023-09-26 05:00:00"
42000 3.51274 7.99296 4.49805 "2023-09-26 05:40:00" "2023-09-26 05:10:00"
42000 3.51274 7.99296 3.72079 "2023-09-26 05:40:00" "2023-09-26 05:20:00"
42000 3.51274 7.99296 3.49461 "2023-09-26 05:40:00" "2023-09-26 05:30:00"
42000 3.51274 7.99296 3.49549 "2023-09-26 05:40:00" "2023-09-26 05:40:00"
42600 3.38854 7.95067 4.64324 "2023-09-26 05:50:00" "2023-09-26 05:00:00"
42600 3.38854 7.95067 4.52086 "2023-09-26 05:50:00" "2023-09-26 05:10:00"
42600 3.38854 7.95067 3.62805 "2023-09-26 05:50:00" "2023-09-26 05:20:00"
42600 3.38854 7.95067 3.33697 "2023-09-26 05:50:00" "2023-09-26 05:30:00"
42600 3.38854 7.95067 3.36189 "2023-09-26 05:50:00" "2023-09-26 05:40:00"
42600 3.38854 7.95067 3.45086 "2023-09-26 05:50:00" "2023-09-26 05:50:00"
43200 3.42153 7.86691 4.60816 "2023-09-26 06:00:00" "2023-09-26 05:10:00"
43200 3.42153 7.86691 3.62887 "2023-09-26 06:00:00" "2023-09-26 05:20:00"
43200 3.42153 7.86691 3.28917 "2023-09-26 06:00:00" "2023-09-26 05:30:00"
43200 3.42153 7.86691 3.32505 "2023-09-26 06:00:00" "2023-09-26 05:40:00"
43200 3.42153 7.86691 3.44942 "2023-09-26 06:00:00" "2023-09-26 05:50:00"
43200 3.42153 7.86691 3.40215 "2023-09-26 06:00:00" "2023-09-26 06:00:00"
43800 3.58455 7.59565 3.58718 "2023-09-26 06:10:00" "2023-09-26 05:20:00"
43800 3.58455 7.59565 3.21789 "2023-09-26 06:10:00" "2023-09-26 05:30:00"
43800 3.58455 7.59565 3.26004 "2023-09-26 06:10:00" "2023-09-26 05:40:00"
43800 3.58455 7.59565 3.40878 "2023-09-26 06:10:00" "2023-09-26 05:50:00"
43800 3.58455 7.59565 3.36161 "2023-09-26 06:10:00" "2023-09-26 06:00:00"
43800 3.58455 7.59565 3.49871 "2023-09-26 06:10:00" "2023-09-26 06:10:00"
44400 3.83080 7.39273 3.18589 "2023-09-26 06:20:00" "2023-09-26 05:30:00"
44400 3.83080 7.39273 3.23758 "2023-09-26 06:20:00" "2023-09-26 05:40:00"
44400 3.83080 7.39273 3.40546 "2023-09-26 06:20:00" "2023-09-26 05:50:00"
44400 3.83080 7.39273 3.35868 "2023-09-26 06:20:00" "2023-09-26 06:00:00"
44400 3.83080 7.39273 3.57641 "2023-09-26 06:20:00" "2023-09-26 06:10:00"
44400 3.83080 7.39273 3.82748 "2023-09-26 06:20:00" "2023-09-26 06:20:00"
45000 3.79679 7.26630 3.39832 "2023-09-26 06:30:00" "2023-09-26 05:40:00"
45000 3.79679 7.26630 3.57993 "2023-09-26 06:30:00" "2023-09-26 05:50:00"
45000 3.79679 7.26630 3.53083 "2023-09-26 06:30:00" "2023-09-26 06:00:00"
45000 3.79679 7.26630 3.80369 "2023-09-26 06:30:00" "2023-09-26 06:10:00"
45000 3.79679 7.26630 4.18144 "2023-09-26 06:30:00" "2023-09-26 06:20:00"
45000 3.79679 7.26630 3.77255 "2023-09-26 06:30:00" "2023-09-26 06:30:00"
45600 3.68154 7.23740 3.73742 "2023-09-26 06:40:00" "2023-09-26 05:50:00"
45600 3.68154 7.23740 3.69018 "2023-09-26 06:40:00" "2023-09-26 06:00:00"
45600 3.68154 7.23740 4.00464 "2023-09-26 06:40:00" "2023-09-26 06:10:00"
45600 3.68154 7.23740 4.48394 "2023-09-26 06:40:00" "2023-09-26 06:20:00"
45600 3.68154 7.23740 3.82829 "2023-09-26 06:40:00" "2023-09-26 06:30:00"
45600 3.68154 7.23740 3.78250 "2023-09-26 06:40:00" "2023-09-26 06:40:00"
46200 3.61095 7.35305 4.02448 "2023-09-26 06:50:00" "2023-09-26 06:00:00"
46200 3.61095 7.35305 4.36662 "2023-09-26 06:50:00" "2023-09-26 06:10:00"
46200 3.61095 7.35305 4.92076 "2023-09-26 06:50:00" "2023-09-26 06:20:00"
46200 3.61095 7.35305 4.09196 "2023-09-26 06:50:00" "2023-09-26 06:30:00"
46200 3.61095 7.35305 3.96211 "2023-09-26 06:50:00" "2023-09-26 06:40:00"
46200 3.61095 7.35305 3.58981 "2023-09-26 06:50:00" "2023-09-26 06:50:00"
46800 3.65785 7.42728 4.59099 "2023-09-26 07:00:00" "2023-09-26 06:10:00"
46800 3.65785 7.42728 5.19817 "2023-09-26 07:00:00" "2023-09-26 06:20:00"
46800 3.65785 7.42728 4.24282 "2023-09-26 07:00:00" "2023-09-26 06:30:00"
46800 3.65785 7.42728 4.05598 "2023-09-26 07:00:00" "2023-09-26 06:40:00"
46800 3.65785 7.42728 3.46826 "2023-09-26 07:00:00" "2023-09-26 06:50:00"
46800 3.65785 7.42728 3.64702 "2023-09-26 07:00:00" "2023-09-26 07:00:00"
47400 3.78634 7.54662 5.40041 "2023-09-26 07:10:00" "2023-09-26 06:20:00"
47400 3.78634 7.54662 4.34971 "2023-09-26 07:10:00" "2023-09-26 06:30:00"
47400 3.78634 7.54662 4.12563 "2023-09-26 07:10:00" "2023-09-26 06:40:00"
47400 3.78634 7.54662 3.38725 "2023-09-26 07:10:00" "2023-09-26 06:50:00"
47400 3.78634 7.54662 3.70046 "2023-09-26 07:10:00" "2023-09-26 07:00:00"
47400 3.78634 7.54662 3.77189 "2023-09-26 07:10:00" "2023-09-26 07:10:00"
48000 3.97961 7.67850 4.47642 "2023-09-26 07:20:00" "2023-09-26 06:30:00"
48000 3.97961 7.67850 4.22001 "2023-09-26 07:20:00" "2023-09-26 06:40:00"
48000 3.97961 7.67850 3.37193 "2023-09-26 07:20:00" "2023-09-26 06:50:00"
48000 3.97961 7.67850 3.78156 "2023-09-26 07:20:00" "2023-09-26 07:00:00"
48000 3.97961 7.67850 3.90379 "2023-09-26 07:20:00" "2023-09-26 07:10:00"
48000 3.97961 7.67850 3.95079 "2023-09-26 07:20:00" "2023-09-26 07:20:00"
48600 4.05585 7.71587 4.25587 "2023-09-26 07:30:00" "2023-09-26 06:40:00"
48600 4.05585 7.71587 3.32997 "2023-09-26 07:30:00" "2023-09-26 06:50:00"
48600 4.05585 7.71587 3.80620 "2023-09-26 07:30:00" "2023-09-26 07:00:00"
48600 4.05585 7.71587 3.96894 "2023-09-26 07:30:00" "2023-09-26 07:10:00"
48600 4.05585 7.71587 4.02660 "2023-09-26 07:30:00" "2023-09-26 07:20:00"
48600 4.05585 7.71587 4.10452 "2023-09-26 07:30:00" "2023-09-26 07:30:00"
49200 4.12464 7.75080 3.35075 "2023-09-26 07:40:00" "2023-09-26 06:50:00"
49200 4.12464 7.75080 3.87910 "2023-09-26 07:40:00" "2023-09-26 07:00:00"
49200 4.12464 7.75080 4.06969 "2023-09-26 07:40:00" "2023-09-26 07:10:00"
49200 4.12464 7.75080 4.13911 "2023-09-26 07:40:00" "2023-09-26 07:20:00"
49200 4.12464 7.75080 4.24895 "2023-09-26 07:40:00" "2023-09-26 07:30:00"
49200 4.12464 7.75080 4.08714 "2023-09-26 07:40:00" "2023-09-26 07:40:00"
49800 4.22395 7.83030 4.02197 "2023-09-26 07:50:00" "2023-09-26 07:00:00"
49800 4.22395 7.83030 4.23275 "2023-09-26 07:50:00" "2023-09-26 07:10:00"
49800 4.22395 7.83030 4.31126 "2023-09-26 07:50:00" "2023-09-26 07:20:00"
49800 4.22395 7.83030 4.44640 "2023-09-26 07:50:00" "2023-09-26 07:30:00"
49800 4.22395 7.83030 4.20955 "2023-09-26 07:50:00" "2023-09-26 07:40:00"
49800 4.22395 7.83030 4.24049 "2023-09-26 07:50:00" "2023-09-26 07:50:00"
50400 4.23674 7.86859 4.39893 "2023-09-26 08:00:00" "2023-09-26 07:10:00"
50400 4.23674 7.86859 4.48288 "2023-09-26 08:00:00" "2023-09-26 07:20:00"
50400 4.23674 7.86859 4.63698 "2023-09-26 08:00:00" "2023-09-26 07:30:00"
50400 4.23674 7.86859 4.35194 "2023-09-26 08:00:00" "2023-09-26 07:40:00"
50400 4.23674 7.86859 4.37107 "2023-09-26 08:00:00" "2023-09-26 07:50:00"
50400 4.23674 7.86859 4.31930 "2023-09-26 08:00:00" "2023-09-26 08:00:00"
51000 4.06084 7.83619 4.53293 "2023-09-26 08:10:00" "2023-09-26 07:20:00"
51000 4.06084 7.83619 4.69862 "2023-09-26 08:10:00" "2023-09-26 07:30:00"
51000 4.06084 7.83619 4.37724 "2023-09-26 08:10:00" "2023-09-26 07:40:00"
51000 4.06084 7.83619 4.39208 "2023-09-26 08:10:00" "2023-09-26 07:50:00"
51000 4.06084 7.83619 4.28857 "2023-09-26 08:10:00" "2023-09-26 08:00:00"
51000 4.06084 7.83619 4.16098 "2023-09-26 08:10:00" "2023-09-26 08:10:00"
51600 3.87519 7.90469 4.84263 "2023-09-26 08:20:00" "2023-09-26 07:30:00"
51600 3.87519 7.90469 4.49772 "2023-09-26 08:20:00" "2023-09-26 07:40:00"
51600 3.87519 7.90469 4.51156 "2023-09-26 08:20:00" "2023-09-26 07:50:00"
51600 3.87519 7.90469 4.37280 "2023-09-26 08:20:00" "2023-09-26 08:00:00"
51600 3.87519 7.90469 4.15378 "2023-09-26 08:20:00" "2023-09-26 08:10:00"
51600 3.87519 7.90469 4.04416 "2023-09-26 08:20:00" "2023-09-26 08:20:00"
52200 3.78248 8.00835 4.66781 "2023-09-26 08:30:00" "2023-09-26 07:40:00"
52200 3.78248 8.00835 4.67686 "2023-09-26 08:30:00" "2023-09-26 07:50:00"
52200 3.78248 8.00835 4.51495 "2023-09-26 08:30:00" "2023-09-26 08:00:00"
52200 3.78248 8.00835 4.23008 "2023-09-26 08:30:00" "2023-09-26 08:10:00"
52200 3.78248 8.00835 4.07407 "2023-09-26 08:30:00" "2023-09-26 08:20:00"
52200 3.78248 8.00835 3.89329 "2023-09-26 08:30:00" "2023-09-26 08:30:00"
52800 3.71812 8.13755 4.88726 "2023-09-26 08:40:00" "2023-09-26 07:50:00"
52800 3.71812 8.13755 4.70514 "2023-09-26 08:40:00" "2023-09-26 08:00:00"
52800 3.71812 8.13755 4.37334 "2023-09-26 08:40:00" "2023-09-26 08:10:00"
52800 3.71812 8.13755 4.18400 "2023-09-26 08:40:00" "2023-09-26 08:20:00"
52800 3.71812 8.13755 3.91611 "2023-09-26 08:40:00" "2023-09-26 08:30:00"
52800 3.71812 8.13755 3.85986 "2023-09-26 08:40:00" "2023-09-26 08:40:00"
53400 3.60007 8.04217 4.72034 "2023-09-26 08:50:00" "2023-09-26 08:00:00"
53400 3.60007 8.04217 4.35645 "2023-09-26 08:50:00" "2023-09-26 08:10:00"
53400 3.60007 8.04217 4.14284 "2023-09-26 08:50:00" "2023-09-26 08:20:00"
53400 3.60007 8.04217 3.81565 "2023-09-26 08:50:00" "2023-09-26 08:30:00"
53400 3.60007 8.04217 3.70068 "2023-09-26 08:50:00" "2023-09-26 08:40:00"
53400 3.60007 8.04217 3.62478 "2023-09-26 08:50:00" "2023-09-26 08:50:00"
54000 3.41367 8.01436 4.34856 "2023-09-26 09:00:00" "2023-09-26 08:10:00"
54000 3.41367 8.01436 4.11677 "2023-09-26 09:00:00" "2023-09-26 08:20:00"
54000 3.41367 8.01436 3.74463 "2023-09-26 09:00:00" "2023-09-26 08:30:00"
54000 3.41367 8.01436 3.58758 "2023-09-26 09:00:00" "2023-09-26 08:40:00"
54000 3.41367 8.01436 3.48367 "2023-09-26 09:00:00" "2023-09-26 08:50:00"
54000 3.41367 8.01436 3.43576 "2023-09-26 09:00:00" "2023-09-26 09:00:00"
54600 3.27542 7.99349 4.20503 "2023-09-26 09:10:00" "2023-09-26 08:20:00"
54600 3.27542 7.99349 3.80580 "2023-09-26 09:10:00" "2023-09-26 08:30:00"
54600 3.27542 7.99349 3.61992 "2023-09-26 09:10:00" "2023-09-26 08:40:00"
54600 3.27542 7.99349 3.48676 "2023-09-26 09:10:00" "2023-09-26 08:50:00"
54600 3.27542 7.99349 3.34307 "2023-09-26 09:10:00" "2023-09-26 09:00:00"
54600 3.27542 7.99349 3.29694 "2023-09-26 09:10:00" "2023-09-26 09:10:00"
55200 3.15463 7.87055 3.80727 "2023-09-26 09:20:00" "2023-09-26 08:30:00"
55200 3.15463 7.87055 3.60019 "2023-09-26 09:20:00" "2023-09-26 08:40:00"
