20230919
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
27600 3.97626 3.07066 4.16393 "2023-09-20 01:40:00" "2023-09-20 01:40:00"
28200 4.02750 3.08483 4.11416 "2023-09-20 01:50:00" "2023-09-20 01:40:00"
28200 4.02750 3.08483 4.11400 "2023-09-20 01:50:00" "2023-09-20 01:50:00"
28800 3.97009 3.11033 4.07638 "2023-09-20 02:00:00" "2023-09-20 01:40:00"
28800 3.97009 3.11033 4.12634 "2023-09-20 02:00:00" "2023-09-20 01:50:00"
28800 3.97009 3.11033 4.10103 "2023-09-20 02:00:00" "2023-09-20 02:00:00"
29400 3.55892 3.15686 4.06992 "2023-09-20 02:10:00" "2023-09-20 01:40:00"
29400 3.55892 3.15686 4.14222 "2023-09-20 02:10:00" "2023-09-20 01:50:00"
29400 3.55892 3.15686 4.12268 "2023-09-20 02:10:00" "2023-09-20 02:00:00"
29400 3.55892 3.15686 3.62873 "2023-09-20 02:10:00" "2023-09-20 02:10:00"
30000 3.30835 3.18465 4.06382 "2023-09-20 02:20:00" "2023-09-20 01:40:00"
30000 3.30835 3.18465 4.15448 "2023-09-20 02:20:00" "2023-09-20 01:50:00"
30000 3.30835 3.18465 4.13441 "2023-09-20 02:20:00" "2023-09-20 02:00:00"
30000 3.30835 3.18465 3.43649 "2023-09-20 02:20:00" "2023-09-20 02:10:00"
30000 3.30835 3.18465 3.30026 "2023-09-20 02:20:00" "2023-09-20 02:20:00"
30600 3.22462 3.19581 4.04869 "2023-09-20 02:30:00" "2023-09-20 01:40:00"
30600 3.22462 3.19581 4.14960 "2023-09-20 02:30:00" "2023-09-20 01:50:00"
30600 3.22462 3.19581 4.13065 "2023-09-20 02:30:00" "2023-09-20 02:00:00"
30600 3.22462 3.19581 3.28054 "2023-09-20 02:30:00" "2023-09-20 02:10:00"
30600 3.22462 3.19581 3.13242 "2023-09-20 02:30:00" "2023-09-20 02:20:00"
30600 3.22462 3.19581 3.19959 "2023-09-20 02:30:00" "2023-09-20 02:30:00"
31200 3.55506 3.19212 4.13108 "2023-09-20 02:40:00" "2023-09-20 01:50:00"
31200 3.55506 3.19212 4.11191 "2023-09-20 02:40:00" "2023-09-20 02:00:00"
31200 3.55506 3.19212 3.15749 "2023-09-20 02:40:00" "2023-09-20 02:10:00"
31200 3.55506 3.19212 2.98394 "2023-09-20 02:40:00" "2023-09-20 02:20:00"
31200 3.55506 3.19212 3.10475 "2023-09-20 02:40:00" "2023-09-20 02:30:00"
31200 3.55506 3.19212 3.46809 "2023-09-20 02:40:00" "2023-09-20 02:40:00"
31800 3.80442 3.20865 4.10423 "2023-09-20 02:50:00" "2023-09-20 02:00:00"
31800 3.80442 3.20865 3.07239 "2023-09-20 02:50:00" "2023-09-20 02:10:00"
31800 3.80442 3.20865 2.88212 "2023-09-20 02:50:00" "2023-09-20 02:20:00"
31800 3.80442 3.20865 3.02997 "2023-09-20 02:50:00" "2023-09-20 02:30:00"
31800 3.80442 3.20865 3.59293 "2023-09-20 02:50:00" "2023-09-20 02:40:00"
31800 3.80442 3.20865 3.76723 "2023-09-20 02:50:00" "2023-09-20 02:50:00"
32400 3.99345 3.22463 3.03117 "2023-09-20 03:00:00" "2023-09-20 02:10:00"
32400 3.99345 3.22463 2.82616 "2023-09-20 03:00:00" "2023-09-20 02:20:00"
32400 3.99345 3.22463 2.99463 "2023-09-20 03:00:00" "2023-09-20 02:30:00"
32400 3.99345 3.22463 3.67308 "2023-09-20 03:00:00" "2023-09-20 02:40:00"
32400 3.99345 3.22463 3.88578 "2023-09-20 03:00:00" "2023-09-20 02:50:00"
32400 3.99345 3.22463 3.86195 "2023-09-20 03:00:00" "2023-09-20 03:00:00"
33000 4.59052 3.23560 2.82122 "2023-09-20 03:10:00" "2023-09-20 02:20:00"
33000 4.59052 3.23560 3.00442 "2023-09-20 03:10:00" "2023-09-20 02:30:00"
33000 4.59052 3.23560 3.74955 "2023-09-20 03:10:00" "2023-09-20 02:40:00"
33000 4.59052 3.23560 3.98775 "2023-09-20 03:10:00" "2023-09-20 02:50:00"
33000 4.59052 3.23560 3.98399 "2023-09-20 03:10:00" "2023-09-20 03:00:00"
