20230920
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
20400 3.72673 3.52886 3.75731 "2023-09-20 23:40:00" "2023-09-20 23:40:00"
21000 3.72673 3.50469 3.75542 "2023-09-20 23:50:00" "2023-09-20 23:40:00"
21000 3.72673 3.50469 3.76342 "2023-09-20 23:50:00" "2023-09-20 23:50:00"
21600 3.75712 3.46371 3.72237 "2023-09-21 00:00:00" "2023-09-20 23:40:00"
21600 3.75712 3.46371 3.73072 "2023-09-21 00:00:00" "2023-09-20 23:50:00"
21600 3.75712 3.46371 3.77503 "2023-09-21 00:00:00" "2023-09-21 00:00:00"
22200 3.82654 3.43290 3.69692 "2023-09-21 00:10:00" "2023-09-20 23:40:00"
22200 3.82654 3.43290 3.70539 "2023-09-21 00:10:00" "2023-09-20 23:50:00"
22200 3.82654 3.43290 3.77719 "2023-09-21 00:10:00" "2023-09-21 00:00:00"
22200 3.82654 3.43290 3.82138 "2023-09-21 00:10:00" "2023-09-21 00:10:00"
22800 3.83800 3.40146 3.66394 "2023-09-21 00:20:00" "2023-09-20 23:40:00"
22800 3.83800 3.40146 3.67262 "2023-09-21 00:20:00" "2023-09-20 23:50:00"
22800 3.83800 3.40146 3.75955 "2023-09-21 00:20:00" "2023-09-21 00:00:00"
22800 3.83800 3.40146 3.83020 "2023-09-21 00:20:00" "2023-09-21 00:10:00"
22800 3.83800 3.40146 3.81392 "2023-09-21 00:20:00" "2023-09-21 00:20:00"
23400 3.92200 3.37310 3.63369 "2023-09-21 00:30:00" "2023-09-20 23:40:00"
23400 3.92200 3.37310 3.64267 "2023-09-21 00:30:00" "2023-09-20 23:50:00"
23400 3.92200 3.37310 3.73857 "2023-09-21 00:30:00" "2023-09-21 00:00:00"
23400 3.92200 3.37310 3.82468 "2023-09-21 00:30:00" "2023-09-21 00:10:00"
23400 3.92200 3.37310 3.82030 "2023-09-21 00:30:00" "2023-09-21 00:20:00"
23400 3.92200 3.37310 3.79970 "2023-09-21 00:30:00" "2023-09-21 00:30:00"
24000 9999.00000 3.33598 3.59678 "2023-09-21 00:40:00" "2023-09-20 23:50:00"
24000 9999.00000 3.33598 3.69953 "2023-09-21 00:40:00" "2023-09-21 00:00:00"
24000 9999.00000 3.33598 3.79490 "2023-09-21 00:40:00" "2023-09-21 00:10:00"
24000 9999.00000 3.33598 3.79715 "2023-09-21 00:40:00" "2023-09-21 00:20:00"
24000 9999.00000 3.33598 3.76892 "2023-09-21 00:40:00" "2023-09-21 00:30:00"
24000 9999.00000 3.33598 3.75454 "2023-09-21 00:40:00" "2023-09-21 00:40:00"
24600 9999.00000 3.30372 3.65698 "2023-09-21 00:50:00" "2023-09-21 00:00:00"
24600 9999.00000 3.30372 3.75970 "2023-09-21 00:50:00" "2023-09-21 00:10:00"
24600 9999.00000 3.30372 3.76502 "2023-09-21 00:50:00" "2023-09-21 00:20:00"
24600 9999.00000 3.30372 3.73190 "2023-09-21 00:50:00" "2023-09-21 00:30:00"
24600 9999.00000 3.30372 3.71248 "2023-09-21 00:50:00" "2023-09-21 00:40:00"
24600 9999.00000 3.30372 3.71856 "2023-09-21 00:50:00" "2023-09-21 00:50:00"
25200 9999.00000 3.27913 3.72743 "2023-09-21 01:00:00" "2023-09-21 00:10:00"
25200 9999.00000 3.27913 3.73730 "2023-09-21 01:00:00" "2023-09-21 00:20:00"
25200 9999.00000 3.27913 3.70116 "2023-09-21 01:00:00" "2023-09-21 00:30:00"
25200 9999.00000 3.27913 3.67760 "2023-09-21 01:00:00" "2023-09-21 00:40:00"
25200 9999.00000 3.27913 3.68768 "2023-09-21 01:00:00" "2023-09-21 00:50:00"
25200 9999.00000 3.27913 3.67716 "2023-09-21 01:00:00" "2023-09-21 01:00:00"
25800 9999.00000 3.27124 3.71367 "2023-09-21 01:10:00" "2023-09-21 00:20:00"
25800 9999.00000 3.27124 3.67521 "2023-09-21 01:10:00" "2023-09-21 00:30:00"
25800 9999.00000 3.27124 3.64929 "2023-09-21 01:10:00" "2023-09-21 00:40:00"
25800 9999.00000 3.27124 3.66050 "2023-09-21 01:10:00" "2023-09-21 00:50:00"
25800 9999.00000 3.27124 3.64664 "2023-09-21 01:10:00" "2023-09-21 01:00:00"
25800 9999.00000 3.27124 3.64414 "2023-09-21 01:10:00" "2023-09-21 01:10:00"
26400 9999.00000 3.28109 3.67084 "2023-09-21 01:20:00" "2023-09-21 00:30:00"
26400 9999.00000 3.28109 3.64287 "2023-09-21 01:20:00" "2023-09-21 00:40:00"
26400 9999.00000 3.28109 3.65489 "2023-09-21 01:20:00" "2023-09-21 00:50:00"
26400 9999.00000 3.28109 3.63802 "2023-09-21 01:20:00" "2023-09-21 01:00:00"
26400 9999.00000 3.28109 3.63337 "2023-09-21 01:20:00" "2023-09-21 01:10:00"
26400 9999.00000 3.28109 3.60282 "2023-09-21 01:20:00" "2023-09-21 01:20:00"
27000 9999.00000 3.28608 3.64307 "2023-09-21 01:30:00" "2023-09-21 00:40:00"
27000 9999.00000 3.28608 3.65529 "2023-09-21 01:30:00" "2023-09-21 00:50:00"
27000 9999.00000 3.28608 3.63665 "2023-09-21 01:30:00" "2023-09-21 01:00:00"
27000 9999.00000 3.28608 3.63015 "2023-09-21 01:30:00" "2023-09-21 01:10:00"
27000 9999.00000 3.28608 3.58601 "2023-09-21 01:30:00" "2023-09-21 01:20:00"
27000 9999.00000 3.28608 3.55609 "2023-09-21 01:30:00" "2023-09-21 01:30:00"
27600 9999.00000 3.27428 3.63575 "2023-09-21 01:40:00" "2023-09-21 00:50:00"
27600 9999.00000 3.27428 3.61557 "2023-09-21 01:40:00" "2023-09-21 01:00:00"
27600 9999.00000 3.27428 3.60802 "2023-09-21 01:40:00" "2023-09-21 01:10:00"
27600 9999.00000 3.27428 3.55562 "2023-09-21 01:40:00" "2023-09-21 01:20:00"
27600 9999.00000 3.27428 3.51438 "2023-09-21 01:40:00" "2023-09-21 01:30:00"
27600 9999.00000 3.27428 3.51638 "2023-09-21 01:40:00" "2023-09-21 01:40:00"
28200 3.07067 3.25209 3.58692 "2023-09-21 01:50:00" "2023-09-21 01:00:00"
28200 3.07067 3.25209 3.57864 "2023-09-21 01:50:00" "2023-09-21 01:10:00"
28200 3.07067 3.25209 3.52122 "2023-09-21 01:50:00" "2023-09-21 01:20:00"
28200 3.07067 3.25209 3.47260 "2023-09-21 01:50:00" "2023-09-21 01:30:00"
28200 3.07067 3.25209 3.48063 "2023-09-21 01:50:00" "2023-09-21 01:40:00"
28200 3.07067 3.25209 3.47140 "2023-09-21 01:50:00" "2023-09-21 01:50:00"
28800 3.12430 3.23456 3.55023 "2023-09-21 02:00:00" "2023-09-21 01:10:00"
28800 3.12430 3.23456 3.48912 "2023-09-21 02:00:00" "2023-09-21 01:20:00"
28800 3.12430 3.23456 3.43599 "2023-09-21 02:00:00" "2023-09-21 01:30:00"
28800 3.12430 3.23456 3.44619 "2023-09-21 02:00:00" "2023-09-21 01:40:00"
28800 3.12430 3.23456 3.43575 "2023-09-21 02:00:00" "2023-09-21 01:50:00"
28800 3.12430 3.23456 3.40900 "2023-09-21 02:00:00" "2023-09-21 02:00:00"
29400 2.90570 3.22315 3.47116 "2023-09-21 02:10:00" "2023-09-21 01:20:00"
29400 2.90570 3.22315 3.41456 "2023-09-21 02:10:00" "2023-09-21 01:30:00"
29400 2.90570 3.22315 3.42605 "2023-09-21 02:10:00" "2023-09-21 01:40:00"
29400 2.90570 3.22315 3.41362 "2023-09-21 02:10:00" "2023-09-21 01:50:00"
29400 2.90570 3.22315 3.37199 "2023-09-21 02:10:00" "2023-09-21 02:00:00"
29400 2.90570 3.22315 3.29962 "2023-09-21 02:10:00" "2023-09-21 02:10:00"
30000 2.82861 3.20824 3.39649 "2023-09-21 02:20:00" "2023-09-21 01:30:00"
30000 2.82861 3.20824 3.40884 "2023-09-21 02:20:00" "2023-09-21 01:40:00"
30000 2.82861 3.20824 3.39521 "2023-09-21 02:20:00" "2023-09-21 01:50:00"
30000 2.82861 3.20824 3.34408 "2023-09-21 02:20:00" "2023-09-21 02:00:00"
30000 2.82861 3.20824 3.21976 "2023-09-21 02:20:00" "2023-09-21 02:10:00"
30000 2.82861 3.20824 3.15262 "2023-09-21 02:20:00" "2023-09-21 02:20:00"
30600 2.92698 3.20891 3.40170 "2023-09-21 02:30:00" "2023-09-21 01:40:00"
30600 2.92698 3.20891 3.38706 "2023-09-21 02:30:00" "2023-09-21 01:50:00"
30600 2.92698 3.20891 3.33010 "2023-09-21 02:30:00" "2023-09-21 02:00:00"
30600 2.92698 3.20891 3.17453 "2023-09-21 02:30:00" "2023-09-21 02:10:00"
30600 2.92698 3.20891 3.09448 "2023-09-21 02:30:00" "2023-09-21 02:20:00"
30600 2.92698 3.20891 3.02370 "2023-09-21 02:30:00" "2023-09-21 02:30:00"
31200 3.07624 3.23362 3.40974 "2023-09-21 02:40:00" "2023-09-21 01:50:00"
31200 3.07624 3.23362 3.34808 "2023-09-21 02:40:00" "2023-09-21 02:00:00"
31200 3.07624 3.23362 3.17407 "2023-09-21 02:40:00" "2023-09-21 02:10:00"
31200 3.07624 3.23362 3.08416 "2023-09-21 02:40:00" "2023-09-21 02:20:00"
31200 3.07624 3.23362 2.97036 "2023-09-21 02:40:00" "2023-09-21 02:30:00"
31200 3.07624 3.23362 3.07156 "2023-09-21 02:40:00" "2023-09-21 02:40:00"
31800 3.14340 3.25453 3.36675 "2023-09-21 02:50:00" "2023-09-21 02:00:00"
31800 3.14340 3.25453 3.17884 "2023-09-21 02:50:00" "2023-09-21 02:10:00"
31800 3.14340 3.25453 3.08249 "2023-09-21 02:50:00" "2023-09-21 02:20:00"
31800 3.14340 3.25453 2.94233 "2023-09-21 02:50:00" "2023-09-21 02:30:00"
31800 3.14340 3.25453 3.04745 "2023-09-21 02:50:00" "2023-09-21 02:40:00"
31800 3.14340 3.25453 3.11029 "2023-09-21 02:50:00" "2023-09-21 02:50:00"
32400 3.10910 3.27399 3.19847 "2023-09-21 03:00:00" "2023-09-21 02:10:00"
32400 3.10910 3.27399 3.09748 "2023-09-21 03:00:00" "2023-09-21 02:20:00"
32400 3.10910 3.27399 2.94173 "2023-09-21 03:00:00" "2023-09-21 02:30:00"
32400 3.10910 3.27399 3.04898 "2023-09-21 03:00:00" "2023-09-21 02:40:00"
32400 3.10910 3.27399 3.13131 "2023-09-21 03:00:00" "2023-09-21 02:50:00"
32400 3.10910 3.27399 3.08760 "2023-09-21 03:00:00" "2023-09-21 03:00:00"
33000 3.06372 3.25706 3.09923 "2023-09-21 03:10:00" "2023-09-21 02:20:00"
33000 3.06372 3.25706 2.93246 "2023-09-21 03:10:00" "2023-09-21 02:30:00"
33000 3.06372 3.25706 3.04316 "2023-09-21 03:10:00" "2023-09-21 02:40:00"
33000 3.06372 3.25706 3.13706 "2023-09-21 03:10:00" "2023-09-21 02:50:00"
33000 3.06372 3.25706 3.04857 "2023-09-21 03:10:00" "2023-09-21 03:00:00"
33000 3.06372 3.25706 3.01583 "2023-09-21 03:10:00" "2023-09-21 03:10:00"
33600 2.99736 3.21607 2.90191 "2023-09-21 03:20:00" "2023-09-21 02:30:00"
33600 2.99736 3.21607 3.01398 "2023-09-21 03:20:00" "2023-09-21 02:40:00"
33600 2.99736 3.21607 3.11484 "2023-09-21 03:20:00" "2023-09-21 02:50:00"
33600 2.99736 3.21607 3.00157 "2023-09-21 03:20:00" "2023-09-21 03:00:00"
33600 2.99736 3.21607 2.96812 "2023-09-21 03:20:00" "2023-09-21 03:10:00"
33600 2.99736 3.21607 3.00189 "2023-09-21 03:20:00" "2023-09-21 03:20:00"
34200 2.84854 3.17104 2.97185 "2023-09-21 03:30:00" "2023-09-21 02:40:00"
34200 2.84854 3.17104 3.07748 "2023-09-21 03:30:00" "2023-09-21 02:50:00"
34200 2.84854 3.17104 2.94962 "2023-09-21 03:30:00" "2023-09-21 03:00:00"
