20230904
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
20400 1.58518 3.00022 1.63439 "2023-09-04 23:40:00" "2023-09-04 23:40:00"
21000 1.53320 3.07723 1.62055 "2023-09-04 23:50:00" "2023-09-04 23:40:00"
21000 1.53320 3.07723 1.56501 "2023-09-04 23:50:00" "2023-09-04 23:50:00"
21600 1.50033 3.11398 1.56806 "2023-09-05 00:00:00" "2023-09-04 23:40:00"
21600 1.50033 3.11398 1.47575 "2023-09-05 00:00:00" "2023-09-04 23:50:00"
21600 1.50033 3.11398 1.53815 "2023-09-05 00:00:00" "2023-09-05 00:00:00"
22200 1.48567 3.24120 1.60716 "2023-09-05 00:10:00" "2023-09-04 23:40:00"
22200 1.48567 3.24120 1.48413 "2023-09-05 00:10:00" "2023-09-04 23:50:00"
22200 1.48567 3.24120 1.58891 "2023-09-05 00:10:00" "2023-09-05 00:00:00"
22200 1.48567 3.24120 1.51754 "2023-09-05 00:10:00" "2023-09-05 00:10:00"
22800 1.47104 3.32502 1.65433 "2023-09-05 00:20:00" "2023-09-04 23:40:00"
22800 1.47104 3.32502 1.50348 "2023-09-05 00:20:00" "2023-09-04 23:50:00"
22800 1.47104 3.32502 1.64181 "2023-09-05 00:20:00" "2023-09-05 00:00:00"
22800 1.47104 3.32502 1.49379 "2023-09-05 00:20:00" "2023-09-05 00:10:00"
22800 1.47104 3.32502 1.48473 "2023-09-05 00:20:00" "2023-09-05 00:20:00"
23400 1.45264 3.39887 1.72445 "2023-09-05 00:30:00" "2023-09-04 23:40:00"
23400 1.45264 3.39887 1.55155 "2023-09-05 00:30:00" "2023-09-04 23:50:00"
23400 1.45264 3.39887 1.72043 "2023-09-05 00:30:00" "2023-09-05 00:00:00"
23400 1.45264 3.39887 1.51281 "2023-09-05 00:30:00" "2023-09-05 00:10:00"
23400 1.45264 3.39887 1.49113 "2023-09-05 00:30:00" "2023-09-05 00:20:00"
23400 1.45264 3.39887 1.43102 "2023-09-05 00:30:00" "2023-09-05 00:30:00"
24000 1.49823 3.36400 1.52347 "2023-09-05 00:40:00" "2023-09-04 23:50:00"
24000 1.49823 3.36400 1.71747 "2023-09-05 00:40:00" "2023-09-05 00:00:00"
24000 1.49823 3.36400 1.46042 "2023-09-05 00:40:00" "2023-09-05 00:10:00"
