20230909
Seconds MEASURES_tau(ms) MNH_TAU0(ms) PERSISTENCE(ms) Date_of_forecast Date_of_computing
20400 1.89370 2.39682 1.91275 "2023-09-09 23:40:00" "2023-09-09 23:40:00"
21000 1.91689 2.37553 1.91275 "2023-09-09 23:50:00" "2023-09-09 23:40:00"
21000 1.91689 2.37553 1.90871 "2023-09-09 23:50:00" "2023-09-09 23:50:00"
21600 1.93876 2.33685 1.91275 "2023-09-10 00:00:00" "2023-09-09 23:40:00"
21600 1.93876 2.33685 1.90871 "2023-09-10 00:00:00" "2023-09-09 23:50:00"
21600 1.93876 2.33685 1.86350 "2023-09-10 00:00:00" "2023-09-10 00:00:00"
22200 1.96105 2.29411 1.91275 "2023-09-10 00:10:00" "2023-09-09 23:40:00"
22200 1.96105 2.29411 1.90871 "2023-09-10 00:10:00" "2023-09-09 23:50:00"
22200 1.96105 2.29411 1.86350 "2023-09-10 00:10:00" "2023-09-10 00:00:00"
22200 1.96105 2.29411 1.80643 "2023-09-10 00:10:00" "2023-09-10 00:10:00"
22800 1.99988 2.22906 1.91275 "2023-09-10 00:20:00" "2023-09-09 23:40:00"
22800 1.99988 2.22906 1.90871 "2023-09-10 00:20:00" "2023-09-09 23:50:00"
22800 1.99988 2.22906 1.86350 "2023-09-10 00:20:00" "2023-09-10 00:00:00"
22800 1.99988 2.22906 1.80643 "2023-09-10 00:20:00" "2023-09-10 00:10:00"
22800 1.99988 2.22906 2.08475 "2023-09-10 00:20:00" "2023-09-10 00:20:00"
23400 2.10076 2.11258 1.91275 "2023-09-10 00:30:00" "2023-09-09 23:40:00"
23400 2.10076 2.11258 1.90871 "2023-09-10 00:30:00" "2023-09-09 23:50:00"
23400 2.10076 2.11258 1.86350 "2023-09-10 00:30:00" "2023-09-10 00:00:00"
23400 2.10076 2.11258 1.80643 "2023-09-10 00:30:00" "2023-09-10 00:10:00"
23400 2.10076 2.11258 2.08475 "2023-09-10 00:30:00" "2023-09-10 00:20:00"
23400 2.10076 2.11258 1.93143 "2023-09-10 00:30:00" "2023-09-10 00:30:00"
24000 2.15277 2.03467 1.90871 "2023-09-10 00:40:00" "2023-09-09 23:50:00"
24000 2.15277 2.03467 1.86350 "2023-09-10 00:40:00" "2023-09-10 00:00:00"
24000 2.15277 2.03467 1.80643 "2023-09-10 00:40:00" "2023-09-10 00:10:00"
24000 2.15277 2.03467 2.08475 "2023-09-10 00:40:00" "2023-09-10 00:20:00"
24000 2.15277 2.03467 1.93143 "2023-09-10 00:40:00" "2023-09-10 00:30:00"
24000 2.15277 2.03467 2.13712 "2023-09-10 00:40:00" "2023-09-10 00:40:00"
24600 2.18202 1.98553 1.86350 "2023-09-10 00:50:00" "2023-09-10 00:00:00"
24600 2.18202 1.98553 1.80643 "2023-09-10 00:50:00" "2023-09-10 00:10:00"
24600 2.18202 1.98553 2.08475 "2023-09-10 00:50:00" "2023-09-10 00:20:00"
24600 2.18202 1.98553 1.93143 "2023-09-10 00:50:00" "2023-09-10 00:30:00"
24600 2.18202 1.98553 2.13712 "2023-09-10 00:50:00" "2023-09-10 00:40:00"
24600 2.18202 1.98553 1.98186 "2023-09-10 00:50:00" "2023-09-10 00:50:00"
25200 2.23169 1.93995 1.80643 "2023-09-10 01:00:00" "2023-09-10 00:10:00"
25200 2.23169 1.93995 2.08475 "2023-09-10 01:00:00" "2023-09-10 00:20:00"
25200 2.23169 1.93995 1.93143 "2023-09-10 01:00:00" "2023-09-10 00:30:00"
25200 2.23169 1.93995 2.13712 "2023-09-10 01:00:00" "2023-09-10 00:40:00"
25200 2.23169 1.93995 1.98186 "2023-09-10 01:00:00" "2023-09-10 00:50:00"
25200 2.23169 1.93995 2.35814 "2023-09-10 01:00:00" "2023-09-10 01:00:00"
25800 2.30087 1.89642 2.08475 "2023-09-10 01:10:00" "2023-09-10 00:20:00"
25800 2.30087 1.89642 1.93143 "2023-09-10 01:10:00" "2023-09-10 00:30:00"
25800 2.30087 1.89642 2.13712 "2023-09-10 01:10:00" "2023-09-10 00:40:00"
25800 2.30087 1.89642 1.98186 "2023-09-10 01:10:00" "2023-09-10 00:50:00"
25800 2.30087 1.89642 2.35814 "2023-09-10 01:10:00" "2023-09-10 01:00:00"
25800 2.30087 1.89642 2.44567 "2023-09-10 01:10:00" "2023-09-10 01:10:00"
26400 2.34229 1.88867 1.93143 "2023-09-10 01:20:00" "2023-09-10 00:30:00"
26400 2.34229 1.88867 2.13712 "2023-09-10 01:20:00" "2023-09-10 00:40:00"
26400 2.34229 1.88867 1.98186 "2023-09-10 01:20:00" "2023-09-10 00:50:00"
26400 2.34229 1.88867 2.35814 "2023-09-10 01:20:00" "2023-09-10 01:00:00"
26400 2.34229 1.88867 2.44567 "2023-09-10 01:20:00" "2023-09-10 01:10:00"
26400 2.34229 1.88867 9999.00000 "2023-09-10 01:20:00" "2023-09-10 01:20:00"
27000 2.29371 1.94766 2.13712 "2023-09-10 01:30:00" "2023-09-10 00:40:00"
27000 2.29371 1.94766 1.98186 "2023-09-10 01:30:00" "2023-09-10 00:50:00"
27000 2.29371 1.94766 2.35814 "2023-09-10 01:30:00" "2023-09-10 01:00:00"
27000 2.29371 1.94766 2.44567 "2023-09-10 01:30:00" "2023-09-10 01:10:00"
27000 2.29371 1.94766 9999.00000 "2023-09-10 01:30:00" "2023-09-10 01:20:00"
27000 2.29371 1.94766 2.39900 "2023-09-10 01:30:00" "2023-09-10 01:30:00"
27600 2.26351 2.00644 1.98186 "2023-09-10 01:40:00" "2023-09-10 00:50:00"
27600 2.26351 2.00644 2.35814 "2023-09-10 01:40:00" "2023-09-10 01:00:00"
27600 2.26351 2.00644 2.44567 "2023-09-10 01:40:00" "2023-09-10 01:10:00"
27600 2.26351 2.00644 9999.00000 "2023-09-10 01:40:00" "2023-09-10 01:20:00"
27600 2.26351 2.00644 2.39900 "2023-09-10 01:40:00" "2023-09-10 01:30:00"
27600 2.26351 2.00644 2.26214 "2023-09-10 01:40:00" "2023-09-10 01:40:00"
28200 2.25439 2.04145 2.35814 "2023-09-10 01:50:00" "2023-09-10 01:00:00"
28200 2.25439 2.04145 2.44567 "2023-09-10 01:50:00" "2023-09-10 01:10:00"
28200 2.25439 2.04145 9999.00000 "2023-09-10 01:50:00" "2023-09-10 01:20:00"
28200 2.25439 2.04145 2.39900 "2023-09-10 01:50:00" "2023-09-10 01:30:00"
28200 2.25439 2.04145 2.26214 "2023-09-10 01:50:00" "2023-09-10 01:40:00"
28200 2.25439 2.04145 2.32950 "2023-09-10 01:50:00" "2023-09-10 01:50:00"
28800 2.29131 2.06019 2.44567 "2023-09-10 02:00:00" "2023-09-10 01:10:00"
28800 2.29131 2.06019 9999.00000 "2023-09-10 02:00:00" "2023-09-10 01:20:00"
28800 2.29131 2.06019 2.39900 "2023-09-10 02:00:00" "2023-09-10 01:30:00"
28800 2.29131 2.06019 2.26214 "2023-09-10 02:00:00" "2023-09-10 01:40:00"
28800 2.29131 2.06019 2.32950 "2023-09-10 02:00:00" "2023-09-10 01:50:00"
28800 2.29131 2.06019 2.22386 "2023-09-10 02:00:00" "2023-09-10 02:00:00"
29400 2.34864 2.13627 9999.00000 "2023-09-10 02:10:00" "2023-09-10 01:20:00"
29400 2.34864 2.13627 2.39900 "2023-09-10 02:10:00" "2023-09-10 01:30:00"
29400 2.34864 2.13627 2.26214 "2023-09-10 02:10:00" "2023-09-10 01:40:00"
29400 2.34864 2.13627 2.32950 "2023-09-10 02:10:00" "2023-09-10 01:50:00"
29400 2.34864 2.13627 2.22386 "2023-09-10 02:10:00" "2023-09-10 02:00:00"
29400 2.34864 2.13627 2.35925 "2023-09-10 02:10:00" "2023-09-10 02:10:00"
30000 2.42257 2.21782 2.39900 "2023-09-10 02:20:00" "2023-09-10 01:30:00"
30000 2.42257 2.21782 2.26214 "2023-09-10 02:20:00" "2023-09-10 01:40:00"
30000 2.42257 2.21782 2.32950 "2023-09-10 02:20:00" "2023-09-10 01:50:00"
30000 2.42257 2.21782 2.22386 "2023-09-10 02:20:00" "2023-09-10 02:00:00"
30000 2.42257 2.21782 2.35925 "2023-09-10 02:20:00" "2023-09-10 02:10:00"
30000 2.42257 2.21782 1.98314 "2023-09-10 02:20:00" "2023-09-10 02:20:00"
30600 2.49249 2.26869 2.26214 "2023-09-10 02:30:00" "2023-09-10 01:40:00"
30600 2.49249 2.26869 2.32950 "2023-09-10 02:30:00" "2023-09-10 01:50:00"
30600 2.49249 2.26869 2.22386 "2023-09-10 02:30:00" "2023-09-10 02:00:00"
30600 2.49249 2.26869 2.35925 "2023-09-10 02:30:00" "2023-09-10 02:10:00"
30600 2.49249 2.26869 1.98314 "2023-09-10 02:30:00" "2023-09-10 02:20:00"
30600 2.49249 2.26869 2.55667 "2023-09-10 02:30:00" "2023-09-10 02:30:00"
31200 2.59642 2.25034 2.32950 "2023-09-10 02:40:00" "2023-09-10 01:50:00"
31200 2.59642 2.25034 2.22386 "2023-09-10 02:40:00" "2023-09-10 02:00:00"
31200 2.59642 2.25034 2.35925 "2023-09-10 02:40:00" "2023-09-10 02:10:00"
31200 2.59642 2.25034 1.98314 "2023-09-10 02:40:00" "2023-09-10 02:20:00"
31200 2.59642 2.25034 2.55667 "2023-09-10 02:40:00" "2023-09-10 02:30:00"
31200 2.59642 2.25034 2.61787 "2023-09-10 02:40:00" "2023-09-10 02:40:00"
31800 2.66383 2.19739 2.22386 "2023-09-10 02:50:00" "2023-09-10 02:00:00"
31800 2.66383 2.19739 2.35925 "2023-09-10 02:50:00" "2023-09-10 02:10:00"
31800 2.66383 2.19739 1.98314 "2023-09-10 02:50:00" "2023-09-10 02:20:00"
31800 2.66383 2.19739 2.55667 "2023-09-10 02:50:00" "2023-09-10 02:30:00"
31800 2.66383 2.19739 2.61787 "2023-09-10 02:50:00" "2023-09-10 02:40:00"
31800 2.66383 2.19739 2.64886 "2023-09-10 02:50:00" "2023-09-10 02:50:00"
32400 2.62996 2.16711 2.35925 "2023-09-10 03:00:00" "2023-09-10 02:10:00"
32400 2.62996 2.16711 1.98314 "2023-09-10 03:00:00" "2023-09-10 02:20:00"
32400 2.62996 2.16711 2.55667 "2023-09-10 03:00:00" "2023-09-10 02:30:00"
32400 2.62996 2.16711 2.61787 "2023-09-10 03:00:00" "2023-09-10 02:40:00"
32400 2.62996 2.16711 2.64886 "2023-09-10 03:00:00" "2023-09-10 02:50:00"
32400 2.62996 2.16711 2.86520 "2023-09-10 03:00:00" "2023-09-10 03:00:00"
33000 2.56679 2.12879 1.98314 "2023-09-10 03:10:00" "2023-09-10 02:20:00"
33000 2.56679 2.12879 2.55667 "2023-09-10 03:10:00" "2023-09-10 02:30:00"
33000 2.56679 2.12879 2.61787 "2023-09-10 03:10:00" "2023-09-10 02:40:00"
33000 2.56679 2.12879 2.64886 "2023-09-10 03:10:00" "2023-09-10 02:50:00"
33000 2.56679 2.12879 2.86520 "2023-09-10 03:10:00" "2023-09-10 03:00:00"
33000 2.56679 2.12879 2.61300 "2023-09-10 03:10:00" "2023-09-10 03:10:00"
33600 2.53068 2.06387 2.55667 "2023-09-10 03:20:00" "2023-09-10 02:30:00"
