20230909
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
20400 1.89370 2.39682 1.87444 "2023-09-09 23:40:00" "2023-09-09 23:40:00"
21000 1.91689 2.37553 1.86048 "2023-09-09 23:50:00" "2023-09-09 23:40:00"
21000 1.91689 2.37553 1.91495 "2023-09-09 23:50:00" "2023-09-09 23:50:00"
21600 1.93876 2.33685 1.83150 "2023-09-10 00:00:00" "2023-09-09 23:40:00"
21600 1.93876 2.33685 1.90547 "2023-09-10 00:00:00" "2023-09-09 23:50:00"
21600 1.93876 2.33685 1.92431 "2023-09-10 00:00:00" "2023-09-10 00:00:00"
22200 1.96105 2.29411 1.79059 "2023-09-10 00:10:00" "2023-09-09 23:40:00"
22200 1.96105 2.29411 1.88208 "2023-09-10 00:10:00" "2023-09-09 23:50:00"
22200 1.96105 2.29411 1.93113 "2023-09-10 00:10:00" "2023-09-10 00:00:00"
22200 1.96105 2.29411 1.95718 "2023-09-10 00:10:00" "2023-09-10 00:10:00"
22800 1.99988 2.22906 1.73725 "2023-09-10 00:20:00" "2023-09-09 23:40:00"
22800 1.99988 2.22906 1.84275 "2023-09-10 00:20:00" "2023-09-09 23:50:00"
22800 1.99988 2.22906 1.91188 "2023-09-10 00:20:00" "2023-09-10 00:00:00"
22800 1.99988 2.22906 1.95995 "2023-09-10 00:20:00" "2023-09-10 00:10:00"
22800 1.99988 2.22906 1.94919 "2023-09-10 00:20:00" "2023-09-10 00:20:00"
23400 2.10076 2.11258 1.62358 "2023-09-10 00:30:00" "2023-09-09 23:40:00"
23400 2.10076 2.11258 1.73694 "2023-09-10 00:30:00" "2023-09-09 23:50:00"
23400 2.10076 2.11258 1.82269 "2023-09-10 00:30:00" "2023-09-10 00:00:00"
23400 2.10076 2.11258 1.88596 "2023-09-10 00:30:00" "2023-09-10 00:10:00"
23400 2.10076 2.11258 1.85578 "2023-09-10 00:30:00" "2023-09-10 00:20:00"
23400 2.10076 2.11258 2.07234 "2023-09-10 00:30:00" "2023-09-10 00:30:00"
