20230910
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
22200 1.26459 1.56505 1.35403 "2023-09-11 00:10:00" "2023-09-11 00:10:00"
22800 1.29346 1.52530 1.27122 "2023-09-11 00:20:00" "2023-09-11 00:10:00"
22800 1.29346 1.52530 1.31314 "2023-09-11 00:20:00" "2023-09-11 00:20:00"
23400 1.25096 1.53190 1.21489 "2023-09-11 00:30:00" "2023-09-11 00:10:00"
23400 1.25096 1.53190 1.28504 "2023-09-11 00:30:00" "2023-09-11 00:20:00"
23400 1.25096 1.53190 1.27992 "2023-09-11 00:30:00" "2023-09-11 00:30:00"
24000 1.25999 1.59712 1.23754 "2023-09-11 00:40:00" "2023-09-11 00:10:00"
24000 1.25999 1.59712 1.32754 "2023-09-11 00:40:00" "2023-09-11 00:20:00"
24000 1.25999 1.59712 1.29013 "2023-09-11 00:40:00" "2023-09-11 00:30:00"
24000 1.25999 1.59712 1.21845 "2023-09-11 00:40:00" "2023-09-11 00:40:00"
24600 1.28165 1.65018 1.27010 "2023-09-11 00:50:00" "2023-09-11 00:10:00"
24600 1.28165 1.65018 1.37575 "2023-09-11 00:50:00" "2023-09-11 00:20:00"
24600 1.28165 1.65018 1.31604 "2023-09-11 00:50:00" "2023-09-11 00:30:00"
24600 1.28165 1.65018 1.18573 "2023-09-11 00:50:00" "2023-09-11 00:40:00"
24600 1.28165 1.65018 1.23027 "2023-09-11 00:50:00" "2023-09-11 00:50:00"
25200 1.28981 1.66393 1.27919 "2023-09-11 01:00:00" "2023-09-11 00:10:00"
25200 1.28981 1.66393 1.39489 "2023-09-11 01:00:00" "2023-09-11 00:20:00"
25200 1.28981 1.66393 1.31636 "2023-09-11 01:00:00" "2023-09-11 00:30:00"
25200 1.28981 1.66393 1.14220 "2023-09-11 01:00:00" "2023-09-11 00:40:00"
25200 1.28981 1.66393 1.19930 "2023-09-11 01:00:00" "2023-09-11 00:50:00"
25200 1.28981 1.66393 1.22242 "2023-09-11 01:00:00" "2023-09-11 01:00:00"
25800 1.30388 1.69498 1.42006 "2023-09-11 01:10:00" "2023-09-11 00:20:00"
25800 1.30388 1.69498 1.32656 "2023-09-11 01:10:00" "2023-09-11 00:30:00"
25800 1.30388 1.69498 1.11725 "2023-09-11 01:10:00" "2023-09-11 00:40:00"
25800 1.30388 1.69498 1.18613 "2023-09-11 01:10:00" "2023-09-11 00:50:00"
25800 1.30388 1.69498 1.24045 "2023-09-11 01:10:00" "2023-09-11 01:00:00"
25800 1.30388 1.69498 1.29687 "2023-09-11 01:10:00" "2023-09-11 01:10:00"
26400 1.29253 1.73308 1.36491 "2023-09-11 01:20:00" "2023-09-11 00:30:00"
26400 1.29253 1.73308 1.13117 "2023-09-11 01:20:00" "2023-09-11 00:40:00"
26400 1.29253 1.73308 1.20882 "2023-09-11 01:20:00" "2023-09-11 00:50:00"
26400 1.29253 1.73308 1.28581 "2023-09-11 01:20:00" "2023-09-11 01:00:00"
26400 1.29253 1.73308 1.36610 "2023-09-11 01:20:00" "2023-09-11 01:10:00"
26400 1.29253 1.73308 1.30367 "2023-09-11 01:20:00" "2023-09-11 01:20:00"
27000 1.37549 1.75689 1.14991 "2023-09-11 01:30:00" "2023-09-11 00:40:00"
27000 1.37549 1.75689 1.23229 "2023-09-11 01:30:00" "2023-09-11 00:50:00"
27000 1.37549 1.75689 1.32827 "2023-09-11 01:30:00" "2023-09-11 01:00:00"
27000 1.37549 1.75689 1.42979 "2023-09-11 01:30:00" "2023-09-11 01:10:00"
27000 1.37549 1.75689 1.31416 "2023-09-11 01:30:00" "2023-09-11 01:20:00"
27000 1.37549 1.75689 1.34875 "2023-09-11 01:30:00" "2023-09-11 01:30:00"
27600 1.41557 1.75168 1.23992 "2023-09-11 01:40:00" "2023-09-11 00:50:00"
27600 1.41557 1.75168 1.34997 "2023-09-11 01:40:00" "2023-09-11 01:00:00"
27600 1.41557 1.75168 1.46786 "2023-09-11 01:40:00" "2023-09-11 01:10:00"
27600 1.41557 1.75168 1.31297 "2023-09-11 01:40:00" "2023-09-11 01:20:00"
27600 1.41557 1.75168 1.37569 "2023-09-11 01:40:00" "2023-09-11 01:30:00"
27600 1.41557 1.75168 1.38132 "2023-09-11 01:40:00" "2023-09-11 01:40:00"
28200 1.31642 1.73074 1.35366 "2023-09-11 01:50:00" "2023-09-11 01:00:00"
28200 1.31642 1.73074 1.48183 "2023-09-11 01:50:00" "2023-09-11 01:10:00"
28200 1.31642 1.73074 1.29545 "2023-09-11 01:50:00" "2023-09-11 01:20:00"
28200 1.31642 1.73074 1.37954 "2023-09-11 01:50:00" "2023-09-11 01:30:00"
28200 1.31642 1.73074 1.39195 "2023-09-11 01:50:00" "2023-09-11 01:40:00"
