20230922
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
20400 2.74845 4.47418 2.97070 "2023-09-22 23:40:00" "2023-09-22 23:40:00"
21000 2.64276 4.35727 2.91941 "2023-09-22 23:50:00" "2023-09-22 23:40:00"
21000 2.64276 4.35727 2.76559 "2023-09-22 23:50:00" "2023-09-22 23:50:00"
21600 2.61339 4.27486 2.86376 "2023-09-23 00:00:00" "2023-09-22 23:40:00"
21600 2.61339 4.27486 2.64130 "2023-09-23 00:00:00" "2023-09-22 23:50:00"
21600 2.61339 4.27486 2.63313 "2023-09-23 00:00:00" "2023-09-23 00:00:00"
22200 2.59076 4.15359 2.79046 "2023-09-23 00:10:00" "2023-09-22 23:40:00"
22200 2.59076 4.15359 2.51594 "2023-09-23 00:10:00" "2023-09-22 23:50:00"
22200 2.59076 4.15359 2.52124 "2023-09-23 00:10:00" "2023-09-23 00:00:00"
22200 2.59076 4.15359 2.61708 "2023-09-23 00:10:00" "2023-09-23 00:10:00"
22800 2.63083 4.12252 2.75503 "2023-09-23 00:20:00" "2023-09-22 23:40:00"
22800 2.63083 4.12252 2.44224 "2023-09-23 00:20:00" "2023-09-22 23:50:00"
22800 2.63083 4.12252 2.45348 "2023-09-23 00:20:00" "2023-09-23 00:00:00"
22800 2.63083 4.12252 2.63876 "2023-09-23 00:20:00" "2023-09-23 00:10:00"
22800 2.63083 4.12252 2.71339 "2023-09-23 00:20:00" "2023-09-23 00:20:00"
23400 2.62467 4.11293 2.79548 "2023-09-23 00:30:00" "2023-09-22 23:40:00"
23400 2.62467 4.11293 2.44726 "2023-09-23 00:30:00" "2023-09-22 23:50:00"
23400 2.62467 4.11293 2.46165 "2023-09-23 00:30:00" "2023-09-23 00:00:00"
23400 2.62467 4.11293 2.70393 "2023-09-23 00:30:00" "2023-09-23 00:10:00"
23400 2.62467 4.11293 2.80937 "2023-09-23 00:30:00" "2023-09-23 00:20:00"
23400 2.62467 4.11293 2.63287 "2023-09-23 00:30:00" "2023-09-23 00:30:00"
24000 2.70158 4.05417 2.39011 "2023-09-23 00:40:00" "2023-09-22 23:50:00"
24000 2.70158 4.05417 2.40820 "2023-09-23 00:40:00" "2023-09-23 00:00:00"
24000 2.70158 4.05417 2.68942 "2023-09-23 00:40:00" "2023-09-23 00:10:00"
24000 2.70158 4.05417 2.81840 "2023-09-23 00:40:00" "2023-09-23 00:20:00"
24000 2.70158 4.05417 2.53869 "2023-09-23 00:40:00" "2023-09-23 00:30:00"
24000 2.70158 4.05417 2.78294 "2023-09-23 00:40:00" "2023-09-23 00:40:00"
24600 2.89171 4.06323 2.42235 "2023-09-23 00:50:00" "2023-09-23 00:00:00"
24600 2.89171 4.06323 2.73851 "2023-09-23 00:50:00" "2023-09-23 00:10:00"
24600 2.89171 4.06323 2.88509 "2023-09-23 00:50:00" "2023-09-23 00:20:00"
24600 2.89171 4.06323 2.53683 "2023-09-23 00:50:00" "2023-09-23 00:30:00"
24600 2.89171 4.06323 2.92393 "2023-09-23 00:50:00" "2023-09-23 00:40:00"
24600 2.89171 4.06323 2.87985 "2023-09-23 00:50:00" "2023-09-23 00:50:00"
25200 3.00170 4.13001 2.84642 "2023-09-23 01:00:00" "2023-09-23 00:10:00"
25200 3.00170 4.13001 3.00715 "2023-09-23 01:00:00" "2023-09-23 00:20:00"
25200 3.00170 4.13001 2.61020 "2023-09-23 01:00:00" "2023-09-23 00:30:00"
25200 3.00170 4.13001 3.09315 "2023-09-23 01:00:00" "2023-09-23 00:40:00"
25200 3.00170 4.13001 3.01296 "2023-09-23 01:00:00" "2023-09-23 00:50:00"
25200 3.00170 4.13001 3.03196 "2023-09-23 01:00:00" "2023-09-23 01:00:00"
25800 2.96890 4.19457 3.12049 "2023-09-23 01:10:00" "2023-09-23 00:20:00"
25800 2.96890 4.19457 2.67656 "2023-09-23 01:10:00" "2023-09-23 00:30:00"
25800 2.96890 4.19457 3.22893 "2023-09-23 01:10:00" "2023-09-23 00:40:00"
25800 2.96890 4.19457 3.13008 "2023-09-23 01:10:00" "2023-09-23 00:50:00"
25800 2.96890 4.19457 3.12316 "2023-09-23 01:10:00" "2023-09-23 01:00:00"
25800 2.96890 4.19457 2.97597 "2023-09-23 01:10:00" "2023-09-23 01:10:00"
26400 2.90028 4.25106 2.75024 "2023-09-23 01:20:00" "2023-09-23 00:30:00"
26400 2.90028 4.25106 3.36696 "2023-09-23 01:20:00" "2023-09-23 00:40:00"
26400 2.90028 4.25106 3.25326 "2023-09-23 01:20:00" "2023-09-23 00:50:00"
26400 2.90028 4.25106 3.23423 "2023-09-23 01:20:00" "2023-09-23 01:00:00"
26400 2.90028 4.25106 3.01944 "2023-09-23 01:20:00" "2023-09-23 01:10:00"
26400 2.90028 4.25106 2.89901 "2023-09-23 01:20:00" "2023-09-23 01:20:00"
27000 2.89030 4.30056 3.46288 "2023-09-23 01:30:00" "2023-09-23 00:40:00"
27000 2.89030 4.30056 3.33885 "2023-09-23 01:30:00" "2023-09-23 00:50:00"
27000 2.89030 4.30056 3.31284 "2023-09-23 01:30:00" "2023-09-23 01:00:00"
27000 2.89030 4.30056 3.05411 "2023-09-23 01:30:00" "2023-09-23 01:10:00"
27000 2.89030 4.30056 2.88293 "2023-09-23 01:30:00" "2023-09-23 01:20:00"
27000 2.89030 4.30056 2.90110 "2023-09-23 01:30:00" "2023-09-23 01:30:00"
27600 2.87415 4.38855 3.46592 "2023-09-23 01:40:00" "2023-09-23 00:50:00"
27600 2.87415 4.38855 3.43439 "2023-09-23 01:40:00" "2023-09-23 01:00:00"
