20230902
Seconds MEASURES_tau(ms) MNH_TAU0(ms) PERSISTENCE(ms) Date_of_forecast Date_of_computing
24000 1.10500 1.54591 1.10500 "2023-09-03 00:40:00" "2023-09-03 00:40:00"
24600 1.10500 1.57969 1.10500 "2023-09-03 00:50:00" "2023-09-03 00:40:00"
24600 1.10500 1.57969 9999.00000 "2023-09-03 00:50:00" "2023-09-03 00:50:00"
25200 1.10500 1.61919 1.10500 "2023-09-03 01:00:00" "2023-09-03 00:40:00"
25200 1.10500 1.61919 9999.00000 "2023-09-03 01:00:00" "2023-09-03 00:50:00"
25200 1.10500 1.61919 9999.00000 "2023-09-03 01:00:00" "2023-09-03 01:00:00"
25800 9999.00000 1.64008 1.10500 "2023-09-03 01:10:00" "2023-09-03 00:40:00"
25800 9999.00000 1.64008 9999.00000 "2023-09-03 01:10:00" "2023-09-03 00:50:00"
25800 9999.00000 1.64008 9999.00000 "2023-09-03 01:10:00" "2023-09-03 01:00:00"
25800 9999.00000 1.64008 9999.00000 "2023-09-03 01:10:00" "2023-09-03 01:10:00"
26400 2.12886 1.64692 1.10500 "2023-09-03 01:20:00" "2023-09-03 00:40:00"
26400 2.12886 1.64692 9999.00000 "2023-09-03 01:20:00" "2023-09-03 00:50:00"
26400 2.12886 1.64692 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:00:00"
26400 2.12886 1.64692 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:10:00"
26400 2.12886 1.64692 9999.00000 "2023-09-03 01:20:00" "2023-09-03 01:20:00"
27000 2.28407 1.63678 1.10500 "2023-09-03 01:30:00" "2023-09-03 00:40:00"
27000 2.28407 1.63678 9999.00000 "2023-09-03 01:30:00" "2023-09-03 00:50:00"
27000 2.28407 1.63678 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:00:00"
27000 2.28407 1.63678 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:10:00"
27000 2.28407 1.63678 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:20:00"
27000 2.28407 1.63678 9999.00000 "2023-09-03 01:30:00" "2023-09-03 01:30:00"
27600 2.29806 1.60787 9999.00000 "2023-09-03 01:40:00" "2023-09-03 00:50:00"
27600 2.29806 1.60787 9999.00000 "2023-09-03 01:40:00" "2023-09-03 01:00:00"
27600 2.29806 1.60787 9999.00000 "2023-09-03 01:40:00" "2023-09-03 01:10:00"
27600 2.29806 1.60787 9999.00000 "2023-09-03 01:40:00" "2023-09-03 01:20:00"
27600 2.29806 1.60787 9999.00000 "2023-09-03 01:40:00" "2023-09-03 01:30:00"
27600 2.29806 1.60787 9999.00000 "2023-09-03 01:40:00" "2023-09-03 01:40:00"
28200 2.30855 1.58366 9999.00000 "2023-09-03 01:50:00" "2023-09-03 01:00:00"
28200 2.30855 1.58366 9999.00000 "2023-09-03 01:50:00" "2023-09-03 01:10:00"
28200 2.30855 1.58366 9999.00000 "2023-09-03 01:50:00" "2023-09-03 01:20:00"
28200 2.30855 1.58366 9999.00000 "2023-09-03 01:50:00" "2023-09-03 01:30:00"
28200 2.30855 1.58366 9999.00000 "2023-09-03 01:50:00" "2023-09-03 01:40:00"
28200 2.30855 1.58366 2.07000 "2023-09-03 01:50:00" "2023-09-03 01:50:00"
28800 2.29730 1.60922 9999.00000 "2023-09-03 02:00:00" "2023-09-03 01:10:00"
28800 2.29730 1.60922 9999.00000 "2023-09-03 02:00:00" "2023-09-03 01:20:00"
28800 2.29730 1.60922 9999.00000 "2023-09-03 02:00:00" "2023-09-03 01:30:00"
28800 2.29730 1.60922 9999.00000 "2023-09-03 02:00:00" "2023-09-03 01:40:00"
28800 2.29730 1.60922 2.07000 "2023-09-03 02:00:00" "2023-09-03 01:50:00"
28800 2.29730 1.60922 2.26925 "2023-09-03 02:00:00" "2023-09-03 02:00:00"
29400 2.30042 1.63368 9999.00000 "2023-09-03 02:10:00" "2023-09-03 01:20:00"
29400 2.30042 1.63368 9999.00000 "2023-09-03 02:10:00" "2023-09-03 01:30:00"
29400 2.30042 1.63368 9999.00000 "2023-09-03 02:10:00" "2023-09-03 01:40:00"
29400 2.30042 1.63368 2.07000 "2023-09-03 02:10:00" "2023-09-03 01:50:00"
29400 2.30042 1.63368 2.26925 "2023-09-03 02:10:00" "2023-09-03 02:00:00"
29400 2.30042 1.63368 2.36600 "2023-09-03 02:10:00" "2023-09-03 02:10:00"
30000 2.30475 1.64158 9999.00000 "2023-09-03 02:20:00" "2023-09-03 01:30:00"
30000 2.30475 1.64158 9999.00000 "2023-09-03 02:20:00" "2023-09-03 01:40:00"
30000 2.30475 1.64158 2.07000 "2023-09-03 02:20:00" "2023-09-03 01:50:00"
