20230913
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
20400 2.44227 3.13317 2.30710 "2023-09-13 23:40:00" "2023-09-13 23:40:00"
21000 2.49902 3.16941 2.38097 "2023-09-13 23:50:00" "2023-09-13 23:40:00"
21000 2.49902 3.16941 2.41346 "2023-09-13 23:50:00" "2023-09-13 23:50:00"
21600 2.55408 3.22216 2.48625 "2023-09-14 00:00:00" "2023-09-13 23:40:00"
21600 2.55408 3.22216 2.52281 "2023-09-14 00:00:00" "2023-09-13 23:50:00"
21600 2.55408 3.22216 2.56854 "2023-09-14 00:00:00" "2023-09-14 00:00:00"
22200 2.58102 3.27315 2.59124 "2023-09-14 00:10:00" "2023-09-13 23:40:00"
22200 2.58102 3.27315 2.63385 "2023-09-14 00:10:00" "2023-09-13 23:50:00"
22200 2.58102 3.27315 2.70025 "2023-09-14 00:10:00" "2023-09-14 00:00:00"
22200 2.58102 3.27315 2.57481 "2023-09-14 00:10:00" "2023-09-14 00:10:00"
22800 2.62352 3.34021 2.69761 "2023-09-14 00:20:00" "2023-09-13 23:40:00"
22800 2.62352 3.34021 2.74631 "2023-09-14 00:20:00" "2023-09-13 23:50:00"
22800 2.62352 3.34021 2.83191 "2023-09-14 00:20:00" "2023-09-14 00:00:00"
22800 2.62352 3.34021 2.63415 "2023-09-14 00:20:00" "2023-09-14 00:10:00"
22800 2.62352 3.34021 2.64553 "2023-09-14 00:20:00" "2023-09-14 00:20:00"
23400 2.68886 3.46352 2.87401 "2023-09-14 00:30:00" "2023-09-13 23:40:00"
23400 2.68886 3.46352 2.92741 "2023-09-14 00:30:00" "2023-09-13 23:50:00"
23400 2.68886 3.46352 3.02876 "2023-09-14 00:30:00" "2023-09-14 00:00:00"
23400 2.68886 3.46352 2.78267 "2023-09-14 00:30:00" "2023-09-14 00:10:00"
23400 2.68886 3.46352 2.79903 "2023-09-14 00:30:00" "2023-09-14 00:20:00"
23400 2.68886 3.46352 2.68762 "2023-09-14 00:30:00" "2023-09-14 00:30:00"
24000 2.71769 3.55995 3.08171 "2023-09-14 00:40:00" "2023-09-13 23:50:00"
24000 2.71769 3.55995 3.19463 "2023-09-14 00:40:00" "2023-09-14 00:00:00"
24000 2.71769 3.55995 2.91036 "2023-09-14 00:40:00" "2023-09-14 00:10:00"
24000 2.71769 3.55995 2.93344 "2023-09-14 00:40:00" "2023-09-14 00:20:00"
24000 2.71769 3.55995 2.75817 "2023-09-14 00:40:00" "2023-09-14 00:30:00"
24000 2.71769 3.55995 2.78455 "2023-09-14 00:40:00" "2023-09-14 00:40:00"
24600 2.74102 3.65088 3.34072 "2023-09-14 00:50:00" "2023-09-14 00:00:00"
24600 2.74102 3.65088 3.01905 "2023-09-14 00:50:00" "2023-09-14 00:10:00"
24600 2.74102 3.65088 3.04642 "2023-09-14 00:50:00" "2023-09-14 00:20:00"
24600 2.74102 3.65088 2.83039 "2023-09-14 00:50:00" "2023-09-14 00:30:00"
24600 2.74102 3.65088 2.84641 "2023-09-14 00:50:00" "2023-09-14 00:40:00"
24600 2.74102 3.65088 2.83044 "2023-09-14 00:50:00" "2023-09-14 00:50:00"
25200 2.73499 3.77256 3.15885 "2023-09-14 01:00:00" "2023-09-14 00:10:00"
25200 2.73499 3.77256 3.19098 "2023-09-14 01:00:00" "2023-09-14 00:20:00"
25200 2.73499 3.77256 2.94166 "2023-09-14 01:00:00" "2023-09-14 00:30:00"
25200 2.73499 3.77256 2.95265 "2023-09-14 01:00:00" "2023-09-14 00:40:00"
25200 2.73499 3.77256 2.94443 "2023-09-14 01:00:00" "2023-09-14 00:50:00"
25200 2.73499 3.77256 2.79859 "2023-09-14 01:00:00" "2023-09-14 01:00:00"
25800 2.71351 3.88285 3.34475 "2023-09-14 01:10:00" "2023-09-14 00:20:00"
25800 2.71351 3.88285 3.06438 "2023-09-14 01:10:00" "2023-09-14 00:30:00"
25800 2.71351 3.88285 3.07470 "2023-09-14 01:10:00" "2023-09-14 00:40:00"
25800 2.71351 3.88285 3.07577 "2023-09-14 01:10:00" "2023-09-14 00:50:00"
25800 2.71351 3.88285 2.84424 "2023-09-14 01:10:00" "2023-09-14 01:00:00"
25800 2.71351 3.88285 2.78194 "2023-09-14 01:10:00" "2023-09-14 01:10:00"
26400 2.70842 3.99243 3.20211 "2023-09-14 01:20:00" "2023-09-14 00:30:00"
26400 2.70842 3.99243 3.20982 "2023-09-14 01:20:00" "2023-09-14 00:40:00"
26400 2.70842 3.99243 3.21347 "2023-09-14 01:20:00" "2023-09-14 00:50:00"
26400 2.70842 3.99243 2.92470 "2023-09-14 01:20:00" "2023-09-14 01:00:00"
26400 2.70842 3.99243 2.82704 "2023-09-14 01:20:00" "2023-09-14 01:10:00"
26400 2.70842 3.99243 2.74272 "2023-09-14 01:20:00" "2023-09-14 01:20:00"
27000 2.70524 4.07314 3.32514 "2023-09-14 01:30:00" "2023-09-14 00:40:00"
27000 2.70524 4.07314 3.33424 "2023-09-14 01:30:00" "2023-09-14 00:50:00"
27000 2.70524 4.07314 2.99786 "2023-09-14 01:30:00" "2023-09-14 01:00:00"
27000 2.70524 4.07314 2.87576 "2023-09-14 01:30:00" "2023-09-14 01:10:00"
27000 2.70524 4.07314 2.72400 "2023-09-14 01:30:00" "2023-09-14 01:20:00"
27000 2.70524 4.07314 2.75623 "2023-09-14 01:30:00" "2023-09-14 01:30:00"
27600 2.75348 4.14110 3.46118 "2023-09-14 01:40:00" "2023-09-14 00:50:00"
27600 2.75348 4.14110 3.08343 "2023-09-14 01:40:00" "2023-09-14 01:00:00"
27600 2.75348 4.14110 2.94095 "2023-09-14 01:40:00" "2023-09-14 01:10:00"
27600 2.75348 4.14110 2.74061 "2023-09-14 01:40:00" "2023-09-14 01:20:00"
27600 2.75348 4.14110 2.77633 "2023-09-14 01:40:00" "2023-09-14 01:30:00"
27600 2.75348 4.14110 2.75501 "2023-09-14 01:40:00" "2023-09-14 01:40:00"
28200 2.81500 4.23469 3.19769 "2023-09-14 01:50:00" "2023-09-14 01:00:00"
28200 2.81500 4.23469 3.03736 "2023-09-14 01:50:00" "2023-09-14 01:10:00"
28200 2.81500 4.23469 2.79951 "2023-09-14 01:50:00" "2023-09-14 01:20:00"
28200 2.81500 4.23469 2.83780 "2023-09-14 01:50:00" "2023-09-14 01:30:00"
28200 2.81500 4.23469 2.81308 "2023-09-14 01:50:00" "2023-09-14 01:40:00"
28200 2.81500 4.23469 2.84640 "2023-09-14 01:50:00" "2023-09-14 01:50:00"
28800 2.89147 4.32001 3.17502 "2023-09-14 02:00:00" "2023-09-14 01:10:00"
28800 2.89147 4.32001 2.90310 "2023-09-14 02:00:00" "2023-09-14 01:20:00"
28800 2.89147 4.32001 2.94603 "2023-09-14 02:00:00" "2023-09-14 01:30:00"
28800 2.89147 4.32001 2.91942 "2023-09-14 02:00:00" "2023-09-14 01:40:00"
28800 2.89147 4.32001 2.93751 "2023-09-14 02:00:00" "2023-09-14 01:50:00"
28800 2.89147 4.32001 2.89504 "2023-09-14 02:00:00" "2023-09-14 02:00:00"
29400 3.01330 4.41771 3.03125 "2023-09-14 02:10:00" "2023-09-14 01:20:00"
29400 3.01330 4.41771 3.07676 "2023-09-14 02:10:00" "2023-09-14 01:30:00"
29400 3.01330 4.41771 3.04653 "2023-09-14 02:10:00" "2023-09-14 01:40:00"
29400 3.01330 4.41771 3.05583 "2023-09-14 02:10:00" "2023-09-14 01:50:00"
29400 3.01330 4.41771 2.98522 "2023-09-14 02:10:00" "2023-09-14 02:00:00"
29400 3.01330 4.41771 3.05006 "2023-09-14 02:10:00" "2023-09-14 02:10:00"
30000 3.01398 4.51693 3.24825 "2023-09-14 02:20:00" "2023-09-14 01:30:00"
30000 3.01398 4.51693 3.21700 "2023-09-14 02:20:00" "2023-09-14 01:40:00"
30000 3.01398 4.51693 3.22418 "2023-09-14 02:20:00" "2023-09-14 01:50:00"
30000 3.01398 4.51693 3.13524 "2023-09-14 02:20:00" "2023-09-14 02:00:00"
30000 3.01398 4.51693 3.22573 "2023-09-14 02:20:00" "2023-09-14 02:10:00"
30000 3.01398 4.51693 3.04294 "2023-09-14 02:20:00" "2023-09-14 02:20:00"
30600 3.01626 4.62444 3.38998 "2023-09-14 02:30:00" "2023-09-14 01:40:00"
30600 3.01626 4.62444 3.39239 "2023-09-14 02:30:00" "2023-09-14 01:50:00"
30600 3.01626 4.62444 3.28831 "2023-09-14 02:30:00" "2023-09-14 02:00:00"
30600 3.01626 4.62444 3.40312 "2023-09-14 02:30:00" "2023-09-14 02:10:00"
30600 3.01626 4.62444 3.09081 "2023-09-14 02:30:00" "2023-09-14 02:20:00"
30600 3.01626 4.62444 3.02397 "2023-09-14 02:30:00" "2023-09-14 02:30:00"
31200 3.00603 4.77665 3.62698 "2023-09-14 02:40:00" "2023-09-14 01:50:00"
31200 3.00603 4.77665 3.50831 "2023-09-14 02:40:00" "2023-09-14 02:00:00"
31200 3.00603 4.77665 3.64248 "2023-09-14 02:40:00" "2023-09-14 02:10:00"
31200 3.00603 4.77665 3.23795 "2023-09-14 02:40:00" "2023-09-14 02:20:00"
31200 3.00603 4.77665 3.13164 "2023-09-14 02:40:00" "2023-09-14 02:30:00"
31200 3.00603 4.77665 3.03716 "2023-09-14 02:40:00" "2023-09-14 02:40:00"
31800 2.99188 4.91432 3.73168 "2023-09-14 02:50:00" "2023-09-14 02:00:00"
31800 2.99188 4.91432 3.88569 "2023-09-14 02:50:00" "2023-09-14 02:10:00"
31800 2.99188 4.91432 3.40804 "2023-09-14 02:50:00" "2023-09-14 02:20:00"
31800 2.99188 4.91432 3.27417 "2023-09-14 02:50:00" "2023-09-14 02:30:00"
31800 2.99188 4.91432 3.09977 "2023-09-14 02:50:00" "2023-09-14 02:40:00"
31800 2.99188 4.91432 3.00683 "2023-09-14 02:50:00" "2023-09-14 02:50:00"
32400 3.03054 5.05596 4.11957 "2023-09-14 03:00:00" "2023-09-14 02:10:00"
32400 3.03054 5.05596 3.57226 "2023-09-14 03:00:00" "2023-09-14 02:20:00"
32400 3.03054 5.05596 3.41513 "2023-09-14 03:00:00" "2023-09-14 02:30:00"
32400 3.03054 5.05596 3.18336 "2023-09-14 03:00:00" "2023-09-14 02:40:00"
32400 3.03054 5.05596 3.05423 "2023-09-14 03:00:00" "2023-09-14 02:50:00"
32400 3.03054 5.05596 3.08784 "2023-09-14 03:00:00" "2023-09-14 03:00:00"
33000 3.03420 5.15448 3.73636 "2023-09-14 03:10:00" "2023-09-14 02:20:00"
33000 3.03420 5.15448 3.55767 "2023-09-14 03:10:00" "2023-09-14 02:30:00"
33000 3.03420 5.15448 3.28230 "2023-09-14 03:10:00" "2023-09-14 02:40:00"
33000 3.03420 5.15448 3.12521 "2023-09-14 03:10:00" "2023-09-14 02:50:00"
33000 3.03420 5.15448 3.19715 "2023-09-14 03:10:00" "2023-09-14 03:00:00"
33000 3.03420 5.15448 3.00413 "2023-09-14 03:10:00" "2023-09-14 03:10:00"
33600 3.09576 5.26583 3.71375 "2023-09-14 03:20:00" "2023-09-14 02:30:00"
33600 3.09576 5.26583 3.39305 "2023-09-14 03:20:00" "2023-09-14 02:40:00"
33600 3.09576 5.26583 3.21155 "2023-09-14 03:20:00" "2023-09-14 02:50:00"
33600 3.09576 5.26583 3.31629 "2023-09-14 03:20:00" "2023-09-14 03:00:00"
33600 3.09576 5.26583 3.03053 "2023-09-14 03:20:00" "2023-09-14 03:10:00"
33600 3.09576 5.26583 3.10110 "2023-09-14 03:20:00" "2023-09-14 03:20:00"
34200 3.19398 5.37532 3.56735 "2023-09-14 03:30:00" "2023-09-14 02:40:00"
34200 3.19398 5.37532 3.36181 "2023-09-14 03:30:00" "2023-09-14 02:50:00"
