20230904
Seconds MEASURES_tau(ms) MNH_TAU0(ms) PERSISTENCE(ms) Date_of_forecast Date_of_computing
20400 1.58518 3.00022 1.63762 "2023-09-04 23:40:00" "2023-09-04 23:40:00"
21000 1.53320 3.07723 1.63762 "2023-09-04 23:50:00" "2023-09-04 23:40:00"
21000 1.53320 3.07723 1.67500 "2023-09-04 23:50:00" "2023-09-04 23:50:00"
21600 1.50033 3.11398 1.63762 "2023-09-05 00:00:00" "2023-09-04 23:40:00"
21600 1.50033 3.11398 1.67500 "2023-09-05 00:00:00" "2023-09-04 23:50:00"
21600 1.50033 3.11398 1.68950 "2023-09-05 00:00:00" "2023-09-05 00:00:00"
22200 1.48567 3.24120 1.63762 "2023-09-05 00:10:00" "2023-09-04 23:40:00"
22200 1.48567 3.24120 1.67500 "2023-09-05 00:10:00" "2023-09-04 23:50:00"
22200 1.48567 3.24120 1.68950 "2023-09-05 00:10:00" "2023-09-05 00:00:00"
22200 1.48567 3.24120 1.50014 "2023-09-05 00:10:00" "2023-09-05 00:10:00"
22800 1.47104 3.32502 1.63762 "2023-09-05 00:20:00" "2023-09-04 23:40:00"
22800 1.47104 3.32502 1.67500 "2023-09-05 00:20:00" "2023-09-04 23:50:00"
22800 1.47104 3.32502 1.68950 "2023-09-05 00:20:00" "2023-09-05 00:00:00"
22800 1.47104 3.32502 1.50014 "2023-09-05 00:20:00" "2023-09-05 00:10:00"
22800 1.47104 3.32502 1.35650 "2023-09-05 00:20:00" "2023-09-05 00:20:00"
23400 1.45264 3.39887 1.63762 "2023-09-05 00:30:00" "2023-09-04 23:40:00"
23400 1.45264 3.39887 1.67500 "2023-09-05 00:30:00" "2023-09-04 23:50:00"
23400 1.45264 3.39887 1.68950 "2023-09-05 00:30:00" "2023-09-05 00:00:00"
23400 1.45264 3.39887 1.50014 "2023-09-05 00:30:00" "2023-09-05 00:10:00"
23400 1.45264 3.39887 1.35650 "2023-09-05 00:30:00" "2023-09-05 00:20:00"
23400 1.45264 3.39887 1.32686 "2023-09-05 00:30:00" "2023-09-05 00:30:00"
24000 1.49823 3.36400 1.67500 "2023-09-05 00:40:00" "2023-09-04 23:50:00"
24000 1.49823 3.36400 1.68950 "2023-09-05 00:40:00" "2023-09-05 00:00:00"
24000 1.49823 3.36400 1.50014 "2023-09-05 00:40:00" "2023-09-05 00:10:00"
24000 1.49823 3.36400 1.35650 "2023-09-05 00:40:00" "2023-09-05 00:20:00"
24000 1.49823 3.36400 1.32686 "2023-09-05 00:40:00" "2023-09-05 00:30:00"
24000 1.49823 3.36400 1.53025 "2023-09-05 00:40:00" "2023-09-05 00:40:00"
24600 1.55641 3.34084 1.68950 "2023-09-05 00:50:00" "2023-09-05 00:00:00"
24600 1.55641 3.34084 1.50014 "2023-09-05 00:50:00" "2023-09-05 00:10:00"
24600 1.55641 3.34084 1.35650 "2023-09-05 00:50:00" "2023-09-05 00:20:00"
24600 1.55641 3.34084 1.32686 "2023-09-05 00:50:00" "2023-09-05 00:30:00"
24600 1.55641 3.34084 1.53025 "2023-09-05 00:50:00" "2023-09-05 00:40:00"
24600 1.55641 3.34084 1.57343 "2023-09-05 00:50:00" "2023-09-05 00:50:00"
25200 1.62525 3.41791 1.50014 "2023-09-05 01:00:00" "2023-09-05 00:10:00"
25200 1.62525 3.41791 1.35650 "2023-09-05 01:00:00" "2023-09-05 00:20:00"
25200 1.62525 3.41791 1.32686 "2023-09-05 01:00:00" "2023-09-05 00:30:00"
25200 1.62525 3.41791 1.53025 "2023-09-05 01:00:00" "2023-09-05 00:40:00"
25200 1.62525 3.41791 1.57343 "2023-09-05 01:00:00" "2023-09-05 00:50:00"
25200 1.62525 3.41791 1.46000 "2023-09-05 01:00:00" "2023-09-05 01:00:00"
25800 1.64330 3.36366 1.35650 "2023-09-05 01:10:00" "2023-09-05 00:20:00"
25800 1.64330 3.36366 1.32686 "2023-09-05 01:10:00" "2023-09-05 00:30:00"
25800 1.64330 3.36366 1.53025 "2023-09-05 01:10:00" "2023-09-05 00:40:00"
25800 1.64330 3.36366 1.57343 "2023-09-05 01:10:00" "2023-09-05 00:50:00"
