20230918
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
20400 2.43159 3.18333 2.58214 "2023-09-18 23:40:00" "2023-09-18 23:40:00"
21000 2.40189 3.18879 2.52821 "2023-09-18 23:50:00" "2023-09-18 23:40:00"
21000 2.40189 3.18879 2.46070 "2023-09-18 23:50:00" "2023-09-18 23:50:00"
21600 2.39086 3.19147 2.44317 "2023-09-19 00:00:00" "2023-09-18 23:40:00"
21600 2.39086 3.19147 2.39781 "2023-09-19 00:00:00" "2023-09-18 23:50:00"
21600 2.39086 3.19147 2.41053 "2023-09-19 00:00:00" "2023-09-19 00:00:00"
22200 2.40556 3.20455 2.41072 "2023-09-19 00:10:00" "2023-09-18 23:40:00"
22200 2.40556 3.20455 2.36917 "2023-09-19 00:10:00" "2023-09-18 23:50:00"
22200 2.40556 3.20455 2.37226 "2023-09-19 00:10:00" "2023-09-19 00:00:00"
22200 2.40556 3.20455 2.41564 "2023-09-19 00:10:00" "2023-09-19 00:10:00"
22800 2.42300 3.22065 2.39833 "2023-09-19 00:20:00" "2023-09-18 23:40:00"
22800 2.42300 3.22065 2.36364 "2023-09-19 00:20:00" "2023-09-18 23:50:00"
22800 2.42300 3.22065 2.36128 "2023-09-19 00:20:00" "2023-09-19 00:00:00"
22800 2.42300 3.22065 2.48345 "2023-09-19 00:20:00" "2023-09-19 00:10:00"
22800 2.42300 3.22065 2.53408 "2023-09-19 00:20:00" "2023-09-19 00:20:00"
23400 2.48757 3.20273 2.36027 "2023-09-19 00:30:00" "2023-09-18 23:40:00"
23400 2.48757 3.20273 2.32131 "2023-09-19 00:30:00" "2023-09-18 23:50:00"
23400 2.48757 3.20273 2.31351 "2023-09-19 00:30:00" "2023-09-19 00:00:00"
23400 2.48757 3.20273 2.48603 "2023-09-19 00:30:00" "2023-09-19 00:10:00"
23400 2.48757 3.20273 2.54558 "2023-09-19 00:30:00" "2023-09-19 00:20:00"
23400 2.48757 3.20273 2.53864 "2023-09-19 00:30:00" "2023-09-19 00:30:00"
24000 2.66703 3.14594 2.27242 "2023-09-19 00:40:00" "2023-09-18 23:50:00"
24000 2.66703 3.14594 2.26334 "2023-09-19 00:40:00" "2023-09-19 00:00:00"
24000 2.66703 3.14594 2.47686 "2023-09-19 00:40:00" "2023-09-19 00:10:00"
24000 2.66703 3.14594 2.54812 "2023-09-19 00:40:00" "2023-09-19 00:20:00"
24000 2.66703 3.14594 2.50513 "2023-09-19 00:40:00" "2023-09-19 00:30:00"
24000 2.66703 3.14594 2.66675 "2023-09-19 00:40:00" "2023-09-19 00:40:00"
24600 2.83035 3.13304 2.24038 "2023-09-19 00:50:00" "2023-09-19 00:00:00"
24600 2.83035 3.13304 2.48039 "2023-09-19 00:50:00" "2023-09-19 00:10:00"
24600 2.83035 3.13304 2.55847 "2023-09-19 00:50:00" "2023-09-19 00:20:00"
24600 2.83035 3.13304 2.49351 "2023-09-19 00:50:00" "2023-09-19 00:30:00"
24600 2.83035 3.13304 2.71460 "2023-09-19 00:50:00" "2023-09-19 00:40:00"
24600 2.83035 3.13304 2.81681 "2023-09-19 00:50:00" "2023-09-19 00:50:00"
25200 3.01531 3.16211 2.55485 "2023-09-19 01:00:00" "2023-09-19 00:10:00"
25200 3.01531 3.16211 2.64342 "2023-09-19 01:00:00" "2023-09-19 00:20:00"
25200 3.01531 3.16211 2.55986 "2023-09-19 01:00:00" "2023-09-19 00:30:00"
25200 3.01531 3.16211 2.83274 "2023-09-19 01:00:00" "2023-09-19 00:40:00"
25200 3.01531 3.16211 2.92489 "2023-09-19 01:00:00" "2023-09-19 00:50:00"
