20230903
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
20400 1.65336 1.39170 1.63333 "2023-09-03 23:40:00" "2023-09-03 23:40:00"
21000 1.64486 1.42500 1.64326 "2023-09-03 23:50:00" "2023-09-03 23:40:00"
21000 1.64486 1.42500 1.64792 "2023-09-03 23:50:00" "2023-09-03 23:50:00"
21600 1.63126 1.44450 1.65901 "2023-09-04 00:00:00" "2023-09-03 23:40:00"
21600 1.63126 1.44450 1.66185 "2023-09-04 00:00:00" "2023-09-03 23:50:00"
21600 1.63126 1.44450 1.62385 "2023-09-04 00:00:00" "2023-09-04 00:00:00"
22200 1.62000 1.46341 1.66205 "2023-09-04 00:10:00" "2023-09-03 23:40:00"
22200 1.62000 1.46341 1.66475 "2023-09-04 00:10:00" "2023-09-03 23:50:00"
22200 1.62000 1.46341 1.61526 "2023-09-04 00:10:00" "2023-09-04 00:00:00"
22200 1.62000 1.46341 1.63765 "2023-09-04 00:10:00" "2023-09-04 00:10:00"
22800 1.58802 1.49147 1.68692 "2023-09-04 00:20:00" "2023-09-03 23:40:00"
22800 1.58802 1.49147 1.68983 "2023-09-04 00:20:00" "2023-09-03 23:50:00"
22800 1.58802 1.49147 1.63056 "2023-09-04 00:20:00" "2023-09-04 00:00:00"
22800 1.58802 1.49147 1.66473 "2023-09-04 00:20:00" "2023-09-04 00:10:00"
22800 1.58802 1.49147 1.59573 "2023-09-04 00:20:00" "2023-09-04 00:20:00"
23400 1.55762 1.51279 1.70489 "2023-09-04 00:30:00" "2023-09-03 23:40:00"
23400 1.55762 1.51279 1.70765 "2023-09-04 00:30:00" "2023-09-03 23:50:00"
23400 1.55762 1.51279 1.63837 "2023-09-04 00:30:00" "2023-09-04 00:00:00"
23400 1.55762 1.51279 1.68194 "2023-09-04 00:30:00" "2023-09-04 00:10:00"
23400 1.55762 1.51279 1.57373 "2023-09-04 00:30:00" "2023-09-04 00:20:00"
23400 1.55762 1.51279 1.55173 "2023-09-04 00:30:00" "2023-09-04 00:30:00"
24000 1.50729 1.54156 1.72209 "2023-09-04 00:40:00" "2023-09-03 23:50:00"
24000 1.50729 1.54156 1.64811 "2023-09-04 00:40:00" "2023-09-04 00:00:00"
24000 1.50729 1.54156 1.70001 "2023-09-04 00:40:00" "2023-09-04 00:10:00"
24000 1.50729 1.54156 1.56097 "2023-09-04 00:40:00" "2023-09-04 00:20:00"
24000 1.50729 1.54156 1.52710 "2023-09-04 00:40:00" "2023-09-04 00:30:00"
24000 1.50729 1.54156 1.52195 "2023-09-04 00:40:00" "2023-09-04 00:40:00"
24600 1.46190 1.63509 1.72267 "2023-09-04 00:50:00" "2023-09-04 00:00:00"
24600 1.46190 1.63509 1.78030 "2023-09-04 00:50:00" "2023-09-04 00:10:00"
24600 1.46190 1.63509 1.61425 "2023-09-04 00:50:00" "2023-09-04 00:20:00"
24600 1.46190 1.63509 1.57027 "2023-09-04 00:50:00" "2023-09-04 00:30:00"
24600 1.46190 1.63509 1.55532 "2023-09-04 00:50:00" "2023-09-04 00:40:00"
24600 1.46190 1.63509 1.46020 "2023-09-04 00:50:00" "2023-09-04 00:50:00"
25200 1.42607 1.72051 1.86761 "2023-09-04 01:00:00" "2023-09-04 00:10:00"
25200 1.42607 1.72051 1.68237 "2023-09-04 01:00:00" "2023-09-04 00:20:00"
25200 1.42607 1.72051 1.62957 "2023-09-04 01:00:00" "2023-09-04 00:30:00"
25200 1.42607 1.72051 1.60594 "2023-09-04 01:00:00" "2023-09-04 00:40:00"
25200 1.42607 1.72051 1.43792 "2023-09-04 01:00:00" "2023-09-04 00:50:00"
25200 1.42607 1.72051 1.44280 "2023-09-04 01:00:00" "2023-09-04 01:00:00"
25800 1.39302 1.80214 1.75585 "2023-09-04 01:10:00" "2023-09-04 00:20:00"
25800 1.39302 1.80214 1.69674 "2023-09-04 01:10:00" "2023-09-04 00:30:00"
25800 1.39302 1.80214 1.66714 "2023-09-04 01:10:00" "2023-09-04 00:40:00"
25800 1.39302 1.80214 1.44285 "2023-09-04 01:10:00" "2023-09-04 00:50:00"
25800 1.39302 1.80214 1.44949 "2023-09-04 01:10:00" "2023-09-04 01:00:00"
25800 1.39302 1.80214 1.38530 "2023-09-04 01:10:00" "2023-09-04 01:10:00"
26400 1.36880 1.89336 1.77768 "2023-09-04 01:20:00" "2023-09-04 00:30:00"
26400 1.36880 1.89336 1.74101 "2023-09-04 01:20:00" "2023-09-04 00:40:00"
26400 1.36880 1.89336 1.47014 "2023-09-04 01:20:00" "2023-09-04 00:50:00"
26400 1.36880 1.89336 1.47797 "2023-09-04 01:20:00" "2023-09-04 01:00:00"
26400 1.36880 1.89336 1.37687 "2023-09-04 01:20:00" "2023-09-04 01:10:00"
26400 1.36880 1.89336 1.37614 "2023-09-04 01:20:00" "2023-09-04 01:20:00"
27000 1.34708 1.99082 1.83417 "2023-09-04 01:30:00" "2023-09-04 00:40:00"
27000 1.34708 1.99082 1.52557 "2023-09-04 01:30:00" "2023-09-04 00:50:00"
27000 1.34708 1.99082 1.53464 "2023-09-04 01:30:00" "2023-09-04 01:00:00"
27000 1.34708 1.99082 1.40398 "2023-09-04 01:30:00" "2023-09-04 01:10:00"
27000 1.34708 1.99082 1.39901 "2023-09-04 01:30:00" "2023-09-04 01:20:00"
27000 1.34708 1.99082 1.34800 "2023-09-04 01:30:00" "2023-09-04 01:30:00"
27600 1.33894 2.09945 1.61987 "2023-09-04 01:40:00" "2023-09-04 00:50:00"
27600 1.33894 2.09945 1.62942 "2023-09-04 01:40:00" "2023-09-04 01:00:00"
27600 1.33894 2.09945 1.47307 "2023-09-04 01:40:00" "2023-09-04 01:10:00"
27600 1.33894 2.09945 1.46472 "2023-09-04 01:40:00" "2023-09-04 01:20:00"
27600 1.33894 2.09945 1.38484 "2023-09-04 01:40:00" "2023-09-04 01:30:00"
27600 1.33894 2.09945 1.34952 "2023-09-04 01:40:00" "2023-09-04 01:40:00"
28200 1.31969 2.12087 1.67645 "2023-09-04 01:50:00" "2023-09-04 01:00:00"
28200 1.31969 2.12087 1.50165 "2023-09-04 01:50:00" "2023-09-04 01:10:00"
28200 1.31969 2.12087 1.49096 "2023-09-04 01:50:00" "2023-09-04 01:20:00"
28200 1.31969 2.12087 1.38872 "2023-09-04 01:50:00" "2023-09-04 01:30:00"
28200 1.31969 2.12087 1.33243 "2023-09-04 01:50:00" "2023-09-04 01:40:00"
28200 1.31969 2.12087 1.30515 "2023-09-04 01:50:00" "2023-09-04 01:50:00"
28800 1.30306 2.09992 1.48240 "2023-09-04 02:00:00" "2023-09-04 01:10:00"
28800 1.30306 2.09992 1.46871 "2023-09-04 02:00:00" "2023-09-04 01:20:00"
28800 1.30306 2.09992 1.34664 "2023-09-04 02:00:00" "2023-09-04 01:30:00"
28800 1.30306 2.09992 1.27456 "2023-09-04 02:00:00" "2023-09-04 01:40:00"
28800 1.30306 2.09992 1.24594 "2023-09-04 02:00:00" "2023-09-04 01:50:00"
28800 1.30306 2.09992 1.31366 "2023-09-04 02:00:00" "2023-09-04 02:00:00"
29400 1.28951 2.07371 1.45637 "2023-09-04 02:10:00" "2023-09-04 01:20:00"
29400 1.28951 2.07371 1.32075 "2023-09-04 02:10:00" "2023-09-04 01:30:00"
29400 1.28951 2.07371 1.23452 "2023-09-04 02:10:00" "2023-09-04 01:40:00"
29400 1.28951 2.07371 1.20256 "2023-09-04 02:10:00" "2023-09-04 01:50:00"
29400 1.28951 2.07371 1.30897 "2023-09-04 02:10:00" "2023-09-04 02:00:00"
29400 1.28951 2.07371 1.29420 "2023-09-04 02:10:00" "2023-09-04 02:10:00"
30000 1.27763 2.03580 1.30408 "2023-09-04 02:20:00" "2023-09-04 01:30:00"
30000 1.27763 2.03580 1.20749 "2023-09-04 02:20:00" "2023-09-04 01:40:00"
30000 1.27763 2.03580 1.17084 "2023-09-04 02:20:00" "2023-09-04 01:50:00"
30000 1.27763 2.03580 1.30703 "2023-09-04 02:20:00" "2023-09-04 02:00:00"
30000 1.27763 2.03580 1.28423 "2023-09-04 02:20:00" "2023-09-04 02:10:00"
30000 1.27763 2.03580 1.27059 "2023-09-04 02:20:00" "2023-09-04 02:20:00"
30600 1.26386 1.97408 1.17432 "2023-09-04 02:30:00" "2023-09-04 01:40:00"
30600 1.26386 1.97408 1.13735 "2023-09-04 02:30:00" "2023-09-04 01:50:00"
30600 1.26386 1.97408 1.30003 "2023-09-04 02:30:00" "2023-09-04 02:00:00"
30600 1.26386 1.97408 1.27057 "2023-09-04 02:30:00" "2023-09-04 02:10:00"
30600 1.26386 1.97408 1.24775 "2023-09-04 02:30:00" "2023-09-04 02:20:00"
30600 1.26386 1.97408 1.26298 "2023-09-04 02:30:00" "2023-09-04 02:30:00"
31200 1.24758 1.88293 1.07906 "2023-09-04 02:40:00" "2023-09-04 01:50:00"
31200 1.24758 1.88293 1.26013 "2023-09-04 02:40:00" "2023-09-04 02:00:00"
31200 1.24758 1.88293 1.22480 "2023-09-04 02:40:00" "2023-09-04 02:10:00"
31200 1.24758 1.88293 1.19376 "2023-09-04 02:40:00" "2023-09-04 02:20:00"
31200 1.24758 1.88293 1.21388 "2023-09-04 02:40:00" "2023-09-04 02:30:00"
31200 1.24758 1.88293 1.23553 "2023-09-04 02:40:00" "2023-09-04 02:40:00"
31800 1.25421 1.80339 1.21225 "2023-09-04 02:50:00" "2023-09-04 02:00:00"
31800 1.25421 1.80339 1.17275 "2023-09-04 02:50:00" "2023-09-04 02:10:00"
31800 1.25421 1.80339 1.13493 "2023-09-04 02:50:00" "2023-09-04 02:20:00"
31800 1.25421 1.80339 1.15805 "2023-09-04 02:50:00" "2023-09-04 02:30:00"
31800 1.25421 1.80339 1.19847 "2023-09-04 02:50:00" "2023-09-04 02:40:00"
31800 1.25421 1.80339 1.26140 "2023-09-04 02:50:00" "2023-09-04 02:50:00"
32400 1.25002 1.78688 1.17791 "2023-09-04 03:00:00" "2023-09-04 02:10:00"
32400 1.25002 1.78688 1.13400 "2023-09-04 03:00:00" "2023-09-04 02:20:00"
32400 1.25002 1.78688 1.16072 "2023-09-04 03:00:00" "2023-09-04 02:30:00"
32400 1.25002 1.78688 1.21425 "2023-09-04 03:00:00" "2023-09-04 02:40:00"
32400 1.25002 1.78688 1.31692 "2023-09-04 03:00:00" "2023-09-04 02:50:00"
32400 1.25002 1.78688 1.26163 "2023-09-04 03:00:00" "2023-09-04 03:00:00"
33000 1.24581 1.79166 1.16801 "2023-09-04 03:10:00" "2023-09-04 02:20:00"
33000 1.24581 1.79166 1.19560 "2023-09-04 03:10:00" "2023-09-04 02:30:00"
33000 1.24581 1.79166 1.26003 "2023-09-04 03:10:00" "2023-09-04 02:40:00"
33000 1.24581 1.79166 1.39368 "2023-09-04 03:10:00" "2023-09-04 02:50:00"
33000 1.24581 1.79166 1.29271 "2023-09-04 03:10:00" "2023-09-04 03:00:00"
33000 1.24581 1.79166 1.24480 "2023-09-04 03:10:00" "2023-09-04 03:10:00"
33600 1.27286 1.76854 1.20802 "2023-09-04 03:20:00" "2023-09-04 02:30:00"
33600 1.27286 1.76854 1.28137 "2023-09-04 03:20:00" "2023-09-04 02:40:00"
33600 1.27286 1.76854 1.44194 "2023-09-04 03:20:00" "2023-09-04 02:50:00"
33600 1.27286 1.76854 1.30700 "2023-09-04 03:20:00" "2023-09-04 03:00:00"
33600 1.27286 1.76854 1.22555 "2023-09-04 03:20:00" "2023-09-04 03:10:00"
33600 1.27286 1.76854 1.27042 "2023-09-04 03:20:00" "2023-09-04 03:20:00"
34200 1.31511 1.76200 1.29585 "2023-09-04 03:30:00" "2023-09-04 02:40:00"
34200 1.31511 1.76200 1.47652 "2023-09-04 03:30:00" "2023-09-04 02:50:00"
34200 1.31511 1.76200 1.31334 "2023-09-04 03:30:00" "2023-09-04 03:00:00"
34200 1.31511 1.76200 1.20655 "2023-09-04 03:30:00" "2023-09-04 03:10:00"
34200 1.31511 1.76200 1.29572 "2023-09-04 03:30:00" "2023-09-04 03:20:00"
34200 1.31511 1.76200 1.31373 "2023-09-04 03:30:00" "2023-09-04 03:30:00"
34800 1.38014 1.77706 1.52075 "2023-09-04 03:40:00" "2023-09-04 02:50:00"
34800 1.38014 1.77706 1.33441 "2023-09-04 03:40:00" "2023-09-04 03:00:00"
34800 1.38014 1.77706 1.20596 "2023-09-04 03:40:00" "2023-09-04 03:10:00"
34800 1.38014 1.77706 1.32938 "2023-09-04 03:40:00" "2023-09-04 03:20:00"
34800 1.38014 1.77706 1.35812 "2023-09-04 03:40:00" "2023-09-04 03:30:00"
34800 1.38014 1.77706 1.38228 "2023-09-04 03:40:00" "2023-09-04 03:40:00"
35400 1.43679 1.79528 1.36311 "2023-09-04 03:50:00" "2023-09-04 03:00:00"
35400 1.43679 1.79528 1.21828 "2023-09-04 03:50:00" "2023-09-04 03:10:00"
35400 1.43679 1.79528 1.36873 "2023-09-04 03:50:00" "2023-09-04 03:20:00"
35400 1.43679 1.79528 1.40720 "2023-09-04 03:50:00" "2023-09-04 03:30:00"
35400 1.43679 1.79528 1.45000 "2023-09-04 03:50:00" "2023-09-04 03:40:00"
35400 1.43679 1.79528 1.45500 "2023-09-04 03:50:00" "2023-09-04 03:50:00"
36000 1.54914 1.78305 1.21727 "2023-09-04 04:00:00" "2023-09-04 03:10:00"
36000 1.54914 1.78305 1.39215 "2023-09-04 04:00:00" "2023-09-04 03:20:00"
36000 1.54914 1.78305 1.43858 "2023-09-04 04:00:00" "2023-09-04 03:30:00"
36000 1.54914 1.78305 1.49815 "2023-09-04 04:00:00" "2023-09-04 03:40:00"
36000 1.54914 1.78305 1.50638 "2023-09-04 04:00:00" "2023-09-04 03:50:00"
36000 1.54914 1.78305 1.56019 "2023-09-04 04:00:00" "2023-09-04 04:00:00"
36600 1.69457 1.75024 1.37838 "2023-09-04 04:10:00" "2023-09-04 03:20:00"
36600 1.69457 1.75024 1.43153 "2023-09-04 04:10:00" "2023-09-04 03:30:00"
36600 1.69457 1.75024 1.50419 "2023-09-04 04:10:00" "2023-09-04 03:40:00"
36600 1.69457 1.75024 1.51778 "2023-09-04 04:10:00" "2023-09-04 03:50:00"
36600 1.69457 1.75024 1.61462 "2023-09-04 04:10:00" "2023-09-04 04:00:00"
36600 1.69457 1.75024 1.70648 "2023-09-04 04:10:00" "2023-09-04 04:10:00"
37200 1.84578 1.74646 1.42936 "2023-09-04 04:20:00" "2023-09-04 03:30:00"
37200 1.84578 1.74646 1.51407 "2023-09-04 04:20:00" "2023-09-04 03:40:00"
37200 1.84578 1.74646 1.53138 "2023-09-04 04:20:00" "2023-09-04 03:50:00"
37200 1.84578 1.74646 1.66379 "2023-09-04 04:20:00" "2023-09-04 04:00:00"
37200 1.84578 1.74646 1.80975 "2023-09-04 04:20:00" "2023-09-04 04:10:00"
37200 1.84578 1.74646 1.86237 "2023-09-04 04:20:00" "2023-09-04 04:20:00"
37800 1.95090 1.78624 1.57602 "2023-09-04 04:30:00" "2023-09-04 03:40:00"
37800 1.95090 1.78624 1.59780 "2023-09-04 04:30:00" "2023-09-04 03:50:00"
37800 1.95090 1.78624 1.75888 "2023-09-04 04:30:00" "2023-09-04 04:00:00"
37800 1.95090 1.78624 1.95038 "2023-09-04 04:30:00" "2023-09-04 04:10:00"
37800 1.95090 1.78624 2.03360 "2023-09-04 04:30:00" "2023-09-04 04:20:00"
