20230902
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
24000 1.10500 1.54591 1.25306 "2023-09-03 00:40:00" "2023-09-03 00:40:00"
24600 1.10500 1.57969 1.30181 "2023-09-03 00:50:00" "2023-09-03 00:40:00"
24600 1.10500 1.57969 1.33890 "2023-09-03 00:50:00" "2023-09-03 00:50:00"
25200 1.10500 1.61919 1.35993 "2023-09-03 01:00:00" "2023-09-03 00:40:00"
25200 1.10500 1.61919 1.42671 "2023-09-03 01:00:00" "2023-09-03 00:50:00"
25200 1.10500 1.61919 1.44756 "2023-09-03 01:00:00" "2023-09-03 01:00:00"
25800 9999.00000 1.64008 1.40195 "2023-09-03 01:10:00" "2023-09-03 00:40:00"
25800 9999.00000 1.64008 1.49322 "2023-09-03 01:10:00" "2023-09-03 00:50:00"
25800 9999.00000 1.64008 1.51901 "2023-09-03 01:10:00" "2023-09-03 01:00:00"
25800 9999.00000 1.64008 1.57470 "2023-09-03 01:10:00" "2023-09-03 01:10:00"
26400 2.12886 1.64692 1.41768 "2023-09-03 01:20:00" "2023-09-03 00:40:00"
26400 2.12886 1.64692 1.52775 "2023-09-03 01:20:00" "2023-09-03 00:50:00"
26400 2.12886 1.64692 1.56076 "2023-09-03 01:20:00" "2023-09-03 01:00:00"
26400 2.12886 1.64692 1.64418 "2023-09-03 01:20:00" "2023-09-03 01:10:00"
26400 2.12886 1.64692 1.71902 "2023-09-03 01:20:00" "2023-09-03 01:20:00"
27000 2.28407 1.63678 1.43055 "2023-09-03 01:30:00" "2023-09-03 00:40:00"
27000 2.28407 1.63678 1.55703 "2023-09-03 01:30:00" "2023-09-03 00:50:00"
27000 2.28407 1.63678 1.59613 "2023-09-03 01:30:00" "2023-09-03 01:00:00"
27000 2.28407 1.63678 1.70394 "2023-09-03 01:30:00" "2023-09-03 01:10:00"
27000 2.28407 1.63678 1.81392 "2023-09-03 01:30:00" "2023-09-03 01:20:00"
27000 2.28407 1.63678 1.87538 "2023-09-03 01:30:00" "2023-09-03 01:30:00"
27600 2.29806 1.60787 1.54150 "2023-09-03 01:40:00" "2023-09-03 00:50:00"
27600 2.29806 1.60787 1.58470 "2023-09-03 01:40:00" "2023-09-03 01:00:00"
27600 2.29806 1.60787 1.71290 "2023-09-03 01:40:00" "2023-09-03 01:10:00"
27600 2.29806 1.60787 1.85363 "2023-09-03 01:40:00" "2023-09-03 01:20:00"
27600 2.29806 1.60787 1.96035 "2023-09-03 01:40:00" "2023-09-03 01:30:00"
27600 2.29806 1.60787 2.01419 "2023-09-03 01:40:00" "2023-09-03 01:40:00"
28200 2.30855 1.58366 1.56994 "2023-09-03 01:50:00" "2023-09-03 01:00:00"
28200 2.30855 1.58366 1.71324 "2023-09-03 01:50:00" "2023-09-03 01:10:00"
28200 2.30855 1.58366 1.88026 "2023-09-03 01:50:00" "2023-09-03 01:20:00"
