20230928
Seconds MEASURES_tau(ms) MNH_TAU0(ms) PERSISTENCE(ms) Date_of_forecast Date_of_computing
24600 4.03816 4.05545 4.21157 "2023-09-29 00:50:00" "2023-09-29 00:30:00"
24600 4.03816 4.05545 4.74512 "2023-09-29 00:50:00" "2023-09-29 00:40:00"
24600 4.03816 4.05545 3.07067 "2023-09-29 00:50:00" "2023-09-29 00:50:00"
25200 3.88307 4.06644 4.59150 "2023-09-29 01:00:00" "2023-09-29 00:10:00"
25200 3.88307 4.06644 4.18243 "2023-09-29 01:00:00" "2023-09-29 00:20:00"
25200 3.88307 4.06644 4.21157 "2023-09-29 01:00:00" "2023-09-29 00:30:00"
25200 3.88307 4.06644 4.74512 "2023-09-29 01:00:00" "2023-09-29 00:40:00"
25200 3.88307 4.06644 3.07067 "2023-09-29 01:00:00" "2023-09-29 00:50:00"
25200 3.88307 4.06644 3.16414 "2023-09-29 01:00:00" "2023-09-29 01:00:00"
25800 3.68784 4.06642 4.18243 "2023-09-29 01:10:00" "2023-09-29 00:20:00"
25800 3.68784 4.06642 4.21157 "2023-09-29 01:10:00" "2023-09-29 00:30:00"
25800 3.68784 4.06642 4.74512 "2023-09-29 01:10:00" "2023-09-29 00:40:00"
25800 3.68784 4.06642 3.07067 "2023-09-29 01:10:00" "2023-09-29 00:50:00"
25800 3.68784 4.06642 3.16414 "2023-09-29 01:10:00" "2023-09-29 01:00:00"
25800 3.68784 4.06642 4.39471 "2023-09-29 01:10:00" "2023-09-29 01:10:00"
26400 3.96549 4.06658 4.21157 "2023-09-29 01:20:00" "2023-09-29 00:30:00"
26400 3.96549 4.06658 4.74512 "2023-09-29 01:20:00" "2023-09-29 00:40:00"
26400 3.96549 4.06658 3.07067 "2023-09-29 01:20:00" "2023-09-29 00:50:00"
26400 3.96549 4.06658 3.16414 "2023-09-29 01:20:00" "2023-09-29 01:00:00"
26400 3.96549 4.06658 4.39471 "2023-09-29 01:20:00" "2023-09-29 01:10:00"
26400 3.96549 4.06658 4.62686 "2023-09-29 01:20:00" "2023-09-29 01:20:00"
27000 4.28424 4.07475 4.74512 "2023-09-29 01:30:00" "2023-09-29 00:40:00"
27000 4.28424 4.07475 3.07067 "2023-09-29 01:30:00" "2023-09-29 00:50:00"
27000 4.28424 4.07475 3.16414 "2023-09-29 01:30:00" "2023-09-29 01:00:00"
27000 4.28424 4.07475 4.39471 "2023-09-29 01:30:00" "2023-09-29 01:10:00"
27000 4.28424 4.07475 4.62686 "2023-09-29 01:30:00" "2023-09-29 01:20:00"
27000 4.28424 4.07475 3.68138 "2023-09-29 01:30:00" "2023-09-29 01:30:00"
27600 4.28719 4.05495 3.07067 "2023-09-29 01:40:00" "2023-09-29 00:50:00"
27600 4.28719 4.05495 3.16414 "2023-09-29 01:40:00" "2023-09-29 01:00:00"
27600 4.28719 4.05495 4.39471 "2023-09-29 01:40:00" "2023-09-29 01:10:00"
27600 4.28719 4.05495 4.62686 "2023-09-29 01:40:00" "2023-09-29 01:20:00"
27600 4.28719 4.05495 3.68138 "2023-09-29 01:40:00" "2023-09-29 01:30:00"
27600 4.28719 4.05495 3.09614 "2023-09-29 01:40:00" "2023-09-29 01:40:00"
28200 4.31305 4.03123 3.16414 "2023-09-29 01:50:00" "2023-09-29 01:00:00"
28200 4.31305 4.03123 4.39471 "2023-09-29 01:50:00" "2023-09-29 01:10:00"
28200 4.31305 4.03123 4.62686 "2023-09-29 01:50:00" "2023-09-29 01:20:00"
28200 4.31305 4.03123 3.68138 "2023-09-29 01:50:00" "2023-09-29 01:30:00"
28200 4.31305 4.03123 3.09614 "2023-09-29 01:50:00" "2023-09-29 01:40:00"
28200 4.31305 4.03123 3.99875 "2023-09-29 01:50:00" "2023-09-29 01:50:00"
28800 4.52671 4.01764 4.39471 "2023-09-29 02:00:00" "2023-09-29 01:10:00"
28800 4.52671 4.01764 4.62686 "2023-09-29 02:00:00" "2023-09-29 01:20:00"
28800 4.52671 4.01764 3.68138 "2023-09-29 02:00:00" "2023-09-29 01:30:00"
28800 4.52671 4.01764 3.09614 "2023-09-29 02:00:00" "2023-09-29 01:40:00"
28800 4.52671 4.01764 3.99875 "2023-09-29 02:00:00" "2023-09-29 01:50:00"
28800 4.52671 4.01764 5.38143 "2023-09-29 02:00:00" "2023-09-29 02:00:00"
29400 4.79312 3.94025 4.62686 "2023-09-29 02:10:00" "2023-09-29 01:20:00"
29400 4.79312 3.94025 3.68138 "2023-09-29 02:10:00" "2023-09-29 01:30:00"
29400 4.79312 3.94025 3.09614 "2023-09-29 02:10:00" "2023-09-29 01:40:00"
29400 4.79312 3.94025 3.99875 "2023-09-29 02:10:00" "2023-09-29 01:50:00"
29400 4.79312 3.94025 5.38143 "2023-09-29 02:10:00" "2023-09-29 02:00:00"
29400 4.79312 3.94025 5.28600 "2023-09-29 02:10:00" "2023-09-29 02:10:00"
30000 4.75467 3.84117 3.68138 "2023-09-29 02:20:00" "2023-09-29 01:30:00"
30000 4.75467 3.84117 3.09614 "2023-09-29 02:20:00" "2023-09-29 01:40:00"
30000 4.75467 3.84117 3.99875 "2023-09-29 02:20:00" "2023-09-29 01:50:00"
30000 4.75467 3.84117 5.38143 "2023-09-29 02:20:00" "2023-09-29 02:00:00"
30000 4.75467 3.84117 5.28600 "2023-09-29 02:20:00" "2023-09-29 02:10:00"
30000 4.75467 3.84117 4.20229 "2023-09-29 02:20:00" "2023-09-29 02:20:00"
30600 4.60770 3.74218 3.09614 "2023-09-29 02:30:00" "2023-09-29 01:40:00"
30600 4.60770 3.74218 3.99875 "2023-09-29 02:30:00" "2023-09-29 01:50:00"
30600 4.60770 3.74218 5.38143 "2023-09-29 02:30:00" "2023-09-29 02:00:00"
30600 4.60770 3.74218 5.28600 "2023-09-29 02:30:00" "2023-09-29 02:10:00"
30600 4.60770 3.74218 4.20229 "2023-09-29 02:30:00" "2023-09-29 02:20:00"
30600 4.60770 3.74218 5.15550 "2023-09-29 02:30:00" "2023-09-29 02:30:00"
31200 4.60525 3.67961 3.99875 "2023-09-29 02:40:00" "2023-09-29 01:50:00"
31200 4.60525 3.67961 5.38143 "2023-09-29 02:40:00" "2023-09-29 02:00:00"
31200 4.60525 3.67961 5.28600 "2023-09-29 02:40:00" "2023-09-29 02:10:00"
31200 4.60525 3.67961 4.20229 "2023-09-29 02:40:00" "2023-09-29 02:20:00"
31200 4.60525 3.67961 5.15550 "2023-09-29 02:40:00" "2023-09-29 02:30:00"
31200 4.60525 3.67961 4.62300 "2023-09-29 02:40:00" "2023-09-29 02:40:00"
31800 4.63182 3.61109 5.38143 "2023-09-29 02:50:00" "2023-09-29 02:00:00"
31800 4.63182 3.61109 5.28600 "2023-09-29 02:50:00" "2023-09-29 02:10:00"
31800 4.63182 3.61109 4.20229 "2023-09-29 02:50:00" "2023-09-29 02:20:00"
31800 4.63182 3.61109 5.15550 "2023-09-29 02:50:00" "2023-09-29 02:30:00"
31800 4.63182 3.61109 4.62300 "2023-09-29 02:50:00" "2023-09-29 02:40:00"
31800 4.63182 3.61109 4.29386 "2023-09-29 02:50:00" "2023-09-29 02:50:00"
32400 4.59013 3.44588 5.28600 "2023-09-29 03:00:00" "2023-09-29 02:10:00"
32400 4.59013 3.44588 4.20229 "2023-09-29 03:00:00" "2023-09-29 02:20:00"
32400 4.59013 3.44588 5.15550 "2023-09-29 03:00:00" "2023-09-29 02:30:00"
32400 4.59013 3.44588 4.62300 "2023-09-29 03:00:00" "2023-09-29 02:40:00"
32400 4.59013 3.44588 4.29386 "2023-09-29 03:00:00" "2023-09-29 02:50:00"
32400 4.59013 3.44588 4.74263 "2023-09-29 03:00:00" "2023-09-29 03:00:00"
33000 4.53850 3.28355 4.20229 "2023-09-29 03:10:00" "2023-09-29 02:20:00"
33000 4.53850 3.28355 5.15550 "2023-09-29 03:10:00" "2023-09-29 02:30:00"
33000 4.53850 3.28355 4.62300 "2023-09-29 03:10:00" "2023-09-29 02:40:00"
33000 4.53850 3.28355 4.29386 "2023-09-29 03:10:00" "2023-09-29 02:50:00"
33000 4.53850 3.28355 4.74263 "2023-09-29 03:10:00" "2023-09-29 03:00:00"
33000 4.53850 3.28355 4.73786 "2023-09-29 03:10:00" "2023-09-29 03:10:00"
33600 4.48463 3.21127 5.15550 "2023-09-29 03:20:00" "2023-09-29 02:30:00"
33600 4.48463 3.21127 4.62300 "2023-09-29 03:20:00" "2023-09-29 02:40:00"
33600 4.48463 3.21127 4.29386 "2023-09-29 03:20:00" "2023-09-29 02:50:00"
33600 4.48463 3.21127 4.74263 "2023-09-29 03:20:00" "2023-09-29 03:00:00"
33600 4.48463 3.21127 4.73786 "2023-09-29 03:20:00" "2023-09-29 03:10:00"
33600 4.48463 3.21127 4.63600 "2023-09-29 03:20:00" "2023-09-29 03:20:00"
34200 4.26507 3.10880 4.62300 "2023-09-29 03:30:00" "2023-09-29 02:40:00"
34200 4.26507 3.10880 4.29386 "2023-09-29 03:30:00" "2023-09-29 02:50:00"
34200 4.26507 3.10880 4.74263 "2023-09-29 03:30:00" "2023-09-29 03:00:00"
34200 4.26507 3.10880 4.73786 "2023-09-29 03:30:00" "2023-09-29 03:10:00"
34200 4.26507 3.10880 4.63600 "2023-09-29 03:30:00" "2023-09-29 03:20:00"
34200 4.26507 3.10880 4.55586 "2023-09-29 03:30:00" "2023-09-29 03:30:00"
34800 3.99194 2.98463 4.29386 "2023-09-29 03:40:00" "2023-09-29 02:50:00"
34800 3.99194 2.98463 4.74263 "2023-09-29 03:40:00" "2023-09-29 03:00:00"
34800 3.99194 2.98463 4.73786 "2023-09-29 03:40:00" "2023-09-29 03:10:00"
34800 3.99194 2.98463 4.63600 "2023-09-29 03:40:00" "2023-09-29 03:20:00"
34800 3.99194 2.98463 4.55586 "2023-09-29 03:40:00" "2023-09-29 03:30:00"
34800 3.99194 2.98463 4.37175 "2023-09-29 03:40:00" "2023-09-29 03:40:00"
35400 3.77862 2.80711 4.74263 "2023-09-29 03:50:00" "2023-09-29 03:00:00"
35400 3.77862 2.80711 4.73786 "2023-09-29 03:50:00" "2023-09-29 03:10:00"
35400 3.77862 2.80711 4.63600 "2023-09-29 03:50:00" "2023-09-29 03:20:00"
35400 3.77862 2.80711 4.55586 "2023-09-29 03:50:00" "2023-09-29 03:30:00"
35400 3.77862 2.80711 4.37175 "2023-09-29 03:50:00" "2023-09-29 03:40:00"
35400 3.77862 2.80711 4.19229 "2023-09-29 03:50:00" "2023-09-29 03:50:00"
36000 3.63792 2.74250 4.73786 "2023-09-29 04:00:00" "2023-09-29 03:10:00"
36000 3.63792 2.74250 4.63600 "2023-09-29 04:00:00" "2023-09-29 03:20:00"
36000 3.63792 2.74250 4.55586 "2023-09-29 04:00:00" "2023-09-29 03:30:00"
36000 3.63792 2.74250 4.37175 "2023-09-29 04:00:00" "2023-09-29 03:40:00"
36000 3.63792 2.74250 4.19229 "2023-09-29 04:00:00" "2023-09-29 03:50:00"
36000 3.63792 2.74250 3.80763 "2023-09-29 04:00:00" "2023-09-29 04:00:00"
36600 3.59067 2.74644 4.63600 "2023-09-29 04:10:00" "2023-09-29 03:20:00"
36600 3.59067 2.74644 4.55586 "2023-09-29 04:10:00" "2023-09-29 03:30:00"
36600 3.59067 2.74644 4.37175 "2023-09-29 04:10:00" "2023-09-29 03:40:00"
36600 3.59067 2.74644 4.19229 "2023-09-29 04:10:00" "2023-09-29 03:50:00"
36600 3.59067 2.74644 3.80763 "2023-09-29 04:10:00" "2023-09-29 04:00:00"
36600 3.59067 2.74644 3.10800 "2023-09-29 04:10:00" "2023-09-29 04:10:00"
37200 3.47925 2.76047 4.55586 "2023-09-29 04:20:00" "2023-09-29 03:30:00"
37200 3.47925 2.76047 4.37175 "2023-09-29 04:20:00" "2023-09-29 03:40:00"
37200 3.47925 2.76047 4.19229 "2023-09-29 04:20:00" "2023-09-29 03:50:00"
37200 3.47925 2.76047 3.80763 "2023-09-29 04:20:00" "2023-09-29 04:00:00"
37200 3.47925 2.76047 3.10800 "2023-09-29 04:20:00" "2023-09-29 04:10:00"
37200 3.47925 2.76047 3.02243 "2023-09-29 04:20:00" "2023-09-29 04:20:00"
37800 3.49626 2.77444 4.37175 "2023-09-29 04:30:00" "2023-09-29 03:40:00"
37800 3.49626 2.77444 4.19229 "2023-09-29 04:30:00" "2023-09-29 03:50:00"
37800 3.49626 2.77444 3.80763 "2023-09-29 04:30:00" "2023-09-29 04:00:00"
37800 3.49626 2.77444 3.10800 "2023-09-29 04:30:00" "2023-09-29 04:10:00"
37800 3.49626 2.77444 3.02243 "2023-09-29 04:30:00" "2023-09-29 04:20:00"
37800 3.49626 2.77444 3.48388 "2023-09-29 04:30:00" "2023-09-29 04:30:00"
38400 3.63488 2.86833 4.19229 "2023-09-29 04:40:00" "2023-09-29 03:50:00"
38400 3.63488 2.86833 3.80763 "2023-09-29 04:40:00" "2023-09-29 04:00:00"
38400 3.63488 2.86833 3.10800 "2023-09-29 04:40:00" "2023-09-29 04:10:00"
38400 3.63488 2.86833 3.02243 "2023-09-29 04:40:00" "2023-09-29 04:20:00"
38400 3.63488 2.86833 3.48388 "2023-09-29 04:40:00" "2023-09-29 04:30:00"
38400 3.63488 2.86833 4.04957 "2023-09-29 04:40:00" "2023-09-29 04:40:00"
39000 3.76979 3.01287 3.80763 "2023-09-29 04:50:00" "2023-09-29 04:00:00"
39000 3.76979 3.01287 3.10800 "2023-09-29 04:50:00" "2023-09-29 04:10:00"
39000 3.76979 3.01287 3.02243 "2023-09-29 04:50:00" "2023-09-29 04:20:00"
39000 3.76979 3.01287 3.48388 "2023-09-29 04:50:00" "2023-09-29 04:30:00"
39000 3.76979 3.01287 4.04957 "2023-09-29 04:50:00" "2023-09-29 04:40:00"
39000 3.76979 3.01287 3.50125 "2023-09-29 04:50:00" "2023-09-29 04:50:00"
39600 3.94943 3.14217 3.10800 "2023-09-29 05:00:00" "2023-09-29 04:10:00"
39600 3.94943 3.14217 3.02243 "2023-09-29 05:00:00" "2023-09-29 04:20:00"
39600 3.94943 3.14217 3.48388 "2023-09-29 05:00:00" "2023-09-29 04:30:00"
39600 3.94943 3.14217 4.04957 "2023-09-29 05:00:00" "2023-09-29 04:40:00"
39600 3.94943 3.14217 3.50125 "2023-09-29 05:00:00" "2023-09-29 04:50:00"
39600 3.94943 3.14217 3.62700 "2023-09-29 05:00:00" "2023-09-29 05:00:00"
40200 4.12089 3.20798 3.02243 "2023-09-29 05:10:00" "2023-09-29 04:20:00"
40200 4.12089 3.20798 3.48388 "2023-09-29 05:10:00" "2023-09-29 04:30:00"
40200 4.12089 3.20798 4.04957 "2023-09-29 05:10:00" "2023-09-29 04:40:00"
40200 4.12089 3.20798 3.50125 "2023-09-29 05:10:00" "2023-09-29 04:50:00"
40200 4.12089 3.20798 3.62700 "2023-09-29 05:10:00" "2023-09-29 05:00:00"
40200 4.12089 3.20798 3.88467 "2023-09-29 05:10:00" "2023-09-29 05:10:00"
40800 4.40010 3.23355 3.48388 "2023-09-29 05:20:00" "2023-09-29 04:30:00"
40800 4.40010 3.23355 4.04957 "2023-09-29 05:20:00" "2023-09-29 04:40:00"
40800 4.40010 3.23355 3.50125 "2023-09-29 05:20:00" "2023-09-29 04:50:00"
40800 4.40010 3.23355 3.62700 "2023-09-29 05:20:00" "2023-09-29 05:00:00"
40800 4.40010 3.23355 3.88467 "2023-09-29 05:20:00" "2023-09-29 05:10:00"
40800 4.40010 3.23355 3.98114 "2023-09-29 05:20:00" "2023-09-29 05:20:00"
41400 4.56621 3.24181 4.04957 "2023-09-29 05:30:00" "2023-09-29 04:40:00"
41400 4.56621 3.24181 3.50125 "2023-09-29 05:30:00" "2023-09-29 04:50:00"
41400 4.56621 3.24181 3.62700 "2023-09-29 05:30:00" "2023-09-29 05:00:00"
41400 4.56621 3.24181 3.88467 "2023-09-29 05:30:00" "2023-09-29 05:10:00"
41400 4.56621 3.24181 3.98114 "2023-09-29 05:30:00" "2023-09-29 05:20:00"
41400 4.56621 3.24181 4.28140 "2023-09-29 05:30:00" "2023-09-29 05:30:00"
42000 4.65229 3.21556 3.50125 "2023-09-29 05:40:00" "2023-09-29 04:50:00"
42000 4.65229 3.21556 3.62700 "2023-09-29 05:40:00" "2023-09-29 05:00:00"
42000 4.65229 3.21556 3.88467 "2023-09-29 05:40:00" "2023-09-29 05:10:00"
42000 4.65229 3.21556 3.98114 "2023-09-29 05:40:00" "2023-09-29 05:20:00"
42000 4.65229 3.21556 4.28140 "2023-09-29 05:40:00" "2023-09-29 05:30:00"
42000 4.65229 3.21556 4.96488 "2023-09-29 05:40:00" "2023-09-29 05:40:00"
42600 4.74716 3.19637 3.62700 "2023-09-29 05:50:00" "2023-09-29 05:00:00"
42600 4.74716 3.19637 3.88467 "2023-09-29 05:50:00" "2023-09-29 05:10:00"
42600 4.74716 3.19637 3.98114 "2023-09-29 05:50:00" "2023-09-29 05:20:00"
42600 4.74716 3.19637 4.28140 "2023-09-29 05:50:00" "2023-09-29 05:30:00"
42600 4.74716 3.19637 4.96488 "2023-09-29 05:50:00" "2023-09-29 05:40:00"
42600 4.74716 3.19637 4.79229 "2023-09-29 05:50:00" "2023-09-29 05:50:00"
43200 4.70015 3.16520 3.88467 "2023-09-29 06:00:00" "2023-09-29 05:10:00"
43200 4.70015 3.16520 3.98114 "2023-09-29 06:00:00" "2023-09-29 05:20:00"
43200 4.70015 3.16520 4.28140 "2023-09-29 06:00:00" "2023-09-29 05:30:00"
43200 4.70015 3.16520 4.96488 "2023-09-29 06:00:00" "2023-09-29 05:40:00"
43200 4.70015 3.16520 4.79229 "2023-09-29 06:00:00" "2023-09-29 05:50:00"
43200 4.70015 3.16520 4.73229 "2023-09-29 06:00:00" "2023-09-29 06:00:00"
43800 4.53711 3.12919 3.98114 "2023-09-29 06:10:00" "2023-09-29 05:20:00"
43800 4.53711 3.12919 4.28140 "2023-09-29 06:10:00" "2023-09-29 05:30:00"
43800 4.53711 3.12919 4.96488 "2023-09-29 06:10:00" "2023-09-29 05:40:00"
43800 4.53711 3.12919 4.79229 "2023-09-29 06:10:00" "2023-09-29 05:50:00"
43800 4.53711 3.12919 4.73229 "2023-09-29 06:10:00" "2023-09-29 06:00:00"
43800 4.53711 3.12919 4.76513 "2023-09-29 06:10:00" "2023-09-29 06:10:00"
44400 4.45104 3.10328 4.28140 "2023-09-29 06:20:00" "2023-09-29 05:30:00"
44400 4.45104 3.10328 4.96488 "2023-09-29 06:20:00" "2023-09-29 05:40:00"
44400 4.45104 3.10328 4.79229 "2023-09-29 06:20:00" "2023-09-29 05:50:00"
44400 4.45104 3.10328 4.73229 "2023-09-29 06:20:00" "2023-09-29 06:00:00"
44400 4.45104 3.10328 4.76513 "2023-09-29 06:20:00" "2023-09-29 06:10:00"
44400 4.45104 3.10328 4.65650 "2023-09-29 06:20:00" "2023-09-29 06:20:00"
45000 4.30333 3.06356 4.96488 "2023-09-29 06:30:00" "2023-09-29 05:40:00"
45000 4.30333 3.06356 4.79229 "2023-09-29 06:30:00" "2023-09-29 05:50:00"
45000 4.30333 3.06356 4.73229 "2023-09-29 06:30:00" "2023-09-29 06:00:00"
45000 4.30333 3.06356 4.76513 "2023-09-29 06:30:00" "2023-09-29 06:10:00"
45000 4.30333 3.06356 4.65650 "2023-09-29 06:30:00" "2023-09-29 06:20:00"
45000 4.30333 3.06356 3.75500 "2023-09-29 06:30:00" "2023-09-29 06:30:00"
45600 3.93778 3.02314 4.79229 "2023-09-29 06:40:00" "2023-09-29 05:50:00"
45600 3.93778 3.02314 4.73229 "2023-09-29 06:40:00" "2023-09-29 06:00:00"
45600 3.93778 3.02314 4.76513 "2023-09-29 06:40:00" "2023-09-29 06:10:00"
45600 3.93778 3.02314 4.65650 "2023-09-29 06:40:00" "2023-09-29 06:20:00"
45600 3.93778 3.02314 3.75500 "2023-09-29 06:40:00" "2023-09-29 06:30:00"
45600 3.93778 3.02314 3.07900 "2023-09-29 06:40:00" "2023-09-29 06:40:00"
46200 3.24800 2.92980 4.73229 "2023-09-29 06:50:00" "2023-09-29 06:00:00"
46200 3.24800 2.92980 4.76513 "2023-09-29 06:50:00" "2023-09-29 06:10:00"
46200 3.24800 2.92980 4.65650 "2023-09-29 06:50:00" "2023-09-29 06:20:00"
46200 3.24800 2.92980 3.75500 "2023-09-29 06:50:00" "2023-09-29 06:30:00"
46200 3.24800 2.92980 3.07900 "2023-09-29 06:50:00" "2023-09-29 06:40:00"
46200 3.24800 2.92980 9999.00000 "2023-09-29 06:50:00" "2023-09-29 06:50:00"
46800 2.94490 2.84498 4.76513 "2023-09-29 07:00:00" "2023-09-29 06:10:00"
46800 2.94490 2.84498 4.65650 "2023-09-29 07:00:00" "2023-09-29 06:20:00"
46800 2.94490 2.84498 3.75500 "2023-09-29 07:00:00" "2023-09-29 06:30:00"
46800 2.94490 2.84498 3.07900 "2023-09-29 07:00:00" "2023-09-29 06:40:00"
46800 2.94490 2.84498 9999.00000 "2023-09-29 07:00:00" "2023-09-29 06:50:00"
46800 2.94490 2.84498 9999.00000 "2023-09-29 07:00:00" "2023-09-29 07:00:00"
47400 3.19867 2.85703 4.65650 "2023-09-29 07:10:00" "2023-09-29 06:20:00"
47400 3.19867 2.85703 3.75500 "2023-09-29 07:10:00" "2023-09-29 06:30:00"
47400 3.19867 2.85703 3.07900 "2023-09-29 07:10:00" "2023-09-29 06:40:00"
47400 3.19867 2.85703 9999.00000 "2023-09-29 07:10:00" "2023-09-29 06:50:00"
47400 3.19867 2.85703 9999.00000 "2023-09-29 07:10:00" "2023-09-29 07:00:00"
47400 3.19867 2.85703 9999.00000 "2023-09-29 07:10:00" "2023-09-29 07:10:00"
48000 3.26376 2.85534 3.75500 "2023-09-29 07:20:00" "2023-09-29 06:30:00"
48000 3.26376 2.85534 3.07900 "2023-09-29 07:20:00" "2023-09-29 06:40:00"
48000 3.26376 2.85534 9999.00000 "2023-09-29 07:20:00" "2023-09-29 06:50:00"
48000 3.26376 2.85534 9999.00000 "2023-09-29 07:20:00" "2023-09-29 07:00:00"
48000 3.26376 2.85534 9999.00000 "2023-09-29 07:20:00" "2023-09-29 07:10:00"
48000 3.26376 2.85534 9999.00000 "2023-09-29 07:20:00" "2023-09-29 07:20:00"
48600 3.19848 2.86227 3.07900 "2023-09-29 07:30:00" "2023-09-29 06:40:00"
48600 3.19848 2.86227 9999.00000 "2023-09-29 07:30:00" "2023-09-29 06:50:00"
48600 3.19848 2.86227 9999.00000 "2023-09-29 07:30:00" "2023-09-29 07:00:00"
48600 3.19848 2.86227 9999.00000 "2023-09-29 07:30:00" "2023-09-29 07:10:00"
48600 3.19848 2.86227 9999.00000 "2023-09-29 07:30:00" "2023-09-29 07:20:00"
48600 3.19848 2.86227 9999.00000 "2023-09-29 07:30:00" "2023-09-29 07:30:00"
49200 3.15427 2.83694 9999.00000 "2023-09-29 07:40:00" "2023-09-29 06:50:00"
49200 3.15427 2.83694 9999.00000 "2023-09-29 07:40:00" "2023-09-29 07:00:00"
49200 3.15427 2.83694 9999.00000 "2023-09-29 07:40:00" "2023-09-29 07:10:00"
49200 3.15427 2.83694 9999.00000 "2023-09-29 07:40:00" "2023-09-29 07:20:00"
49200 3.15427 2.83694 9999.00000 "2023-09-29 07:40:00" "2023-09-29 07:30:00"
49200 3.15427 2.83694 9999.00000 "2023-09-29 07:40:00" "2023-09-29 07:40:00"
49800 3.12252 2.84055 9999.00000 "2023-09-29 07:50:00" "2023-09-29 07:00:00"
49800 3.12252 2.84055 9999.00000 "2023-09-29 07:50:00" "2023-09-29 07:10:00"
49800 3.12252 2.84055 9999.00000 "2023-09-29 07:50:00" "2023-09-29 07:20:00"
49800 3.12252 2.84055 9999.00000 "2023-09-29 07:50:00" "2023-09-29 07:30:00"
49800 3.12252 2.84055 9999.00000 "2023-09-29 07:50:00" "2023-09-29 07:40:00"
49800 3.12252 2.84055 3.33100 "2023-09-29 07:50:00" "2023-09-29 07:50:00"
50400 3.07762 2.82479 9999.00000 "2023-09-29 08:00:00" "2023-09-29 07:10:00"
50400 3.07762 2.82479 9999.00000 "2023-09-29 08:00:00" "2023-09-29 07:20:00"
50400 3.07762 2.82479 9999.00000 "2023-09-29 08:00:00" "2023-09-29 07:30:00"
50400 3.07762 2.82479 9999.00000 "2023-09-29 08:00:00" "2023-09-29 07:40:00"
50400 3.07762 2.82479 3.33100 "2023-09-29 08:00:00" "2023-09-29 07:50:00"
50400 3.07762 2.82479 3.13100 "2023-09-29 08:00:00" "2023-09-29 08:00:00"
51000 3.02072 2.79371 9999.00000 "2023-09-29 08:10:00" "2023-09-29 07:20:00"
51000 3.02072 2.79371 9999.00000 "2023-09-29 08:10:00" "2023-09-29 07:30:00"
51000 3.02072 2.79371 9999.00000 "2023-09-29 08:10:00" "2023-09-29 07:40:00"
