20230923
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
25800 7.10755 5.49730 6.59709 "2023-09-24 01:10:00" "2023-09-24 01:10:00"
26400 6.95763 5.70280 6.88947 "2023-09-24 01:20:00" "2023-09-24 01:10:00"
26400 6.95763 5.70280 6.76869 "2023-09-24 01:20:00" "2023-09-24 01:20:00"
27000 6.69148 5.84896 7.13518 "2023-09-24 01:30:00" "2023-09-24 01:10:00"
27000 6.69148 5.84896 6.95695 "2023-09-24 01:30:00" "2023-09-24 01:20:00"
27000 6.69148 5.84896 6.67217 "2023-09-24 01:30:00" "2023-09-24 01:30:00"
27600 6.40823 5.96865 7.36843 "2023-09-24 01:40:00" "2023-09-24 01:10:00"
27600 6.40823 5.96865 7.16525 "2023-09-24 01:40:00" "2023-09-24 01:20:00"
27600 6.40823 5.96865 6.76058 "2023-09-24 01:40:00" "2023-09-24 01:30:00"
27600 6.40823 5.96865 6.43798 "2023-09-24 01:40:00" "2023-09-24 01:40:00"
28200 6.05063 6.07330 7.53201 "2023-09-24 01:50:00" "2023-09-24 01:10:00"
28200 6.05063 6.07330 7.30085 "2023-09-24 01:50:00" "2023-09-24 01:20:00"
28200 6.05063 6.07330 6.83275 "2023-09-24 01:50:00" "2023-09-24 01:30:00"
28200 6.05063 6.07330 6.33365 "2023-09-24 01:50:00" "2023-09-24 01:40:00"
28200 6.05063 6.07330 6.14859 "2023-09-24 01:50:00" "2023-09-24 01:50:00"
28800 5.27735 6.16259 7.62428 "2023-09-24 02:00:00" "2023-09-24 01:10:00"
28800 5.27735 6.16259 7.36657 "2023-09-24 02:00:00" "2023-09-24 01:20:00"
28800 5.27735 6.16259 6.83269 "2023-09-24 02:00:00" "2023-09-24 01:30:00"
28800 5.27735 6.16259 6.23073 "2023-09-24 02:00:00" "2023-09-24 01:40:00"
28800 5.27735 6.16259 5.94678 "2023-09-24 02:00:00" "2023-09-24 01:50:00"
28800 5.27735 6.16259 5.34644 "2023-09-24 02:00:00" "2023-09-24 02:00:00"
29400 4.64626 6.28986 7.47664 "2023-09-24 02:10:00" "2023-09-24 01:20:00"
29400 4.64626 6.28986 6.88016 "2023-09-24 02:10:00" "2023-09-24 01:30:00"
29400 4.64626 6.28986 6.19989 "2023-09-24 02:10:00" "2023-09-24 01:40:00"
