20230928
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
20400 3.97142 3.95891 3.96392 "2023-09-28 23:40:00" "2023-09-28 23:40:00"
21000 3.98753 3.97618 4.02760 "2023-09-28 23:50:00" "2023-09-28 23:40:00"
21000 3.98753 3.97618 3.97922 "2023-09-28 23:50:00" "2023-09-28 23:50:00"
21600 4.08149 3.97489 4.05774 "2023-09-29 00:00:00" "2023-09-28 23:40:00"
21600 4.08149 3.97489 3.95850 "2023-09-29 00:00:00" "2023-09-28 23:50:00"
21600 4.08149 3.97489 4.05826 "2023-09-29 00:00:00" "2023-09-29 00:00:00"
22200 4.12632 3.98974 4.11275 "2023-09-29 00:10:00" "2023-09-28 23:40:00"
22200 4.12632 3.98974 3.97802 "2023-09-29 00:10:00" "2023-09-28 23:50:00"
22200 4.12632 3.98974 4.15671 "2023-09-29 00:10:00" "2023-09-29 00:00:00"
22200 4.12632 3.98974 4.22776 "2023-09-29 00:10:00" "2023-09-29 00:10:00"
22800 4.04908 4.01154 4.17687 "2023-09-29 00:20:00" "2023-09-28 23:40:00"
22800 4.04908 4.01154 4.01911 "2023-09-29 00:20:00" "2023-09-28 23:50:00"
22800 4.04908 4.01154 4.25550 "2023-09-29 00:20:00" "2023-09-29 00:00:00"
22800 4.04908 4.01154 4.36344 "2023-09-29 00:20:00" "2023-09-29 00:10:00"
22800 4.04908 4.01154 3.94988 "2023-09-29 00:20:00" "2023-09-29 00:20:00"
23400 4.02822 4.04440 4.22134 "2023-09-29 00:30:00" "2023-09-28 23:40:00"
23400 4.02822 4.04440 4.04513 "2023-09-29 00:30:00" "2023-09-28 23:50:00"
23400 4.02822 4.04440 4.31982 "2023-09-29 00:30:00" "2023-09-29 00:00:00"
23400 4.02822 4.04440 4.45913 "2023-09-29 00:30:00" "2023-09-29 00:10:00"
23400 4.02822 4.04440 3.82599 "2023-09-29 00:30:00" "2023-09-29 00:20:00"
23400 4.02822 4.04440 3.96540 "2023-09-29 00:30:00" "2023-09-29 00:30:00"
24000 4.03716 4.06074 4.06163 "2023-09-29 00:40:00" "2023-09-28 23:50:00"
24000 4.03716 4.06074 4.36413 "2023-09-29 00:40:00" "2023-09-29 00:00:00"
24000 4.03716 4.06074 4.52448 "2023-09-29 00:40:00" "2023-09-29 00:10:00"
24000 4.03716 4.06074 3.73581 "2023-09-29 00:40:00" "2023-09-29 00:20:00"
24000 4.03716 4.06074 3.89350 "2023-09-29 00:40:00" "2023-09-29 00:30:00"
24000 4.03716 4.06074 3.93403 "2023-09-29 00:40:00" "2023-09-29 00:40:00"
24600 4.03816 4.05545 4.36862 "2023-09-29 00:50:00" "2023-09-29 00:00:00"
24600 4.03816 4.05545 4.54362 "2023-09-29 00:50:00" "2023-09-29 00:10:00"
24600 4.03816 4.05545 3.64855 "2023-09-29 00:50:00" "2023-09-29 00:20:00"
24600 4.03816 4.05545 3.81676 "2023-09-29 00:50:00" "2023-09-29 00:30:00"
24600 4.03816 4.05545 3.84738 "2023-09-29 00:50:00" "2023-09-29 00:40:00"
24600 4.03816 4.05545 4.02898 "2023-09-29 00:50:00" "2023-09-29 00:50:00"
25200 3.88307 4.06644 4.53560 "2023-09-29 01:00:00" "2023-09-29 00:10:00"
25200 3.88307 4.06644 3.57722 "2023-09-29 01:00:00" "2023-09-29 00:20:00"
25200 3.88307 4.06644 3.75372 "2023-09-29 01:00:00" "2023-09-29 00:30:00"
25200 3.88307 4.06644 3.77662 "2023-09-29 01:00:00" "2023-09-29 00:40:00"
25200 3.88307 4.06644 4.03998 "2023-09-29 01:00:00" "2023-09-29 00:50:00"
25200 3.88307 4.06644 3.91695 "2023-09-29 01:00:00" "2023-09-29 01:00:00"
25800 3.68784 4.06642 3.56000 "2023-09-29 01:10:00" "2023-09-29 00:20:00"
25800 3.68784 4.06642 3.73381 "2023-09-29 01:10:00" "2023-09-29 00:30:00"
25800 3.68784 4.06642 3.75141 "2023-09-29 01:10:00" "2023-09-29 00:40:00"
25800 3.68784 4.06642 4.07175 "2023-09-29 01:10:00" "2023-09-29 00:50:00"
25800 3.68784 4.06642 3.85744 "2023-09-29 01:10:00" "2023-09-29 01:00:00"
25800 3.68784 4.06642 3.59066 "2023-09-29 01:10:00" "2023-09-29 01:10:00"
26400 3.96549 4.06658 3.72967 "2023-09-29 01:20:00" "2023-09-29 00:30:00"
26400 3.96549 4.06658 3.74182 "2023-09-29 01:20:00" "2023-09-29 00:40:00"
26400 3.96549 4.06658 4.10094 "2023-09-29 01:20:00" "2023-09-29 00:50:00"
