20230912
Seconds MEASURES_tau(ms) MNH_TAU0(ms) "AR_TAU (ms)" Date_of_forecast Date_of_computing
20400 1.66655 2.16957 1.71045 "2023-09-12 23:40:00" "2023-09-12 23:40:00"
21000 1.65645 2.19529 1.70620 "2023-09-12 23:50:00" "2023-09-12 23:40:00"
21000 1.65645 2.19529 1.67349 "2023-09-12 23:50:00" "2023-09-12 23:50:00"
21600 1.66820 2.21716 1.70866 "2023-09-13 00:00:00" "2023-09-12 23:40:00"
21600 1.66820 2.21716 1.65017 "2023-09-13 00:00:00" "2023-09-12 23:50:00"
21600 1.66820 2.21716 1.66631 "2023-09-13 00:00:00" "2023-09-13 00:00:00"
22200 1.67573 2.24207 1.72208 "2023-09-13 00:10:00" "2023-09-12 23:40:00"
22200 1.67573 2.24207 1.64324 "2023-09-13 00:10:00" "2023-09-12 23:50:00"
22200 1.67573 2.24207 1.67286 "2023-09-13 00:10:00" "2023-09-13 00:00:00"
22200 1.67573 2.24207 1.67371 "2023-09-13 00:10:00" "2023-09-13 00:10:00"
22800 1.67653 2.26008 1.74156 "2023-09-13 00:20:00" "2023-09-12 23:40:00"
22800 1.67653 2.26008 1.64867 "2023-09-13 00:20:00" "2023-09-12 23:50:00"
22800 1.67653 2.26008 1.68806 "2023-09-13 00:20:00" "2023-09-13 00:00:00"
22800 1.67653 2.26008 1.68678 "2023-09-13 00:20:00" "2023-09-13 00:10:00"
22800 1.67653 2.26008 1.67093 "2023-09-13 00:20:00" "2023-09-13 00:20:00"
23400 1.66714 2.26167 1.75372 "2023-09-13 00:30:00" "2023-09-12 23:40:00"
23400 1.66714 2.26167 1.64828 "2023-09-13 00:30:00" "2023-09-12 23:50:00"
23400 1.66714 2.26167 1.69451 "2023-09-13 00:30:00" "2023-09-13 00:00:00"
23400 1.66714 2.26167 1.69201 "2023-09-13 00:30:00" "2023-09-13 00:10:00"
23400 1.66714 2.26167 1.66422 "2023-09-13 00:30:00" "2023-09-13 00:20:00"
23400 1.66714 2.26167 1.66225 "2023-09-13 00:30:00" "2023-09-13 00:30:00"
24000 1.65181 2.24841 1.64324 "2023-09-13 00:40:00" "2023-09-12 23:50:00"
24000 1.65181 2.24841 1.69561 "2023-09-13 00:40:00" "2023-09-13 00:00:00"
24000 1.65181 2.24841 1.69228 "2023-09-13 00:40:00" "2023-09-13 00:10:00"
24000 1.65181 2.24841 1.65578 "2023-09-13 00:40:00" "2023-09-13 00:20:00"
24000 1.65181 2.24841 1.65232 "2023-09-13 00:40:00" "2023-09-13 00:30:00"
24000 1.65181 2.24841 1.59425 "2023-09-13 00:40:00" "2023-09-13 00:40:00"
24600 1.57409 2.21532 1.68186 "2023-09-13 00:50:00" "2023-09-13 00:00:00"
24600 1.57409 2.21532 1.67806 "2023-09-13 00:50:00" "2023-09-13 00:10:00"
24600 1.57409 2.21532 1.63537 "2023-09-13 00:50:00" "2023-09-13 00:20:00"
24600 1.57409 2.21532 1.63029 "2023-09-13 00:50:00" "2023-09-13 00:30:00"
24600 1.57409 2.21532 1.53372 "2023-09-13 00:50:00" "2023-09-13 00:40:00"
24600 1.57409 2.21532 1.50818 "2023-09-13 00:50:00" "2023-09-13 00:50:00"
25200 1.45511 2.17587 1.65653 "2023-09-13 01:00:00" "2023-09-13 00:10:00"
25200 1.45511 2.17587 1.60825 "2023-09-13 01:00:00" "2023-09-13 00:20:00"
25200 1.45511 2.17587 1.60220 "2023-09-13 01:00:00" "2023-09-13 00:30:00"
25200 1.45511 2.17587 1.47556 "2023-09-13 01:00:00" "2023-09-13 00:40:00"
25200 1.45511 2.17587 1.44818 "2023-09-13 01:00:00" "2023-09-13 00:50:00"
25200 1.45511 2.17587 1.42134 "2023-09-13 01:00:00" "2023-09-13 01:00:00"
25800 1.35108 2.12918 1.57779 "2023-09-13 01:10:00" "2023-09-13 00:20:00"
25800 1.35108 2.12918 1.57069 "2023-09-13 01:10:00" "2023-09-13 00:30:00"
25800 1.35108 2.12918 1.42234 "2023-09-13 01:10:00" "2023-09-13 00:40:00"
25800 1.35108 2.12918 1.39204 "2023-09-13 01:10:00" "2023-09-13 00:50:00"
