20230916
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
22200 66.85000 46.38862 66.86990 "2023-09-17 00:10:00" "2023-09-17 00:10:00"
22800 66.85000 45.58946 68.02785 "2023-09-17 00:20:00" "2023-09-17 00:10:00"
22800 66.85000 45.58946 66.11078 "2023-09-17 00:20:00" "2023-09-17 00:20:00"
23400 66.28333 46.20123 69.26145 "2023-09-17 00:30:00" "2023-09-17 00:10:00"
23400 66.28333 46.20123 65.32892 "2023-09-17 00:30:00" "2023-09-17 00:20:00"
23400 66.28333 46.20123 65.29829 "2023-09-17 00:30:00" "2023-09-17 00:30:00"
24000 65.43333 49.07350 72.69856 "2023-09-17 00:40:00" "2023-09-17 00:10:00"
24000 65.43333 49.07350 67.41818 "2023-09-17 00:40:00" "2023-09-17 00:20:00"
24000 65.43333 49.07350 66.89158 "2023-09-17 00:40:00" "2023-09-17 00:30:00"
24000 65.43333 49.07350 62.95902 "2023-09-17 00:40:00" "2023-09-17 00:40:00"
24600 66.47333 51.87449 75.65412 "2023-09-17 00:50:00" "2023-09-17 00:10:00"
24600 66.47333 51.87449 69.14053 "2023-09-17 00:50:00" "2023-09-17 00:20:00"
24600 66.47333 51.87449 68.34088 "2023-09-17 00:50:00" "2023-09-17 00:30:00"
24600 66.47333 51.87449 61.92503 "2023-09-17 00:50:00" "2023-09-17 00:40:00"
24600 66.47333 51.87449 61.48231 "2023-09-17 00:50:00" "2023-09-17 00:50:00"
25200 68.60000 56.07894 79.41156 "2023-09-17 01:00:00" "2023-09-17 00:10:00"
25200 68.60000 56.07894 71.79377 "2023-09-17 01:00:00" "2023-09-17 00:20:00"
25200 68.60000 56.07894 70.75500 "2023-09-17 01:00:00" "2023-09-17 00:30:00"
25200 68.60000 56.07894 62.45489 "2023-09-17 01:00:00" "2023-09-17 00:40:00"
25200 68.60000 56.07894 61.54943 "2023-09-17 01:00:00" "2023-09-17 00:50:00"
