20230921
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
20400 5.01418 63.54560 5.70702 "2023-09-21 23:40:00" "2023-09-21 23:40:00"
21000 4.41979 63.01310 4.42756 "2023-09-21 23:50:00" "2023-09-21 23:40:00"
21000 4.41979 63.01310 3.77891 "2023-09-21 23:50:00" "2023-09-21 23:50:00"
21600 3.96594 60.52247 1.02359 "2023-09-22 00:00:00" "2023-09-21 23:40:00"
21600 3.96594 60.52247 0.46497 "2023-09-22 00:00:00" "2023-09-21 23:50:00"
21600 3.96594 60.52247 4.12043 "2023-09-22 00:00:00" "2023-09-22 00:00:00"
22200 4.01348 57.71980 0.00000 "2023-09-22 00:10:00" "2023-09-21 23:40:00"
22200 4.01348 57.71980 0.00000 "2023-09-22 00:10:00" "2023-09-21 23:50:00"
22200 4.01348 57.71980 2.96904 "2023-09-22 00:10:00" "2023-09-22 00:00:00"
22200 4.01348 57.71980 4.40375 "2023-09-22 00:10:00" "2023-09-22 00:10:00"
22800 3.56856 55.49281 0.00000 "2023-09-22 00:20:00" "2023-09-21 23:40:00"
22800 3.56856 55.49281 0.00000 "2023-09-22 00:20:00" "2023-09-21 23:50:00"
22800 3.56856 55.49281 2.81766 "2023-09-22 00:20:00" "2023-09-22 00:00:00"
22800 3.56856 55.49281 5.58516 "2023-09-22 00:20:00" "2023-09-22 00:10:00"
22800 3.56856 55.49281 3.50633 "2023-09-22 00:20:00" "2023-09-22 00:20:00"
23400 3.86980 53.82587 0.00000 "2023-09-22 00:30:00" "2023-09-21 23:40:00"
23400 3.86980 53.82587 0.00000 "2023-09-22 00:30:00" "2023-09-21 23:50:00"
23400 3.86980 53.82587 3.38365 "2023-09-22 00:30:00" "2023-09-22 00:00:00"
23400 3.86980 53.82587 7.27348 "2023-09-22 00:30:00" "2023-09-22 00:10:00"
23400 3.86980 53.82587 4.00790 "2023-09-22 00:30:00" "2023-09-22 00:20:00"
23400 3.86980 53.82587 3.86650 "2023-09-22 00:30:00" "2023-09-22 00:30:00"
24000 3.82908 52.53973 0.00000 "2023-09-22 00:40:00" "2023-09-21 23:50:00"
24000 3.82908 52.53973 4.15867 "2023-09-22 00:40:00" "2023-09-22 00:00:00"
24000 3.82908 52.53973 9.04027 "2023-09-22 00:40:00" "2023-09-22 00:10:00"
24000 3.82908 52.53973 4.71624 "2023-09-22 00:40:00" "2023-09-22 00:20:00"
24000 3.82908 52.53973 4.47562 "2023-09-22 00:40:00" "2023-09-22 00:30:00"
24000 3.82908 52.53973 3.96700 "2023-09-22 00:40:00" "2023-09-22 00:40:00"
24600 3.81614 54.26398 7.01241 "2023-09-22 00:50:00" "2023-09-22 00:00:00"
24600 3.81614 54.26398 12.70130 "2023-09-22 00:50:00" "2023-09-22 00:10:00"
24600 3.81614 54.26398 7.46352 "2023-09-22 00:50:00" "2023-09-22 00:20:00"
24600 3.81614 54.26398 7.17199 "2023-09-22 00:50:00" "2023-09-22 00:30:00"
24600 3.81614 54.26398 6.46447 "2023-09-22 00:50:00" "2023-09-22 00:40:00"
24600 3.81614 54.26398 4.52006 "2023-09-22 00:50:00" "2023-09-22 00:50:00"
25200 4.47190 59.15118 19.65947 "2023-09-22 01:00:00" "2023-09-22 00:10:00"
25200 4.47190 59.15118 13.75539 "2023-09-22 01:00:00" "2023-09-22 00:20:00"
25200 4.47190 59.15118 13.42256 "2023-09-22 01:00:00" "2023-09-22 00:30:00"
25200 4.47190 59.15118 12.55970 "2023-09-22 01:00:00" "2023-09-22 00:40:00"
25200 4.47190 59.15118 9.22287 "2023-09-22 01:00:00" "2023-09-22 00:50:00"
25200 4.47190 59.15118 4.14294 "2023-09-22 01:00:00" "2023-09-22 01:00:00"
25800 4.07095 63.17595 19.45055 "2023-09-22 01:10:00" "2023-09-22 00:20:00"
25800 4.07095 63.17595 19.09657 "2023-09-22 01:10:00" "2023-09-22 00:30:00"
25800 4.07095 63.17595 18.10182 "2023-09-22 01:10:00" "2023-09-22 00:40:00"
25800 4.07095 63.17595 13.67103 "2023-09-22 01:10:00" "2023-09-22 00:50:00"
25800 4.07095 63.17595 5.41780 "2023-09-22 01:10:00" "2023-09-22 01:00:00"
25800 4.07095 63.17595 3.35482 "2023-09-22 01:10:00" "2023-09-22 01:10:00"
26400 5.88268 67.04704 23.80401 "2023-09-22 01:20:00" "2023-09-22 00:30:00"
26400 5.88268 67.04704 22.73938 "2023-09-22 01:20:00" "2023-09-22 00:40:00"
26400 5.88268 67.04704 17.34791 "2023-09-22 01:20:00" "2023-09-22 00:50:00"
26400 5.88268 67.04704 6.40152 "2023-09-22 01:20:00" "2023-09-22 01:00:00"
26400 5.88268 67.04704 2.73843 "2023-09-22 01:20:00" "2023-09-22 01:10:00"
26400 5.88268 67.04704 4.63725 "2023-09-22 01:20:00" "2023-09-22 01:20:00"
27000 7.52280 70.29959 27.18357 "2023-09-22 01:30:00" "2023-09-22 00:40:00"
27000 7.52280 70.29959 21.08044 "2023-09-22 01:30:00" "2023-09-22 00:50:00"
27000 7.52280 70.29959 7.77963 "2023-09-22 01:30:00" "2023-09-22 01:00:00"
27000 7.52280 70.29959 2.72864 "2023-09-22 01:30:00" "2023-09-22 01:10:00"
27000 7.52280 70.29959 5.82992 "2023-09-22 01:30:00" "2023-09-22 01:20:00"
27000 7.52280 70.29959 6.46642 "2023-09-22 01:30:00" "2023-09-22 01:30:00"
27600 8.99577 72.62642 23.92200 "2023-09-22 01:40:00" "2023-09-22 00:50:00"
27600 8.99577 72.62642 8.88313 "2023-09-22 01:40:00" "2023-09-22 01:00:00"
27600 8.99577 72.62642 2.61388 "2023-09-22 01:40:00" "2023-09-22 01:10:00"
27600 8.99577 72.62642 6.77919 "2023-09-22 01:40:00" "2023-09-22 01:20:00"
27600 8.99577 72.62642 7.08354 "2023-09-22 01:40:00" "2023-09-22 01:30:00"
27600 8.99577 72.62642 8.33816 "2023-09-22 01:40:00" "2023-09-22 01:40:00"
28200 10.55822 72.84100 8.93365 "2023-09-22 01:50:00" "2023-09-22 01:00:00"
28200 10.55822 72.84100 1.69944 "2023-09-22 01:50:00" "2023-09-22 01:10:00"
28200 10.55822 72.84100 6.78596 "2023-09-22 01:50:00" "2023-09-22 01:20:00"
28200 10.55822 72.84100 6.86575 "2023-09-22 01:50:00" "2023-09-22 01:30:00"
28200 10.55822 72.84100 7.97625 "2023-09-22 01:50:00" "2023-09-22 01:40:00"
28200 10.55822 72.84100 10.27032 "2023-09-22 01:50:00" "2023-09-22 01:50:00"
28800 12.49894 72.32439 0.95007 "2023-09-22 02:00:00" "2023-09-22 01:10:00"
28800 12.49894 72.32439 6.72822 "2023-09-22 02:00:00" "2023-09-22 01:20:00"
28800 12.49894 72.32439 6.59553 "2023-09-22 02:00:00" "2023-09-22 01:30:00"
28800 12.49894 72.32439 7.72183 "2023-09-22 02:00:00" "2023-09-22 01:40:00"
28800 12.49894 72.32439 11.60163 "2023-09-22 02:00:00" "2023-09-22 01:50:00"
28800 12.49894 72.32439 12.13140 "2023-09-22 02:00:00" "2023-09-22 02:00:00"
29400 15.20585 69.92670 5.34915 "2023-09-22 02:10:00" "2023-09-22 01:20:00"
29400 15.20585 69.92670 4.93874 "2023-09-22 02:10:00" "2023-09-22 01:30:00"
29400 15.20585 69.92670 6.07527 "2023-09-22 02:10:00" "2023-09-22 01:40:00"
29400 15.20585 69.92670 11.32791 "2023-09-22 02:10:00" "2023-09-22 01:50:00"
29400 15.20585 69.92670 12.05593 "2023-09-22 02:10:00" "2023-09-22 02:00:00"
29400 15.20585 69.92670 15.42059 "2023-09-22 02:10:00" "2023-09-22 02:10:00"
30000 15.45368 66.77338 2.70323 "2023-09-22 02:20:00" "2023-09-22 01:30:00"
30000 15.45368 66.77338 3.72291 "2023-09-22 02:20:00" "2023-09-22 01:40:00"
30000 15.45368 66.77338 10.17608 "2023-09-22 02:20:00" "2023-09-22 01:50:00"
30000 15.45368 66.77338 11.16500 "2023-09-22 02:20:00" "2023-09-22 02:00:00"
30000 15.45368 66.77338 17.16725 "2023-09-22 02:20:00" "2023-09-22 02:10:00"
30000 15.45368 66.77338 15.97923 "2023-09-22 02:20:00" "2023-09-22 02:20:00"
30600 16.76473 64.18719 1.62964 "2023-09-22 02:30:00" "2023-09-22 01:40:00"
30600 16.76473 64.18719 9.00989 "2023-09-22 02:30:00" "2023-09-22 01:50:00"
30600 16.76473 64.18719 10.22592 "2023-09-22 02:30:00" "2023-09-22 02:00:00"
30600 16.76473 64.18719 18.50122 "2023-09-22 02:30:00" "2023-09-22 02:10:00"
30600 16.76473 64.18719 16.75804 "2023-09-22 02:30:00" "2023-09-22 02:20:00"
30600 16.76473 64.18719 17.69447 "2023-09-22 02:30:00" "2023-09-22 02:30:00"
31200 19.01907 62.02650 8.36636 "2023-09-22 02:40:00" "2023-09-22 01:50:00"
31200 19.01907 62.02650 9.75748 "2023-09-22 02:40:00" "2023-09-22 02:00:00"
31200 19.01907 62.02650 20.02841 "2023-09-22 02:40:00" "2023-09-22 02:10:00"
31200 19.01907 62.02650 17.79895 "2023-09-22 02:40:00" "2023-09-22 02:20:00"
31200 19.01907 62.02650 19.61518 "2023-09-22 02:40:00" "2023-09-22 02:30:00"
31200 19.01907 62.02650 18.19030 "2023-09-22 02:40:00" "2023-09-22 02:40:00"
31800 21.93539 61.35084 10.21239 "2023-09-22 02:50:00" "2023-09-22 02:00:00"
31800 21.93539 61.35084 22.05875 "2023-09-22 02:50:00" "2023-09-22 02:10:00"
31800 21.93539 61.35084 19.40854 "2023-09-22 02:50:00" "2023-09-22 02:20:00"
31800 21.93539 61.35084 22.05366 "2023-09-22 02:50:00" "2023-09-22 02:30:00"
31800 21.93539 61.35084 20.13400 "2023-09-22 02:50:00" "2023-09-22 02:40:00"
31800 21.93539 61.35084 21.88136 "2023-09-22 02:50:00" "2023-09-22 02:50:00"
32400 22.91010 60.51284 23.66323 "2023-09-22 03:00:00" "2023-09-22 02:10:00"
32400 22.91010 60.51284 20.73497 "2023-09-22 03:00:00" "2023-09-22 02:20:00"
32400 22.91010 60.51284 24.10593 "2023-09-22 03:00:00" "2023-09-22 02:30:00"
32400 22.91010 60.51284 21.75398 "2023-09-22 03:00:00" "2023-09-22 02:40:00"
32400 22.91010 60.51284 24.12593 "2023-09-22 03:00:00" "2023-09-22 02:50:00"
32400 22.91010 60.51284 22.03263 "2023-09-22 03:00:00" "2023-09-22 03:00:00"
33000 26.19872 61.27258 22.32368 "2023-09-22 03:10:00" "2023-09-22 02:20:00"
33000 26.19872 61.27258 26.31148 "2023-09-22 03:10:00" "2023-09-22 02:30:00"
33000 26.19872 61.27258 23.59429 "2023-09-22 03:10:00" "2023-09-22 02:40:00"
33000 26.19872 61.27258 26.62729 "2023-09-22 03:10:00" "2023-09-22 02:50:00"
33000 26.19872 61.27258 22.77833 "2023-09-22 03:10:00" "2023-09-22 03:00:00"
33000 26.19872 61.27258 25.43774 "2023-09-22 03:10:00" "2023-09-22 03:10:00"
33600 29.38388 62.58123 29.19850 "2023-09-22 03:20:00" "2023-09-22 02:30:00"
33600 29.38388 62.58123 26.28248 "2023-09-22 03:20:00" "2023-09-22 02:40:00"
33600 29.38388 62.58123 29.87965 "2023-09-22 03:20:00" "2023-09-22 02:50:00"
33600 29.38388 62.58123 24.59014 "2023-09-22 03:20:00" "2023-09-22 03:00:00"
33600 29.38388 62.58123 28.81346 "2023-09-22 03:20:00" "2023-09-22 03:10:00"
33600 29.38388 62.58123 30.00260 "2023-09-22 03:20:00" "2023-09-22 03:20:00"
34200 31.51365 61.42683 26.54490 "2023-09-22 03:30:00" "2023-09-22 02:40:00"
34200 31.51365 61.42683 30.51512 "2023-09-22 03:30:00" "2023-09-22 02:50:00"
34200 31.51365 61.42683 23.97229 "2023-09-22 03:30:00" "2023-09-22 03:00:00"
34200 31.51365 61.42683 29.69266 "2023-09-22 03:30:00" "2023-09-22 03:10:00"
34200 31.51365 61.42683 31.71051 "2023-09-22 03:30:00" "2023-09-22 03:20:00"
34200 31.51365 61.42683 30.69927 "2023-09-22 03:30:00" "2023-09-22 03:30:00"
34800 33.39319 60.74420 29.77050 "2023-09-22 03:40:00" "2023-09-22 02:50:00"
34800 33.39319 60.74420 22.23904 "2023-09-22 03:40:00" "2023-09-22 03:00:00"
34800 33.39319 60.74420 29.26100 "2023-09-22 03:40:00" "2023-09-22 03:10:00"
34800 33.39319 60.74420 32.15114 "2023-09-22 03:40:00" "2023-09-22 03:20:00"
34800 33.39319 60.74420 31.10455 "2023-09-22 03:40:00" "2023-09-22 03:30:00"
34800 33.39319 60.74420 35.12626 "2023-09-22 03:40:00" "2023-09-22 03:40:00"
35400 35.38578 59.39871 21.54294 "2023-09-22 03:50:00" "2023-09-22 03:00:00"
35400 35.38578 59.39871 29.56162 "2023-09-22 03:50:00" "2023-09-22 03:10:00"
35400 35.38578 59.39871 33.22795 "2023-09-22 03:50:00" "2023-09-22 03:20:00"
35400 35.38578 59.39871 32.13584 "2023-09-22 03:50:00" "2023-09-22 03:30:00"
35400 35.38578 59.39871 38.06707 "2023-09-22 03:50:00" "2023-09-22 03:40:00"
35400 35.38578 59.39871 34.83180 "2023-09-22 03:50:00" "2023-09-22 03:50:00"
36000 38.86118 56.61892 26.78528 "2023-09-22 04:00:00" "2023-09-22 03:10:00"
36000 38.86118 56.61892 31.10157 "2023-09-22 04:00:00" "2023-09-22 03:20:00"
36000 38.86118 56.61892 29.98406 "2023-09-22 04:00:00" "2023-09-22 03:30:00"
36000 38.86118 56.61892 37.75291 "2023-09-22 04:00:00" "2023-09-22 03:40:00"
36000 38.86118 56.61892 33.04954 "2023-09-22 04:00:00" "2023-09-22 03:50:00"
36000 38.86118 56.61892 38.61477 "2023-09-22 04:00:00" "2023-09-22 04:00:00"
36600 40.97580 57.53883 32.02711 "2023-09-22 04:10:00" "2023-09-22 03:20:00"
36600 40.97580 57.53883 30.99868 "2023-09-22 04:10:00" "2023-09-22 03:30:00"
36600 40.97580 57.53883 40.36158 "2023-09-22 04:10:00" "2023-09-22 03:40:00"
36600 40.97580 57.53883 34.43962 "2023-09-22 04:10:00" "2023-09-22 03:50:00"
36600 40.97580 57.53883 43.40286 "2023-09-22 04:10:00" "2023-09-22 04:00:00"
36600 40.97580 57.53883 42.05550 "2023-09-22 04:10:00" "2023-09-22 04:10:00"
37200 42.48547 58.60062 32.89164 "2023-09-22 04:20:00" "2023-09-22 03:30:00"
37200 42.48547 58.60062 43.38447 "2023-09-22 04:20:00" "2023-09-22 03:40:00"
37200 42.48547 58.60062 36.44019 "2023-09-22 04:20:00" "2023-09-22 03:50:00"
37200 42.48547 58.60062 48.49209 "2023-09-22 04:20:00" "2023-09-22 04:00:00"
37200 42.48547 58.60062 45.39347 "2023-09-22 04:20:00" "2023-09-22 04:10:00"
37200 42.48547 58.60062 42.16531 "2023-09-22 04:20:00" "2023-09-22 04:20:00"
37800 44.68942 59.76240 45.49947 "2023-09-22 04:30:00" "2023-09-22 03:40:00"
37800 44.68942 59.76240 37.92080 "2023-09-22 04:30:00" "2023-09-22 03:50:00"
37800 44.68942 59.76240 52.65051 "2023-09-22 04:30:00" "2023-09-22 04:00:00"
37800 44.68942 59.76240 48.24809 "2023-09-22 04:30:00" "2023-09-22 04:10:00"
37800 44.68942 59.76240 43.45712 "2023-09-22 04:30:00" "2023-09-22 04:20:00"
37800 44.68942 59.76240 44.47100 "2023-09-22 04:30:00" "2023-09-22 04:30:00"
38400 47.33733 62.68250 40.80258 "2023-09-22 04:40:00" "2023-09-22 03:50:00"
38400 47.33733 62.68250 57.54174 "2023-09-22 04:40:00" "2023-09-22 04:00:00"
38400 47.33733 62.68250 51.96496 "2023-09-22 04:40:00" "2023-09-22 04:10:00"
38400 47.33733 62.68250 45.77866 "2023-09-22 04:40:00" "2023-09-22 04:20:00"
38400 47.33733 62.68250 47.03617 "2023-09-22 04:40:00" "2023-09-22 04:30:00"
38400 47.33733 62.68250 46.56883 "2023-09-22 04:40:00" "2023-09-22 04:40:00"
39000 49.30207 65.38097 61.37475 "2023-09-22 04:50:00" "2023-09-22 04:00:00"
39000 49.30207 65.38097 54.84443 "2023-09-22 04:50:00" "2023-09-22 04:10:00"
39000 49.30207 65.38097 47.47613 "2023-09-22 04:50:00" "2023-09-22 04:20:00"
39000 49.30207 65.38097 49.05049 "2023-09-22 04:50:00" "2023-09-22 04:30:00"
39000 49.30207 65.38097 48.08956 "2023-09-22 04:50:00" "2023-09-22 04:40:00"
39000 49.30207 65.38097 49.88208 "2023-09-22 04:50:00" "2023-09-22 04:50:00"
39600 51.04798 70.25256 59.94292 "2023-09-22 05:00:00" "2023-09-22 04:10:00"
39600 51.04798 70.25256 51.79511 "2023-09-22 05:00:00" "2023-09-22 04:20:00"
39600 51.04798 70.25256 53.63252 "2023-09-22 05:00:00" "2023-09-22 04:30:00"
39600 51.04798 70.25256 52.30153 "2023-09-22 05:00:00" "2023-09-22 04:40:00"
39600 51.04798 70.25256 54.74324 "2023-09-22 05:00:00" "2023-09-22 04:50:00"
39600 51.04798 70.25256 51.33836 "2023-09-22 05:00:00" "2023-09-22 05:00:00"
40200 50.71187 71.89564 53.70216 "2023-09-22 05:10:00" "2023-09-22 04:20:00"
40200 50.71187 71.89564 55.68717 "2023-09-22 05:10:00" "2023-09-22 04:30:00"
40200 50.71187 71.89564 54.01327 "2023-09-22 05:10:00" "2023-09-22 04:40:00"
40200 50.71187 71.89564 57.14116 "2023-09-22 05:10:00" "2023-09-22 04:50:00"
40200 50.71187 71.89564 51.30119 "2023-09-22 05:10:00" "2023-09-22 05:00:00"
40200 50.71187 71.89564 51.38117 "2023-09-22 05:10:00" "2023-09-22 05:10:00"
40800 47.99021 73.07617 56.30373 "2023-09-22 05:20:00" "2023-09-22 04:30:00"
40800 47.99021 73.07617 54.37098 "2023-09-22 05:20:00" "2023-09-22 04:40:00"
40800 47.99021 73.07617 58.06737 "2023-09-22 05:20:00" "2023-09-22 04:50:00"
40800 47.99021 73.07617 50.24375 "2023-09-22 05:20:00" "2023-09-22 05:00:00"
40800 47.99021 73.07617 50.45957 "2023-09-22 05:20:00" "2023-09-22 05:10:00"
40800 47.99021 73.07617 50.55834 "2023-09-22 05:20:00" "2023-09-22 05:20:00"
41400 46.94434 75.20448 56.39999 "2023-09-22 05:30:00" "2023-09-22 04:40:00"
41400 46.94434 75.20448 60.46482 "2023-09-22 05:30:00" "2023-09-22 04:50:00"
41400 46.94434 75.20448 50.92303 "2023-09-22 05:30:00" "2023-09-22 05:00:00"
41400 46.94434 75.20448 51.21750 "2023-09-22 05:30:00" "2023-09-22 05:10:00"
41400 46.94434 75.20448 51.67761 "2023-09-22 05:30:00" "2023-09-22 05:20:00"
41400 46.94434 75.20448 47.37909 "2023-09-22 05:30:00" "2023-09-22 05:30:00"
42000 45.99322 76.00043 61.59890 "2023-09-22 05:40:00" "2023-09-22 04:50:00"
42000 45.99322 76.00043 50.80629 "2023-09-22 05:40:00" "2023-09-22 05:00:00"
42000 45.99322 76.00043 51.16799 "2023-09-22 05:40:00" "2023-09-22 05:10:00"
42000 45.99322 76.00043 51.91045 "2023-09-22 05:40:00" "2023-09-22 05:20:00"
42000 45.99322 76.00043 45.91273 "2023-09-22 05:40:00" "2023-09-22 05:30:00"
42000 45.99322 76.00043 47.92078 "2023-09-22 05:40:00" "2023-09-22 05:40:00"
42600 43.81452 76.43661 50.62202 "2023-09-22 05:50:00" "2023-09-22 05:00:00"
42600 43.81452 76.43661 51.03443 "2023-09-22 05:50:00" "2023-09-22 05:10:00"
42600 43.81452 76.43661 52.04501 "2023-09-22 05:50:00" "2023-09-22 05:20:00"
42600 43.81452 76.43661 44.45674 "2023-09-22 05:50:00" "2023-09-22 05:30:00"
42600 43.81452 76.43661 47.97743 "2023-09-22 05:50:00" "2023-09-22 05:40:00"
42600 43.81452 76.43661 45.34006 "2023-09-22 05:50:00" "2023-09-22 05:50:00"
